run_id,parent_run_id,open_time,close_time,direction,source_bucket,source_reason,volume,open_price,close_price,profit_column,swap,commission,net_profit,balance_after,hold_minutes,open_hour,close_hour,close_month,close_date,p_short,p_flat,p_long,claim_boundary
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-08T16:55:00,2025-09-08T17:25:00,long,long_threshold,long_threshold_met,0.1,23839.56,23797.23,-4.23,0.0,0.0,-4.23,963.34,30.0,16,17,2025-09,2025-09-08,0.3364189565,0.3045641184,0.3590169251,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-08T17:35:00,2025-09-08T18:25:00,long,long_threshold,long_threshold_met,0.1,23832.43,23823.73,-0.87,0.0,0.0,-0.87,962.47,50.0,17,18,2025-09,2025-09-08,0.329698354,0.3302396238,0.340062052,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-08T20:10:00,2025-09-08T20:55:00,long,long_threshold,long_threshold_met,0.1,23767.18,23758.98,-0.82,0.0,0.0,-0.82,961.65,45.0,20,20,2025-09,2025-09-08,0.3367941678,0.3197844028,0.3434214592,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-09T16:40:00,2025-09-09T17:10:00,long,long_threshold,long_threshold_met,0.1,23811.48,23807.66,-0.38,0.0,0.0,-0.38,961.27,30.0,16,17,2025-09,2025-09-09,0.3336794078,0.3256348372,0.3406857252,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-09T17:15:00,2025-09-09T17:50:00,long,long_threshold,long_threshold_met,0.1,23812.73,23736.91,-7.58,0.0,0.0,-7.58,953.69,35.0,17,17,2025-09,2025-09-09,0.3415788412,0.3079604208,0.3504607081,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-09T19:00:00,2025-09-09T19:40:00,long,long_threshold,long_threshold_met,0.1,23761.73,23794.78,3.31,0.0,0.0,3.31,957.0,40.0,19,19,2025-09,2025-09-09,0.3390824199,0.3210906386,0.3398269117,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-10T17:15:00,2025-09-10T17:50:00,long,long_threshold,long_threshold_met,0.1,23938.33,23956.38,1.81,0.0,0.0,1.81,958.81,35.0,17,17,2025-09,2025-09-10,0.3399671316,0.3102727234,0.3497602046,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-10T18:30:00,2025-09-10T19:05:00,long,long_threshold,long_threshold_met,0.1,23922.7,23910.5,-1.22,0.0,0.0,-1.22,957.59,35.0,18,19,2025-09,2025-09-10,0.3326533735,0.3323891461,0.3349574506,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-10T21:55:00,2025-09-11T17:05:00,long,long_threshold,long_threshold_met,0.1,23824.58,23961.33,13.68,0.15,0.0,13.83,971.42,1150.0,21,17,2025-09,2025-09-11,0.3476315141,0.301809907,0.3505585492,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-11T17:20:00,2025-09-11T17:50:00,long,long_threshold,long_threshold_met,0.1,23934.78,23987.33,5.26,0.0,0.0,5.26,976.68,30.0,17,17,2025-09,2025-09-11,0.3469409645,0.3031354547,0.3499236405,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-16T16:50:00,2025-09-16T17:25:00,long,long_threshold,long_threshold_met,0.1,24310.79,24304.96,-0.58,0.0,0.0,-0.58,976.1,35.0,16,17,2025-09,2025-09-16,0.3519331515,0.2940387428,0.3540281057,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-17T16:55:00,2025-09-17T17:25:00,long,long_threshold,long_threshold_met,0.1,24255.39,24208.69,-4.67,0.0,0.0,-4.67,971.43,30.0,16,17,2025-09,2025-09-17,0.3337121308,0.3265683949,0.3397195041,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-17T17:35:00,2025-09-17T18:10:00,long,long_threshold,long_threshold_met,0.1,24204.39,24171.19,-3.32,0.0,0.0,-3.32,968.11,35.0,17,18,2025-09,2025-09-17,0.345169425,0.309091121,0.3457393944,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-17T21:10:00,2025-09-17T21:40:00,long,long_threshold,long_threshold_met,0.1,24196.77,24079.94,-11.68,0.0,0.0,-11.68,956.43,30.0,21,21,2025-09,2025-09-17,0.342076093,0.3067487776,0.3511751294,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-17T22:05:00,2025-09-18T17:05:00,long,long_threshold,long_threshold_met,0.1,24206.77,24479.99,27.32,0.15,0.0,27.47,983.9,1140.0,22,17,2025-09,2025-09-18,0.3970045149,0.2054587752,0.3975366652,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-18T17:10:00,2025-09-18T17:50:00,long,long_threshold,long_threshold_met,0.1,24508.31,24527.11,1.88,0.0,0.0,1.88,985.78,40.0,17,17,2025-09,2025-09-18,0.354131937,0.2766997814,0.369168371,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-18T17:55:00,2025-09-18T18:25:00,long,long_threshold,long_threshold_met,0.1,24505.81,24554.86,4.91,0.0,0.0,4.91,990.69,30.0,17,18,2025-09,2025-09-18,0.3159568012,0.3396541178,0.3443890512,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-18T19:00:00,2025-09-18T19:30:00,long,long_threshold,long_threshold_met,0.1,24495.81,24528.86,3.31,0.0,0.0,3.31,994.0,30.0,19,19,2025-09,2025-09-18,0.3406668603,0.3032861948,0.3560469151,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-19T16:55:00,2025-09-19T17:25:00,long,long_threshold,long_threshold_met,0.1,24564.9,24543.08,-2.18,0.0,0.0,-2.18,991.82,30.0,16,17,2025-09,2025-09-19,0.3490481675,0.2968431711,0.3541086018,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-22T17:00:00,2025-09-22T18:55:00,long,long_threshold,long_threshold_met,0.1,24641.33,24682.26,4.09,0.0,0.0,4.09,995.91,115.0,17,18,2025-09,2025-09-22,0.3290675581,0.3327825665,0.338149935,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-23T16:55:00,2025-09-23T17:35:00,long,long_threshold,long_threshold_met,0.1,24720.41,24722.84,0.24,0.0,0.0,0.24,996.15,40.0,16,17,2025-09,2025-09-23,0.3573145568,0.2828575075,0.3598278761,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-23T20:45:00,2025-09-23T21:20:00,short,synthetic_short_overlay,"synthetic_short_source_overlay:hour=20,p_short=0.443622,margin_vs_long=0.091085|threshold_or_margin_not_met",0.1,24573.21,24568.66,0.46,0.0,0.0,0.46,996.61,35.0,20,21,2025-09,2025-09-23,0.4436217546,0.2038416564,0.3525365591,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-24T16:40:00,2025-09-24T17:15:00,long,long_threshold,long_threshold_met,0.1,24610.81,24601.86,-0.9,0.0,0.0,-0.9,995.71,35.0,16,17,2025-09,2025-09-24,0.3592442274,0.2773242593,0.3634314835,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-24T17:30:00,2025-09-24T18:05:00,long,long_threshold,long_threshold_met,0.1,24593.06,24563.86,-2.92,0.0,0.0,-2.92,992.79,35.0,17,18,2025-09,2025-09-24,0.3436335325,0.3114086688,0.3449577987,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-24T18:50:00,2025-09-24T19:35:00,long,long_threshold,long_threshold_met,0.1,24505.06,24458.49,-4.66,0.0,0.0,-4.66,988.13,45.0,18,19,2025-09,2025-09-24,0.3275772035,0.3348894715,0.3375332952,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-24T20:45:00,2025-09-24T21:15:00,long,long_threshold,long_threshold_met,0.1,24498.81,24474.61,-2.42,0.0,0.0,-2.42,985.71,30.0,20,21,2025-09,2025-09-24,0.3363766372,0.3207667768,0.3428566158,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-25T17:35:00,2025-09-25T18:05:00,long,long_threshold,long_threshold_met,0.1,24408.16,24389.96,-1.82,0.0,0.0,-1.82,983.89,30.0,17,18,2025-09,2025-09-25,0.3718398809,0.2546653748,0.3734948039,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-25T18:15:00,2025-09-25T18:45:00,long,long_threshold,long_threshold_met,0.1,24428.41,24463.71,3.53,0.0,0.0,3.53,987.42,30.0,18,18,2025-09,2025-09-25,0.3531709909,0.290774256,0.3560546935,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-26T16:45:00,2025-09-26T17:15:00,long,long_threshold,long_threshold_met,0.1,24452.07,24384.87,-6.72,0.0,0.0,-6.72,980.7,30.0,16,17,2025-09,2025-09-26,0.341927737,0.3137024939,0.3443697393,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-26T18:25:00,2025-09-26T18:55:00,long,long_threshold,long_threshold_met,0.1,24366.07,24378.75,1.27,0.0,0.0,1.27,981.97,30.0,18,18,2025-09,2025-09-26,0.3658855259,0.260135144,0.3739793301,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-26T19:25:00,2025-09-26T20:00:00,long,long_threshold,long_threshold_met,0.1,24450.32,24470.37,2.01,0.0,0.0,2.01,983.98,35.0,19,20,2025-09,2025-09-26,0.3433432281,0.3103396893,0.346317023,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-29T16:40:00,2025-09-29T17:10:00,long,long_threshold,long_threshold_met,0.1,24662.74,24757.79,9.51,0.0,0.0,9.51,993.49,30.0,16,17,2025-09,2025-09-29,0.3465276659,0.2803368568,0.3731354773,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-29T17:15:00,2025-09-29T17:45:00,long,long_threshold,long_threshold_met,0.1,24746.24,24740.04,-0.62,0.0,0.0,-0.62,992.87,30.0,17,17,2025-09,2025-09-29,0.3345119357,0.2760667503,0.3894212544,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-29T18:15:00,2025-09-29T18:50:00,long,long_threshold,long_threshold_met,0.1,24683.99,24638.29,-4.57,0.0,0.0,-4.57,988.3,35.0,18,18,2025-09,2025-09-29,0.339714855,0.3189073503,0.3413777351,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-30T17:10:00,2025-09-30T17:50:00,long,long_threshold,long_threshold_met,0.1,24548.23,24619.78,7.16,0.0,0.0,7.16,995.46,40.0,17,17,2025-09,2025-09-30,0.3428100348,0.30210495,0.3550851345,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-30T17:55:00,2025-09-30T18:30:00,long,long_threshold,long_threshold_met,0.1,24619.61,24570.28,-4.93,0.0,0.0,-4.93,990.53,35.0,17,18,2025-09,2025-09-30,0.3583657146,0.2802778482,0.3613564968,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-30T18:40:00,2025-09-30T19:15:00,long,long_threshold,long_threshold_met,0.1,24561.48,24585.53,2.41,0.0,0.0,2.41,992.94,35.0,18,19,2025-09,2025-09-30,0.3344785869,0.3263900876,0.3391311467,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-09-30T20:30:00,2025-09-30T21:10:00,long,long_threshold,long_threshold_met,0.1,24540.48,24578.53,3.81,0.0,0.0,3.81,996.75,40.0,20,21,2025-09,2025-09-30,0.3499988616,0.2984752357,0.3515258133,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-01T17:20:00,2025-10-01T17:55:00,long,long_threshold,long_threshold_met,0.1,24651.25,24688.55,3.73,0.0,0.0,3.73,1000.48,35.0,17,17,2025-10,2025-10-01,0.3484440744,0.3028213084,0.3487346172,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-03T16:40:00,2025-10-03T17:10:00,long,long_threshold,long_threshold_met,0.1,24956.43,24869.73,-8.67,0.0,0.0,-8.67,991.81,30.0,16,17,2025-10,2025-10-03,0.3352513313,0.325307101,0.3394415081,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-03T17:25:00,2025-10-03T18:00:00,long,long_threshold,long_threshold_met,0.1,24876.18,24912.73,3.66,0.0,0.0,3.66,995.47,35.0,17,18,2025-10,2025-10-03,0.3556392193,0.2815945745,0.3627661169,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-03T20:45:00,2025-10-03T21:20:00,long,long_threshold,long_threshold_met,0.1,24806.18,24802.48,-0.37,0.0,0.0,-0.37,995.1,35.0,20,21,2025-10,2025-10-03,0.3365058601,0.3204297423,0.3430643678,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-06T16:50:00,2025-10-06T17:20:00,long,long_threshold,long_threshold_met,0.1,24971.2,24968.0,-0.32,0.0,0.0,-0.32,994.78,30.0,16,17,2025-10,2025-10-06,0.3736082911,0.2524739206,0.3739177585,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-06T17:55:00,2025-10-06T18:35:00,long,long_threshold,long_threshold_met,0.1,24943.58,24977.5,3.39,0.0,0.0,3.39,998.17,40.0,17,18,2025-10,2025-10-06,0.3265240192,0.3249708712,0.3485050797,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-07T17:45:00,2025-10-07T18:15:00,long,long_threshold,long_threshold_met,0.1,25008.3,24918.73,-8.96,0.0,0.0,-8.96,989.21,30.0,17,18,2025-10,2025-10-07,0.3457347751,0.3064262271,0.3478390872,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-07T21:10:00,2025-10-07T21:55:00,long,long_threshold,long_threshold_met,0.1,24829.55,24857.6,2.81,0.0,0.0,2.81,992.02,45.0,21,21,2025-10,2025-10-07,0.3413654566,0.3112877607,0.3473467529,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-08T16:45:00,2025-10-08T17:20:00,long,long_threshold,long_threshold_met,0.1,24945.16,25022.71,7.76,0.0,0.0,7.76,999.78,35.0,16,17,2025-10,2025-10-08,0.3465827405,0.3032793403,0.350137949,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-09T17:00:00,2025-10-09T17:30:00,long,long_threshold,long_threshold_met,0.1,25094.57,25066.12,-2.85,0.0,0.0,-2.85,996.93,30.0,17,17,2025-10,2025-10-09,0.3737542629,0.2477839589,0.3784617782,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-09T18:40:00,2025-10-09T19:10:00,long,long_threshold,long_threshold_met,0.1,25041.82,25081.37,3.96,0.0,0.0,3.96,1000.89,30.0,18,19,2025-10,2025-10-09,0.3259040117,0.3347067833,0.3393891454,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-09T20:05:00,2025-10-09T20:35:00,long,long_threshold,long_threshold_met,0.1,25023.82,24988.87,-3.5,0.0,0.0,-3.5,997.39,30.0,20,20,2025-10,2025-10-09,0.3420613706,0.3075536489,0.3503850102,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-09T20:50:00,2025-10-09T21:35:00,long,long_threshold,long_threshold_met,0.1,25025.82,25026.12,0.03,0.0,0.0,0.03,997.42,45.0,20,21,2025-10,2025-10-09,0.3277501464,0.3344354928,0.3378143311,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-10T17:10:00,2025-10-10T17:40:00,long,long_threshold,long_threshold_met,0.1,25164.85,25150.65,-1.42,0.0,0.0,-1.42,996.0,30.0,17,17,2025-10,2025-10-10,0.3383558393,0.3184115291,0.3432326913,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-10T18:05:00,2025-10-10T18:35:00,short,native_short_threshold,short_threshold_met,0.1,24845.78,24544.98,30.08,0.0,0.0,30.08,1026.08,30.0,18,18,2025-10,2025-10-10,0.4553645253,0.1615136862,0.3831217885,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364BW_review_synthetic_short_source_runtime_probe_without_db_v1,run364BV_materialize_synthetic_short_source_runtime_repair_without_db_v1,2025-10-10T18:40:00,2025-10-10T19:10:00,short,native_short_threshold,short_threshold_met,0.1,24539.9,24614.48,-7.46,0.0,0.0,-7.46,1018.62,30.0,18,19,2025-10,2025-10-10,0.4942389131,0.1414168477,0.3643442392,research_development_runtime_probe_review_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
