run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,exit_month,entry_hour,exit_hour,side,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary(주장 경계),closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent,hold_bucket,drawdown_bucket
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,326,2025-04-29 16:55:00,2025-04-29 17:35:00,2025-04-29,2025-04-29,2025-04,2025-04,16,17,long,19401.45,19423.13,0.1,0.0,0.0,2.17,2.17,719.43,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,15.06000000000006,2.0504023199771346,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,327,2025-04-29 17:40:00,2025-04-29 18:20:00,2025-04-29,2025-04-29,2025-04,2025-04,17,18,long,19461.2,19417.13,0.1,0.0,0.0,-4.41,-4.41,715.02,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,19.470000000000027,2.6508189355879628,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,328,2025-04-29 18:25:00,2025-04-29 19:05:00,2025-04-29,2025-04-29,2025-04,2025-04,18,19,long,19415.7,19467.25,0.1,0.0,0.0,5.16,5.16,720.18,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,14.31000000000006,1.9482906506555648,001_<=8_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,329,2025-04-29 19:10:00,2025-04-29 19:50:00,2025-04-29,2025-04-29,2025-04,2025-04,19,19,long,19492.2,19401.63,0.1,0.0,0.0,-9.06,-9.06,711.12,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,23.370000000000005,3.181799616060124,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,330,2025-04-29 20:55:00,2025-04-29 21:35:00,2025-04-29,2025-04-29,2025-04,2025-04,20,21,long,19542.83,19557.5,0.1,0.0,0.0,1.47,1.47,712.59,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,21.899999999999977,2.981660744189843,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,331,2025-04-30 16:40:00,2025-04-30 17:20:00,2025-04-30,2025-04-30,2025-04,2025-04,16,17,short,19083.28,19161.61,0.1,0.0,0.0,-7.83,-7.83,704.76,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,29.730000000000018,4.04770657190704,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,332,2025-04-30 18:00:00,2025-04-30 18:40:00,2025-04-30,2025-04-30,2025-04,2025-04,18,18,long,19225.11,19299.91,0.1,0.0,0.0,7.48,7.48,712.24,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,22.25,3.029312856539912,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,333,2025-04-30 20:35:00,2025-04-30 21:15:00,2025-04-30,2025-04-30,2025-04,2025-04,20,21,long,19382.61,19409.91,0.1,0.0,0.0,2.73,2.73,714.97,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,19.519999999999982,2.6576263802093947,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,334,2025-04-30 21:20:00,2025-04-30 22:00:00,2025-04-30,2025-04-30,2025-04,2025-04,21,22,long,19433.11,19365.53,0.1,0.0,0.0,-6.76,-6.76,708.21,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,26.279999999999973,3.5779928930278113,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,335,2025-05-01 16:55:00,2025-05-01 17:35:00,2025-05-01,2025-05-01,2025-05,2025-05,16,17,long,19838.32,19894.12,0.1,0.0,0.0,5.58,5.58,713.79,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,20.700000000000045,2.81828207327534,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,336,2025-05-01 17:40:00,2025-05-01 18:20:00,2025-05-01,2025-05-01,2025-05,2025-05,17,18,long,19923.07,20005.87,0.1,0.0,0.0,8.28,8.28,722.07,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,12.419999999999959,1.6909692439651947,001_<=8_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,337,2025-05-01 18:25:00,2025-05-01 19:05:00,2025-05-01,2025-05-01,2025-05,2025-05,18,19,long,19975.57,19859.12,0.1,0.0,0.0,-11.65,-11.65,710.42,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,24.07000000000005,3.277103840760262,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,338,2025-05-01 20:10:00,2025-05-01 20:50:00,2025-05-01,2025-05-01,2025-05,2025-05,20,20,long,19907.69,19868.99,0.1,0.0,0.0,-3.87,-3.87,706.55,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,27.940000000000055,3.8040000544595642,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,339,2025-05-01 20:55:00,2025-05-01 21:35:00,2025-05-01,2025-05-01,2025-05,2025-05,20,21,long,19875.57,19917.99,0.1,0.0,0.0,4.24,4.24,710.79,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,23.700000000000045,3.22672875056162,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,340,2025-05-01 21:40:00,2025-05-02 16:50:00,2025-05-01,2025-05-02,2025-05,2025-05,21,16,long,19918.07,19953.39,0.1,0.0,-0.37,3.53,3.1599999999999997,713.95,1150,230,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,20.539999999999964,2.796498250486727,005_>96_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,341,2025-05-02 17:05:00,2025-05-02 17:45:00,2025-05-02,2025-05-02,2025-05,2025-05,17,17,long,20005.84,20039.02,0.1,0.0,0.0,3.32,3.32,717.27,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,17.220000000000027,2.3444839276232523,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,342,2025-05-02 17:50:00,2025-05-02 18:30:00,2025-05-02,2025-05-02,2025-05,2025-05,17,18,long,20045.97,20036.52,0.1,0.0,0.0,-0.95,-0.95,716.32,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,18.16999999999996,2.4738253754305655,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,343,2025-05-02 18:40:00,2025-05-02 19:20:00,2025-05-02,2025-05-02,2025-05,2025-05,18,19,long,20069.47,20146.77,0.1,0.0,0.0,7.73,7.73,724.05,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,10.440000000000055,1.4213944369562628,001_<=8_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,344,2025-05-02 19:25:00,2025-05-02 20:15:00,2025-05-02,2025-05-02,2025-05,2025-05,19,20,long,20128.72,20111.27,0.1,0.0,0.0,-1.75,-1.75,722.3,50,10,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,12.190000000000055,1.6596549987065927,002_9_to_12_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,345,2025-05-02 20:20:00,2025-05-02 21:20:00,2025-05-02,2025-05-02,2025-05,2025-05,20,21,long,20103.72,20139.64,0.1,0.0,0.0,3.59,3.59,725.89,60,12,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,8.600000000000023,1.1708804748873398,002_9_to_12_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,346,2025-05-02 21:55:00,2025-05-05 17:05:00,2025-05-02,2025-05-05,2025-05,2025-05,21,17,long,20125.47,19961.19,0.1,0.0,-1.11,-16.43,-17.54,708.35,4030,806,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,26.139999999999986,3.5589320480877866,005_>96_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,347,2025-05-05 17:15:00,2025-05-05 17:55:00,2025-05-05,2025-05-05,2025-05,2025-05,17,17,long,19959.51,20005.94,0.1,0.0,0.0,4.64,4.64,712.99,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,21.5,2.927201187218342,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,348,2025-05-05 18:00:00,2025-05-05 18:40:00,2025-05-05,2025-05-05,2025-05,2025-05,18,18,long,20008.89,19974.94,0.1,0.0,0.0,-3.4,-3.4,709.59,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,24.899999999999977,3.3901074214761233,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,349,2025-05-05 19:10:00,2025-05-05 19:55:00,2025-05-05,2025-05-05,2025-05,2025-05,19,19,long,20013.76,20042.06,0.1,0.0,0.0,2.83,2.83,712.42,45,9,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,22.07000000000005,3.004806055902742,002_9_to_12_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,350,2025-05-06 17:40:00,2025-05-06 18:20:00,2025-05-06,2025-05-06,2025-05,2025-05,17,18,long,19820.31,19830.73,0.1,0.0,0.0,1.04,1.04,713.46,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,21.029999999999973,2.863211207776821,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,351,2025-05-06 18:30:00,2025-05-06 19:10:00,2025-05-06,2025-05-06,2025-05,2025-05,18,19,long,19849.56,19792.73,0.1,0.0,0.0,-5.68,-5.68,707.78,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,26.710000000000036,3.6365369167721875,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,352,2025-05-06 21:40:00,2025-05-07 16:50:00,2025-05-06,2025-05-07,2025-05,2025-05,21,16,long,19833.68,19783.2,0.1,0.0,-0.37,-5.05,-5.42,702.36,1150,230,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,32.129999999999995,4.3744639137360615,005_>96_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,353,2025-05-07 17:05:00,2025-05-07 17:45:00,2025-05-07,2025-05-07,2025-05,2025-05,17,17,long,19840.03,19866.7,0.1,0.0,0.0,2.67,2.67,705.03,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,29.460000000000036,4.010946370951277,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,354,2025-05-07 17:50:00,2025-05-07 18:20:00,2025-05-07,2025-05-07,2025-05,2025-05,17,18,long,19829.03,19730.33,0.1,0.0,0.0,-9.87,-9.87,695.16,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,39.33000000000004,5.35473593922314,001_<=8_m5_calendar,003_5_to_10pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,355,2025-05-07 18:20:00,2025-05-07 19:00:00,2025-05-07,2025-05-07,2025-05,2025-05,18,19,short,19730.33,19759.9,0.1,0.0,0.0,-2.96,-2.96,692.2,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,42.289999999999964,5.7577366608122595,001_<=8_m5_calendar,003_5_to_10pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,356,2025-05-07 20:05:00,2025-05-07 20:45:00,2025-05-07,2025-05-07,2025-05,2025-05,20,20,long,19812.4,19766.45,0.1,0.0,0.0,-4.6,-4.6,687.6,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,46.889999999999986,6.3840215659845585,001_<=8_m5_calendar,003_5_to_10pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,357,2025-05-07 21:15:00,2025-05-07 21:45:00,2025-05-07,2025-05-07,2025-05,2025-05,21,21,short,19618.58,19742.03,0.1,0.0,0.0,-12.35,-12.35,675.25,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,59.24000000000001,8.06546038747975,001_<=8_m5_calendar,003_5_to_10pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,358,2025-05-07 21:45:00,2025-05-08 16:55:00,2025-05-07,2025-05-08,2025-05,2025-05,21,16,long,19742.03,19991.54,0.1,0.0,-0.37,24.95,24.58,699.83,1150,230,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,34.65999999999997,4.71892061158082,005_>96_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,359,2025-05-08 18:15:00,2025-05-08 18:55:00,2025-05-08,2025-05-08,2025-05,2025-05,18,18,long,19998.24,20200.04,0.1,0.0,0.0,20.18,20.18,720.01,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,14.480000000000018,1.9714359623684488,001_<=8_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,360,2025-05-08 19:00:00,2025-05-08 19:40:00,2025-05-08,2025-05-08,2025-05,2025-05,19,19,long,20185.24,20217.41,0.1,0.0,0.0,3.22,3.22,723.23,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,11.259999999999991,1.5330365287478374,001_<=8_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,361,2025-05-08 19:45:00,2025-05-08 20:30:00,2025-05-08,2025-05-08,2025-05,2025-05,19,20,long,20231.99,20212.29,0.1,0.0,0.0,-1.97,-1.97,721.26,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,13.230000000000018,1.8012498468324984,002_9_to_12_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,362,2025-05-08 20:35:00,2025-05-08 21:15:00,2025-05-08,2025-05-08,2025-05,2025-05,20,21,long,20189.61,20179.41,0.1,0.0,0.0,-1.02,-1.02,720.24,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,14.25,1.9401217171098315,001_<=8_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,363,2025-05-08 21:20:00,2025-05-08 22:00:00,2025-05-08,2025-05-08,2025-05,2025-05,21,22,long,20191.86,20195.79,0.1,0.0,0.0,0.39,0.39,720.63,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,13.860000000000014,1.8870236490626167,001_<=8_m5_calendar,001_0_to_2pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,364,2025-05-09 16:40:00,2025-05-09 17:20:00,2025-05-09,2025-05-09,2025-05,2025-05,16,17,long,20171.42,20119.1,0.1,0.0,0.0,-5.23,-5.23,715.4,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,19.090000000000032,2.5990823564650345,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,365,2025-05-12 16:45:00,2025-05-12 17:20:00,2025-05-12,2025-05-12,2025-05,2025-05,16,17,short,20695.97,20741.05,0.1,0.0,0.0,-4.51,-4.51,710.89,35,7,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,23.600000000000023,3.2131138613187415,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,366,2025-05-12 17:20:00,2025-05-12 18:00:00,2025-05-12,2025-05-12,2025-05,2025-05,17,18,long,20741.05,20689.6,0.1,0.0,0.0,-5.15,-5.15,705.74,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,28.75,3.9142806573268527,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,367,2025-05-12 18:05:00,2025-05-12 18:45:00,2025-05-12,2025-05-12,2025-05,2025-05,18,18,long,20712.05,20696.85,0.1,0.0,0.0,-1.52,-1.52,704.22,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,30.269999999999982,4.121226973818565,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,368,2025-05-12 18:50:00,2025-05-12 19:30:00,2025-05-12,2025-05-12,2025-05,2025-05,18,19,long,20704.3,20739.35,0.1,0.0,0.0,3.51,3.51,707.73,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,26.75999999999999,3.643344361393619,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,369,2025-05-12 19:35:00,2025-05-12 21:00:00,2025-05-12,2025-05-12,2025-05,2025-05,19,21,long,20753.67,20827.22,0.1,0.0,0.0,7.36,7.36,715.09,85,17,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,19.399999999999977,2.6412885131179427,003_13_to_24_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,370,2025-05-14 16:40:00,2025-05-14 17:20:00,2025-05-14,2025-05-14,2025-05,2025-05,16,17,long,21298.98,21250.4,0.1,0.0,0.0,-4.86,-4.86,710.23,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,24.25999999999999,3.3029721303217183,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,371,2025-05-14 17:55:00,2025-05-14 18:35:00,2025-05-14,2025-05-14,2025-05,2025-05,17,18,long,21285.48,21300.78,0.1,0.0,0.0,1.53,1.53,711.76,40,8,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,22.730000000000018,3.0946643249057195,001_<=8_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,372,2025-05-14 18:45:00,2025-05-14 19:45:00,2025-05-14,2025-05-14,2025-05,2025-05,18,19,long,21310.73,21292.9,0.1,0.0,0.0,-1.78,-1.78,709.98,60,12,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,24.50999999999999,3.337009353428909,002_9_to_12_m5_calendar,002_2_to_5pct
run364Y_review_density_side_balance_repair_mt5_runtime_probe_without_db_v1,run364X_execute_density_side_balance_repair_mt5_runtime_probe_without_db_v1,373,2025-05-14 21:40:00,2025-05-15 16:50:00,2025-05-14,2025-05-15,2025-05,2025-05,21,16,long,21292.23,21190.77,0.1,0.0,-0.37,-10.15,-10.52,699.46,1150,230,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,734.49,35.02999999999997,4.769295701779462,005_>96_m5_calendar,002_2_to_5pct
