record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_rt_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,6,-90.49,0,-90.49,0.0,-15.081667,0.0,,-15.081667,,90.49,18.098,6,1.0,6,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,6,-89.28,0,-89.28,0.0,-14.88,0.0,,-14.88,,89.28,17.856,6,1.0,6,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,6,-89.28,0,-89.28,0.0,-14.88,0.0,,-14.88,,89.28,17.856,6,1.0,6,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,month,2024-07,61,-86.87,632.52,-719.39,0.879245,-1.424098,0.47541,21.811034,-22.480937,0.970201,194.14,32.805556,57,0.95082,5,-0.447461,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s264_lc_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,session_report,session_07_12_report_time,6,-85.43,0,-85.43,0.0,-14.238333,0.0,,-14.238333,,85.43,17.086,6,1.0,6,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_abl_gate_rank_bucket_historical_2024_tier_a_train_era_stress,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_gate_rank_bucket,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,session_report,session_07_12_report_time,6,-83.3,0,-83.3,0.0,-13.883333,0.0,,-13.883333,,83.3,16.66,6,1.0,6,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-07,35,-83.19,90.77,-173.96,0.521787,-2.376857,0.4,6.483571,-8.28381,0.78268,111.93,22.143309,32,0.942857,6,-0.743232,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-07,35,-83.19,90.77,-173.96,0.521787,-2.376857,0.4,6.483571,-8.28381,0.78268,111.93,22.143309,32,0.942857,6,-0.743232,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-78.87,0,-78.87,0.0,-15.774,0.0,,-15.774,,78.87,15.774,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-78.87,0,-78.87,0.0,-15.774,0.0,,-15.774,,78.87,15.774,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-04,33,-78.2,119.46,-197.66,0.604371,-2.369697,0.363636,9.955,-9.412381,1.057649,131.15,23.718239,29,0.878788,6,-0.596264,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_abl_ma_trend_historical_2024_tier_a_train_era_stress,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_ma_trend,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-75.83,0,-75.83,0.0,-15.166,0.0,,-15.166,,75.83,15.166,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-75.57,0,-75.57,0.0,-15.114,0.0,,-15.114,,75.57,15.114,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-74.36,0,-74.36,0.0,-14.872,0.0,,-14.872,,74.36,14.872,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-74.36,0,-74.36,0.0,-14.872,0.0,,-14.872,,74.36,14.872,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-07,34,-74.27,94.21,-168.48,0.559176,-2.184412,0.411765,6.729286,-8.424,0.798823,103.92,20.558677,31,0.941176,5,-0.714684,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_high_quarter,s264_aih,challenger_core,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-07,34,-74.27,94.21,-168.48,0.559176,-2.184412,0.411765,6.729286,-8.424,0.798823,103.92,20.558677,31,0.941176,5,-0.714684,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-07,34,-74.27,94.21,-168.48,0.559176,-2.184412,0.411765,6.729286,-8.424,0.798823,103.92,20.558677,31,0.941176,5,-0.714684,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-07,34,-74.27,94.21,-168.48,0.559176,-2.184412,0.411765,6.729286,-8.424,0.798823,103.92,20.558677,31,0.941176,5,-0.714684,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_abl_gate_variant_rule_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_gate_variant_rule,feature_category_ablation(피처 범주 제거),direct_runtime_surface_ablation(직접 런타임 표면 제거),routed_total,chron_segment,chron_mid,172,-74.06,1896.3,-1970.36,0.962413,-0.430581,0.482558,22.846988,-22.138876,1.031985,406.05,56.425614,154,0.959302,7,-0.182391,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-73.84,0,-73.84,0.0,-14.768,0.0,,-14.768,,73.84,14.768,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-73.15,0,-73.15,0.0,-14.63,0.0,,-14.63,,73.15,14.63,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s262_lih_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s262_lowrank_inner_half_filter,s262_lih,validation_heavy,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,session_report,session_07_12_report_time,5,-73.15,0,-73.15,0.0,-14.63,0.0,,-14.63,,73.15,14.63,5,1.0,5,-1.0,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_lc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s264_lowrank_control,s264_lc,defensive_control,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,month,2024-07,34,-73.06,91.92,-164.98,0.557158,-2.148824,0.411765,6.565714,-8.249,0.795941,101.61,20.101686,31,0.941176,5,-0.719024,negative_fragile_slice(음수 취약 구간)
