record_view,candidate_id,candidate_alias,candidate_role,test_id,test_type,materialization_boundary,route_role,axis,bucket,trade_count,net_profit,gross_profit,gross_loss,profit_factor,expectancy,win_rate,avg_win,avg_loss,payoff_ratio,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,underwater_trade_share,max_losing_streak,recovery_factor_closed,slice_read
mt5_ta_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,55,128.82,333.7,-204.88,1.628758,2.342182,0.490909,12.359259,-7.317143,1.689083,78.34,13.433476,30,0.727273,6,1.644371,measured_slice(측정 구간)
mt5_ta_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,69,182.1,367.18,-185.08,1.983899,2.63913,0.608696,8.742381,-6.854815,1.275364,33.56,4.830794,10,0.710145,4,5.426103,measured_slice(측정 구간)
mt5_ta_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,72,96.26,336.38,-240.12,1.400883,1.336944,0.541667,8.625128,-7.276364,1.185362,52.15,9.765918,26,0.861111,4,1.845829,measured_slice(측정 구간)
mt5_ta_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,54,-95.7,174.88,-270.58,0.646315,-1.772222,0.481481,6.726154,-9.663571,0.696032,111.09,22.052605,48,0.944444,3,-0.861464,negative_fragile_slice(음수 취약 구간)
mt5_rt_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,65,96.81,372.48,-275.67,1.351181,1.489385,0.553846,10.346667,-9.505862,1.088451,64.6,10.767205,35,0.830769,5,1.498607,measured_slice(측정 구간)
mt5_rt_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,55,128.82,333.7,-204.88,1.628758,2.342182,0.490909,12.359259,-7.317143,1.689083,78.34,13.433476,30,0.727273,6,1.644371,measured_slice(측정 구간)
mt5_rt_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,69,182.1,367.18,-185.08,1.983899,2.63913,0.608696,8.742381,-6.854815,1.275364,33.56,4.830794,10,0.710145,4,5.426103,measured_slice(측정 구간)
mt5_rt_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,72,96.26,336.38,-240.12,1.400883,1.336944,0.541667,8.625128,-7.276364,1.185362,52.15,9.765918,26,0.861111,4,1.845829,measured_slice(측정 구간)
mt5_rt_s264_aia_rep_volatility_atr_historical_2024_tier_a_train_era_stress,s264_allow_inner_all_oos_anchor,s264_aia,oos_anchor,rep_volatility_atr,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,54,-95.7,174.88,-270.58,0.646315,-1.772222,0.481481,6.726154,-9.663571,0.696032,111.09,22.052605,48,0.944444,3,-0.861464,negative_fragile_slice(음수 취약 구간)
mt5_ta_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,67,129.07,414.23,-285.16,1.452623,1.926418,0.552239,11.195405,-9.505333,1.177803,60.12,8.723284,16,0.835821,5,2.146873,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,64,132.1,389.56,-257.46,1.513089,2.064062,0.484375,12.566452,-7.801818,1.610708,105.18,16.958225,45,0.796875,5,1.255942,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,71,138.9,339.01,-200.11,1.694118,1.956338,0.56338,8.47525,-6.455161,1.312942,34.8,5.955641,13,0.760563,4,3.991379,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,74,-12.68,296.13,-308.81,0.958939,-0.171351,0.486486,8.225833,-8.126579,1.012214,97.33,18.075287,63,0.945946,4,-0.130278,minor_negative_slice(소폭 음수 구간)
mt5_ta_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,59,-121.57,192.86,-314.43,0.613364,-2.060508,0.440678,7.417692,-9.528182,0.7785,186.99,33.862731,52,0.898305,4,-0.650142,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,67,129.07,414.23,-285.16,1.452623,1.926418,0.552239,11.195405,-9.505333,1.177803,60.12,8.723284,16,0.835821,5,2.146873,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,64,132.1,389.56,-257.46,1.513089,2.064062,0.484375,12.566452,-7.801818,1.610708,105.18,16.958225,45,0.796875,5,1.255942,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,71,138.9,339.01,-200.11,1.694118,1.956338,0.56338,8.47525,-6.455161,1.312942,34.8,5.955641,13,0.760563,4,3.991379,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,74,-12.68,296.13,-308.81,0.958939,-0.171351,0.486486,8.225833,-8.126579,1.012214,97.33,18.075287,63,0.945946,4,-0.130278,minor_negative_slice(소폭 음수 구간)
mt5_rt_s258_stc_abl_price_return_range_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_price_return_range,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,59,-121.57,192.86,-314.43,0.613364,-2.060508,0.440678,7.417692,-9.528182,0.7785,186.99,33.862731,52,0.898305,4,-0.650142,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,69,116.48,420.8,-304.32,1.382755,1.688116,0.550725,11.073684,-9.816774,1.128037,51.62,8.18198,17,0.811594,5,2.25649,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,60,145.13,388.15,-243.02,1.597194,2.418833,0.5,12.938333,-8.100667,1.597194,90.32,15.393793,34,0.75,4,1.606842,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,75,176.51,403.11,-226.6,1.77895,2.353467,0.586667,9.161591,-7.309677,1.253351,37.34,6.359425,18,0.76,4,4.727102,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,74,95.81,357.87,-262.06,1.365603,1.29473,0.540541,8.94675,-7.707647,1.160763,66.92,12.279575,28,0.864865,4,1.43171,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,57,-91.8,206.29,-298.09,0.692039,-1.610526,0.491228,7.3675,-10.278966,0.716755,130.98,24.842105,50,0.929825,3,-0.70087,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,69,116.48,420.8,-304.32,1.382755,1.688116,0.550725,11.073684,-9.816774,1.128037,51.62,8.18198,17,0.811594,5,2.25649,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,60,145.13,388.15,-243.02,1.597194,2.418833,0.5,12.938333,-8.100667,1.597194,90.32,15.393793,34,0.75,4,1.606842,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,75,176.51,403.11,-226.6,1.77895,2.353467,0.586667,9.161591,-7.309677,1.253351,37.34,6.359425,18,0.76,4,4.727102,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,74,95.81,357.87,-262.06,1.365603,1.29473,0.540541,8.94675,-7.707647,1.160763,66.92,12.279575,28,0.864865,4,1.43171,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_volatility_bandwidth_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_volatility_bandwidth,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,57,-91.8,206.29,-298.09,0.692039,-1.610526,0.491228,7.3675,-10.278966,0.716755,130.98,24.842105,50,0.929825,3,-0.70087,negative_fragile_slice(음수 취약 구간)
mt5_ta_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,73,125.72,451.58,-325.86,1.38581,1.722192,0.534247,11.578974,-9.584118,1.208142,49.13,7.734572,27,0.863014,5,2.558925,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,76,154.99,390.25,-235.26,1.658803,2.039342,0.578947,8.869318,-7.351875,1.206402,41.17,7.112548,21,0.763158,4,3.764634,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,85,-60.91,332.43,-393.34,0.845147,-0.716588,0.458824,8.523846,-8.55087,0.99684,152.58,28.410762,75,0.952941,5,-0.3992,negative_fragile_slice(음수 취약 구간)
mt5_ta_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,64,-102.39,244.63,-347.02,0.704945,-1.599844,0.484375,7.89129,-10.515758,0.750425,172.24,30.877897,57,0.90625,4,-0.594461,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,66,78.03,381.1,-303.07,1.257465,1.182273,0.484848,11.909375,-8.913824,1.336057,131.85,21.357415,47,0.818182,5,0.591809,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,73,125.72,451.58,-325.86,1.38581,1.722192,0.534247,11.578974,-9.584118,1.208142,49.13,7.734572,27,0.863014,5,2.558925,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,76,154.99,390.25,-235.26,1.658803,2.039342,0.578947,8.869318,-7.351875,1.206402,41.17,7.112548,21,0.763158,4,3.764634,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,85,-60.91,332.43,-393.34,0.845147,-0.716588,0.458824,8.523846,-8.55087,0.99684,152.58,28.410762,75,0.952941,5,-0.3992,negative_fragile_slice(음수 취약 구간)
mt5_rt_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,64,-102.39,244.63,-347.02,0.704945,-1.599844,0.484375,7.89129,-10.515758,0.750425,172.24,30.877897,57,0.90625,4,-0.594461,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_abl_trend_strength_directi_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_trend_strength_direction,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,66,78.03,381.1,-303.07,1.257465,1.182273,0.484848,11.909375,-8.913824,1.336057,131.85,21.357415,47,0.818182,5,0.591809,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,71,149.78,521.75,-371.97,1.402667,2.109577,0.549296,13.378205,-11.624063,1.150906,77.41,10.83674,24,0.816901,6,1.934892,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,66,98.51,444.33,-345.82,1.284859,1.492576,0.484848,13.885312,-10.171176,1.365163,153.64,23.739551,47,0.80303,6,0.641174,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,72,220.77,439.2,-218.43,2.010713,3.06625,0.597222,10.213953,-7.532069,1.356062,48.13,8.023271,11,0.680556,4,4.586952,measured_slice(측정 구간)
mt5_ta_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,82,-21.19,416.13,-437.32,0.951546,-0.258415,0.487805,10.40325,-10.412381,0.999123,130.29,23.971078,52,0.939024,5,-0.162637,minor_negative_slice(소폭 음수 구간)
mt5_ta_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,63,-130.54,269.83,-400.37,0.673952,-2.072063,0.492063,8.704194,-12.511563,0.695692,175.01,33.011412,54,0.904762,4,-0.7459,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_rt_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,71,149.78,521.75,-371.97,1.402667,2.109577,0.549296,13.378205,-11.624063,1.150906,77.41,10.83674,24,0.816901,6,1.934892,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Wednesday,66,98.51,444.33,-345.82,1.284859,1.492576,0.484848,13.885312,-10.171176,1.365163,153.64,23.739551,47,0.80303,6,0.641174,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Thursday,72,220.77,439.2,-218.43,2.010713,3.06625,0.597222,10.213953,-7.532069,1.356062,48.13,8.023271,11,0.680556,4,4.586952,measured_slice(측정 구간)
mt5_rt_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Friday,82,-21.19,416.13,-437.32,0.951546,-0.258415,0.487805,10.40325,-10.412381,0.999123,130.29,23.971078,52,0.939024,5,-0.162637,minor_negative_slice(소폭 음수 구간)
mt5_rt_s258_stc_abl_session_timing_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,abl_session_timing,feature_category_ablation(피처 범주 제거),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Monday,63,-130.54,269.83,-400.37,0.673952,-2.072063,0.492063,8.704194,-12.511563,0.695692,175.01,33.011412,54,0.904762,4,-0.7459,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Tuesday,73,125.72,451.58,-325.86,1.38581,1.722192,0.534247,11.578974,-9.584118,1.208142,49.13,7.734572,27,0.863014,5,2.558925,measured_slice(측정 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Thursday,76,154.99,390.25,-235.26,1.658803,2.039342,0.578947,8.869318,-7.351875,1.206402,41.17,7.112548,21,0.763158,4,3.764634,measured_slice(측정 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Friday,85,-60.91,332.43,-393.34,0.845147,-0.716588,0.458824,8.523846,-8.55087,0.99684,152.58,28.410762,75,0.952941,5,-0.3992,negative_fragile_slice(음수 취약 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Monday,64,-102.39,244.63,-347.02,0.704945,-1.599844,0.484375,7.89129,-10.515758,0.750425,172.24,30.877897,57,0.90625,4,-0.594461,deep_negative_or_dd_slice(깊은 음수 또는 손실폭 구간)
mt5_ta_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",tier_only_total,weekday,Wednesday,66,78.03,381.1,-303.07,1.257465,1.182273,0.484848,11.909375,-8.913824,1.336057,131.85,21.357415,47,0.818182,5,0.591809,measured_slice(측정 구간)
mt5_rt_s258_stc_rep_trend_strength_adx_historical_2024_tier_a_train_era_stress,s258_short_tight_control,s258_stc,stress_challenger,rep_trend_strength_adx,similar_feature_replacement(유사 피처 대체),"proxy_adapter_variant_not_true_internal_feature_ablation(대체 어댑터 변형, 내부 피처 직접 제거 아님)",routed_total,weekday,Tuesday,73,125.72,451.58,-325.86,1.38581,1.722192,0.534247,11.578974,-9.584118,1.208142,49.13,7.734572,27,0.863014,5,2.558925,measured_slice(측정 구간)
