candidate_id,shape_id,label_variant,model_id,feature_set_id,target_signal_trades_day,score_threshold,selected_signal_rows,lifecycle_rows,status,claim_boundary,train_signal_net_profit,train_signal_gross_profit,train_signal_gross_loss,train_signal_profit_factor,train_signal_max_drawdown_amount,train_signal_max_drawdown_percent,train_signal_trade_count,train_signal_trades_day,train_signal_win_rate,train_signal_average_win,train_signal_average_loss,train_signal_payoff_ratio,train_signal_expectancy,train_signal_recovery_factor,train_signal_smoothness_r2,train_signal_max_consecutive_loss,train_signal_long_trade_count,train_signal_short_trade_count,train_lifecycle_net_profit,train_lifecycle_gross_profit,train_lifecycle_gross_loss,train_lifecycle_profit_factor,train_lifecycle_max_drawdown_amount,train_lifecycle_max_drawdown_percent,train_lifecycle_trade_count,train_lifecycle_trades_day,train_lifecycle_win_rate,train_lifecycle_average_win,train_lifecycle_average_loss,train_lifecycle_payoff_ratio,train_lifecycle_expectancy,train_lifecycle_recovery_factor,train_lifecycle_smoothness_r2,train_lifecycle_max_consecutive_loss,train_lifecycle_long_trade_count,train_lifecycle_short_trade_count,validation_signal_net_profit,validation_signal_gross_profit,validation_signal_gross_loss,validation_signal_profit_factor,validation_signal_max_drawdown_amount,validation_signal_max_drawdown_percent,validation_signal_trade_count,validation_signal_trades_day,validation_signal_win_rate,validation_signal_average_win,validation_signal_average_loss,validation_signal_payoff_ratio,validation_signal_expectancy,validation_signal_recovery_factor,validation_signal_smoothness_r2,validation_signal_max_consecutive_loss,validation_signal_long_trade_count,validation_signal_short_trade_count,validation_lifecycle_net_profit,validation_lifecycle_gross_profit,validation_lifecycle_gross_loss,validation_lifecycle_profit_factor,validation_lifecycle_max_drawdown_amount,validation_lifecycle_max_drawdown_percent,validation_lifecycle_trade_count,validation_lifecycle_trades_day,validation_lifecycle_win_rate,validation_lifecycle_average_win,validation_lifecycle_average_loss,validation_lifecycle_payoff_ratio,validation_lifecycle_expectancy,validation_lifecycle_recovery_factor,validation_lifecycle_smoothness_r2,validation_lifecycle_max_consecutive_loss,validation_lifecycle_long_trade_count,validation_lifecycle_short_trade_count,oos_signal_net_profit,oos_signal_gross_profit,oos_signal_gross_loss,oos_signal_profit_factor,oos_signal_max_drawdown_amount,oos_signal_max_drawdown_percent,oos_signal_trade_count,oos_signal_trades_day,oos_signal_win_rate,oos_signal_average_win,oos_signal_average_loss,oos_signal_payoff_ratio,oos_signal_expectancy,oos_signal_recovery_factor,oos_signal_smoothness_r2,oos_signal_max_consecutive_loss,oos_signal_long_trade_count,oos_signal_short_trade_count,oos_lifecycle_net_profit,oos_lifecycle_gross_profit,oos_lifecycle_gross_loss,oos_lifecycle_profit_factor,oos_lifecycle_max_drawdown_amount,oos_lifecycle_max_drawdown_percent,oos_lifecycle_trade_count,oos_lifecycle_trades_day,oos_lifecycle_win_rate,oos_lifecycle_average_win,oos_lifecycle_average_loss,oos_lifecycle_payoff_ratio,oos_lifecycle_expectancy,oos_lifecycle_recovery_factor,oos_lifecycle_smoothness_r2,oos_lifecycle_max_consecutive_loss,oos_lifecycle_long_trade_count,oos_lifecycle_short_trade_count,validation_lifecycle_pass,oos_lifecycle_pass,runtime_repair_probe_worthy,meaningful_candidate
f72e_0119,short_h12_sl1.2_tp1.8,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,20.0,-0.07430196132881423,25104,7662,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,37850.0649089432,284895.9535493851,-247045.8886404419,1.153210665100488,3832.560058403029,38.32560058403029,16517,19.363423212192263,0.4611612278258764,37.40264586443286,-27.76420416278286,1.3471535378842252,2.2915823036231275,9.875922185734712,0.8322840265788513,35,0,16517,7204.5883628082265,80921.41671188355,-73716.82834907531,1.0977332927115633,1024.6948864746082,10.246948864746082,4891,5.733880422039859,0.44694336536495605,37.01803143270062,-27.252062236257046,1.3583570708073094,1.4730297204678444,7.030959613349017,0.735824749389265,14,0,4891,-4824.208495750442,100733.03875583649,-105557.24725158693,0.9542977045976546,7330.1228114699825,73.30122811469982,5061,18.606617647058822,0.41276427583481523,48.22069830341622,-35.5172433551773,1.3576700708780418,-0.9532125065699352,-0.6581347434181659,0.2675829909379593,36,0,5061,-1933.4239782333339,32181.75429409028,-34115.17827232361,0.9433265755553197,2800.7654067993117,28.007654067993116,1660,6.102941176470588,0.4042168674698795,47.96088568418819,-34.49461908222812,1.3903874563699123,-1.1647132398995987,-0.690319858114369,0.3123613512080722,21,0,1660,2444.198418884281,84847.15433486938,-82402.95591598512,1.029661538129485,6701.691096038816,67.01691096038816,3526,18.08205128205128,0.43420306296086214,55.419434575355574,-41.30473980751134,1.3417209461582773,0.69319297189004,0.3647136795560421,0.03053460309723734,43,0,3526,-131.15778812407734,25729.845788993844,-25861.003577117917,0.9949283565994275,2066.6147929382314,20.666147929382316,1111,5.697435897435898,0.42124212421242124,54.97830296793556,-40.21929016659085,1.3669635326782732,-0.11805381469313893,-0.06346503885109735,0.0006550341472487432,12,0,1111,False,False,False,False
f72e_0120,short_h18_sl0.9_tp1.2,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.01526189365488223,7017,3786,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,26700.587211360922,68936.81873748779,-42236.23152612687,1.6321725742706055,633.9691986274665,6.339691986274665,4675,5.480656506447831,0.5666310160427808,26.023714132686973,-20.847103418621355,1.2483131881737435,5.711355553232282,42.11653700079953,0.952737136148567,14,0,4675,12537.495849723811,36757.25424362182,-24219.75839389801,1.5176556944053803,368.5342779541006,3.685342779541006,2558,2.9988276670574443,0.5484753713838937,26.199040800870865,-20.969487786924685,1.2493886864135526,4.901288447898284,34.01989068513541,0.9439007582407786,7,0,2558,-2045.6258776283264,18097.887315521242,-20143.513193149567,0.8984474129208005,2644.087962570191,26.440879625701907,1360,5.0,0.42058823529411765,31.63966313902315,-25.562834001458842,1.2377212611566273,-1.5041366747267106,-0.7736602967020324,0.5441093565338094,19,0,1360,-691.5826543426522,10295.011753768918,-10986.594408111572,0.9370521356616162,918.7633817482001,9.187633817482,755,2.775735294117647,0.43178807947019865,31.57979065573288,-25.60977717508525,1.2331146202418202,-0.916003515685632,-0.7527320614658433,0.09160679508675951,15,0,755,-1142.8576829910326,15449.943133621215,-16592.800816612245,0.9311232807756703,1924.390171241761,19.24390171241761,982,5.035897435897436,0.4256619144602851,36.961586444069894,-29.419859603922422,1.2563481587499474,-1.1638061944918865,-0.5938804407079127,0.016132385823464164,28,0,982,-630.1496195602439,7735.690990447997,-8365.84061000824,0.9246758755113765,1206.6716881752036,12.066716881752036,473,2.4256410256410255,0.42917547568710357,38.10685216969457,-30.984594851882367,1.2298644649658703,-1.3322402104867734,-0.5222212684157622,0.46638348224913095,13,0,473,False,False,False,False
f72e_0121,short_h18_sl0.9_tp1.2,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.012184047116342078,10786,5192,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,32004.61293663023,100753.70135604858,-68749.08841941835,1.465527815312682,1137.5395108413686,11.375395108413686,7120,8.347010550996483,0.540308988764045,26.19020050846077,-21.00491549630869,1.2468605509535764,4.495029906830089,28.13494619888708,0.9415863145169417,22,0,7120,13013.531423053733,48021.48332641601,-35007.95190336228,1.3717307273209511,768.8636794281065,7.688636794281065,3458,4.053927315357561,0.5228455754771544,26.560554937177,-21.21694054749229,1.2518560288050715,3.763311574046771,16.92566806216339,0.9286902668631872,9,0,3458,-3564.117669563301,28492.490482940673,-32056.60815250397,0.8888180043063945,3849.2919064331136,38.49291906433114,2176,8.0,0.4177389705882353,31.344874018636606,-25.30119033346801,1.2388695395557776,-1.6379217231448995,-0.9259151439273243,0.7210652078957507,27,0,2176,-1816.6671392631558,14109.0029183197,-15925.670057582856,0.8859283701913586,2142.9567398262043,21.42956739826204,1074,3.948529411764706,0.41620111731843573,31.563764917941164,-25.39979275531556,1.2426780494630467,-1.691496405272957,-0.8477385966319083,0.6756946515711918,15,0,1074,-1676.7632361602837,23263.54964500427,-24940.31288116455,0.932768957464579,2643.420749187473,26.434207491874734,1490,7.641025641025641,0.42818791946308726,36.46324395768694,-29.27266770089736,1.2456413036987795,-1.1253444537988482,-0.6343156823126558,0.11891828413256575,21,0,1490,1.349923324582278,11240.330741119382,-11238.9808177948,1.0001201108309077,1024.2756753921512,10.242756753921514,660,3.3846153846153846,0.45,37.84623145158041,-30.961379663346555,1.2223690243488872,0.002045338370579209,0.0013179296912088146,0.002375004377044066,7,0,660,False,False,False,False
f72e_0122,short_h18_sl0.9_tp1.2,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,12.0,0.006593563743862718,16374,6930,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,36472.65223474499,147982.7990081024,-111510.14677335741,1.3270792236411908,1819.4840663718933,18.194840663718935,10817,12.681125439624854,0.5154848849033928,26.53923942039139,-21.27650196019031,1.2473497509152585,3.371789981949246,20.04560133767622,0.905117200573772,22,0,10817,12675.199500617971,62367.636323471066,-49692.436822853095,1.255073011327727,942.691148052214,9.42691148052214,4636,5.43493552168816,0.5019413287316652,26.801734561010342,-21.521193946666564,1.2453646683092916,2.734080996682047,13.445760604422176,0.8769060318008678,11,0,4636,-4567.5782233619775,43637.627911834716,-48205.20613519669,0.9052472006747215,5176.560605678569,51.76560605678569,3264,12.0,0.42340686274509803,31.575707606247985,-25.613818350263916,1.232760659674259,-1.3993805831378607,-0.8823577219112335,0.6516061376788456,20,0,3264,-2249.1725577545203,18872.04948196411,-21121.222039718632,0.8935112488508035,2453.0994363021855,24.530994363021854,1397,5.136029411764706,0.42304939155332855,31.932401830734534,-26.204990123720385,1.2185618723752076,-1.6100018308908521,-0.9168697055121966,0.7321238573420141,10,0,1397,-2750.5212586975194,35970.98400009155,-38721.50525878907,0.9289665719265084,3874.2789476394664,38.74278947639466,2293,11.75897435897436,0.4308765808983864,36.40787854260278,-29.67165153930197,1.227025684579042,-1.1995295502387786,-0.7099440427162237,0.38805254505429787,28,0,2293,-566.5616395759628,15180.227901000973,-15746.789540576936,0.9640204983932741,1188.4591879844684,11.884591879844683,897,4.6,0.443701226309922,38.141276133168276,-31.556692466086044,1.2086588660759894,-0.631618327286469,-0.4767194745128825,0.41170869066875215,10,0,897,False,False,False,False
f72e_0123,short_h18_sl0.9_tp1.2,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,16.0,-0.012214925289635636,22018,8889,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,31303.808947677582,193048.7810566711,-161744.97210899353,1.1935380651374015,4049.606331901541,40.49606331901541,14488,16.984759671746776,0.4919243511871894,27.086962404471883,-21.979205341621626,1.2323904337513873,2.1606715176475415,7.730086922542544,0.8500351592932293,24,0,14488,8914.462223339073,76058.9848107147,-67144.52258737564,1.1327652931292884,1446.6948382949813,14.466948382949813,5852,6.860492379835874,0.48103212576896787,27.019177552651758,-22.11611415921464,1.2216964227142166,1.5233189035097527,6.161950666697141,0.8212059420355229,10,0,5852,-4033.7636279678463,62334.43862709044,-66368.20225505829,0.9392214420323489,5325.963234825143,53.25963234825144,4352,16.0,0.4306066176470588,33.26277408062457,-26.78297104723902,1.2419374244163077,-0.9268758336323176,-0.75737729498245,0.4884396707988853,24,0,4352,-1790.323879547126,26419.23600311279,-28209.559882659916,0.9365348524757517,2003.0670092010532,20.03067009201053,1811,6.658088235294118,0.4318056322473771,33.78418926229257,-27.41453827275016,1.2323457329891927,-0.9885830367460662,-0.8937913066928388,0.6619062656757141,12,0,1811,-875.9428256988695,54944.55748222351,-55820.50030792237,0.9843078650161339,3345.4973298072837,33.45497329807284,3178,16.297435897435896,0.4395846444304594,39.330391898513604,-31.34222364285366,1.2548692251923652,-0.2756270691311735,-0.26182738748421835,0.0002988321208662534,29,0,3178,1099.6807805442754,23078.220956039426,-21978.54017549515,1.0500342958068871,781.4291313171398,7.814291313171398,1226,6.287179487179487,0.4559543230016313,41.28483176393457,-32.95133459594475,1.2529031758554448,0.896966378910502,1.4072687291433656,0.5305124039887208,12,0,1226,False,True,False,False
f72e_0124,short_h18_sl0.9_tp1.2,early_survival_045,extra_trees_3class_bridge_lifecycle_scout,all58,20.0,-0.09579709883417664,25433,11351,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,27309.795711135834,216221.65127311705,-188911.8555619812,1.144563694162517,3995.8082889366087,39.95808288936609,16651,19.520515826494723,0.4830340520088884,26.883209159905142,-21.951180056005253,1.2246817296982,1.640129464364653,6.8346111065312645,0.8240791256438351,24,0,16651,6476.908140697467,91327.23247688293,-84850.32433618545,1.076333333919094,1364.5283895111133,13.645283895111133,7342,8.607268464243845,0.46976300735494414,26.47933675757696,-21.801213858218258,1.2145808453502795,0.8821721793377101,4.746627619098515,0.674554856149955,12,0,7342,-5243.509882946028,73227.40896858215,-78470.91885152817,0.933178941196457,6587.591164340978,65.87591164340978,5109,18.783088235294116,0.42708944999021337,33.55976579678376,-26.809333396490665,1.2517941158946058,-1.0263280256304614,-0.7959677144704209,0.49873189358900105,27,0,5109,-2642.155649929054,34605.686983032225,-37247.84263296127,0.9290655387490562,3069.881673297883,30.698816732978827,2389,8.783088235294118,0.42737547090832984,33.893914772803356,-27.22795514105356,1.244820428020283,-1.1059672038212869,-0.8606701922457697,0.7587289930586337,13,0,2389,-1547.3949663925353,63677.34632072448,-65224.74128711702,0.9762759508760492,3309.399751091003,33.09399751091003,3673,18.835897435897436,0.4377892730737816,39.60033975169433,-31.585831131775798,1.2537374617904489,-0.42128912779540845,-0.4675757184916717,0.006774653326704875,23,0,3673,-36.79493621826839,29490.21926376342,-29527.01419998169,0.9987538551656776,1169.9834672927864,11.699834672927864,1620,8.307692307692308,0.44320987654320987,41.07272877961479,-32.735049002196995,1.2547019183279127,-0.022712923591523698,-0.03144910782663266,0.3079266614258196,12,0,1620,False,False,False,False
f72e_0125,short_h18_sl0.9_tp1.2,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.015014009186196275,6666,3745,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,31053.05410636901,69847.33852050781,-38794.2844141388,1.8004543601028906,676.5656723404063,6.765656723404064,4020,4.712778429073857,0.5955223880597015,29.175997711156143,-23.85872350193038,1.222864991448329,7.724640324967416,45.89806337491066,0.971176131575078,13,0,4020,12427.741352767942,36717.4662134552,-24289.724860687253,1.5116460323880472,332.3722012519829,3.3237220125198292,2331,2.7327080890973034,0.5577005577005577,28.244204779580922,-23.559383957989574,1.1988515841477514,5.331506371843819,37.39103723462733,0.9693920585315213,8,0,2331,-931.6472589683588,23077.624810791014,-24009.27206975937,0.9611963554637794,2484.066265888214,24.840662658882138,1360,5.0,0.43308823529411766,39.181026843448244,-31.140430700077,1.258204397389769,-0.6850347492414403,-0.3750492777757017,0.015570229719547588,19,0,1360,-740.1799182319683,12696.507861328122,-13436.687779560089,0.9449135136296067,1421.370998516084,14.213709985160841,773,2.8419117647058822,0.4294954721862872,38.242493558217234,-30.4686797722451,1.2551411431043873,-0.9575419382043574,-0.5207506829706801,0.019967633499345754,10,0,773,-1164.4187337875433,25796.834436492914,-26961.253170280463,0.956811401664701,2117.742218971256,21.177422189712562,1286,6.5948717948717945,0.43623639191290825,45.98366209713532,-37.1879354072834,1.2365209736308527,-0.9054578023231286,-0.5498396940649308,0.022694165799389668,16,0,1286,121.81359920501438,12757.992391662596,-12636.17879245758,1.0096400661312046,821.0255430984507,8.210255430984507,641,3.287179487179487,0.44929797191887677,44.2985846932729,-35.79654048854839,1.2375102199455388,0.19003681623247173,0.14836761198111406,0.14241667649445283,9,0,641,False,False,False,False
f72e_0126,short_h18_sl0.9_tp1.2,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.011799221250116954,10354,5315,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,39251.92848808288,104157.06610954284,-64905.137621459966,1.604758420157864,740.5535436439568,7.4055354364395685,6444,7.554513481828839,0.5665735567970205,28.52836650494189,-23.24682579565185,1.2271940589100947,6.0912365748111235,53.00349829526225,0.9686892071191276,15,0,6444,13777.942507858268,49988.57757789612,-36210.635070037846,1.3804943625321475,362.3540502548203,3.6235405025482033,3369,3.9495896834701054,0.5325022261798753,27.864313031157256,-22.99087940954784,1.2119724754671861,4.089623777933591,38.023426254430234,0.9632459134945291,8,0,3369,-1608.9475975608893,34976.035180587765,-36584.98277814865,0.9560216385144269,3299.6393831062305,32.996393831062306,2176,8.0,0.43152573529411764,37.24817378124363,-29.575572173119365,1.2594236068608584,-0.7394060650555557,-0.48761316336521915,0.0996387575291821,25,0,2176,-1495.6382078170825,17807.65931205749,-19303.297519874573,0.9225190304259062,2048.6429261589074,20.486429261589073,1145,4.209558823529412,0.422707423580786,36.7926845290444,-29.203173252457752,1.2598865270899255,-1.3062342426350066,-0.7300629058970866,0.591504359235555,11,0,1145,-968.1391483116242,33287.61587112426,-34255.75501943589,0.9717379124248661,2636.478112220768,26.364781122207674,1734,8.892307692307693,0.4400230680507497,43.62728161353114,-35.278841420634286,1.2366415635184074,-0.558327075150879,-0.3672092492723703,0.051721355155966174,20,0,1734,221.77313108443906,15536.965009002684,-15315.191877918243,1.014480597621777,766.4503660011305,7.664503660011306,801,4.107692307692307,0.4469413233458177,43.399343600566155,-34.57153922780642,1.2553488959397965,0.27687032594811367,0.2893509363711517,0.31412061062857927,8,0,801,False,False,False,False
f72e_0127,short_h18_sl0.9_tp1.2,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,12.0,0.00769562717923955,15531,7034,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,40225.99338005065,146340.03241935727,-106114.03903930663,1.3790826712867859,990.6557729911583,9.906557729911583,9910,11.617819460726846,0.5295660948536831,27.884914714054357,-22.766367526133156,1.2248293313391212,4.059131521700368,40.60541963894624,0.9597110498324857,19,0,9910,12099.139900531762,62914.04893379211,-50814.90903326035,1.2381021658941158,483.18005151749094,4.831800515174909,4529,5.309495896834701,0.5038639876352395,27.569697166429496,-22.61455675712521,1.2191128688711999,2.671481541296481,25.04064450205014,0.943520398645483,10,0,4529,-2453.9081437873883,50010.54718482971,-52464.45532861709,0.9532272253963746,3922.9357782173156,39.22935778217316,3264,12.0,0.4329044117647059,35.39316856675846,-28.34384404571426,1.2487074268992846,-0.7518100930721165,-0.6255285027639449,0.10982345500260657,21,0,3264,-2053.517255020146,22238.92909317016,-24292.446348190308,0.9154668399556587,2438.529898262029,24.385298982620288,1491,5.481617647058823,0.4245472837022133,35.1325894046922,-28.312874531690337,1.2408697451531676,-1.3772751542723984,-0.8421128059507139,0.7456189100728923,12,0,1491,-2789.442955913557,42127.70264671325,-44917.14560262681,0.9378980360731018,4639.180926704411,46.39180926704411,2357,12.087179487179487,0.42766228256257954,41.79335580031076,-33.296623871480215,1.2551829867684667,-1.1834717674643855,-0.6012791913022297,0.534266774842762,25,0,2357,-291.3574590492285,18762.06141441345,-19053.41887346268,0.9847083895554813,774.1181133842492,7.741181133842493,1014,5.2,0.43984220907297833,42.067402274469615,-33.54475153778641,1.2540680835594469,-0.28733477223789794,-0.3763733905869831,0.05417938198613659,9,0,1014,False,False,False,False
f72e_0128,short_h18_sl0.9_tp1.2,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,16.0,-0.00036047836070762784,21259,8758,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,32274.42030151364,188949.1728525543,-156674.75255104067,1.2059963062076606,2886.601782894122,28.86601782894122,13829,16.212192262602578,0.4954805119676043,27.57576953481528,-22.459110170734043,1.2278211080129362,2.3338217008831905,11.180766426727256,0.8831577353412468,25,0,13829,10081.26395801543,75743.31999092101,-65662.05603290559,1.1535325660981943,1185.903527145394,11.85903527145394,5682,6.661195779601407,0.48486448433650126,27.493038109227225,-22.433227206322375,1.2255498442720199,1.7742456807489317,8.500914051821896,0.8557461042227124,12,0,5682,-5026.63209550859,64385.945364685045,-69412.57746019364,0.9275832669030156,6360.148405284893,63.601484052848924,4352,16.0,0.42784926470588236,34.57891802614664,-27.87653713260789,1.2404308993493602,-1.1550165660635547,-0.7903325166645118,0.567248242646409,26,0,4352,-2946.2699691009598,27153.752436370847,-30100.022405471806,0.902117349634751,3287.90533012391,32.879053301239104,1848,6.794117647058823,0.42153679653679654,34.85719183102805,-28.15717718004846,1.2379505093190615,-1.5943019313316882,-0.8960933096543643,0.9090656176280397,12,0,1848,-2224.8346084976356,54313.60295387267,-56538.43756237031,0.9606491671078934,4244.8546622276335,42.44854662227633,3078,15.784615384615385,0.43242365172189734,40.80661378953619,-32.363158307023646,1.2608971412002177,-0.722818261370252,-0.5241250373764451,0.15668973747763174,32,0,3078,-382.8674752807657,22480.38115959167,-22863.24863487244,0.9832540212725152,924.117347717287,9.24117347717287,1228,6.297435897435897,0.43973941368078173,41.630335480725314,-33.23146603905878,1.2527384567323896,-0.3117813316618613,-0.41430612273052514,0.02038726792061682,10,0,1228,False,False,False,False
f72e_0129,short_h18_sl0.9_tp1.2,mfe_mae_gap_040,extra_trees_3class_bridge_lifecycle_scout,all58,20.0,-0.12637639642097126,26133,11684,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,19692.943947143518,219811.76579132077,-200118.82184417726,1.09840625567183,3935.8963978385927,39.35896397838593,17061,20.001172332942556,0.47347752183342123,27.211161895434607,-22.282465409662315,1.2211917036628752,1.1542666870138631,5.003420302922086,0.7044508579930793,25,0,17061,4186.354029560078,92215.77674682617,-88029.42271726608,1.0475563044756737,2238.396816062934,22.38396816062934,7483,8.772567409144196,0.4613123078979019,26.713724434190663,-21.843529210239723,1.222958258121948,0.5594486208151915,1.8702465977070868,0.20853013422415984,14,0,7483,-5837.771479377763,78232.91409843444,-84070.6855778122,0.9305611529244094,7142.089443531035,71.42089443531034,5357,19.69485294117647,0.4276647377263394,34.14793282341093,-27.420314930793282,1.2453515909499082,-1.0897464027212551,-0.8173758569581258,0.5768161245372967,25,0,5357,-3069.156901531229,36419.13568252564,-39488.29258405686,0.9222767888736123,3222.4034893035987,32.224034893035984,2526,9.286764705882353,0.4267616785431512,33.78398486319632,-27.270920292856946,1.2388281913627,-1.2150264851667574,-0.9524433894510559,0.8575829989793226,16,0,2526,-2670.5407705116454,65364.74599838257,-68035.2867688942,0.9607477105287574,4411.602326011663,44.11602326011663,3715,19.05128205128205,0.4317631224764468,40.75108852766993,-32.22893736091625,1.2644254469614757,-0.7188535048483568,-0.6053448550350106,0.07957662970181058,33,0,3715,-1364.515901565558,29670.243442764277,-31034.759344329836,0.9560326572400226,1507.0147498130827,15.07014749813083,1675,8.58974358974359,0.43223880597014924,40.980999230337396,-32.633816345246935,1.2557832279492562,-0.8146363591436167,-0.905442963802976,0.0009516376990663635,10,0,1675,False,False,False,False
f72e_0130,short_h18_sl0.9_tp1.2,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,5.0,0.013851889922752214,6455,3686,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,29739.239579448687,64406.42803192139,-34667.18845247269,1.857849768238921,371.79583477020424,3.7179583477020426,4153,4.868698710433764,0.5957139417288707,26.03331771702562,-20.659826252963462,1.2600937393310063,7.160905268347866,79.98809238363204,0.9630463601979329,13,0,4153,15786.56993377685,37039.37489814758,-21252.804964370727,1.7427993603781833,229.97284395217866,2.2997284395217865,2433,2.852286049237984,0.5795314426633785,26.269060211452185,-20.774980414829646,1.2644565572105542,6.488520318034053,68.64536552437279,0.9524696911553421,8,0,2433,-1600.3708314514129,17558.076579055785,-19158.4474105072,0.9164665696984552,2325.128041896817,23.25128041896817,1360,5.0,0.42426470588235293,30.429942078086285,-24.468004355692464,1.2436626067138483,-1.1767432584201565,-0.6882936348511137,0.6815956898137681,23,0,1360,-994.855571956632,9974.97022659302,-10969.82579854965,0.9093098112744723,1295.963208026882,12.95963208026882,755,2.775735294117647,0.42649006622516555,30.978168405568383,-25.33447066639642,1.2227675412479704,-1.3176894992803074,-0.7676572651096403,0.8903258234530647,9,0,755,-2917.4627411556257,12611.316500167846,-15528.779241323471,0.8121254288043457,2982.084207391734,29.820842073917337,942,4.8307692307692305,0.4002123142250531,33.4517679049545,-27.4845650288911,1.217111053778396,-3.097094205048435,-0.9783301001105436,0.8404124126277178,18,0,942,-1571.0889410018929,7214.08493270874,-8785.173873710633,0.8211658683610885,1922.7895265579227,19.227895265579228,498,2.5538461538461537,0.39357429718875503,36.80655577912622,-29.08997971427362,1.2652657767604525,-3.1547970702849253,-0.8170883600631912,0.8992965257962745,8,0,498,False,False,False,False
f72e_0131,short_h18_sl0.9_tp1.2,dd_guard_balanced,extra_trees_3class_bridge_lifecycle_scout,all58,8.0,0.010906762023629446,10439,5283,evaluated,proxy_runtime_gap_analysis_and_repair_proxy_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve,37062.38061176299,99287.92969032287,-62225.54907855988,1.5956135568200718,548.191692924498,5.4819169292449805,6770,7.936694021101993,0.5590841949778435,26.23194972003246,-20.853066045093794,1.257942101334503,5.474502306021121,67.6084316674743,0.9555907377596389,18,0,6770,16704.625226268763,50329.09595420837,-33624.47072793961,1.496799648132108,334.51907396317256,3.3451907396317253,3492,4.093786635404455,0.5412371134020618,26.62915129852295,-20.989057882608996,1.268715892226263,4.783684199962418,49.93624138786115,0.935319195307401,8,0,3492,-2671.5801049995434,28794.28288330078,-31465.862988300323,0.915095921380167,3750.748526821133,37.50748526821133,2176,8.0,0.42463235294117646,31.162643813096082,-25.132478425160002,1.2399351661991007,-1.2277482100181725,-0.7122791853133871,0.7527783015934791,25,0,2176,-1497.2633152580338,14765.099109268185,-16262.362424526216,0.9079307620767373,1827.5355567550723,18.275355567550726,1082,3.9779411764705883,0.4269870609981516,31.959088981099967,-26.22961681375196,1.2184352218345826,-1.3837923431220276,-0.8192799914199963,0.8521461044794704,9,0,1082,-2913.3344897747083,21936.55844429016,-24849.89293406487,0.8827626944910884,3560.513298559188,35.60513298559188,1493,7.656410256410257,0.41527126590756863,35.381545877887355,-28.464940359753573,1.242986826275355,-1.9513291960982642,-0.8182344076494898,0.7810908616365057,18,0,1493,-1038.7701415824904,11378.862888717651,-12417.633030300141,0.9163471702660404,1438.4136685371413,14.384136685371413,709,3.635897435897436,0.41889985895627646,38.31266965898199,-30.13988599587413,1.2711617311434633,-1.4651200868582375,-0.7221637031848521,0.7480652623368212,8,0,709,False,False,False,False
