profile_id,profile_role,split,granularity,period,tier_scope,record_view,max_hold_bars,atr_stop_multiplier,atr_take_profit_multiplier,cooldown_bars,early_adverse_exit_enabled,trade_count,days_in_scope,trades_per_day,long_trade_count,short_trade_count,net_profit,profit_factor,expectancy,win_rate,max_drawdown_percent,max_monthly_drawdown_percent,dd_risk_percent,underwater_ratio,max_loss_streak,equity_trend_r2,sparse_flag,pf999_sparse_flag,density_axis_distance,pf_axis_distance,dd_axis_distance,smoothness_axis_distance,aspiration_distance_score,proxy_cost_log_return
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-02,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,31,14,2.2142857142857144,31,0,0.0193028724685646,1.584795671276378,0.0006226733054375677,0.4838709677419355,1.5590814194558322,1.5590814194558322,1.5590814194558322,0.8064516129032258,4,0.054916539950127706,False,False,0.5571428571428572,0.207602164361811,0.0,0.8281907828288941,1.5929358043335622,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-03,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,31,15,2.066666666666667,31,0,-0.0022118858391451685,0.9690553570075051,-7.135115610145705e-05,0.4838709677419355,3.833749353586946,3.833749353586946,3.833749353586946,0.9354838709677419,5,0.09682323989091485,False,False,0.5866666666666667,0.5154723214962474,0.0,1.8773972839845723,2.9795362721474863,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-04,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,49,19,2.5789473684210527,49,0,0.0831801560883512,1.5575075324030172,0.0016975542058847186,0.5306122448979592,5.851789593900358,5.851789593900358,5.851789593900358,0.7551020408163265,5,0.6905613307147253,False,False,0.4842105263157895,0.2212462337984914,0.0,0.5290433195457206,1.2345000796600014,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-05,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,38,17,2.235294117647059,38,0,-0.0028274978604185645,0.9605692314342218,-7.440783843206749e-05,0.5263157894736842,3.066750802193152,3.066750802193152,3.066750802193152,0.8947368421052632,3,0.0035539778944741036,False,False,0.5529411764705883,0.5197153842828891,0.0,1.8810322888948552,2.9536888496483327,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-06,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,33,17,1.9411764705882353,33,0,-0.0007715300494165055,0.981658743721891,-2.3379698467166833e-05,0.5454545454545454,1.7357924512157896,1.7357924512157896,1.7357924512157896,0.9090909090909091,3,0.16833478319992073,False,False,0.6117647058823529,0.5091706281390544,0.0,1.813340256650945,2.9342755906723523,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-07,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,17,11,1.5454545454545454,17,0,0.005645156557940975,1.6327122825389542,0.00033206803282005736,0.5294117647058824,0.35459187373880763,0.35459187373880763,0.35459187373880763,0.6470588235294118,3,0.4102030419834077,False,False,0.6909090909090909,0.1836438587305229,0.0,0.5865851016957019,1.4611380513353156,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-08,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,33,14,2.357142857142857,33,0,0.01951992941842533,1.751687107388204,0.0005915130126795554,0.48484848484848486,1.2452770685515535,1.2452770685515535,1.2452770685515535,0.7272727272727273,6,0.6820858949333036,False,False,0.5285714285714286,0.12415644630589795,0.0,0.5303340745527407,1.1830619494300674,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,month,2025-09,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,20,12,1.6666666666666667,20,0,0.015025695557662094,1.847348799821402,0.0007512847778831047,0.5,0.826491806431795,0.826491806431795,0.826491806431795,0.65,3,0.7212998680362971,False,False,0.6666666666666666,0.076325600089299,0.0,0.4479150593836664,1.190907326139632,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,quarter,2025Q1,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,96,43,2.2325581395348837,96,0,0.02469255011134611,1.1486304167626766,0.0002572140636598553,0.5104166666666666,3.833749353586946,3.833749353586946,3.833749353586946,0.90625,5,0.12767381046931106,False,False,0.5534883720930233,0.4256847916186617,0.0,0.8503592852888101,1.829532449000495,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,quarter,2025Q2,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,120,53,2.2641509433962264,120,0,0.07958112817851605,1.3026206294587896,0.0006631760681543004,0.5333333333333333,5.851789593900358,5.851789593900358,5.851789593900358,0.9,5,0.30347255114311544,False,False,0.5471698113207547,0.3486896852706052,0.0,0.7684373519855981,1.664296848576958,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),validation,quarter,2025Q3,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,70,37,1.8918918918918919,70,0,0.040190781534028386,1.7637506476496159,0.0005741540219146912,0.5,1.2452770685515535,1.2452770685515535,1.2452770685515535,0.6857142857142857,6,0.9122075803336108,False,False,0.6216216216216216,0.11812467617519207,0.0,0.40807801742130373,1.1478243152181173,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,month,2025-10,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,29,11,2.6363636363636362,29,0,0.01662604863555135,1.4818677380378573,0.0005733120219155637,0.6551724137931034,2.105346351010906,2.105346351010906,2.105346351010906,0.6896551724137931,4,0.048574796532896494,False,False,0.4727272727272728,0.25906613098107134,0.0,0.7784861691464036,1.5102795728547478,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,month,2025-11,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,38,15,2.533333333333333,38,0,0.04715727519643044,1.8739724171363994,0.0012409809262218536,0.6052631578947368,2.2480780074985773,2.2480780074985773,2.2480780074985773,0.5526315789473685,4,0.7713350241987014,False,False,0.49333333333333335,0.0630137914318003,0.0,0.39158344963690017,0.9479305744020339,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,month,2025-12,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,27,12,2.25,27,0,-0.022208636051515948,0.5571323335957065,-0.0008225420759820722,0.48148148148148145,2.8912861276569224,2.8912861276569224,2.8912861276569224,0.8888888888888888,4,0.79489841955924,False,False,0.55,0.7214338332021468,0.0,1.532295711198342,2.803729544400489,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,month,2026-01,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,26,12,2.1666666666666665,26,0,0.019740466775966487,1.749926732410753,0.0007592487221525572,0.6153846153846154,0.7707054139950764,0.7707054139950764,0.7707054139950764,0.46153846153846156,3,0.6937707393588587,False,False,0.5666666666666667,0.1250366337946235,0.0,0.37549547498082136,1.0671987754421115,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,month,2026-02,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,42,17,2.4705882352941178,42,0,-0.008839139495955724,0.8798303198694739,-0.00021045570228466008,0.5,2.7640199173310287,2.7640199173310287,2.7640199173310287,0.9523809523809523,5,0.0005313299366901038,False,False,0.5058823529411764,0.560084840065263,0.0,1.9283323300999182,2.9942995231063576,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,month,2026-03,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,37,17,2.176470588235294,37,0,-0.04997553451568922,0.5394257689296501,-0.0013506901220456547,0.40540540540540543,7.590296595738433,7.590296595738433,7.590296595738433,0.918918918918919,6,0.8683835807654269,False,False,0.5647058823529412,0.7302871155351749,0.0,1.5327409021690714,2.8277339000571873,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,month,2026-04,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,20,8,2.5,20,0,0.021160985582035052,1.8921183966672102,0.0010580492791017527,0.55,1.3987875563611474,1.3987875563611474,1.3987875563611474,0.8,2,0.24427120174895905,False,False,0.5,0.05394080166639492,0.0,0.7200779592129685,1.2740187608793634,5e-05
f21b_sim_baseline_hold12_no_stop,parity_baseline_row(동등성 비교 행),oos,quarter,2025Q4,Tier A(티어 A),Tier A separate(티어 A 분리),12,0.0,0.0,0,False,94,38,2.473684210526316,94,0,0.04157468778046583,1.2999441835212096,0.0004422839125581471,0.5851063829787234,2.8912861276569224,2.8912861276569224,2.8912861276569224,0.6914893617021277,4,0.7470986194137691,False,False,0.5052631578947369,0.3500279082393952,0.0,0.4649758340297614,1.3202669001638934,5e-05
