candidate_id,artifact_slug,feature_set_id,model_id,view_id,slice_family,slice_value,rows,signal_rows,signal_rate,signal_long,signal_short,signal_long_share,mean_max_probability,mean_probability_margin
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,hour_utc,21,295,34,0.1152542372881356,6,28,0.17647058823529413,0.4679181479801566,0.17086066992606147
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,hour_utc,22,280,22,0.07857142857142857,1,21,0.045454545454545456,0.4951120605426175,0.2100753585674933
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,hour_utc,23,194,7,0.03608247422680412,1,6,0.14285714285714285,0.5109784497120946,0.23768119997892184
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,month,2026-04,2426,924,0.380873866446826,835,89,0.9036796536796536,0.48532789231869966,0.19358539095751923
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,month,2026-05,3058,1417,0.46337475474166123,1170,247,0.8256880733944955,0.49027576961690417,0.18834995902816482
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,us_cash_session,cash_open,2070,430,0.20772946859903382,245,185,0.5697674418604651,0.44309045289449644,0.12708787527205287
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,us_cash_session,outside_cash,3414,1911,0.5597539543057997,1760,151,0.9209837781266352,0.5153695175049944,0.22921512342059758
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,volatility_regime,high_vol,1828,672,0.3676148796498906,435,237,0.6473214285714286,0.44731011712838054,0.11927468480880594
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,volatility_regime,low_vol,1828,1054,0.5765864332603938,1047,7,0.9933586337760911,0.5285814250095929,0.25827030855877003
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,volatility_regime,mid_vol,1828,615,0.3364332603938731,523,92,0.8504065040650407,0.4883692730992576,0.1944530007085015
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,adx_regime,high_adx,2492,1056,0.42375601926163725,887,169,0.8399621212121212,0.5013830525917188,0.20671942090110354
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,adx_regime,low_adx,1716,716,0.4172494172494173,621,95,0.86731843575419,0.47543455863540823,0.17734499187111022
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,adx_regime,mid_adx,1276,569,0.44592476489028215,497,72,0.8734622144112478,0.4791351885397606,0.1772284719707637
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,vix_zscore_regime,high_vix,1317,421,0.319665907365224,245,176,0.5819477434679335,0.48312691446950967,0.1785796428595697
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,vix_zscore_regime,low_vix,1521,728,0.47863247863247865,705,23,0.9684065934065934,0.4910864901926704,0.1965958456668628
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,vix_zscore_regime,neutral_vix,2646,1192,0.4504913076341648,1055,137,0.8850671140939598,0.48883147101823976,0.1932731149908231
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,usdx_zscore_regime,neutral_usd,2583,1039,0.40224545102593884,930,109,0.8950914340712224,0.48465025711096493,0.18639766995153637
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,usdx_zscore_regime,strong_usd,1622,594,0.36621454993834773,401,193,0.6750841750841751,0.49372461858939304,0.19701256527210576
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,usdx_zscore_regime,weak_usd,1279,708,0.5535574667709148,674,34,0.9519774011299436,0.4878778927162161,0.1912375065010912
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,us10yr_zscore_regime,high_rate,1258,651,0.5174880763116058,623,28,0.956989247311828,0.4950907007215133,0.20310590311363694
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,us10yr_zscore_regime,low_rate,1567,600,0.3828972559029994,402,198,0.67,0.48165618819877,0.17798755486242013
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,raw_forward,us10yr_zscore_regime,neutral_rate,2659,1090,0.40992854456562616,980,110,0.8990825688073395,0.48856315225217073,0.19225220330376158
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,hour_utc,16,145,79,0.5448275862068965,50,29,0.6329113924050633,0.4396957058331062,0.09159866961939582
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,hour_utc,17,345,116,0.336231884057971,99,17,0.853448275862069,0.4194181305774744,0.08181040809638258
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,hour_utc,18,342,93,0.2719298245614035,53,40,0.5698924731182796,0.4237064935310542,0.09383513390669349
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,hour_utc,19,326,50,0.15337423312883436,23,27,0.46,0.42358205234346213,0.10429513225891839
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,hour_utc,20,308,35,0.11363636363636363,13,22,0.37142857142857144,0.43463641230936173,0.125395456933743
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,hour_utc,21,295,34,0.1152542372881356,6,28,0.17647058823529413,0.46791814808118143,0.1708606714919462
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,hour_utc,22,28,5,0.17857142857142858,1,4,0.2,0.48201934567519594,0.19101605990103313
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,month,2026-04,799,108,0.13516896120150187,49,59,0.4537037037037037,0.4268274579910522,0.10875695774119548
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,month,2026-05,990,304,0.30707070707070705,196,108,0.6447368421052632,0.4402179531978838,0.11623794552352694
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,us_cash_session,cash_open,1789,412,0.23029625489100056,245,167,0.5946601941747572,0.4342375140306069,0.11289680005785738
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,volatility_regime,high_vol,597,285,0.47738693467336685,181,104,0.6350877192982456,0.42863447532382243,0.08703953504462537
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,volatility_regime,low_vol,596,36,0.06040268456375839,16,20,0.4444444444444444,0.4598889425896958,0.16404202610454302
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,volatility_regime,mid_vol,596,91,0.15268456375838926,48,43,0.5274725274725275,0.41419852524995804,0.08765222369724472
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,adx_regime,high_adx,802,203,0.25311720698254364,121,82,0.5960591133004927,0.43321235325568336,0.10814868380081029
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,adx_regime,low_adx,559,111,0.19856887298747763,60,51,0.5405405405405406,0.43549274401289406,0.12069453829516238
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,adx_regime,mid_adx,428,98,0.22897196261682243,64,34,0.6530612244897959,0.43451906866002304,0.11160954202864772
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,vix_zscore_regime,high_vix,464,103,0.22198275862068967,26,77,0.2524271844660194,0.4391553057036523,0.12380966373944077
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,vix_zscore_regime,low_vix,491,124,0.2525458248472505,109,15,0.8790322580645161,0.43171579392281667,0.10470383788806115
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,vix_zscore_regime,neutral_vix,834,185,0.22182254196642687,110,75,0.5945945945945946,0.4329860862567842,0.11164880926303154
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,usdx_zscore_regime,neutral_usd,912,171,0.1875,117,54,0.6842105263157895,0.4329260696509951,0.11050225423420207
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,usdx_zscore_regime,strong_usd,505,117,0.2316831683168317,27,90,0.23076923076923078,0.43925548662053476,0.12334158603507693
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,usdx_zscore_regime,weak_usd,372,124,0.3333333333333333,101,23,0.8145161290322581,0.43064063531096264,0.10458822175860405
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,us10yr_zscore_regime,high_rate,331,81,0.24471299093655588,68,13,0.8395061728395061,0.4471158789543947,0.13328652795167847
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,us10yr_zscore_regime,low_rate,554,154,0.2779783393501805,55,99,0.35714285714285715,0.428316355827483,0.10299211942224296
macro48_no_equity_breadth_or_top3__l2_balanced_c025,m48_bal,macro48_no_equity_breadth_or_top3,l2_balanced_c025,old_session_parity,us10yr_zscore_regime,neutral_rate,904,177,0.19579646017699115,122,55,0.6892655367231638,0.4331507694009131,0.1115009960083835
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,00,15,0,0.0,0,0,0.0,0.5503361582756042,0.29599681397279104
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,03,192,0,0.0,0,0,0.0,0.6809290954843163,0.49811150451811653
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,04,188,0,0.0,0,0,0.0,0.7281356393656833,0.5716855060309172
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,05,145,0,0.0,0,0,0.0,0.734452093058619,0.5814850649443166
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,06,115,0,0.0,0,0,0.0,0.7510948963787245,0.6100986305786216
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,07,142,136,0.9577464788732394,136,0,1.0,0.605063699710537,0.32350860871899295
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,08,177,156,0.8813559322033898,152,4,0.9743589743589743,0.5631061112139858,0.26296528879195286
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,09,270,257,0.9518518518518518,257,0,1.0,0.5511414464977052,0.26899133484672616
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,10,303,287,0.9471947194719472,287,0,1.0,0.5224298445305021,0.24027336524067933
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,11,298,262,0.8791946308724832,258,4,0.9847328244274809,0.4983602759222056,0.20497354035009474
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,12,270,242,0.8962962962962963,226,16,0.9338842975206612,0.4831650929318534,0.18709657501291346
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,13,301,260,0.8637873754152824,247,13,0.95,0.46815183956757733,0.16473601931749388
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,14,304,240,0.7894736842105263,230,10,0.9583333333333334,0.4468548734133181,0.13217369364084383
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,15,333,165,0.4954954954954955,148,17,0.896969696969697,0.4257636122159414,0.09795307468723606
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,16,341,169,0.49560117302052786,151,18,0.893491124260355,0.42728100266973995,0.09136311543826833
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,17,345,139,0.4028985507246377,137,2,0.9856115107913669,0.43183246462241465,0.09315852129804915
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,18,342,93,0.2719298245614035,78,15,0.8387096774193549,0.42801097497256874,0.0914398257495367
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,19,326,62,0.1901840490797546,48,14,0.7741935483870968,0.4251708428552546,0.10026519549039244
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,20,308,37,0.12012987012987013,25,12,0.6756756756756757,0.4338353420426319,0.11643346186195101
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,21,295,34,0.1152542372881356,14,20,0.4117647058823529,0.4650808675814483,0.1594205990181131
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,22,280,18,0.06428571428571428,6,12,0.3333333333333333,0.4903655785535063,0.19849037192761898
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,hour_utc,23,194,5,0.02577319587628866,2,3,0.4,0.508539089068924,0.2342185402653881
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,month,2026-04,2426,1029,0.42415498763396536,996,33,0.967930029154519,0.4978365986458251,0.21024691507908203
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,month,2026-05,3058,1533,0.5013080444735121,1406,127,0.9171559034572733,0.5028281327826748,0.2076612311598715
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,us_cash_session,cash_open,2070,473,0.2285024154589372,386,87,0.8160676532769556,0.445589503818664,0.12451524391122486
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,us_cash_session,outside_cash,3414,2089,0.611892208553017,2016,73,0.9650550502632839,0.5339864515112936,0.25991227474297146
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,volatility_regime,high_vol,1828,726,0.3971553610503282,612,114,0.8429752066115702,0.45474955092308555,0.12820679488993317
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,volatility_regime,low_vol,1828,1133,0.6198030634573304,1133,0,1.0,0.5488760532318111,0.29040936189061706
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,volatility_regime,mid_vol,1828,703,0.38457330415754926,657,46,0.9345661450924608,0.49823436212748357,0.20779908439490935
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,adx_regime,high_adx,2492,1132,0.45425361155698235,1056,76,0.9328621908127208,0.513463838094693,0.22438369558026855
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,adx_regime,low_adx,1716,798,0.46503496503496505,756,42,0.9473684210526315,0.4880744152656802,0.19488506577040626
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,adx_regime,mid_adx,1276,632,0.4952978056426332,590,42,0.9335443037974683,0.492407866172656,0.19710040644254992
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,vix_zscore_regime,high_vix,1317,474,0.35990888382687924,365,109,0.770042194092827,0.48868779943309776,0.18703974998395553
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,vix_zscore_regime,low_vix,1521,811,0.5332018408941486,807,4,0.9950678175092479,0.5075351782412532,0.21980577614219624
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,vix_zscore_regime,neutral_vix,2646,1277,0.48261526832955404,1230,47,0.9631949882537196,0.5025839684073526,0.21331486191518903
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,usdx_zscore_regime,neutral_usd,2583,1165,0.4510259388308169,1127,38,0.967381974248927,0.4977538127378581,0.20503842748450624
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,usdx_zscore_regime,strong_usd,1622,627,0.38655980271270035,516,111,0.8229665071770335,0.5010845390333347,0.20840533962875202
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,usdx_zscore_regime,weak_usd,1279,770,0.6020328381548085,759,11,0.9857142857142858,0.5058192320173843,0.21691895371260728
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,us10yr_zscore_regime,high_rate,1258,708,0.5627980922098569,704,4,0.9943502824858758,0.5119442524231484,0.2273004187747765
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,us10yr_zscore_regime,low_rate,1567,654,0.41735800893426933,534,120,0.8165137614678899,0.48964836349058244,0.18941931804046558
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,raw_forward,us10yr_zscore_regime,neutral_rate,2659,1200,0.45129748025573524,1164,36,0.97,0.5017281546544293,0.21147915106455872
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,hour_utc,16,145,89,0.6137931034482759,77,12,0.8651685393258427,0.449439419549087,0.10830307243199185
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,hour_utc,17,345,139,0.4028985507246377,137,2,0.9856115107913669,0.4318324631538944,0.09315852203230927
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,hour_utc,18,342,93,0.2719298245614035,78,15,0.8387096774193549,0.42801097488542744,0.0914398272309387
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,hour_utc,19,326,62,0.1901840490797546,48,14,0.7741935483870968,0.4251708428552546,0.1002651966788286
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,hour_utc,20,308,37,0.12012987012987013,25,12,0.6756756756756757,0.4338353426231966,0.1164334612330059
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,hour_utc,21,295,34,0.1152542372881356,14,20,0.4117647058823529,0.46508086919784547,0.15942060108912193
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,hour_utc,22,28,4,0.14285714285714285,2,2,0.5,0.47641357460192274,0.17750193178653717
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,month,2026-04,799,111,0.13892365456821026,93,18,0.8378378378378378,0.4280939637794065,0.10157694690889948
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,month,2026-05,990,347,0.3505050505050505,288,59,0.829971181556196,0.4457060694694519,0.11970016921710486
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,us_cash_session,cash_open,1789,458,0.25600894354387926,381,77,0.8318777292576419,0.43784018213219855,0.11160600788437368
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,volatility_regime,high_vol,597,306,0.5125628140703518,260,46,0.8496732026143791,0.43897960518472756,0.09948653756473931
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,volatility_regime,low_vol,596,32,0.053691275167785234,29,3,0.90625,0.45738689306398367,0.1505523158249839
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,volatility_regime,mid_vol,596,120,0.20134228187919462,92,28,0.7666666666666667,0.4171521363642392,0.08479950494514216
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,adx_regime,high_adx,802,211,0.2630922693266833,177,34,0.8388625592417062,0.437547904632038,0.10674071951102734
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,adx_regime,low_adx,559,137,0.24508050089445438,110,27,0.8029197080291971,0.4380233605027412,0.11882379752365549
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,adx_regime,mid_adx,428,110,0.2570093457943925,94,16,0.8545454545454545,0.4381486163518139,0.11129576691957278
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,vix_zscore_regime,high_vix,464,98,0.21120689655172414,47,51,0.47959183673469385,0.4365356854195225,0.11522876898404853
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,vix_zscore_regime,low_vix,491,165,0.3360488798370672,162,3,0.9818181818181818,0.441113884300904,0.11277799378101792
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,vix_zscore_regime,neutral_vix,834,195,0.23381294964028776,172,23,0.882051282051282,0.43663862183225527,0.10890048483221365
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,usdx_zscore_regime,neutral_usd,912,222,0.24342105263157895,202,20,0.9099099099099099,0.4382353075698279,0.11112047882195104
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,usdx_zscore_regime,strong_usd,505,93,0.18415841584158416,46,47,0.4946236559139785,0.4361216916306184,0.11311234020360626
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,usdx_zscore_regime,weak_usd,372,143,0.3844086021505376,133,10,0.9300699300699301,0.43920438456278976,0.1107514505825376
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,us10yr_zscore_regime,high_rate,331,94,0.283987915407855,91,3,0.9680851063829787,0.45264426170879263,0.1320070577982329
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,us10yr_zscore_regime,low_rate,554,145,0.26173285198555957,94,51,0.6482758620689655,0.42822660769366183,0.09779537818814873
macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,old_session_parity,us10yr_zscore_regime,neutral_rate,904,219,0.24225663716814158,196,23,0.8949771689497716,0.43831116653385416,0.11259974829391041
