candidate_id,surface_family,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,regime,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total_diagnostic_only,lifecycle_trade_total,overall_signal_to_trade_ratio_diagnostic_only,scout_clue,materialization_candidate,meaningful_signal,final_like_reference,dual_positive,rank_score,signal_count_claim_boundary,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f81b_01113,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.84,0.5053559233511798,all,liquidity_release,0,0.08870965974736267,500.0,1521,1517,0.997370151216305,1,1,1,0,1,2018651.3533143888,diagnostic_only_not_economics,842,839,0.996437054631829,679,678,0.9985272459499264,194.68133218496462,568.1472255281665,-373.46589334320197,1.5212827614382962,3.0262413326215665,839,271,3.095940959409594,64,13.109375,0.4541120381406436,1.4912000670030616,-0.8154277147231485,1.8287336082381618,0.23203972846837262,12.866213284868227,1.0095351609058403,12.047887272726815,0.10567022770931074,12,75,0,184.22956007353037,472.5359542524591,-288.30639417892866,1.639006153846154,2.5406446551644764,678,194,3.4948453608247423,65,10.430769230769231,0.45722713864306785,1.5243095298466423,-0.7834412885296974,1.9456589181141444,0.2717250148577144,14.502583798882627,1.0029498525073746,8.60234972317589,0.07316976846684013,6,61,1
f81b_01131,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.84,0.5053559233511798,high_vol,liquidity_release,0,0.08870965974736267,500.0,1521,1517,0.997370151216305,1,1,1,0,1,2018651.3533143888,diagnostic_only_not_economics,842,839,0.996437054631829,679,678,0.9985272459499264,194.68133218496462,568.1472255281665,-373.46589334320197,1.5212827614382962,3.0262413326215665,839,271,3.095940959409594,64,13.109375,0.4541120381406436,1.4912000670030616,-0.8154277147231485,1.8287336082381618,0.23203972846837262,12.866213284868227,1.0095351609058403,12.047887272726815,0.10567022770931074,12,75,0,184.22956007353037,472.5359542524591,-288.30639417892866,1.639006153846154,2.5406446551644764,678,194,3.4948453608247423,65,10.430769230769231,0.45722713864306785,1.5243095298466423,-0.7834412885296974,1.9456589181141444,0.2717250148577144,14.502583798882627,1.0029498525073746,8.60234972317589,0.07316976846684013,6,61,1
f81b_01099,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.72,0.502435662424975,high_vol,none,0,0.08870965974736267,500.0,3336,3221,0.9655275779376499,1,1,1,0,1,2018510.9997868836,diagnostic_only_not_economics,1801,1725,0.9578012215435869,1535,1496,0.9745928338762215,284.00220148798667,1092.9801854914886,-808.9779840035017,1.351062954868692,5.104708660501456,1725,271,6.365313653136531,174,9.913793103448276,0.42492753623188406,1.4911053008069421,-0.8155020000035299,1.8284508202315726,0.1646389573843401,11.127067982762723,1.0927536231884059,9.054274587120423,0.10575837070356302,12,218,0,334.54896561203384,994.2418987096864,-659.6929330976523,1.5071283150497414,2.364467270906198,1496,194,7.711340206185567,127,11.779527559055119,0.43516042780748665,1.5272533006293187,-0.780701695973553,1.9562571831290807,0.22362898770857878,28.298041569745706,1.0614973262032086,8.170028021392097,0.07037000495681163,8,112,1
f81b_01083,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.72,0.502435662424975,all,liquidity_release,0,0.08870965974736267,500.0,2184,2163,0.9903846153846154,1,1,1,0,1,2018478.636021797,diagnostic_only_not_economics,1203,1189,0.9883624272651704,981,974,0.9928644240570846,262.2230929234117,796.2658897617046,-534.042796838293,1.491015129266526,4.027418552530025,1189,271,4.387453874538745,93,12.78494623655914,0.44911690496215306,1.4911346250219186,-0.815332514256936,1.8288668720404015,0.2205408687328946,13.021894273128531,1.022708158116064,10.62258185249584,0.10564805676371568,12,86,0,216.68842457509035,646.6907582684815,-430.00233369339105,1.5039238338869063,2.136128606716511,974,194,5.020618556701031,85,11.458823529411765,0.4353182751540041,1.5252140525200037,-0.7818224248970747,1.9508445958438645,0.2224727151694973,20.287956810631055,1.0184804928131417,8.421172479522165,0.07189034469033447,7,69,1
f81b_01101,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.72,0.502435662424975,high_vol,liquidity_release,0,0.08870965974736267,500.0,2184,2163,0.9903846153846154,1,1,1,0,1,2018478.636021797,diagnostic_only_not_economics,1203,1189,0.9883624272651704,981,974,0.9928644240570846,262.2230929234117,796.2658897617046,-534.042796838293,1.491015129266526,4.027418552530025,1189,271,4.387453874538745,93,12.78494623655914,0.44911690496215306,1.4911346250219186,-0.815332514256936,1.8288668720404015,0.2205408687328946,13.021894273128531,1.022708158116064,10.62258185249584,0.10564805676371568,12,86,0,216.68842457509035,646.6907582684815,-430.00233369339105,1.5039238338869063,2.136128606716511,974,194,5.020618556701031,85,11.458823529411765,0.4353182751540041,1.5252140525200037,-0.7818224248970747,1.9508445958438645,0.2224727151694973,20.287956810631055,1.0184804928131417,8.421172479522165,0.07189034469033447,7,69,1
f81b_01125,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.84,0.5053559233511798,cash_mid,liquidity_release,0,0.08870965974736267,500.0,1509,1505,0.9973492379058979,1,1,1,0,1,2018461.360269392,diagnostic_only_not_economics,830,827,0.9963855421686747,679,678,0.9985272459499264,181.41036708675915,553.2440026906097,-371.83363560385044,1.4878804651229371,3.026241332621544,827,271,3.0516605166051662,64,12.921875,0.4486094316807739,1.491223726928867,-0.8154246394821282,1.8287695204745533,0.21935957326089378,11.989154013015128,1.0096735187424426,12.058109896515667,0.10565888990054376,12,80,0,184.22956007353037,472.5359542524591,-288.30639417892866,1.639006153846154,2.5406446551644764,678,194,3.4948453608247423,65,10.430769230769231,0.45722713864306785,1.5243095298466423,-0.7834412885296974,1.9456589181141444,0.2717250148577144,14.502583798882627,1.0029498525073746,8.60234972317589,0.07316976846684013,6,61,1
f81b_01095,order_intent_exit_efficiency,order_intent_exit_efficiency_long_same_bar_open_h14_tp18_sl8_close_direction_exit_efficiency_q64,long,same_bar_open,close_direction,14,18.0,8.0,1800.0,800.0,exit_efficiency,0.64,price_vol_session,25,extra_trees_d6_l160,0.72,0.502435662424975,cash_mid,liquidity_release,0,0.08870965974736267,500.0,2161,2140,0.990282276723739,1,1,1,0,1,2018436.961263836,diagnostic_only_not_economics,1181,1167,0.9881456392887383,980,973,0.9928571428571429,243.27470960137498,772.4207332216135,-529.1460236202386,1.4597496697357215,3.8641927785951338,1167,271,4.306273062730627,92,12.684782608695652,0.4438731790916881,1.4911597166440416,-0.8153251519572243,1.8289141615028632,0.20846161919569406,12.591230486684982,1.0231362467866323,10.628690491205141,0.10563290871870398,12,85,0,215.14487649548624,645.1472101888774,-430.00233369339105,1.5003342066717555,2.136128606716511,973,194,5.015463917525773,85,11.447058823529412,0.434737923946557,1.5251707096663767,-0.7818224248970747,1.9507891576110297,0.22111498098200025,20.14343853820581,1.0184994861253853,8.42927118821185,0.07190952716601988,7,69,1
f81b_03075,intent_cost_asymmetry,intent_cost_asymmetry_long_same_bar_open_h20_tp24_sl10_close_direction_intent_cost_asymmetry_q60,long,same_bar_open,close_direction,20,24.0,10.0,2400.0,1000.0,intent_cost_asymmetry,0.6,price_vol_session,25,histgbm_cost_shape_shallow,0.72,0.226527091691468,cash_mid,liquidity_release,0,0.08870965974736267,500.0,1421,1403,0.9873328641801549,1,1,1,0,1,2018160.7720302036,diagnostic_only_not_economics,764,754,0.9869109947643979,657,649,0.9878234398782344,213.49487682418527,645.5889842944193,-432.0941074702338,1.4940934697631647,3.3638702976199966,754,271,2.782287822878229,66,11.424242424242424,0.4230769230769231,2.0237899194182423,-0.9933197872878937,2.0374001860406787,0.2831497040108558,12.693407172995762,1.0344827586206897,15.367781442709763,0.10580803488142661,11,76,0,182.66827006197676,549.4294873214731,-366.7612172594962,1.4980577592879258,3.5270960715551496,649,194,3.345360824742268,78,8.320512820512821,0.41140215716486905,2.057788342027989,-0.9601078985850686,2.1432886293932123,0.28146112490289177,10.357997987927535,1.0261941448382126,9.888237505271517,0.07228402059198427,8,90,1
f81b_02993,intent_cost_asymmetry,intent_cost_asymmetry_long_same_bar_open_h20_tp24_sl10_close_direction_intent_cost_asymmetry_q60,long,same_bar_open,close_direction,20,24.0,10.0,2400.0,1000.0,intent_cost_asymmetry,0.6,runtime_fill_context,27,histgbm_cost_shape_shallow,0.84,0.23739905094554414,high_vol,order_intent_guard,0,0.08870965974736267,500.0,1112,1100,0.9892086330935251,1,1,1,0,1,2018159.1868862708,diagnostic_only_not_economics,633,623,0.9842022116903634,479,477,0.9958246346555324,165.69633795911133,526.0997339045141,-360.40339594540274,1.459752432477669,2.7748381568975446,623,271,2.2988929889298895,64,9.734375,0.4173354735152488,2.023460515017362,-0.9928468207862334,2.03803897303613,0.2659652294688785,11.942774936061205,1.0497592295345104,16.145310432504637,0.10567556016292967,10,35,0,163.12819330942517,423.3845930762378,-260.2563997668126,1.6267980094075942,2.178709243395224,477,194,2.4587628865979383,61,7.819672131147541,0.43186582809224316,2.0552650149331932,-0.9603557186967254,2.140108060919699,0.34198782664449723,14.974755700325751,1.0125786163522013,9.373728436289765,0.07347837854545698,7,28,1
f81b_03353,intent_cost_asymmetry,intent_cost_asymmetry_long_same_bar_open_h20_tp24_sl10_close_direction_intent_cost_asymmetry_q60,long,same_bar_open,close_direction,20,24.0,10.0,2400.0,1000.0,intent_cost_asymmetry,0.6,compact_exportable_28,28,histgbm_cost_shape_shallow,0.84,0.23739905094554414,high_vol,order_intent_guard,0,0.08870965974736267,500.0,1112,1100,0.9892086330935251,1,1,1,0,1,2018159.1868862708,diagnostic_only_not_economics,633,623,0.9842022116903634,479,477,0.9958246346555324,165.69633795911133,526.0997339045141,-360.40339594540274,1.459752432477669,2.7748381568975446,623,271,2.2988929889298895,64,9.734375,0.4173354735152488,2.023460515017362,-0.9928468207862334,2.03803897303613,0.2659652294688785,11.942774936061205,1.0497592295345104,16.145310432504637,0.10567556016292967,10,35,0,163.12819330942517,423.3845930762378,-260.2563997668126,1.6267980094075942,2.178709243395224,477,194,2.4587628865979383,61,7.819672131147541,0.43186582809224316,2.0552650149331932,-0.9603557186967254,2.140108060919699,0.34198782664449723,14.974755700325751,1.0125786163522013,9.373728436289765,0.07347837854545698,7,28,1
f81b_04109,smooth_density_cost_shape,smooth_density_cost_shape_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_density_cost_shape_q57,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_density_cost_shape,0.58,trend_order_intent,29,extra_trees_d6_l160,0.72,0.521879054859993,trend,order_intent_guard,0,0.08870965974736267,500.0,2601,2522,0.9696270665128797,1,1,1,0,1,2017962.3208985794,diagnostic_only_not_economics,1451,1389,0.9572708476912474,1150,1133,0.9852173913043478,300.8552626467906,1053.2746288851663,-752.4193662383756,1.3998505037833864,4.755724859055794,1389,271,5.125461254612546,126,11.023809523809524,0.45428365730741543,1.6692149427657152,-0.9926376863303108,1.681595375384797,0.21659846122879092,12.652340981161078,1.0777537796976242,8.889359976970855,0.10528540135343212,11,139,0,236.8379366901063,846.236041097394,-609.3981044072876,1.3886423915290311,2.5761285190634227,1133,194,5.84020618556701,92,12.315217391304348,0.4386584289496911,1.7026882114635695,-0.9581731201372448,1.7770152133047559,0.20903613123575135,18.387121212121134,1.031774051191527,10.025658040354951,0.07126447061381468,8,57,1
f81b_04115,smooth_density_cost_shape,smooth_density_cost_shape_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_density_cost_shape_q57,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_density_cost_shape,0.58,trend_order_intent,29,extra_trees_d6_l160,0.84,0.5409463844998148,all,order_intent_guard,0,0.08870965974736267,500.0,1842,1822,0.98914223669924,1,1,1,0,1,2017813.6565328257,diagnostic_only_not_economics,1062,1047,0.9858757062146892,780,775,0.9935897435897436,246.42567671560127,806.2643555118301,-559.8386787962286,1.4401726533891313,3.8109669827467085,1047,271,3.8634686346863467,121,8.652892561983471,0.46131805157593125,1.6692843799416772,-0.9926217709152989,1.6816922909140166,0.23536358807602795,12.932448789571666,1.0382043935052532,11.15417129985033,0.1052408361688602,10,69,0,186.03214035959672,594.0522203675914,-408.0200800079945,1.4559386889879338,2.448386609027216,775,194,3.9948453608247423,93,8.333333333333334,0.4503225806451613,1.7021553592194596,-0.9577936150422407,1.7771629842660739,0.2400414714317377,15.196304347826045,1.0193548387096774,10.767431986116199,0.07130081826223184,8,71,1
