candidate_id,surface_family,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,regime,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total_diagnostic_only,lifecycle_trade_total,overall_signal_to_trade_ratio_diagnostic_only,scout_clue,materialization_candidate,meaningful_signal,final_like_reference,dual_positive,density_beats_f81g_seed,rank_score,signal_count_claim_boundary,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f82b_07464,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.58,0.5044001230291631,high_vol,intent_release,4,0.08870965974736267,500.0,4753,1146,0.24111087734062697,1,1,1,0,1,1,2575481.8838345516,diagnostic_only_not_economics,2703,652,0.24121346651868295,2050,494,0.24097560975609755,79.45103255953047,384.89790719484455,-305.44687463531403,1.2601140792630159,3.651289595201479,652,271,2.4059040590405902,143,4.559440559440559,0.4815950920245399,1.2257895133593775,-0.9036889782109883,1.3564285311812079,0.12185741190112036,4.351943634596661,1.0460122699386503,7.744346493056743,0.10508693236053757,13,135,0,77.84450062150569,300.1420369824217,-222.29753636091607,1.3501815714912804,3.06580584086887,494,194,2.5463917525773194,109,4.532110091743119,0.4817813765182186,1.261100995724461,-0.8683497514098284,1.4522961441250748,0.15757996077227873,5.078240740740713,1.0121457489878543,7.72479407298994,0.06976098910658997,10,79,0
f82b_09504,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,histgbm_density_shallow,0.58,0.2955100560182935,high_vol,intent_release,4,0.08870965974736267,500.0,4377,1125,0.2570253598355038,1,1,1,0,1,1,2575271.146715381,diagnostic_only_not_economics,2556,654,0.25586854460093894,1821,471,0.2586490939044481,154.67504983209903,504.07046409945156,-349.3954142673525,1.4426934170170413,3.3709670703998196,654,271,2.4132841328413286,146,4.47945205479452,0.4617737003058104,1.6691074970180515,-0.9926006087140696,1.6815499430132403,0.23650619240382115,9.176894736842002,1.120795107033639,9.006579171554028,0.105310845154824,9,57,0,94.1848199469699,349.4646078019554,-255.27978785498553,1.3689474232894325,3.9422572791728046,471,194,2.4278350515463916,109,4.321100917431193,0.43524416135881105,1.7047054039119778,-0.9596984505826524,1.776292754121898,0.1999677705880465,4.778217821782169,1.0254777070063694,9.088114414458401,0.07124647577331708,13,138,0
f82b_07224,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,logistic_l2_balanced,0.58,0.5031821035415173,high_vol,intent_release,4,0.08870965974736267,500.0,3933,973,0.24739384693618102,1,1,1,0,1,1,2575102.8390224166,diagnostic_only_not_economics,2361,579,0.24523506988564167,1572,394,0.2506361323155216,109.39852659364263,364.1079113364526,-254.70938474281002,1.4295033208301553,1.9799996055611244,579,271,2.1365313653136533,133,4.353383458646617,0.5129533678756477,1.2259525634223993,-0.9032247685915249,1.3573061834144908,0.18894391466950367,11.050358422939128,1.0518134715025906,7.707557938630552,0.10476319713653132,8,67,1,56.02635980664186,235.63680789712708,-179.61044809048516,1.3119326319948639,1.7458061038280903,394,194,2.0309278350515463,102,3.8627450980392157,0.4746192893401015,1.2600898818028186,-0.867683324108624,1.452246282475598,0.14219888275797427,6.4183943089431175,1.0203045685279188,7.367280954163304,0.06989375552125326,7,33,1
f82b_09264,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,density_core,27,extra_trees_d7_l120,0.58,0.5078798472943071,high_vol,intent_release,4,0.08870965974736267,500.0,4739,1136,0.23971301962439334,1,1,1,0,1,1,2575000.6857458884,diagnostic_only_not_economics,2680,638,0.2380597014925373,2059,498,0.241864983001457,117.38594435729512,470.788373955436,-353.4024295981408,1.3321594152331564,4.187095940075574,638,271,2.3542435424354244,144,4.430555555555555,0.44200626959247646,1.6694623189909077,-0.9927034539273619,1.6817331624929206,0.18399050839701428,5.607033898305009,1.1112852664576802,9.308012606247708,0.10521966758184831,13,111,0,100.66062510852736,369.53073283680885,-268.8701077282815,1.3743838463822629,3.8287089146961537,498,194,2.5670103092783507,109,4.568807339449541,0.4357429718875502,1.702906602934603,-0.9568331235881903,1.779732077573345,0.20212976929423163,5.258202038924956,1.0301204819277108,9.101028598940104,0.07041195643561748,11,103,0
f82b_07537,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,histgbm_density_shallow,0.68,0.30854855880572213,cash_open,none,0,0.08870965974736267,500.0,1042,1037,0.9952015355086372,1,1,1,0,1,1,2574771.8474601,diagnostic_only_not_economics,558,553,0.9910394265232975,484,484,1.0,105.19014033522775,348.1304145193551,-242.9402741841274,1.4329876579274081,2.5181124015887004,553,271,2.040590405904059,129,4.286821705426356,0.5135623869801085,1.2258113187301236,-0.9031236958517747,1.3573016900791297,0.19021725196243716,8.354681885436275,1.0162748643761301,8.032093424122044,0.10478648090447058,7,195,0,83.4074833842628,297.6918761801996,-214.28439279593678,1.3892373228678947,1.7883867405068488,484,194,2.4948453608247423,100,4.84,0.48760330578512395,1.2614062550008458,-0.8640499709513579,1.4598765087764318,0.17232951112450992,9.327678571428482,1.0020661157024793,9.072118793901836,0.06740651149852801,8,104,1
f82b_07344,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,histgbm_density_shallow,0.58,0.30294792429348916,high_vol,intent_release,4,0.08870965974736267,500.0,3900,1044,0.2676923076923077,1,1,1,0,1,1,2574582.071553547,diagnostic_only_not_economics,2283,611,0.26763031099430573,1617,433,0.26777983920841064,78.09288766879835,362.8402502986628,-284.7473626298644,1.2742532431118923,3.0019348858507553,611,271,2.254612546125461,143,4.2727272727272725,0.4844517184942717,1.2258116564144013,-0.903959881364649,1.3560465256089393,0.1278116001125996,5.202836879432622,1.0621931260229132,7.835949286356243,0.10521459284078356,10,119,0,53.36240872442855,254.27027192706058,-200.907863202632,1.2656063723628788,1.724515785488711,433,194,2.231958762886598,107,4.046728971962617,0.4665127020785219,1.258763722411191,-0.8697310095352034,1.4473023367120048,0.12323881922500819,6.188683127572086,1.0092378752886837,7.795458664591369,0.0715946367097306,7,91,1
f82b_07434,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,logistic_l2_balanced,0.68,0.5127108296375896,high_vol,intent_release,4,0.08870965974736267,500.0,4575,1092,0.23868852459016393,1,1,1,0,1,1,2574124.8354370105,diagnostic_only_not_economics,2559,611,0.23876514263384135,2016,481,0.23859126984126985,92.91183632959527,371.2250873379835,-278.31325100838825,1.3338390680032512,1.9799996055611244,611,271,2.254612546125461,133,4.593984962406015,0.4959083469721768,1.2251653047458202,-0.9036144513259359,1.3558496136798726,0.15206519857544235,9.38503584229396,1.0540098199672667,7.74629590682433,0.10535252111698652,10,55,0,78.58966176338356,293.8613930723085,-215.27173130892493,1.3650719083529075,1.873548013864297,481,194,2.479381443298969,107,4.4953271028037385,0.48440748440748443,1.2612076955893068,-0.8680311746327618,1.4529520741266997,0.1633880701941446,8.389393939393953,1.0187110187110187,7.598515353030365,0.0695439469803233,11,63,0
f82b_05184,runtime_economic_balance,runtime_economic_balance_long_next_bar_open_control_h10_tp12_sl7_close_direction_economic_balance_q54,long,next_bar_open_control,close_direction,10,12.0,7.0,1200.0,700.0,economic_balance,0.54,trend_density,28,histgbm_density_shallow,0.58,0.3030302728239471,high_vol,intent_release,4,0.08870965974736267,500.0,3228,1005,0.31133828996282525,1,1,1,0,1,1,2573364.6769727347,diagnostic_only_not_economics,1912,589,0.3080543933054393,1316,416,0.3161094224924012,57.47055306732894,276.22413852133786,-218.7535854540089,1.262718222186176,1.9125802641531207,589,271,2.1734317343173433,142,4.147887323943662,0.48896434634974534,0.9591115920879787,-0.7267560978538502,1.3197159197154131,0.09757309519071128,6.009740259740321,1.0169779286926994,7.168184808938774,0.10560064165002263,9,54,0,64.60014842122445,207.6799586277457,-143.0798102065212,1.4514973029946066,1.5612900115535808,416,194,2.1443298969072164,109,3.81651376146789,0.5024038461538461,0.9936840125729459,-0.6912068125918898,1.4376073766501607,0.15528881832025107,8.275227272727285,1.0096153846153846,6.711602260985947,0.07053697416161687,6,66,1
f82b_07177,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,density_core,27,histgbm_density_shallow,0.68,0.30728523147802417,cash_open,none,0,0.08870965974736267,500.0,1112,1108,0.9964028776978417,1,1,1,0,1,1,2573260.7061172747,diagnostic_only_not_economics,603,599,0.9933665008291874,509,509,1.0,78.49917791044128,356.6163805707878,-278.1172026603466,1.282252148229425,2.77696718873151,599,271,2.2103321033210332,144,4.159722222222222,0.48580968280467446,1.2254858438858687,-0.9029779307154111,1.3571603493287383,0.1310503804848769,5.653590595450924,1.010016694490818,8.22241839000264,0.10486696171470367,11,222,0,68.48651861475639,301.6660689368814,-233.17955032212507,1.2937072248408827,2.810322020796434,509,194,2.6237113402061856,107,4.757009345794392,0.46954813359528486,1.262201125258918,-0.8636279641560187,1.4615102540043448,0.13455111712132886,4.873926767676793,1.0019646365422397,8.96047384713912,0.06674486914233295,12,236,0
f82b_07476,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.68,0.5100879980976198,all,intent_release,4,0.08870965974736267,500.0,4357,1065,0.24443424374569658,1,1,1,0,1,1,2572136.584042602,diagnostic_only_not_economics,2421,589,0.2432878975629905,1936,476,0.24586776859504134,89.52224023064855,357.7811384032707,-268.25889817262214,1.3337158276593002,2.2141931072941814,589,271,2.1734317343173433,133,4.428571428571429,0.49575551782682514,1.2252778712440777,-0.9032286133758322,1.356553427447987,0.15199022110466648,8.08621794871792,1.033955857385399,7.965729833255893,0.10510212047215545,9,78,0,80.68320973342131,292.56623203999703,-211.8830223065757,1.3807912916056104,2.3845156540091015,476,194,2.4536082474226806,108,4.407407407407407,0.48739495798319327,1.2610613449999872,-0.8683730422400643,1.4522115308265904,0.16950254145676746,6.767261904761926,1.0252100840336134,7.808186977996584,0.06978990206342933,10,106,0
f82b_09534,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,histgbm_density_shallow,0.68,0.30419182328774275,high_vol,intent_release,4,0.08870965974736267,500.0,3588,987,0.27508361204013376,1,1,1,0,1,1,2571891.629266661,diagnostic_only_not_economics,2087,572,0.2740776233828462,1501,415,0.27648234510326447,100.58699609093705,419.02717458944744,-318.4401784985103,1.315874072691514,3.0329832667623804,572,271,2.11070110701107,136,4.205882352941177,0.4388111888111888,1.66943097445995,-0.9920254781885056,1.6828509057130518,0.17585139176737247,6.632875109681081,1.1013986013986015,9.369473939943834,0.1048557483422891,10,84,0,68.09353482207557,298.22413413868384,-230.13059931660817,1.2958908333975796,3.229031614804,415,194,2.1391752577319587,107,3.878504672897196,0.42168674698795183,1.7041379093639077,-0.958877497152534,1.7772217143738236,0.16408080680018208,4.217582417582418,1.0168674698795181,9.274146034332626,0.07105323108439361,8,126,1
f82b_07357,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,histgbm_density_shallow,0.68,0.3081769684171263,cash_open,none,0,0.08870965974736267,500.0,1009,999,0.9900891972249752,1,1,1,0,1,1,2571608.1942933924,diagnostic_only_not_economics,555,546,0.9837837837837838,454,453,0.9977973568281938,94.4039328065459,338.2712229350332,-243.86729012848733,1.3871119113875703,3.012225206381436,546,271,2.014760147601476,141,3.872340425531915,0.5054945054945055,1.2256203729530188,-0.9032121856610642,1.3569573046182752,0.17290097583616465,6.268052774178373,1.0256410256410255,8.120773077982268,0.1049259805154657,8,119,1,59.10902048286269,267.56607572999525,-208.45705524713253,1.2835549049313157,3.06580584086887,453,194,2.3350515463917527,109,4.155963302752293,0.46799116997792495,1.2621041308018643,-0.864967034220467,1.4591355287190901,0.1304834889246417,3.8560185185184976,1.0088300220750552,8.625690619482034,0.06749767223337959,11,186,0
f82b_09624,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,compact_exportable_30,30,extra_trees_d7_l120,0.58,0.5132386329224806,high_vol,intent_release,4,0.08870965974736267,500.0,4490,1075,0.23942093541202672,1,1,1,0,1,1,2571555.9697558605,diagnostic_only_not_economics,2546,611,0.23998428908091124,1944,464,0.23868312757201646,93.75812648358507,439.1012834936781,-345.34315701009297,1.2714926431301634,2.7677413841177096,611,271,2.254612546125461,140,4.364285714285714,0.43044189852700493,1.669586629253529,-0.9923653937071637,1.6824313300733722,0.1534502888438381,6.775064102564115,1.1063829787234043,9.320225955984471,0.10498374446271762,11,68,0,80.03562921726554,335.4750944597963,-255.4394652425308,1.3133252300746656,3.761289573288195,464,194,2.3917525773195876,109,4.256880733944954,0.4245689655172414,1.7029192612172401,-0.9567021170132239,1.7799890174108413,0.172490580209624,4.255754716981111,1.0344827586206897,9.102029784378647,0.07031387642647637,10,105,0
f82b_07494,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,compact_exportable_30,30,extra_trees_d7_l120,0.68,0.5100879980976198,high_vol,intent_release,4,0.08870965974736267,500.0,4283,1040,0.24282045295353724,1,1,1,0,1,1,2570994.7726239427,diagnostic_only_not_economics,2389,579,0.2423608204269569,1894,461,0.24340021119324182,89.9986111034919,352.92872001509,-262.93010891159804,1.342291004541253,2.214193107294204,579,271,2.1365313653136533,133,4.353383458646617,0.49740932642487046,1.2254469444968403,-0.9035398931670036,1.3562732025052244,0.15543801572278393,8.129246794871682,1.0379965457685665,8.014032193695217,0.10517533700651475,9,79,0,85.10095078883998,287.5097814343973,-202.40883064555737,1.4204408993294473,2.3845156540091237,461,194,2.3762886597938144,108,4.268518518518518,0.4945770065075922,1.26100781330876,-0.8687074276633364,1.451590919051584,0.18460076093023858,7.137797619047575,1.017353579175705,7.8641017151655515,0.06998249253128166,10,59,0
f82b_07374,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,histgbm_density_shallow,0.68,0.3081769684171263,high_vol,intent_release,4,0.08870965974736267,500.0,3327,963,0.2894499549143372,1,1,1,0,1,1,2570841.300603908,diagnostic_only_not_economics,1964,564,0.28716904276985744,1363,399,0.29273661041819515,71.53103413728593,334.6288043058065,-263.0977701685206,1.2718800470694547,2.4270962906878593,564,271,2.081180811808118,136,4.147058823529412,0.48404255319148937,1.2257465359187052,-0.9041160486890741,1.3557402699531549,0.12682807471149987,5.894371345029202,1.0567375886524824,7.868266849388318,0.10532699228691739,9,56,0,65.87047074880667,244.10414492001286,-178.2336741712061,1.3695736569147616,1.1922578270045507,399,194,2.056701030927835,107,3.7289719626168223,0.48621553884711777,1.258268788247489,-0.8694325569327127,1.447229895193434,0.1650888991198162,11.049702380952413,1.0325814536340852,7.684542086257454,0.07169252351412171,6,39,1
f82b_05304,runtime_economic_balance,runtime_economic_balance_long_next_bar_open_control_h10_tp12_sl7_close_direction_economic_balance_q54,long,next_bar_open_control,close_direction,10,12.0,7.0,1200.0,700.0,economic_balance,0.54,compact_exportable_30,30,extra_trees_d7_l120,0.58,0.49987602740576387,high_vol,intent_release,4,0.08870965974736267,500.0,3709,1016,0.273928282555945,1,1,1,0,1,1,2570108.491173278,diagnostic_only_not_economics,2170,586,0.27004608294930876,1539,430,0.2794022092267706,76.82345243781357,286.010588184667,-209.18713574685333,1.3672474990564483,2.0012899239004356,586,271,2.162361623616236,145,4.041379310344827,0.5085324232081911,0.9597670744451912,-0.7263442213432407,1.321366710497507,0.13109804170275355,7.677393617021534,1.023890784982935,7.1504602897367935,0.10505736649841674,9,91,0,55.016843878716855,208.11020047752038,-153.0933565988035,1.359367937975872,1.3483868281599258,430,194,2.216494845360825,106,4.056603773584905,0.48604651162790696,0.995742586016844,-0.6927301203565769,1.4374177717352523,0.1279461485551555,8.160394736842026,1.0069767441860464,6.629875273400562,0.07030962590348527,9,82,0
f82b_07284,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,extra_trees_d7_l120,0.58,0.5006558363379958,high_vol,intent_release,4,0.08870965974736267,500.0,3914,1044,0.26673479816044965,1,1,1,0,1,1,2569766.2901394377,diagnostic_only_not_economics,2315,613,0.26479481641468683,1599,431,0.2695434646654159,84.80998310486865,367.7583138350566,-282.948330730188,1.2997366440933031,3.193547750905077,613,271,2.261992619926199,141,4.347517730496454,0.4893964110929853,1.2258610461168553,-0.9039882770932524,1.3560585653373463,0.13835233785459813,5.311333333333301,1.034257748776509,7.912209916718266,0.10520126305047757,13,154,0,76.75337180661313,267.4170435016197,-190.66367169500654,1.4025589726887826,3.7151605502195477,431,194,2.2216494845360826,106,4.066037735849057,0.4918793503480278,1.2614011485925456,-0.8706103730365595,1.4488698821643555,0.17808206915687502,4.131900668576887,1.0046403712296983,7.827102325190308,0.07075778846391724,13,138,0
f82b_09444,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,extra_trees_d7_l120,0.58,0.5038995858360106,high_vol,intent_release,4,0.08870965974736267,500.0,3996,1019,0.255005005005005,1,1,1,0,1,1,2569749.7900641817,diagnostic_only_not_economics,2300,587,0.25521739130434784,1696,432,0.25471698113207547,138.76497235640954,452.3811195578583,-313.6161472014487,1.4424675629577042,2.4270962906878593,587,271,2.1660516605166054,142,4.133802816901408,0.4616695059625213,1.6693030241987392,-0.992456162029901,1.6819916970281716,0.23639688646747792,11.43464912280694,1.0834752981260647,9.365580510483692,0.10514285974894395,11,55,0,89.35014349073862,321.7428391309046,-232.39269564016593,1.3844791388326911,3.3887090023492417,432,194,2.2268041237113403,108,4.0,0.4375,1.7023430641846804,-0.9563485417290779,1.7800446070706026,0.20682903585819123,5.273403141361275,1.0185185185185186,9.14250788599442,0.07038865085231706,10,86,0
f82b_09426,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,extra_trees_d7_l120,0.58,0.5038995858360106,all,intent_release,4,0.08870965974736267,500.0,4082,1041,0.25502204801567857,1,1,1,0,1,1,2568940.535789009,diagnostic_only_not_economics,2345,597,0.25458422174840084,1737,444,0.2556131260794473,120.90150817308312,447.33353991823344,-326.4320317451502,1.3703726853235796,2.4270962906878593,597,271,2.2029520295202953,142,4.204225352112676,0.4489112227805695,1.6691549996949009,-0.9921946253651982,1.6822858711621553,0.20251508906714089,9.962646198830342,1.085427135678392,9.299316243324066,0.1050711683483377,11,56,0,64.60014842122443,313.24445372710727,-248.64430530588277,1.2598094830354278,4.371612032350003,444,194,2.288659793814433,108,4.111111111111111,0.4144144144144144,1.7024155093864526,-0.9563242511764721,1.780165573854409,0.1454958297775325,2.9554383116883307,1.0382882882882882,9.021826341370144,0.07028442366199827,11,120,0
f82b_07296,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,extra_trees_d7_l120,0.68,0.5042268222729477,all,intent_release,4,0.08870965974736267,500.0,3350,952,0.28417910447761197,1,1,1,0,1,1,2568744.0624989886,diagnostic_only_not_economics,2004,564,0.281437125748503,1346,388,0.28826151560178304,88.64490169574714,344.39218945760126,-255.74728776185412,1.346611307089564,2.554838200724066,564,271,2.081180811808118,135,4.177777777777778,0.49822695035460995,1.225594980276161,-0.9037006634694492,1.3561957292040805,0.15717181151728216,6.939374999999946,1.0301418439716312,8.180491821506575,0.10518228858662028,11,67,0,52.12757026074526,230.79769595790845,-178.67012569716314,1.291753140360459,2.9699994083416983,388,194,2.0,103,3.766990291262136,0.47164948453608246,1.2611895953984067,-0.8715615887666495,1.4470458676169076,0.1343494078885187,3.5102747909199574,1.0051546391752577,7.894268048254933,0.07142042142237409,7,101,1
f82b_09453,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,extra_trees_d7_l120,0.68,0.5107546925381701,all,trend_aligned,0,0.08870965974736267,500.0,992,946,0.9536290322580645,1,1,1,0,1,1,2568720.0543280356,diagnostic_only_not_economics,578,545,0.9429065743944637,414,401,0.9685990338164251,95.42143260384813,399.20145273250944,-303.78002012866114,1.3141135897069007,4.596934568108373,545,271,2.011070110701107,93,5.860215053763441,0.43853211009174314,1.6702989654079894,-0.992745163819154,1.6825052654824755,0.17508519743825346,4.151524507911968,1.108256880733945,8.172265906763538,0.1048792333240654,9,76,0,85.97030545436411,300.4152627344437,-214.4449572800795,1.4008968387262246,1.788386740506826,401,194,2.0670103092783507,67,5.985074626865671,0.4389027431421446,1.7069049019002482,-0.9530886990225755,1.7909192540534125,0.21438978916300278,9.614285714285744,1.057356608478803,9.15960862498207,0.06656100355308348,7,40,1
f82b_09477,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,extra_trees_d7_l120,0.68,0.5107546925381701,trend,trend_aligned,0,0.08870965974736267,500.0,992,946,0.9536290322580645,1,1,1,0,1,1,2568720.0543280356,diagnostic_only_not_economics,578,545,0.9429065743944637,414,401,0.9685990338164251,95.42143260384813,399.20145273250944,-303.78002012866114,1.3141135897069007,4.596934568108373,545,271,2.011070110701107,93,5.860215053763441,0.43853211009174314,1.6702989654079894,-0.992745163819154,1.6825052654824755,0.17508519743825346,4.151524507911968,1.108256880733945,8.172265906763538,0.1048792333240654,9,76,0,85.97030545436411,300.4152627344437,-214.4449572800795,1.4008968387262246,1.788386740506826,401,194,2.0670103092783507,67,5.985074626865671,0.4389027431421446,1.7069049019002482,-0.9530886990225755,1.7909192540534125,0.21438978916300278,9.614285714285744,1.057356608478803,9.15960862498207,0.06656100355308348,7,40,1
f82b_09516,smooth_trade_supply,smooth_trade_supply_long_next_bar_open_control_h18_tp20_sl10_close_direction_smooth_supply_q50,long,next_bar_open_control,close_direction,18,20.0,10.0,2000.0,1000.0,smooth_supply,0.5,trend_density,28,histgbm_density_shallow,0.68,0.30419182328774275,all,intent_release,4,0.08870965974736267,500.0,3676,1009,0.27448313384113165,1,1,1,0,1,1,2568118.8251346014,diagnostic_only_not_economics,2124,582,0.2740112994350282,1552,427,0.27512886597938147,87.9680469918747,417.31507815632335,-329.34703116444854,1.2670983451129119,3.0666929374663825,582,271,2.1476014760147604,136,4.279411764705882,0.42955326460481097,1.6692603126252934,-0.9920091300133992,1.682706602309947,0.1511478470650768,5.736997396586532,1.0996563573883162,9.3102022523833,0.10492127385514528,10,66,0,67.29514788434932,305.00155214338236,-237.70640425903292,1.2831019555157492,3.5164509123854484,427,194,2.2010309278350517,108,3.9537037037037037,0.41920374707259955,1.7039192857172198,-0.9584935655606166,1.777705502613999,0.15759987794929584,3.827447023208888,1.0210772833723654,9.126825824045541,0.07092617760597097,9,81,0
f82b_07207,side_session_release,side_session_release_long_next_bar_open_control_h12_tp15_sl9_close_direction_session_release_q52,long,next_bar_open_control,close_direction,12,15.0,9.0,1500.0,900.0,session_release,0.52,trend_density,28,logistic_l2_balanced,0.58,0.5031821035415173,cash_open,none,0,0.08870965974736267,500.0,999,991,0.991991991991992,1,1,1,0,1,1,2567994.457802973,diagnostic_only_not_economics,568,561,0.9876760563380281,431,430,0.9976798143851509,112.93715492096493,356.64920314489433,-243.71204822392946,1.4634040694500055,2.3862898472040794,561,271,2.0701107011070112,126,4.4523809523809526,0.5187165775401069,1.2255986362367504,-0.9026372156441832,1.3577975902113453,0.20131400164164873,9.465501858735967,1.017825311942959,7.735879230586719,0.10466316700567177,9,88,0,64.73410000744298,258.94349680255164,-194.2093967951086,1.3333211527130053,2.554838200724066,430,194,2.216494845360825,90,4.777777777777778,0.47674418604651164,1.2631390087929348,-0.8631528746449271,1.4634012651728108,0.1505444186219604,5.067569444444404,1.0093023255813953,8.446562458382143,0.06607219238904148,8,176,0
