candidate_id,split,bucket_group,bucket,trade_count,trades_per_day,net_profit,gross_profit,gross_loss,profit_factor,drawdown_percent_on_10000,win_rate,expectancy,long_trade_count,short_trade_count
f69b_60f9884c5649,validation,regime,vol_expansion_hv5over20_ge1p25,4,0.014747865272105795,55.324849605560296,114.26074562072753,58.93589601516724,1.9387292523952189,0.4468487892150879,50.0,13.831212401390074,4,0
f69b_60f9884c5649,oos,session,mid_35_300,10,0.0514864937340222,213.1212546348572,349.73863782882694,136.61738319396974,2.559986362293787,1.3481738319396976,70.0,21.31212546348572,10,0
f69b_60f9884c5649,oos,session,open_0_30,24,0.12356758496165328,136.20242710113524,509.1122591018677,372.9098320007325,1.3652422527193322,1.0864117012023926,50.0,5.675101129213968,24,0
f69b_60f9884c5649,oos,regime,other_regime,5,0.0257432468670111,-68.14392127990723,57.51700401306152,125.66092529296876,0.4577159039611165,0.7712466430664063,40.0,-13.628784255981447,5,0
f69b_60f9884c5649,oos,regime,trend_adx_ge25,24,0.12356758496165328,307.33819484710693,624.4009223937989,317.0627275466919,1.9693293097715092,1.6902797584533693,58.333333333333336,12.805758118629456,24,0
f69b_60f9884c5649,oos,regime,vol_expansion_hv5over20_ge1p25,5,0.0257432468670111,110.12940816879274,176.93297052383423,66.8035623550415,2.6485559195703807,0.6680356235504151,60.0,22.025881633758548,5,0
f69b_64ee75344ed6,validation,session,late_305_390,4,0.014747865272105795,30.05851581573588,75.28194797515971,45.22343215942383,1.6646668415119876,0.45223432159423826,75.0,7.51462895393397,4,0
f69b_64ee75344ed6,validation,session,mid_35_300,50,0.18434831590132245,618.5056591224624,1233.7637436866726,615.2580845642101,2.0052783939613774,1.322311172485351,64.0,12.370113182449247,50,0
f69b_64ee75344ed6,validation,session,open_0_30,11,0.04055662949829093,-48.40539398193363,234.66560878753663,283.0710027694703,0.828999107968136,1.8176404037475584,45.45454545454545,-4.400490361993966,11,0
f69b_64ee75344ed6,validation,regime,bb_squeeze_on,1,0.0036869663180264488,-77.34593811035157,0.0,77.34593811035157,0.0,0.7734593811035158,0.0,-77.34593811035157,1,0
f69b_64ee75344ed6,validation,regime,chop_adx_lt18,3,0.011060898954079346,232.2700773239136,264.5556558609009,32.28557853698731,8.194236183744335,0.3228557853698731,66.66666666666666,77.4233591079712,3,0
f69b_64ee75344ed6,validation,regime,other_regime,11,0.04055662949829093,407.0647746276882,490.2786833953883,83.2139087677002,5.891787690974226,0.45223432159423826,81.81818181818183,37.00588860251711,11,0
f69b_64ee75344ed6,validation,regime,trend_adx_ge25,50,0.18434831590132245,38.16986711501448,788.8769611930794,750.7070940780651,1.050845219681706,2.913360826873795,57.99999999999999,0.7633973423002897,50,0
f69b_64ee75344ed6,oos,session,late_305_390,1,0.00514864937340222,-39.64096298217774,0.0,39.64096298217774,0.0,0.39640962982177735,0.0,-39.64096298217774,1,0
f69b_64ee75344ed6,oos,session,mid_35_300,34,0.1750540786956755,444.7407813835118,848.9842271614049,404.24344577789316,2.1001805620563343,1.3558813915252688,58.82352941176471,13.080611217162112,34,0
f69b_64ee75344ed6,oos,session,open_0_30,3,0.01544594812020666,-25.845816993713385,62.363033866882326,88.2088508605957,0.7069929293766697,0.5322160263061524,33.33333333333333,-8.615272331237795,3,0
f69b_64ee75344ed6,oos,regime,bb_squeeze_on,1,0.00514864937340222,-53.22160263061524,0.0,53.22160263061524,0.0,0.5322160263061524,0.0,-53.22160263061524,1,0
f69b_64ee75344ed6,oos,regime,other_regime,5,0.0257432468670111,156.88125694275004,157.73125694275004,0.85,185.56618463852945,0.008499999999999943,80.0,31.37625138855001,5,0
f69b_64ee75344ed6,oos,regime,trend_adx_ge25,32,0.16475677994887103,275.5943470954859,753.6160040855372,478.0216569900514,1.5765310903083654,1.3473813915252686,53.125,8.612323346733934,32,0
f69b_96708a143aa9,validation,session,mid_35_300,9,0.033182696862238036,133.12105464935303,204.6675828933716,71.54652824401856,2.8606221422138987,0.3123875999450684,55.55555555555556,14.791228294372559,9,0
f69b_96708a143aa9,validation,session,open_0_30,5,0.018434831590132244,339.88018226623535,339.88018226623535,0.0,99.0,0.0,100.0,67.97603645324708,5,0
f69b_96708a143aa9,validation,regime,other_regime,1,0.0036869663180264488,-31.238759994506836,0.0,31.238759994506836,0.0,0.3123875999450684,0.0,-31.238759994506836,1,0
f69b_96708a143aa9,validation,regime,trend_adx_ge25,13,0.04793056213434383,504.23999691009516,544.5477651596069,40.30776824951172,13.509747346684307,0.2211976261138915,76.92307692307693,38.78769207000732,13,0
f69b_96708a143aa9,oos,session,mid_35_300,9,0.04633784436061998,67.95527324676516,224.8763622283936,156.9210889816284,1.4330537959414817,1.3139374561309813,44.44444444444444,7.55058591630724,9,0
f69b_96708a143aa9,oos,session,open_0_30,1,0.00514864937340222,52.26069030761719,52.26069030761719,0.0,99.0,0.0,100.0,52.26069030761719,1,0
f69b_96708a143aa9,oos,regime,trend_adx_ge25,10,0.0514864937340222,120.21596355438234,277.13705253601074,156.9210889816284,1.766091825735779,1.3139374561309813,50.0,12.021596355438234,10,0
f69b_59c99a7aaa92,validation,session,late_305_390,1,0.0036869663180264488,71.31954002380371,71.31954002380371,0.0,99.0,0.0,100.0,71.31954002380371,1,0
f69b_59c99a7aaa92,validation,session,mid_35_300,18,0.06636539372447607,426.36532241821556,692.2137896728542,265.84846725463865,2.603790786613144,1.9027956619262698,66.66666666666666,23.68696235656753,18,0
f69b_59c99a7aaa92,validation,session,open_0_30,4,0.014747865272105795,184.7862888336182,227.76374816894534,42.977459335327154,5.299609415992751,0.4297745933532715,75.0,46.19657220840455,4,0
f69b_59c99a7aaa92,validation,regime,trend_adx_ge25,23,0.08480022531460832,682.4711512756373,991.2970778656033,308.82592658996583,3.2098894312774706,1.9027956619262696,69.56521739130434,29.672658751114668,23,0
f69b_59c99a7aaa92,oos,session,mid_35_300,11,0.05663514310742442,135.44384794235228,343.16886434555056,207.72501640319828,1.6520343591137485,1.0088286895751954,45.45454545454545,12.31307708566839,11,0
f69b_59c99a7aaa92,oos,session,open_0_30,2,0.01029729874680444,25.71756477355957,52.26069030761719,26.54312553405762,1.9688973794951627,0.2654312553405762,50.0,12.858782386779785,2,0
f69b_59c99a7aaa92,oos,regime,trend_adx_ge25,13,0.06693244185422886,161.16141271591187,395.42955465316777,234.2681419372559,1.6879356765422922,1.2742599449157717,46.15384615384615,12.397031747377836,13,0
f69b_40fe35d11a30,validation,session,mid_35_300,9,0.033182696862238036,143.12987384796145,359.0341920852661,215.90431823730472,1.6629319645688814,1.2616226177215575,44.44444444444444,15.903319316440161,9,0
f69b_40fe35d11a30,validation,regime,trend_adx_ge25,8,0.02949573054421159,-101.41243724822999,114.4918809890747,215.90431823730472,0.5302899076952894,1.386447484970093,37.5,-12.676554656028749,8,0
f69b_40fe35d11a30,validation,regime,vol_expansion_hv5over20_ge1p25,1,0.0036869663180264488,244.54231109619144,244.54231109619144,0.0,99.0,0.0,100.0,244.54231109619144,1,0
f69b_40fe35d11a30,oos,session,mid_35_300,5,0.0257432468670111,128.80155563354495,183.2873645782471,54.48580894470215,3.3639468354827238,0.3338580894470215,60.0,25.76031112670899,5,0
f69b_40fe35d11a30,oos,regime,trend_adx_ge25,5,0.0257432468670111,128.80155563354495,183.2873645782471,54.48580894470215,3.3639468354827238,0.3338580894470215,60.0,25.76031112670899,5,0
f69b_0367c1c22ef1,validation,session,mid_35_300,28,0.10323505690474057,440.4272847366333,933.5710018539419,493.14371711730854,1.8931012795036075,2.588733666229258,60.71428571428571,15.72954588345119,28,0
f69b_0367c1c22ef1,validation,session,open_0_30,1,0.0036869663180264488,-88.08042526245117,0.0,88.08042526245117,0.0,0.8808042526245117,0.0,-88.08042526245117,1,0
f69b_0367c1c22ef1,validation,regime,trend_adx_ge25,29,0.10692202322276702,352.34685947418217,933.5710018539419,581.2241423797598,1.6062151135559093,3.46953791885377,58.620689655172406,12.149891706006281,29,0
f69b_0367c1c22ef1,oos,session,mid_35_300,12,0.06178379248082664,196.7201131629954,388.7477632331859,192.02765007019045,2.0244363928376448,0.5151937179565431,58.333333333333336,16.39334276358295,12,0
f69b_0367c1c22ef1,oos,regime,trend_adx_ge25,12,0.06178379248082664,196.7201131629954,388.7477632331859,192.02765007019045,2.0244363928376448,0.5151937179565431,58.333333333333336,16.39334276358295,12,0
f69b_337ca1bfd006,validation,session,mid_35_300,2,0.0073739326360528976,7.926118469238276,51.24557189941406,43.319453430175784,1.1829690321927524,0.4331945343017578,50.0,3.963059234619138,0,2
f69b_337ca1bfd006,validation,session,open_0_30,23,0.08480022531460832,173.8930534172058,436.1904881286621,262.2974347114563,1.6629613194978408,0.95203214263916,47.82608695652174,7.560567539878513,0,23
f69b_337ca1bfd006,validation,regime,chop_adx_lt18,1,0.0036869663180264488,-14.681021976470946,0.0,14.681021976470946,0.0,0.14681021976470945,0.0,-14.681021976470946,0,1
f69b_337ca1bfd006,validation,regime,other_regime,1,0.0036869663180264488,-12.351810550689697,0.0,12.351810550689697,0.0,0.12351810550689697,0.0,-12.351810550689697,0,1
f69b_337ca1bfd006,validation,regime,trend_adx_ge25,19,0.07005236004250252,145.14354000091552,392.17463693618777,247.03109693527222,1.5875516961289553,1.5221566429138185,47.368421052631575,7.639133684258712,0,19
f69b_337ca1bfd006,validation,regime,vol_expansion_hv5over20_ge1p25,4,0.014747865272105795,63.70846441268922,95.26142309188845,31.552958679199218,3.0190963725594457,0.3155295867919922,75.0,15.927116103172304,0,4
f69b_337ca1bfd006,oos,session,mid_35_300,2,0.01029729874680444,-84.64303207397461,0.0,84.64303207397461,0.0,0.8464303207397461,0.0,-42.321516036987305,0,2
f69b_337ca1bfd006,oos,session,open_0_30,14,0.07208109122763108,307.81425590515136,413.09383907318124,105.27958316802977,3.9237792043103887,0.48622681045532257,64.28571428571429,21.986732564653668,0,14
f69b_337ca1bfd006,oos,regime,chop_adx_lt18,1,0.00514864937340222,-16.61665191650391,0.0,16.61665191650391,0.0,0.16616651916503908,0.0,-16.61665191650391,0,1
f69b_337ca1bfd006,oos,regime,other_regime,1,0.00514864937340222,-24.495770072937013,0.0,24.495770072937013,0.0,0.24495770072937012,0.0,-24.495770072937013,0,1
f69b_337ca1bfd006,oos,regime,trend_adx_ge25,10,0.0514864937340222,248.20865106582642,334.85748510360725,86.64883403778076,3.8645353837952645,0.40187345123291013,70.0,24.82086510658264,0,10
f69b_337ca1bfd006,oos,regime,vol_expansion_hv5over20_ge1p25,4,0.02059459749360888,16.074994754791256,78.23635396957397,62.16135921478272,1.2586010820524083,0.6216135921478272,50.0,4.018748688697814,0,4
f69b_ff45a80228d3,validation,session,mid_35_300,8,0.02949573054421159,-72.27115190506083,101.85662786483663,174.12777976989747,0.5849533486238432,1.111452677536021,37.5,-9.033893988132604,8,0
f69b_ff45a80228d3,validation,session,open_0_30,11,0.04055662949829093,248.36085901260378,389.59076156616214,141.22990255355836,2.7585571789120107,0.5202138004302981,54.54545454545454,22.578259910236707,11,0
f69b_ff45a80228d3,validation,regime,trend_adx_ge25,17,0.06267842740644963,235.0256031227102,491.44738943099884,256.4217863082886,1.9165586376508028,1.1237039669036966,52.94117647058824,13.825035477806482,17,0
f69b_ff45a80228d3,validation,regime,vol_expansion_hv5over20_ge1p25,2,0.0073739326360528976,-58.93589601516724,0.0,58.93589601516724,0.0,0.5893589601516724,0.0,-29.46794800758362,2,0
f69b_ff45a80228d3,oos,session,mid_35_300,5,0.0257432468670111,214.35634927749635,225.95634927749634,11.6,19.478995627370374,0.11599999999999994,80.0,42.87126985549927,5,0
f69b_ff45a80228d3,oos,session,open_0_30,9,0.04633784436061998,-17.043026542663576,177.6981674194336,194.74119396209716,0.9124837113508676,1.2368098278045656,33.33333333333333,-1.8936696158515085,9,0
f69b_ff45a80228d3,oos,regime,other_regime,2,0.01029729874680444,8.9807430267334,55.717004013061526,46.736260986328126,1.19215792699721,0.4673626098632813,50.0,4.4903715133667,2,0
f69b_ff45a80228d3,oos,regime,trend_adx_ge25,10,0.0514864937340222,139.7465615272522,274.68198251724243,134.93542098999023,2.0356551341520537,0.575474769592285,50.0,13.97465615272522,10,0
f69b_ff45a80228d3,oos,regime,vol_expansion_hv5over20_ge1p25,2,0.01029729874680444,48.58601818084716,73.25553016662597,24.66951198577881,2.9694762591515977,0.24669511985778814,50.0,24.29300909042358,2,0
f69b_332961d4715c,validation,session,mid_35_300,19,0.07005236004250252,309.2441534423808,542.7714543533316,233.52730091095071,2.3242312664775016,0.9054323272705078,57.89473684210527,16.27600807591478,17,2
f69b_332961d4715c,validation,session,open_0_30,35,0.12904382113092572,248.01703637123111,827.0483937549591,579.0313573837279,1.428330924065773,2.1771932859420775,54.285714285714285,7.0862010391780315,29,6
f69b_332961d4715c,validation,regime,bb_squeeze_on,1,0.0036869663180264488,-77.34593811035157,0.0,77.34593811035157,0.0,0.7734593811035158,0.0,-77.34593811035157,1,0
f69b_332961d4715c,validation,regime,chop_adx_lt18,7,0.02580876422618514,-26.02705922126771,148.82673468589783,174.85379390716557,0.8511495882377812,1.5641176643371582,42.857142857142854,-3.7181513173239584,7,0
f69b_332961d4715c,validation,regime,other_regime,2,0.0073739326360528976,7.4786753654479945,36.63674669265747,29.158071327209473,1.256487312947517,0.2915807132720947,50.0,3.7393376827239972,2,0
f69b_332961d4715c,validation,regime,trend_adx_ge25,36,0.13273078744895214,554.8077494525888,975.5930141162862,420.7852646636973,2.318505651323142,1.2124047689437865,63.888888888888886,15.411326373683023,30,6
f69b_332961d4715c,validation,regime,vol_expansion_hv5over20_ge1p25,8,0.02949573054421159,98.34776232719426,208.76335261344911,110.41559028625487,1.8907053983248696,0.5341264400482177,37.5,12.293470290899283,6,2
f69b_332961d4715c,oos,session,mid_35_300,9,0.04633784436061998,-38.44965801239013,183.31832256317142,221.76798057556155,0.8266221394423103,1.423355224609375,33.33333333333333,-4.272184223598903,8,1
f69b_332961d4715c,oos,session,open_0_30,28,0.14416218245526216,316.17160491943355,667.8460281372071,351.6744232177735,1.8990463452715898,0.9481760215759277,60.71428571428571,11.291843032836912,24,4
f69b_332961d4715c,oos,regime,bb_squeeze_on,1,0.00514864937340222,-45.30598526000977,0.0,45.30598526000977,0.0,0.45305985260009773,0.0,-45.30598526000977,1,0
f69b_332961d4715c,oos,regime,chop_adx_lt18,4,0.02059459749360888,-80.3290738105774,21.97666997909546,102.30574378967285,0.2148136474553824,0.803290738105774,25.0,-20.08226845264435,4,0
f69b_332961d4715c,oos,regime,other_regime,2,0.01029729874680444,83.56783304214478,83.56783304214478,0.0,99.0,0.0,100.0,41.78391652107239,2,0
f69b_332961d4715c,oos,regime,trend_adx_ge25,22,0.11327028621484884,176.88965196609496,543.6059906959534,366.7163387298585,1.482360978457523,1.2277425479888917,54.54545454545454,8.040438725731589,19,3
f69b_332961d4715c,oos,regime,vol_expansion_hv5over20_ge1p25,8,0.04118919498721776,142.8995209693909,202.0138569831848,59.114336013793945,3.417341217129567,0.34444824028015136,62.5,17.86244012117386,6,2
f69b_dabdfcdc8555,validation,session,mid_35_300,23,0.08480022531460832,378.1569787025461,561.8038671302807,183.64688842773438,3.0591526594329,0.7973950901031495,65.21739130434783,16.44160776967592,0,23
f69b_dabdfcdc8555,validation,session,open_0_30,59,0.21753101276356046,72.0824046897888,926.6305034446716,854.5480987548829,1.0843514891611323,2.1998353271484374,44.06779661016949,1.2217356727082849,0,59
f69b_dabdfcdc8555,validation,regime,bb_squeeze_on,3,0.011060898954079346,0.7942780494689945,41.92271375656128,41.12843570709229,1.0193121385682078,0.25991576385498044,33.33333333333333,0.26475934982299815,0,3
