run_id,axis_id,candidate_id,mode,threshold_quantile,edge_threshold,cooldown_bars,daily_quota,validation_net,validation_pf,validation_dd_pct,validation_trades,validation_trades_per_day,validation_raw_signal_rows,oos_net,oos_pf,oos_dd_pct,oos_trades,oos_trades_per_day,oos_raw_signal_rows,min_pf,min_net,max_dd_pct,density_distance_to_7p5,joint_soft_signal,final_gate_like_signal,repair_decision,claim_boundary
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,0,3,442.5019402122569,1.1183707635206066,4.419707806968631,273,1.0065418048212205,360,-128.96684885977453,0.9631599223411103,4.956479941272693,199,1.0245812253070419,268,0.9631599223411103,-128.96684885977453,4.956479941272693,12.968876969871737,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,1,3,206.6249448585567,1.0663449082650207,4.637039538764949,224,0.8258804552379245,360,-52.373111906044926,0.9811807240754802,4.840602361392966,158,0.8134866009975508,268,0.9811807240754802,-52.373111906044926,4.840602361392966,13.360632943764525,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,2,3,-14.972459201804071,0.9946164463818362,4.638677175140269,195,0.7189584320151575,360,-152.2149832820844,0.9374402729960633,4.4476063057899164,138,0.7105136135295064,268,0.9374402729960633,-152.2149832820844,4.638677175140269,13.570527954455336,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,3,3,91.28778911591272,1.0353956021699535,4.02018336582178,178,0.6562800046087078,360,-206.26980813026057,0.9046148574154583,4.166027974796285,119,0.6126892754348642,268,0.9046148574154583,-206.26980813026057,4.166027974796285,13.73103071995643,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,0,5,571.6795910263163,1.1256643678238836,4.534923108673065,334,1.231446750220834,360,-181.75697110174727,0.9571912641808675,7.8723987542151885,248,1.2768650446037506,268,0.9571912641808675,-181.75697110174727,7.8723987542151885,12.491688205175414,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,1,5,372.08444328308565,1.1056070360167551,3.88543384895323,254,0.936489444778718,360,-3.8794336795745608,0.9987422414892749,7.249048884677885,183,0.9422028353326063,268,0.9987422414892749,-3.8794336795745608,7.249048884677885,13.121307719888677,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,2,5,120.418366451272,1.0382050135339744,5.1902653892516835,214,0.78901079205766,360,-110.47782841681584,0.9580065703221226,3.876939035129516,152,0.7825947047571374,268,0.9580065703221226,-110.47782841681584,5.1902653892516835,13.428394503185203,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,3,5,277.8481837463454,1.0986238022103052,3.615712377929682,196,0.722645398333184,360,-103.97151974677523,0.9547251795520403,5.676961301898941,133,0.6847703666624952,268,0.9547251795520403,-103.97151974677523,5.676961301898941,13.59258423500432,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,0,8,781.5362453079317,1.1618225697303186,4.141427962112386,354,1.3051860765813628,360,-91.89834441183855,0.9796137413049852,8.071414468669852,267,1.3746893826983928,268,0.9796137413049852,-91.89834441183855,8.071414468669852,12.320124540720244,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,1,8,455.8333203125056,1.1242586603029778,2.8055931480407437,261,0.9622982090049031,360,-81.47415999412453,0.9750810967201828,8.367702520275158,191,0.983392030319824,268,0.9750810967201828,-81.47415999412453,8.367702520275158,13.054309760675274,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,2,8,-7.353188571922431,0.9977612040324918,5.879051119613623,220,0.8111325899658187,360,-202.69958025931663,0.9263231471896713,5.586915998744954,157,0.8083379516241486,268,0.9263231471896713,-202.69958025931663,5.879051119613623,13.380529458410033,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,3,8,228.15078838349348,1.0785645545374665,4.556846838378902,197,0.7263323646512104,360,-221.1085384273498,0.9086537205943559,7.6378932581901635,136,0.700216314782702,268,0.9086537205943559,-221.1085384273498,7.6378932581901635,13.573451320566086,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,0,10,806.4335897064302,1.1633644813062405,4.8098660114287926,359,1.3236209081714951,360,-65.24834441183856,0.9855256409991452,7.8049144686698515,268,1.379838032071795,268,0.9855256409991452,-65.24834441183856,7.8049144686698515,12.29654105975671,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,1,10,383.1102115249699,1.0998996576628954,4.751365657806359,265,0.977046074277009,360,-81.47415999412453,0.9750810967201828,8.367702520275158,191,0.983392030319824,268,0.9750810967201828,-81.47415999412453,8.367702520275158,13.039561895403168,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,2,10,-11.085387287132448,0.9966259664503,5.879051119613623,220,0.8111325899658187,360,-213.9781901073391,0.9222186982601573,5.699702097225179,157,0.8083379516241486,268,0.9222186982601573,-213.9781901073391,5.879051119613623,13.380529458410033,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,3,10,291.23029003144165,1.1015478904078253,4.556846838378901,197,0.7263323646512104,360,-221.1085384273498,0.9086537205943559,7.6378932581901635,136,0.700216314782702,268,0.9086537205943559,-221.1085384273498,7.6378932581901635,13.573451320566086,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,0,12,769.1147279358004,1.1546355247109734,4.809866011428792,360,1.3273078744895215,360,-65.24834441183856,0.9855256409991452,7.8049144686698515,268,1.379838032071795,268,0.9855256409991452,-65.24834441183856,7.8049144686698515,12.292854093438683,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,1,12,383.1102115249699,1.0998996576628954,4.751365657806359,265,0.977046074277009,360,-81.47415999412453,0.9750810967201828,8.367702520275158,191,0.983392030319824,268,0.9750810967201828,-81.47415999412453,8.367702520275158,13.039561895403168,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,2,12,-11.085387287132448,0.9966259664503,5.879051119613623,220,0.8111325899658187,360,-213.9781901073391,0.9222186982601573,5.699702097225179,157,0.8083379516241486,268,0.9222186982601573,-213.9781901073391,5.879051119613623,13.380529458410033,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.2,0.0006359214532549728,3,12,291.23029003144165,1.1015478904078253,4.556846838378901,197,0.7263323646512104,360,-221.1085384273498,0.9086537205943559,7.6378932581901635,136,0.700216314782702,268,0.9086537205943559,-221.1085384273498,7.6378932581901635,13.573451320566086,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,non_overlap,0.3,0.0009382691532623944,0,,503.96525222779087,1.1975538265201087,3.3530638641357364,181,0.6673409035627872,320,-21.482964267725414,0.9899097134322501,5.8677070957183695,121,0.6229865741816686,235,0.9899097134322501,-21.482964267725414,5.8677070957183695,13.709672522255545,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,non_overlap,0.3,0.0009382691532623944,1,,505.5559879112385,1.2190410857695646,3.2122754348754827,164,0.6046624761563376,320,2.1846136093151003,1.0011056110838545,5.5822289718628095,113,0.5817973791944508,235,1.0011056110838545,2.1846136093151003,5.5822289718628095,13.813540144649211,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,non_overlap,0.3,0.0009382691532623944,2,,245.87024566651388,1.1128689674004997,3.6239754348754727,149,0.5493579813859408,320,229.3260964202844,1.1355687799500804,4.130499082946816,101,0.5200135867136242,235,1.1128689674004997,229.3260964202844,4.130499082946816,13.930628431900434,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,non_overlap,0.3,0.0009382691532623944,3,,53.0689086532673,1.0247320839541938,4.610413484191879,140,0.5161752845237029,320,266.4859454917891,1.1623635855096635,4.330498492431667,95,0.4891216904732109,235,1.0247320839541938,53.0689086532673,4.610413484191879,13.994703025003087,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,non_overlap,0.3,0.0009382691532623944,6,,184.27613964081556,1.1007149352084797,3.485076049804651,128,0.47193168870738544,320,4.14092023849329,1.002743758368799,4.299068597030666,83,0.42733789799238425,235,1.002743758368799,4.14092023849329,4.299068597030666,14.10073041330023,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,0,3,421.1192391777118,1.1249244914337393,4.131737051010082,246,0.9069937142345064,320,226.28847946168247,1.0736286868915683,3.901563799285848,181,0.9319055365858018,235,1.0736286868915683,226.28847946168247,4.131737051010082,13.161100749179692,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,1,3,344.67206514359077,1.1242966200074196,4.541912510299655,204,0.7521411288773955,320,199.29126926422802,1.0804049741936435,3.3643865053176785,145,0.7465541591433219,235,1.0804049741936435,199.29126926422802,4.541912510299655,13.501304711979282,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,2,3,198.46024858475596,1.0795559105097738,4.466870272922442,180,0.6636539372447607,320,170.1614286804247,1.0802564401866472,3.0753904497146287,125,0.6435811716752775,235,1.0795559105097738,170.1614286804247,4.466870272922442,13.69276489107996,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,3,3,298.6404969024718,1.1299225247864335,3.797298412799796,164,0.6046624761563376,320,95.69697553635018,1.0508915304889872,2.6898121187209982,108,0.5560541323274397,235,1.0508915304889872,95.69697553635018,3.797298412799796,13.839283391516222,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,0,5,582.668135719309,1.1443707071666143,4.534923108673065,297,1.0950289964538553,320,241.4006450843947,1.06555417518952,6.746486887550302,221,1.1378515115218906,235,1.06555417518952,241.4006450843947,6.746486887550302,12.767119492024253,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,1,5,502.5488336563154,1.161116273505662,3.7094332462310633,230,0.8480022531460832,320,194.50101079941408,1.0703470004923854,5.772833028602594,165,0.8495271466113663,235,1.0703470004923854,194.50101079941408,5.772833028602594,13.30247060024255,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,2,5,382.088770809181,1.1361512929099415,3.6573978622436263,197,0.7263323646512104,320,234.30247282029046,1.1034909912327548,2.8642227859496856,135,0.6950676654092997,235,1.1034909912327548,234.30247282029046,3.6573978622436263,13.57859996993949,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,3,5,490.58314594269444,1.1962042543116376,2.411929403686518,180,0.6636539372447607,320,66.25702377319871,1.0325688011726737,4.200745445823654,118,0.607540626061462,235,1.0325688011726737,66.25702377319871,4.200745445823654,13.728805436693776,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,0,8,774.8976224899379,1.1803011500183669,4.141427962112387,315,1.1613943901783312,320,453.9548763656742,1.1188329232175067,5.946512034988352,235,1.2099326027495216,235,1.1188329232175067,453.9548763656742,5.946512034988352,12.628673007072148,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,1,8,550.2205431747492,1.1685570064677757,2.629592545318577,236,0.8701240510542418,320,198.73731376648453,1.0693310314590203,6.073176371383663,171,0.8804190428517796,235,1.0693310314590203,198.73731376648453,6.073176371383663,13.249456906093979,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,2,8,236.69004827500044,1.0810459220781754,4.3461835926055645,201,0.7410802299233162,320,247.15502265931013,1.1060601193235369,3.163957125854461,139,0.7156622629029086,235,1.0810459220781754,236.69004827500044,4.3461835926055645,13.543257507173776,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,3,8,440.8857505798426,1.1704164375851347,3.3530638641357373,181,0.6673409035627872,320,-21.482964267725414,0.9899097134322501,5.8677070957183695,121,0.6229865741816686,235,0.9899097134322501,-21.482964267725414,5.8677070957183695,13.709672522255545,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,0,10,799.7949668884364,1.1815810859996745,4.8098660114287926,320,1.1798292217684636,320,453.9548763656742,1.1188329232175067,5.946512034988352,235,1.2099326027495216,235,1.1188329232175067,453.9548763656742,5.946512034988352,12.610238175482014,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,1,10,477.4974343872138,1.1391785351691324,4.575365055084193,240,0.8848719163263477,320,198.73731376648453,1.0693310314590203,6.073176371383663,171,0.8804190428517796,235,1.0693310314590203,198.73731376648453,6.073176371383663,13.234709040821873,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,2,10,232.95784955979047,1.0797389936184525,4.3461835926055645,201,0.7410802299233162,320,247.15502265931013,1.1060601193235369,3.163957125854461,139,0.7156622629029086,235,1.0797389936184525,232.95784955979047,4.3461835926055645,13.543257507173776,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,3,10,503.96525222779087,1.1975538265201087,3.3530638641357364,181,0.6673409035627872,320,-21.482964267725414,0.9899097134322501,5.8677070957183695,121,0.6229865741816686,235,0.9899097134322501,-21.482964267725414,5.8677070957183695,13.709672522255545,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,0,12,799.7949668884364,1.1815810859996745,4.8098660114287926,320,1.1798292217684636,320,453.9548763656742,1.1188329232175067,5.946512034988352,235,1.2099326027495216,235,1.1188329232175067,453.9548763656742,5.946512034988352,12.610238175482014,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,1,12,477.4974343872138,1.1391785351691324,4.575365055084193,240,0.8848719163263477,320,198.73731376648453,1.0693310314590203,6.073176371383663,171,0.8804190428517796,235,1.0693310314590203,198.73731376648453,6.073176371383663,13.234709040821873,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,2,12,232.95784955979047,1.0797389936184525,4.3461835926055645,201,0.7410802299233162,320,247.15502265931013,1.1060601193235369,3.163957125854461,139,0.7156622629029086,235,1.0797389936184525,232.95784955979047,4.3461835926055645,13.543257507173776,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,daily_top,0.3,0.0009382691532623944,3,12,503.96525222779087,1.1975538265201087,3.3530638641357364,181,0.6673409035627872,320,-21.482964267725414,0.9899097134322501,5.8677070957183695,121,0.6229865741816686,235,0.9899097134322501,-21.482964267725414,5.8677070957183695,13.709672522255545,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,non_overlap,0.4,0.001258623411801385,0,,488.21528928757306,1.2194730360770312,2.862295408630365,156,0.575166745612126,278,122.15535938263314,1.0672489540723011,5.741702156448346,107,0.5509054829540375,202,1.0672489540723011,122.15535938263314,5.741702156448346,13.873927771433836,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
frontier69E_proxy_runtime_gap_analysis_and_repair_decision_v1,pf_sparse_export_axis,f69b_9dd9ed423f5f,non_overlap,0.4,0.001258623411801385,1,,348.59139293671194,1.1647996854751101,3.2122754348754827,142,0.5235492171597557,278,1.5553149986273347,1.0008869230825097,5.517249158859254,100,0.514864937340222,202,1.0008869230825097,1.5553149986273347,5.517249158859254,13.961585845500021,False,False,no_meaningful_trade_shape_repair(의미 있는 거래 형태 수리 없음),gap_analysis_and_proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
