candidate_id,split,target_id,horizon_bars,feature_set_id,feature_count,model_id,model_family,event_id,side_policy,edge_floor_quantile,edge_floor,daily_quota,cooldown_bars,trade_count,trades_per_day,net_profit,gross_profit,gross_loss,profit_factor,drawdown,drawdown_percent_on_10000,win_rate,average_win,average_loss,payoff_ratio,expectancy,recovery_factor,time_under_water_trade_share,max_underwater_trades,max_consecutive_loss,positive_month_share,long_trade_count,short_trade_count,claim_boundary
f69c_fe6a6560eeb2,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,5.068638951832849e-06,3,0,414,1.5264040556629497,185.20024084092861,6113.194968986526,5927.994728145595,1.031241633863407,699.4327742958121,6.994327742958122,46.61835748792271,31.674585331536402,-26.82350555721989,1.1808518190871133,0.44734357691045556,0.26478633493746123,0.9830917874396136,266,8,0.3333333333333333,414,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_fe6a6560eeb2,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,5.068638951832849e-06,3,0,307,1.5806353576344816,-969.5337229251876,4070.6834352207143,5040.217158145902,0.8076404860139317,1353.658907632827,13.536589076328271,42.34527687296417,31.3129495016978,-28.47580315336668,1.0996335848035839,-3.1580903026879072,-0.7162319233141474,0.9706840390879479,257,8,0.42857142857142855,307,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_73dd3e4c3c25,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,5.068638951832849e-06,5,0,635,2.341223611946795,-666.9976488017999,8439.123527574538,9106.121176376339,0.9267528252828255,1003.2783403015183,10.032783403015182,46.2992125984252,28.70450179447122,-26.704167672657885,1.0749071885083112,-1.0503899981130707,-0.6648181486718283,1.0,635,9,0.4444444444444444,635,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_73dd3e4c3c25,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,5.068638951832849e-06,5,0,473,2.43531115361925,-1130.0855893993303,6410.776231470109,7540.861820869441,0.8501384037734515,1574.049076890943,15.740490768909432,43.76321353065539,30.969933485362848,-28.34910458973474,1.0924483835929377,-2.389187292599007,-0.7179481288038819,0.9640591966173362,412,9,0.42857142857142855,473,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7496753aa9f4,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,5.068638951832849e-06,8,0,928,3.4215047431285446,-558.6946337032313,12504.04622746468,13062.74086116791,0.9572299075943487,1169.0280248928048,11.690280248928048,47.19827586206897,28.548050747636257,-26.65865481871002,1.0708736409160522,-0.6020416311457233,-0.4779138068605852,0.9967672413793104,599,8,0.3333333333333333,928,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7496753aa9f4,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,5.068638951832849e-06,8,0,675,3.4753383270464986,-155.25481915472972,10088.475610933308,10243.730430088039,0.984843917924791,1466.5471828174543,14.665471828174542,46.22222222222222,32.33485772735035,-28.21964305809377,1.1458280198932664,-0.23000713948848847,-0.10586418287372262,0.9585185185185185,571,9,0.5714285714285714,675,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a64552591354,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.03618708799044623,3,0,408,1.504282257754791,186.55836286546884,6046.848223457355,5860.289860591885,1.0318343234385043,734.3627742958131,7.343627742958131,46.568627450980394,31.825516965565026,-26.882063580696723,1.183894118471547,0.4572508893761491,0.2540411488645531,0.9779411764705882,262,8,0.3333333333333333,408,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a64552591354,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.03618708799044623,3,0,306,1.5754867082610793,-1012.8904406070724,4027.326717538829,5040.217158145902,0.7990383333047348,1353.658907632827,13.536589076328271,42.15686274509804,31.219586957665342,-28.47580315336668,1.0963549224413804,-3.3100994791080796,-0.748261201470861,0.9705882352941176,256,8,0.42857142857142855,306,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_cf310178c931,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.03618708799044623,5,0,610,2.249049453996134,-516.8236084079638,8211.895602159506,8728.71921056747,0.9407904417658127,881.1629685974248,8.811629685974248,47.049180327868854,28.612876662576674,-27.023898484729006,1.0587989989211064,-0.8472518170622357,-0.5865244305836053,1.0,610,9,0.4444444444444444,610,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_cf310178c931,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.03618708799044623,5,0,471,2.4250138548724456,-1135.3480447482998,6385.183037481309,7520.531082229609,0.8490335280401895,1579.3115322399124,15.793115322399123,43.73673036093418,30.996034162530627,-28.379362574451353,1.092203324906069,-2.4105054028626323,-0.7188879594503143,0.9639065817409767,410,9,0.2857142857142857,471,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a929ad676c1d,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.03618708799044623,8,0,806,2.9716948523293176,-269.49230950356133,11143.684850339894,11413.177159843453,0.976387617073732,1100.2020221138062,11.002020221138062,47.76674937965261,28.944635974908817,-27.10968446518635,1.0676861994494575,-0.33435770409871135,-0.24494802235119392,0.9900744416873449,526,9,0.4444444444444444,806,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a929ad676c1d,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,0.03618708799044623,8,0,639,3.2899869496040184,-279.75914097785187,9499.152143335345,9778.911284313197,0.971391586154726,1501.601436491008,15.01601436491008,45.539906103286384,32.64313451317988,-28.100319782509185,1.1616641648860642,-0.4378077323597056,-0.1863071878990755,0.9702660406885759,546,9,0.7142857142857143,639,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_4a87bb806866,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5.068638951832849e-06,3,0,289,1.0655332659096437,174.580914182659,4703.318556928634,4528.737642745975,1.0385495756112741,520.9664675712608,5.209664675712608,42.56055363321799,38.23836225145231,-27.28155206473479,1.4016197524509877,0.6040862082444948,0.3351096952488191,0.972318339100346,188,10,0.3333333333333333,289,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_4a87bb806866,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5.068638951832849e-06,3,0,202,1.0400271734272484,-795.1545142555228,3089.5497157096884,3884.704229965211,0.7953114401549578,1130.6804991149895,11.306804991149894,38.11881188118812,40.12402228194401,-31.07763383972169,1.291090000251555,-3.9364084864134794,-0.7032530541367867,0.9900990099009901,200,12,0.2857142857142857,202,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7ce88acdd849,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5.068638951832849e-06,5,0,367,1.3531166387157068,437.73081604957656,6010.084050607681,5572.353234558104,1.0785540323134755,495.8040109252951,4.958040109252951,46.59400544959128,35.14669035443088,-28.430373645704613,1.236237370371001,1.1927270192086554,0.8828706634152892,0.9264305177111717,111,8,0.5555555555555556,367,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7ce88acdd849,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5.068638951832849e-06,5,0,248,1.2768650446037506,-606.6491191291839,3951.475183467863,4558.124302597048,0.8669081668563671,1124.607265701294,11.24607265701294,39.91935483870967,39.913890742099625,-30.59143827246341,1.3047405743595826,-2.4461658029402575,-0.5394319756158462,0.9919354838709677,246,9,0.14285714285714285,248,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d91542979b9a,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5.068638951832849e-06,8,0,427,1.5743346177972937,777.8498691558913,7159.461319675449,6381.6114505195565,1.1218892555880324,279.93369797706646,2.7993369797706644,45.90163934426229,36.52786387589515,-27.626023595322756,1.322226622657324,1.821662457039558,2.778693221920058,0.9133489461358314,103,7,0.6666666666666666,427,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d91542979b9a,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5.068638951832849e-06,8,0,297,1.5291488639004593,-1007.9992865467166,4523.097166585917,5531.096453132635,0.8177577818271782,1519.106233596812,15.19106233596812,39.39393939393939,38.65895014175997,-30.72831362851464,1.2580888951187357,-3.3939369917397864,-0.6635475941403127,0.9562289562289562,243,9,0.2857142857142857,297,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2139041a9195,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.03157685088285042,3,0,242,0.8922458489624006,921.153135328293,4414.319073972704,3493.165938644412,1.2637015107520952,378.00326353073046,3.7800326353073044,47.107438016528924,38.722097140111444,-27.29035889565947,1.4188929243532298,3.8064179145797232,2.436892017080181,0.9380165289256198,158,9,0.6666666666666666,242,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2139041a9195,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.03157685088285042,3,0,182,0.9370541859592041,-770.7822283172562,2683.010453224188,3453.792681541445,0.7768301981654403,1044.1613754844632,10.441613754844632,39.56043956043956,37.26403407255817,-31.398115286740406,1.1868239138638672,-4.235067188556353,-0.7381830494923581,0.9835164835164835,179,11,0.14285714285714285,182,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2b1bde29013c,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.03157685088285042,5,0,280,1.0323505690474057,929.2664710235651,5012.444116878514,4083.17764585495,1.2275841395161713,353.001326179505,3.53001326179505,49.28571428571429,36.32205881796025,-28.754772153908096,1.2631662884876544,3.318808825084161,2.632473030854913,0.8642857142857143,92,6,0.6666666666666666,280,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2b1bde29013c,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.03157685088285042,5,0,204,1.0503244721740528,-735.2273038482685,3063.8867256927488,3799.1140295410178,0.8064740099582918,1288.8248039627101,12.8882480396271,39.21568627450981,38.29858407115936,-30.63801636726627,1.2500347154353524,-3.604055411020924,-0.5704633411676185,0.9754901960784313,198,6,0.2857142857142857,204,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_68ed0379a48d,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.03157685088285042,8,0,296,1.0913420301358288,539.1757497882912,5108.446789484028,4569.271039695737,1.1180003867365667,403.8542449188233,4.038542449188233,48.310810810810814,35.72340412226593,-29.864516599318545,1.1961822319629,1.8215396952307137,1.3350751083393173,0.8952702702702703,102,7,0.7777777777777778,296,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_68ed0379a48d,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,0.03157685088285042,8,0,221,1.1378515115218906,-670.0267280960127,3325.728006668093,3995.7547347641057,0.8323153515238045,1249.5971667289768,12.495971667289767,40.27149321266968,37.367730412001045,-30.270869202758377,1.2344452404622719,-3.0317951497557134,-0.536194179961144,0.9638009049773756,191,7,0.2857142857142857,221,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_9559cfd4b6f8,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,1.9124624400235213e-06,3,0,365,1.3457427060796538,-1583.889719486224,4042.9365869522203,5626.826306438445,0.7185109983448622,1595.0697194862294,15.950697194862293,38.35616438356164,28.878118478230146,-25.008116917504196,1.1547498187685286,-4.339423889003354,-0.9929909019879041,1.0,365,8,0.2222222222222222,365,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_9559cfd4b6f8,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,1.9124624400235213e-06,3,0,278,1.4313245258058171,-1566.9378469848762,3091.775891628256,4658.713738613132,0.6636544044340997,1635.616384716044,16.356163847160442,38.489208633093526,28.89510179091828,-27.243939991889658,1.0606065715722528,-5.636467075485166,-0.9580106078827946,0.9892086330935251,221,8,0.14285714285714285,278,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_fdc2aa9d6405,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,1.9124624400235213e-06,5,0,526,1.939344283281912,-2168.9043553161623,5813.274181938175,7982.178537254336,0.728281653286321,2186.3425378418037,21.863425378418036,42.20532319391635,26.18591973846025,-26.25716624096821,0.9972865882839711,-4.1233923104870005,-0.9920240391321046,0.9980988593155894,524,10,0.1111111111111111,526,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_fdc2aa9d6405,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,1.9124624400235213e-06,5,0,384,1.9770813593864525,-1994.95283942224,4267.317358655924,6262.270198078164,0.6814329665886225,2060.430723524106,20.60430723524106,40.88541666666667,27.18036534175748,-27.58709338360425,0.9852565822650784,-5.195189685995417,-0.9682212639550073,0.9973958333333334,382,9,0.14285714285714285,384,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_3dc47aa06726,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,1.9124624400235213e-06,8,0,733,2.702546311113387,-1240.791991872818,9307.398476839058,10548.190468711875,0.8823692086758138,1268.0707842541083,12.680707842541084,43.92905866302865,28.904964213785895,-25.664697004165145,1.1262538657321723,-1.6927585155154408,-0.9784879576755363,1.0,733,9,0.3333333333333333,733,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_3dc47aa06726,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.0,1.9124624400235213e-06,8,0,538,2.7699733628903944,-1474.160539093031,7057.350002460478,8531.51054155351,0.8272099024067312,1867.6159764099116,18.676159764099115,44.05204460966542,29.777848111647586,-28.34388884237047,1.050591479427958,-2.7400753514740352,-0.7893274408193842,0.9869888475836431,326,13,0.2857142857142857,538,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_75a4449f738f,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.01358482678695866,3,0,350,1.290438211309257,-1359.999124946581,4010.3475427627673,5370.346667709348,0.746757665920537,1371.1791249465855,13.711791249465854,39.14285714285714,29.272609801188082,-25.212895153565015,1.1610173930005432,-3.8857117855616603,-0.9918464336302962,1.0,350,8,0.2222222222222222,350,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_75a4449f738f,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.01358482678695866,3,0,276,1.4210272270590127,-1508.0306517028935,3093.925891628256,4601.956543331149,0.672306629255717,1604.5904365730391,16.04590436573039,39.130434782608695,28.64746195952089,-27.392598472209222,1.0458103121755598,-5.46387917283657,-0.9398227842636463,0.9891304347826086,220,8,0.14285714285714285,276,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_ec35a1439d29,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.01358482678695866,5,0,474,1.7476220347445366,-1874.1056843471488,5462.179953374867,7336.285637722016,0.7445429776192471,1891.543866872791,18.91543866872791,43.037974683544306,26.77539192830817,-27.171428287859317,0.9854245292019447,-3.953809460647993,-0.9907809790557636,0.9978902953586498,472,9,0.0,474,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_ec35a1439d29,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.01358482678695866,5,0,366,1.8844056706652126,-1734.0829330063013,4199.78803220748,5933.870965213781,0.7077653115188987,1799.560817108169,17.995608171081688,40.7103825136612,28.186496860452884,-27.34502748946443,1.0307722993261812,-4.737931510946178,-0.9636145200098942,0.9972677595628415,364,9,0.14285714285714285,366,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_69715277d7a3,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.01358482678695866,8,0,608,2.2416755213600807,-764.2743834877217,8196.023669643397,8960.298053131115,0.914704357047515,1176.038518218995,11.76038518218995,44.901315789473685,30.022064723968487,-26.747158367555567,1.1224394124942034,-1.2570302359995422,-0.6498718976017442,1.0,608,9,0.2222222222222222,608,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_69715277d7a3,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,long_only,0.5,0.01358482678695866,8,0,482,2.48164899797987,-1837.9996076011857,6055.506443996423,7893.506051597607,0.7671504150897328,2083.3193517112873,20.83319351711287,41.70124481327801,30.126897731325485,-28.0907688668954,1.07248391363291,-3.8132771941933314,-0.8822457325572337,0.995850622406639,479,14,0.2857142857142857,482,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a10e55ecce48,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,6.645096495061509e-06,3,0,375,1.3826123692599182,317.5850533866949,5489.234646778113,5171.649593391417,1.0614088498556673,939.1290186119074,9.391290186119075,49.6,29.512014229989852,-27.363225361859346,1.0785283474339844,0.846893475697853,0.3381697797562531,0.936,118,5,0.5555555555555556,375,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a10e55ecce48,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,6.645096495061509e-06,3,0,289,1.4879596689132415,-708.4159474372975,4291.465195026386,4999.881142463682,0.8583134424095078,1067.4332198715294,10.674332198715295,44.636678200692046,33.26717205446811,-31.249257140398015,1.0645748122908625,-2.451266254108296,-0.6636630135256224,0.9896193771626297,286,6,0.42857142857142855,289,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_24aae95f5daa,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,6.645096495061509e-06,5,0,519,1.9135355190557268,-645.0074649047832,7322.513041877754,7967.520506782535,0.9190453963242764,1457.6354027175876,14.576354027175874,47.591522157996145,29.645801788978762,-29.292354804347557,1.0120661854259236,-1.242788949720199,-0.4425026064146381,0.9788053949903661,425,6,0.4444444444444444,519,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_24aae95f5daa,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,6.645096495061509e-06,5,0,423,2.177878684949139,-751.4441406250065,6472.757329215998,7224.201469841006,0.8959823942117237,1104.9783312225406,11.049783312225406,44.680851063829785,34.24739327627512,-30.872655854021392,1.1093115356907055,-1.7764636894208192,-0.6800532819441026,0.9905437352245863,418,10,0.42857142857142855,423,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_10a7aa9f22d9,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,6.645096495061509e-06,8,0,645,2.3780932751270596,-986.6627093124307,9317.72725610734,10304.38996541977,0.9042483142987071,2273.838218746186,22.738382187461863,47.286821705426355,30.54992542986013,-30.307029310058148,1.0080145143001982,-1.5297096268409778,-0.433919485202639,0.9984496124031008,613,7,0.3333333333333333,645,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_10a7aa9f22d9,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,6.645096495061509e-06,8,0,496,2.553730089207501,590.2536394500632,8764.502585029592,8174.2489455795285,1.0722089140396514,593.035118484497,5.93035118484497,47.17741935483871,37.45513925226321,-31.199423456410415,1.2005074165743104,1.1900274988912565,0.9953097566269905,0.9375,268,13,0.7142857142857143,496,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_71fb3e6e1d55,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.5,0.011618940891310603,3,0,257,0.9475503437327973,717.128049983982,4446.541741580962,3729.413691596979,1.1922897563227692,867.6243495559713,8.676243495559714,52.14007782101168,33.183147325231054,-30.32043651704861,1.094415224087318,2.790381517447401,0.8265420977995723,0.8482490272373541,62,6,0.6666666666666666,257,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_71fb3e6e1d55,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.5,0.011618940891310603,3,0,226,1.1635947583889017,-1032.4105985641595,3073.4116283035146,4105.8222268676745,0.7485496104024493,1164.591483383189,11.645914833831888,43.36283185840708,31.36134314595423,-32.07673614740371,0.9776974503215664,-4.568188489221945,-0.8865002134181522,0.9911504424778761,224,7,0.42857142857142855,226,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_e14e4b76e3fd,validation,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.5,0.011618940891310603,5,0,312,1.150333491224252,93.61468448637766,5220.7155780029225,5127.100893516543,1.018258795063846,1250.2063429641735,12.502063429641735,51.28205128205128,32.629472362518264,-33.730926931029884,0.9673458553106536,0.3000470656614668,0.07487938692137984,0.9615384615384616,249,5,0.5555555555555556,312,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_e14e4b76e3fd,oos,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.5,0.011618940891310603,5,0,283,1.4570677726728283,-1042.625405483255,4090.936626033774,5133.562031517029,0.796900203195724,1094.23083061219,10.9423083061219,43.109540636042404,33.532267426506344,-31.88547845662751,1.0516469894632094,-3.6841887119549646,-0.9528386299442292,0.9929328621908127,281,8,0.2857142857142857,283,0,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
