candidate_id,split,target_id,horizon_bars,sl_atr,tp_atr,feature_set_id,feature_count,model_id,model_family,event_id,threshold_quantile,edge_threshold_from_train,side_policy,cooldown_bars,event_rows,raw_signal_rows,trade_count,trades_per_day,net_profit,gross_profit,gross_loss,profit_factor,drawdown,drawdown_percent_on_10000,win_rate,average_win,average_loss,payoff_ratio,expectancy,recovery_factor,time_under_water_trade_share,max_underwater_trades,max_consecutive_loss,positive_month_share,month_count,long_trade_count,short_trade_count,claim_boundary
f69b_515cad63cc10,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_bb_squeeze_release,0.8,0.012971843500150492,short_only,3,3163,140,47,0.24198652054990435,240.2800756835968,915.6022614860566,675.3221858024598,1.3558006544655143,198.06525190353136,1.9806525190353135,51.06382978723404,38.150094228585694,-29.36183416532434,1.2993089605294512,5.112342035821209,1.2131359406779054,0.7872340425531915,20,5,0.42857142857142855,7,0,47,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a6d13e3a2898,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_bb_squeeze_release,0.9,0.02098585484460144,short_only,3,4170,114,40,0.14747865272105795,-399.32938411712394,198.24162368774418,597.571007804868,0.33174571908361117,421.507861671446,4.21507861671446,32.5,15.249355668288015,-22.132259548328445,0.6890103396351925,-9.983234602928098,-0.9473830038035932,0.95,31,14,0.1111111111111111,9,0,40,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a6d13e3a2898,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_bb_squeeze_release,0.9,0.02098585484460144,short_only,3,3163,74,27,0.13901353308185993,14.224236145021116,444.6256180191057,430.4013818740845,1.033048769692804,172.95335357665755,1.7295335357665753,48.148148148148145,34.20197061685428,-30.742955848148892,1.1125140596691736,0.526823560926708,0.08224319361761641,0.8148148148148148,16,4,0.2857142857142857,7,0,27,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_3d80af436d81,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_bb_squeeze_release,0.95,0.025980756251744862,short_only,3,4170,60,29,0.10692202322276702,-389.61122329712015,46.86999999999898,436.48122329711913,0.1073814805730919,389.91122329712005,3.8991122329712002,34.48275862068966,4.686999999999898,-22.97269596300627,0.2040248130888746,-13.434869768866212,-0.9992305940889235,0.9655172413793104,28,9,0.0,9,0,29,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_3d80af436d81,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_bb_squeeze_release,0.95,0.025980756251744862,short_only,3,3163,39,15,0.0772297406010333,-52.919680175779675,178.8183851623551,231.73806533813476,0.7716401053984668,117.7438687133763,1.177438687133763,53.333333333333336,22.352298145294387,-33.10543790544782,0.6751850922236585,-3.5279786783853115,-0.44944743835963097,0.9333333333333333,14,2,0.42857142857142855,7,0,15,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_44986dcb8727,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.5,0.00883285273267137,both,3,1778,654,232,0.8553761857821361,-1451.851906709674,3047.5079266071257,4499.359833316799,0.6773203387826374,1476.531906709677,14.765319067096772,37.06896551724138,35.436138681478205,-30.817533104909582,1.1498694123519195,-6.257982356507216,-0.9832851563262184,0.9956896551724138,231,10,0.2222222222222222,9,126,106,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_44986dcb8727,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.5,0.00883285273267137,both,3,1332,523,177,0.911310939092193,-230.45110090256063,2731.350578002928,2961.8016789054886,0.9221922579948966,630.7211158371044,6.307211158371044,45.19774011299435,34.1418822250366,-30.53403792686071,1.118158112818812,-1.3019836209184217,-0.36537717719613966,0.9717514124293786,166,7,0.42857142857142855,7,101,76,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a4759d5f4071,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.65,0.012665445331880576,both,3,1778,462,166,0.6120364087923905,-669.5605874443147,2502.934662075036,3172.4952495193497,0.788948277370705,677.7687967681976,6.777687967681977,42.77108433734939,35.252600874296284,-33.39468683704579,1.0556350190171406,-4.033497514724788,-0.9878893667530549,1.0,166,7,0.1111111111111111,9,97,69,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a4759d5f4071,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.65,0.012665445331880576,both,3,1332,364,138,0.7105136135295064,-654.2465613555885,1926.5497309303314,2580.796292285919,0.746494303594921,931.5084629058858,9.315084629058859,42.7536231884058,32.653385270005614,-32.668307497290115,0.9995432200677755,-4.74091711127238,-0.702351709521387,0.9637681159420289,130,9,0.2857142857142857,7,79,59,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_4e01f114af39,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.8,0.017890667090018852,both,3,1778,262,96,0.3539487665305391,-183.92184991836808,1711.4636791419985,1895.3855290603663,0.9029633564789604,411.9706752777099,4.119706752777099,43.75,40.74913521766663,-35.09973201963641,1.1609528869015204,-1.9158526033163341,-0.44644403341181055,0.9479166666666666,62,7,0.3333333333333333,9,54,42,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_4e01f114af39,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.8,0.017890667090018852,both,3,1332,201,82,0.42218924861898205,-90.576554317474,1309.9780560493477,1400.5546103668216,0.9353280809994615,376.3935121727015,3.7639351217270147,48.78048780487805,32.74945140123369,-33.346538342067184,0.9820944850494344,-1.1045921258228537,-0.2406432400883535,0.975609756097561,80,5,0.42857142857142855,7,46,36,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_63514ec178d5,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.9,0.022933367101909685,both,3,1778,154,56,0.20647011380948113,-279.72643365860245,953.7047244071932,1233.4311580657957,0.7732127716821624,384.7766419410732,3.8477664194107324,41.07142857142857,41.46542280031275,-37.37670175956956,1.1093922376309289,-4.995114886760758,-0.7269839256548252,0.9285714285714286,39,5,0.2222222222222222,9,33,23,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_63514ec178d5,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.9,0.022933367101909685,both,3,1332,90,41,0.21109462430949102,-259.3026231002834,514.3873449325562,773.6899680328395,0.664849443815876,422.136962890625,4.22136962890625,41.46341463414634,30.258079113679774,-32.237082001368314,0.9386109795047659,-6.324454221958132,-0.6142618294419964,0.8536585365853658,29,8,0.2857142857142857,7,28,13,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_27ff20806a22,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.95,0.026843449509474343,both,3,1778,85,35,0.12904382113092572,273.7213290977461,814.8563410758945,541.1350119781483,1.505828163099525,164.80876693725588,1.648087669372559,57.14285714285714,40.742817053794724,-36.07566746520989,1.1293711223246437,7.820609402792745,1.660842042474319,0.7428571428571429,9,3,0.625,8,24,11,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_27ff20806a22,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.95,0.026843449509474343,both,3,1332,45,24,0.12356758496165328,198.7833524322494,474.48804023742775,275.7046878051784,1.721000988466021,113.1814765930176,1.131814765930176,58.333333333333336,33.89200287410198,-27.570468780517842,1.2292864203328722,8.282639684677058,1.7563240771901427,0.5833333333333334,9,3,0.7142857142857143,7,17,7,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_b570cfdcd85d,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.5,0.008858303634069864,long_only,3,1778,319,126,0.46455775607133254,-343.9487997341236,1949.5117290782866,2293.4605288124103,0.8500306434694885,648.4001336956054,6.484001336956053,43.65079365079365,35.44566780142339,-32.30226096918888,1.0973122852060668,-2.729752378842251,-0.5304576323477318,1.0,126,7,0.3333333333333333,9,126,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_b570cfdcd85d,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.5,0.008858303634069864,long_only,3,1332,264,104,0.5354595348338309,-386.28524545670155,1316.9282127761808,1703.2134582328824,0.7732020942005237,635.1915264320452,6.351915264320452,43.269230769230774,29.26507139502624,-28.86802471581157,1.0137538568406865,-3.714281206314438,-0.6081397962383359,0.9615384615384616,99,9,0.2857142857142857,7,104,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_5d7b847ad929,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.65,0.012489378914957256,long_only,3,1778,239,97,0.35763573284856554,-40.54950733185551,1566.7629958724926,1607.3125032043476,0.9747718584587531,442.85129699707034,4.428512969970703,51.546391752577314,31.335259917449854,-34.19813836604995,0.9162855469512279,-0.4180361580603661,-0.0915646123356025,0.9175257731958762,39,8,0.3333333333333333,9,97,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_5d7b847ad929,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.65,0.012489378914957256,long_only,3,1332,195,81,0.41704059924557985,-648.1041735267652,813.0137094879151,1461.1178830146807,0.5564326594993474,892.7188109779393,8.927188109779392,41.9753086419753,23.91216792611515,-31.08761453222725,0.7691863234255684,-8.001286092923026,-0.7259891530870644,0.9506172839506173,77,8,0.2857142857142857,7,81,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_7067d7cf6d04,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.8,0.017728708758439682,long_only,3,1778,151,55,0.20278314749145468,196.55730375290227,1222.3320648765582,1025.7747611236562,1.1916183856362277,375.1856735229492,3.7518567352294916,52.72727272727272,42.14938154746753,-39.45287542783293,1.068347518156618,3.5737691591436778,0.5238934149783823,0.8181818181818182,26,5,0.6666666666666666,9,55,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_7067d7cf6d04,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.8,0.017728708758439682,long_only,3,1332,115,46,0.23683787117650212,55.422380790705965,673.56493041992,618.1425496292142,1.0896595466918597,217.43306255340576,2.1743306255340578,54.347826086956516,26.9425972167968,-29.435359506153056,0.9153140192211623,1.204834365015347,0.25489398962539633,0.8478260869565217,29,5,0.42857142857142855,7,46,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_215e8f0c4ec5,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.9,0.023038525834718365,long_only,3,1778,91,33,0.12166988849487281,89.17616111755056,737.4854668045002,648.3093056869498,1.1375518758334946,295.6715286254883,2.956715286254883,54.54545454545454,40.971414822472234,-43.22062037912998,0.9479598965279122,2.7023079126530476,0.30160550639458206,0.7878787878787878,25,3,0.6666666666666666,9,33,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_215e8f0c4ec5,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.9,0.023038525834718365,long_only,3,1332,63,28,0.14416218245526216,-136.52917491913104,301.37827129364007,437.90744621277116,0.6882236735184584,266.99139671325685,2.6699139671325685,46.42857142857143,23.182943945664622,-29.193829747518077,0.7941042386751442,-4.876041961397537,-0.5113617015373739,0.8571428571428571,14,5,0.5714285714285714,7,28,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_878ae8bf1f8d,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.95,0.02696433368954497,long_only,3,1778,54,23,0.08480022531460832,392.45827234267927,689.5601400184605,297.10186767578125,2.3209552515198517,164.80876693725588,1.648087669372559,69.56521739130434,43.09750875115378,-42.443123953683035,1.0154179225399351,17.063403145333883,2.3812948766984676,0.34782608695652173,3,2,1.0,8,23,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_878ae8bf1f8d,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.95,0.02696433368954497,long_only,3,1332,32,17,0.08752703934783775,10.145060310362163,222.6590426254283,212.5139823150661,1.0477383191442033,113.18147659301758,1.1318147659301758,52.94117647058824,24.73989362504759,-26.564247789383263,0.9313229503504029,0.5967682535507155,0.08963534153951863,0.7647058823529411,9,3,0.5714285714285714,7,17,0,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a67fa228aec0,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.5,0.008766598651214874,short_only,3,1778,339,109,0.4018793286648829,-1114.201342048642,1132.0868953704835,2246.288237419125,0.5039811349727744,1138.8813420486429,11.388813420486429,29.357798165137616,35.37771548032761,-29.172574511936688,1.2127046060282383,-10.222030660996715,-0.9783296124988701,0.9908256880733946,108,10,0.2222222222222222,9,0,109,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a67fa228aec0,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.5,0.008766598651214874,short_only,3,1332,259,77,0.3964460017519709,67.40462352753164,1458.3323652267495,1390.9277416992177,1.0484601906387945,214.6190006256104,2.146190006256104,46.75324675324675,40.50923236740971,-33.92506687071263,1.194079661560849,0.8753847211367746,0.31406643088938263,0.8441558441558441,22,5,0.7142857142857143,7,0,77,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1e249271ee0a,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.65,0.012863089051558325,short_only,3,1778,217,69,0.254400675943825,-646.9703822708142,921.8323640441873,1568.8027463150015,0.587602467046607,692.198715057376,6.921987150573761,30.434782608695656,43.89677924019939,-32.6833905482292,1.3430913532493876,-9.37638235175093,-0.9346599006864482,0.9855072463768116,62,12,0.2222222222222222,9,0,69,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1e249271ee0a,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.65,0.012863089051558325,short_only,3,1332,166,59,0.303770313030731,-85.39671514510627,1113.5360214424159,1198.932736587522,0.9287727221560672,241.6487663269043,2.416487663269043,42.3728813559322,44.541440857696635,-35.26272754669182,1.2631309021322514,-1.4474019516119707,-0.3533918937106467,0.9322033898305084,47,6,0.42857142857142855,7,0,59,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_fa6ade10b108,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.8,0.017974268805274432,short_only,3,1778,110,41,0.1511656190390844,-279.369833602911,560.410007057188,839.7798406600989,0.6673296737114865,424.196158065798,4.241961580657979,34.146341463414636,40.029286218370565,-31.102957061485146,1.2869929421578667,-6.813898380558805,-0.6585864305720028,0.9512195121951219,33,8,0.3333333333333333,9,0,41,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_fa6ade10b108,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.8,0.017974268805274432,short_only,3,1332,86,36,0.18535137744247993,-215.25448568343634,589.5075750541713,804.7620607376078,0.7325240637137588,386.2218454170201,3.8622184541702014,38.88888888888889,42.10768393244081,-36.58009366989126,1.151109242978764,-5.979291268984343,-0.557333792061961,0.9444444444444444,34,5,0.14285714285714285,7,0,36,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_729086e954a3,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.9,0.022808191239130936,short_only,3,1778,61,23,0.08480022531460832,-388.53776191711626,196.72523731231587,585.2629992294322,0.3361313419288898,388.5377619171163,3.8853776191711633,21.73913043478261,39.34504746246317,-32.51461106830179,1.2100728309440034,-16.892946170309404,-0.9999999999999999,1.0,23,6,0.2222222222222222,9,0,23,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_729086e954a3,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.9,0.022808191239130936,short_only,3,1332,26,13,0.06693244185422886,-122.77344818115233,213.00907363891605,335.7825218200684,0.6343661739280717,214.03427810668944,2.1403427810668942,30.76923076923077,53.25226840972901,-37.30916909111871,1.4273238913381614,-9.444111398550179,-0.5736158211067182,0.8461538461538461,10,3,0.25,4,0,13,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_d6b8de190116,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.95,0.026572190127117232,short_only,3,1778,30,11,0.04055662949829093,-95.91773777007957,125.29620105743409,221.21393882751366,0.566402830316813,140.08707592010396,1.4008707592010397,36.36363636363637,31.324050264358522,-31.60199126107338,0.9912049530544229,-8.719794342734506,-0.6847008343923493,1.0,11,5,0.2857142857142857,7,0,11,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_d6b8de190116,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.95,0.026572190127117232,short_only,3,1332,14,8,0.04118919498721776,137.92745571136476,251.82899761199954,113.90154190063477,2.210935808329001,52.16083641052245,0.5216083641052245,62.5,50.36579952239991,-37.96718063354492,1.326561484997401,17.240931963920595,2.644272316222685,0.5,3,1,0.5,4,0,8,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a5c73918bd4e,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.5,0.007247720825755588,both,3,1911,445,127,0.468244722389359,-136.31294601440163,1988.0863819503813,2124.399327964783,0.9358345937037214,522.1141143798828,5.221141143798828,43.30708661417323,36.14702512637057,-29.5055462217331,1.225092559030326,-1.0733302835779657,-0.261078837480387,0.9606299212598425,58,11,0.3333333333333333,9,86,41,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a5c73918bd4e,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.5,0.007247720825755588,both,3,1299,316,88,0.4530811448593954,-354.86468360900767,1478.1149106216444,1832.9795942306519,0.8064000904723911,611.088023262025,6.11088023262025,42.04545454545455,39.94905163842282,-35.94077635746376,1.1115244490295122,-4.032553222829633,-0.5807096033640431,0.9886363636363636,87,9,0.42857142857142855,7,55,33,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_c42da09e7cdc,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.65,0.010298737753104416,both,3,1911,345,105,0.3871314633927771,80.0082481765721,1741.9130227661096,1661.9047745895375,1.0481424985353525,420.8046586990357,4.208046586990357,47.61904761904761,34.83826045532219,-30.2164504470825,1.1529567483888876,0.7619833159673532,0.19013156466453215,0.8952380952380953,41,7,0.4444444444444444,9,72,33,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_c42da09e7cdc,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.65,0.010298737753104416,both,3,1299,239,66,0.3398108586445465,-434.55314558029056,966.0220752906811,1400.5752208709719,0.689732376308888,521.0487756538381,5.210487756538381,40.909090909090914,35.778595381136334,-35.91218515053774,0.9962800991128382,-6.584138569398342,-0.8339970572524453,0.9545454545454546,63,6,0.42857142857142855,7,41,25,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_72158c4ed58e,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.8,0.01621417043892248,both,3,1911,204,63,0.23227887803566627,272.77521961212,1181.7971359252938,909.0219163131741,1.3000755149209668,168.38728475570676,1.6838728475570677,49.2063492063492,38.12248825565464,-28.40693488478669,1.342013434757127,4.329765390668571,1.6199276566984102,0.8095238095238095,25,6,0.5,8,38,25,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_72158c4ed58e,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.8,0.01621417043892248,both,3,1299,148,44,0.2265405724296977,-165.95363187789923,731.993546962738,897.9471788406372,0.8151855300752031,390.02030715942385,3.9002030715942384,43.18181818181818,38.525976155933584,-35.917887153625486,1.0726125395726358,-3.771673451770437,-0.42549997738980394,0.9545454545454546,42,8,0.42857142857142855,7,26,18,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e5c21f359ccd,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.9,0.02174474260260405,both,3,1911,109,38,0.14010472008500505,-176.13004568099976,458.8163491249095,634.9463948059093,0.7226064324141264,233.76958051681623,2.3376958051681624,42.10526315789473,28.676021820306843,-28.86119976390497,0.9935838445694237,-4.635001202131573,-0.7534344087524674,0.8947368421052632,31,5,0.25,8,27,11,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e5c21f359ccd,oos,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.9,0.02174474260260405,both,3,1299,76,23,0.11841893558825106,-5.507606506349866,401.9134044647216,407.4210109710716,0.9864817808653932,136.86426372528078,1.3686426372528078,43.47826086956522,40.19134044647216,-31.340077767005507,1.2824263151250113,-0.23946115244999416,-0.04024137752572831,0.8695652173913043,17,3,0.42857142857142855,7,19,4,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_433364e79d71,validation,fh_h3_sl09_tp135_edge10,3,0.9,1.35,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.95,0.025646688999905982,both,3,1911,55,21,0.07742629267855543,-151.83964105606182,289.2359132194509,441.0755542755127,0.6557514022615342,254.53723550796613,2.545372355079661,42.857142857142854,32.1373236910501,-36.756296189626056,0.874335203015379,-7.230459097907706,-0.5965321370488043,0.9047619047619048,15,3,0.2857142857142857,7,14,7,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
