candidate_id,target_id,horizon_bars,feature_set_id,feature_count,model_id,model_family,event_id,threshold_quantile,side_policy,cooldown_bars,validation_net,validation_pf,validation_dd_pct,validation_trades,validation_trades_per_day,validation_win_rate,validation_expectancy,oos_net,oos_pf,oos_dd_pct,oos_trades,oos_trades_per_day,oos_win_rate,oos_expectancy,min_pf,min_net,max_dd_pct,density_distance_to_7p5,scout_signal,meaningful_proxy_signal,selection_score,claim_boundary
f69b_30cecc7f35aa,fh_h6_sl09_tp135_edge10,6,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.9,long_only,6,-70.06347763061423,0.8114640758490114,1.9222570781707766,19,0.07005236004250252,42.10526315789473,-3.687551454242854,-59.85892915725707,0.8276851862272903,2.181930025100708,17,0.08752703934783775,35.294117647058826,-3.521113479838651,0.8114640758490114,-70.06347763061423,2.181930025100708,14.84242060060966,False,False,31.296035947213753,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_3f03ddf1bf5d,fh_h9_sl09_tp135_edge10,9,regime_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_bb_squeeze_release,0.8,long_only,9,377.53869587898157,1.3403385686672122,2.213759016227713,96,0.3539487665305391,45.83333333333333,3.9326947487393915,-173.8239343929279,0.8561502780096424,3.9541825351715096,75,0.3861487030051665,42.66666666666667,-2.317652458572372,0.8561502780096424,-173.8239343929279,3.9541825351715096,14.259902530464295,False,False,31.28784198341217,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_354ea94d8fd7,fh_h9_sl09_tp135_edge10,9,price_path_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.5,both,9,1635.3724225997953,1.3620432708761498,7.3814543775558015,291,1.0729071985456966,45.36082474226804,5.619836503779365,-341.6419812965402,0.9201136857353648,9.01595465564728,220,1.1327028621484885,42.27272727272727,-1.5529180968024556,0.9201136857353648,-341.6419812965402,9.01595465564728,12.794389939305816,False,False,31.280261450075372,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1e16e4605a44,fh_h9_sl09_tp135_edge10,9,price_path_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_bb_squeeze_release,0.95,short_only,9,-77.01579877853393,0.8141937443706131,1.4013636729240422,28,0.10323505690474057,42.857142857142854,-2.7505642420904977,209.47811713218687,1.6994027535184555,1.6976342182159425,22,0.11327028621484884,50.0,9.521732596917586,0.8141937443706131,-77.01579877853393,1.6976342182159425,14.78349465688041,False,False,31.270128355833577,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_4251e0d2dd55,fh_h6_sl09_tp135_edge10,6,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_vortex_di_alignment,0.9,short_only,6,-118.44391824722292,0.8355555869886515,2.252295398712158,39,0.1437916864030315,38.46153846153847,-3.037023544800588,88.36435749054218,1.2059106871384573,2.0051136646270753,24,0.12356758496165328,45.83333333333333,3.6818482287725907,0.8355555869886515,-118.44391824722292,2.252295398712158,14.732640728635316,False,False,31.257531055837966,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_ae06cd4fad62,fh_h6_sl09_tp135_edge10,6,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,0.65,long_only,6,-311.020251426689,0.9198171831440948,6.526248402786207,168,0.6194103414284434,40.476190476190474,-1.8513110203969585,101.31741970062211,1.0386707289100414,4.458327144622819,131,0.6744730679156908,44.274809160305345,0.7734154175620008,0.9198171831440948,-311.020251426689,6.526248402786207,13.706116590655867,False,False,31.0960953512663,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_86e6bcfdfdab,fh_h3_sl09_tp135_edge10,3,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,0.95,short_only,3,-153.65923002243514,0.8515593728126872,2.672793717384375,54,0.19909618117342823,35.18518518518518,-2.8455412967117617,10.790250759125804,1.0189925132249522,2.40311118888855,31,0.15960813057546883,45.16129032258064,0.34807260513309046,0.8515593728126872,-153.65923002243514,2.672793717384375,14.641295688251102,False,False,31.062889468114548,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_86bf7a7b31c6,fh_h9_sl09_tp135_edge10,9,regime_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,0.65,long_only,9,-355.13164772987056,0.9331030695786307,10.266945408248903,285,1.050785400637538,40.0,-1.2460759569469142,-5.4202838611642505,0.9986084441697746,5.614283628463745,203,1.0451758228006507,42.364532019704434,-0.02670090572002094,0.9331030695786307,-355.13164772987056,10.266945408248903,12.904038776561812,False,False,31.016339421755724,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_4fbe5efb65bc,fh_h3_sl09_tp135_edge10,3,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.8,both,3,-268.8553807067904,0.8980462395025681,4.587389681053224,145,0.534610116113835,40.689655172413794,-1.8541750393571752,142.4511791992161,1.0921687889390128,3.409334191513088,96,0.4942703398466131,51.041666666666664,1.4838664499918346,0.8980462395025681,-268.8553807067904,4.587389681053224,13.971119544039553,False,False,30.98265170397002,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_80ed35e955ac,fh_h6_sl09_tp135_edge10,6,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_trend_vol_expansion,0.65,long_only,6,96.52119685172842,1.084832287478237,3.8680984077453613,59,0.21753101276356046,49.152542372881356,1.635952489012346,-137.51898132324277,0.844884624710635,2.8014490369796916,41,0.21109462430949102,41.46341463414634,-3.354121495688848,0.844884624710635,-137.51898132324277,3.8680984077453613,14.57137436292695,False,False,30.98257075335168,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_382bfa551309,fh_h9_sl09_tp135_edge10,9,compact_event_context_v1,22,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_morph_range_impulse,0.8,short_only,9,-288.15559908866675,0.9066833159141463,5.579711055278767,171,0.6304712403825228,39.1812865497076,-1.685120462506823,60.687888698579,1.0278956374980233,4.0899866382598775,107,0.5509054829540375,42.05607476635514,0.5671765298932617,0.9066833159141463,-288.15559908866675,5.579711055278767,13.81862327666344,False,False,30.981957027758156,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_9e438a6ba3f4,fh_h9_sl09_tp135_edge10,9,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_vortex_di_alignment,0.5,long_only,9,14.026222229007512,1.0054966223046893,6.600150633621227,116,0.4276880928910681,40.51724137931034,0.12091570887075441,-222.4172965431281,0.8845344495035621,5.498517367744514,91,0.46852709297960204,38.46153846153847,-2.4441461158585502,0.8845344495035621,-222.4172965431281,6.600150633621227,14.10378481412933,False,False,30.912142110802336,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_d2d98068fa0e,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,0.8,long_only,6,-199.73796218872332,0.8715389412792053,3.9834397935867316,79,0.29127033912408945,40.50632911392405,-2.528328635300295,185.16173563003545,1.1842272364304427,1.7031575145721436,55,0.2831757155371221,49.09090909090909,3.36657701145519,0.8715389412792053,-199.73796218872332,3.9834397935867316,14.425553945338788,False,False,30.895772658645157,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_cedb9a6bbf23,fh_h9_sl09_tp135_edge10,9,compact_event_context_v1,22,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.95,short_only,9,-131.7893838882436,0.8405568512262067,2.152530242729187,38,0.14010472008500505,39.473684210526315,-3.4681416812695685,137.79045211791993,1.3187921810495404,1.400409645843506,20,0.1029729874680444,55.00000000000001,6.889522605895996,0.8405568512262067,-131.7893838882436,2.152530242729187,14.756922292446951,False,False,30.894677241772165,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_5ed0f3a8f6bb,fh_h9_sl09_tp135_edge10,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,0.8,short_only,9,390.35284058571074,1.1569455827153414,3.600283591461173,159,0.5862276445662054,45.28301886792453,2.455049311859816,-224.05892537117006,0.8734621150995683,5.261251145839692,95,0.4891216904732109,38.94736842105263,-2.3585150039070535,0.8734621150995683,-224.05892537117006,5.261251145839692,13.924650664960584,False,False,30.88695518959112,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a12160536ef4,fh_h9_sl09_tp135_edge10,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_trend_vol_expansion,0.5,long_only,9,280.14439639091756,1.0913820464005741,6.545301818847657,168,0.6194103414284434,45.83333333333333,1.667526168993557,-280.88717624664343,0.9050412812557895,7.852034320831301,143,0.7362568603965175,39.86013986013986,-1.9642459877387652,0.9050412812557895,-280.88717624664343,7.852034320831301,13.64433279817504,False,False,30.885303048923717,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_085e62923e10,fh_h6_sl09_tp135_edge10,6,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_trend_vol_expansion,0.5,long_only,6,-88.28510230064103,0.9760248009823269,4.4239507468223875,204,0.7521411288773955,40.19607843137255,-0.43277010931686777,-297.4471420192699,0.9089043301258605,8.581293489837625,165,0.8495271466113663,42.42424242424242,-1.802709951631939,0.9089043301258605,-297.4471420192699,8.581293489837625,13.398331724511237,False,False,30.83918852295851,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_8c3157237731,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_vortex_di_alignment,0.5,short_only,6,1070.9799910354604,1.3312428924007678,4.785097842407217,194,0.7152714656971311,48.96907216494845,5.520515417708559,-275.5854382038116,0.8989766538324419,7.851273554801942,140,0.7208109122763108,37.857142857142854,-1.9684674157415112,0.8989766538324419,-275.5854382038116,7.851273554801942,13.563917622026558,False,False,30.79898921683472,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_4f58d7d22ac5,fh_h9_sl09_tp135_edge10,9,regime_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_cash_any_context,0.65,long_only,9,-317.89567153930653,0.9190531233572456,7.925021760177603,192,0.7078975330610782,41.66666666666667,-1.6557066226005548,44.020299329751964,1.0139643011201571,5.355161967277526,157,0.8083379516241486,43.31210191082803,0.2803840721640252,0.9190531233572456,-317.89567153930653,7.925021760177603,13.483764515314775,False,False,30.794466165722213,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_bd6e3d2e6b06,fh_h6_sl09_tp135_edge10,6,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.5,long_only,6,-191.0054816055308,0.8646077784796076,4.955141334533692,81,0.29864427176014235,46.913580246913575,-2.3580923655003803,117.0183003044113,1.0881607254749615,2.418577646255493,77,0.3964460017519709,46.75324675324675,1.5197181857715754,0.8646077784796076,-191.0054816055308,4.955141334533692,14.304909726487885,False,False,30.747265339346107,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_12adcff7bdc6,fh_h3_sl09_tp135_edge10,3,compact_event_context_v1,22,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_bb_squeeze_release,0.5,both,3,-380.1862927246266,0.9095933287455636,6.839603355789141,376,1.3862993355779447,44.41489361702128,-1.0111337572463472,18.778801479350562,1.005552845592364,3.0985183084488015,263,1.3540947852047838,48.28897338403042,0.07140228699372837,0.9095933287455636,-380.1862927246266,6.839603355789141,12.259605879217272,False,False,30.639678628639587,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_8e8a1779c202,fh_h6_sl09_tp135_edge10,6,regime_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_bb_squeeze_release,0.9,long_only,6,-162.1953836250279,0.8423491092266158,2.486337087440465,88,0.32445303598632746,42.04545454545455,-1.8431293593753169,-66.84020981788636,0.917732459448036,1.8553548398017885,69,0.3552568067647532,47.82608695652174,-0.9686986930128458,0.8423491092266158,-162.1953836250279,2.486337087440465,14.32029015724892,False,False,30.616409292021103,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_54cd22b60e16,fh_h3_sl09_tp135_edge10,3,price_path_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_trend_vol_expansion,0.8,long_only,3,1104.2815447902694,1.647077590449747,2.8921991348266602,111,0.4092532613009358,53.153153153153156,9.948482385497924,-209.97316034317112,0.8652632518211752,3.139290406036387,80,0.4118919498721776,41.25,-2.624664504289639,0.8652632518211752,-209.97316034317112,3.139290406036387,14.178854788826886,False,False,30.583746627787775,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_282fa59fe84b,fh_h9_sl09_tp135_edge10,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_trend_vol_expansion,0.8,both,9,-239.45330783843877,0.8917960624336713,7.257509371757507,114,0.42031416025501517,43.859649122807014,-2.100467612617884,-148.6909880638122,0.9203704683197573,6.724045058250427,90,0.4633784436061998,40.0,-1.6521220895979134,0.8917960624336713,-239.45330783843877,7.257509371757507,14.116307396138787,False,False,30.569386612691495,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_23eca8fa6b42,fh_h6_sl09_tp135_edge10,6,regime_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_bb_squeeze_release,0.65,both,6,-314.38878787040437,0.9194213028214965,7.837062693977362,314,1.157707423860305,42.99363057324841,-1.001238177931224,-342.03126964569486,0.9022151692589798,6.410223426342049,256,1.3180542395909682,42.1875,-1.3360596470534956,0.9022151692589798,-342.03126964569486,7.837062693977362,12.524238336548727,False,False,30.561564034709214,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_b4326d308fe8,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_cash_any_context,0.9,long_only,6,-190.7728312492298,0.8581541286646721,3.591208072280893,85,0.31339213703224816,41.17647058823529,-2.2443862499909386,-130.1652127933492,0.8883381550621208,3.395484532833114,77,0.3964460017519709,48.05194805194805,-1.6904573090045352,0.8581541286646721,-190.7728312492298,3.591208072280893,14.29016186121578,False,False,30.548237919281398,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e5eee5994d55,fh_h6_sl09_tp135_edge10,6,regime_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_bb_squeeze_release,0.5,both,6,-106.42666678428145,0.9728182022474061,8.80757287511823,300,1.1060898954079346,44.333333333333336,-0.35475555594760483,-331.6451688957192,0.9046891741689506,7.194368144702917,235,1.2099326027495216,43.829787234042556,-1.4112560378541243,0.9046891741689506,-331.6451688957192,8.80757287511823,12.683977501842545,False,False,30.50898229145534,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_a7323b2c10bf,fh_h9_sl09_tp135_edge10,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_vortex_di_alignment,0.5,short_only,9,806.8768789577484,1.3698425272992945,4.156755084991456,151,0.5567319140219937,50.993377483443716,5.3435554897864135,-247.81538283347993,0.8787638059182125,4.175977502822876,105,0.5406081842072331,40.0,-2.3601465031759994,0.8787638059182125,-247.81538283347993,4.175977502822876,13.902659901770773,False,False,30.502781317727376,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1c3d0c8da4f7,fh_h9_sl09_tp135_edge10,9,regime_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.65,short_only,9,-139.931750164032,0.841899669678325,2.958754110336304,48,0.17697438326526954,37.5,-2.915244795084,-22.317093944549587,0.9692413222768332,3.5283069143295287,31,0.15960813057546883,41.935483870967744,-0.7199062562757931,0.841899669678325,-139.931750164032,3.5283069143295287,14.663417486159261,False,False,30.49309061525706,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_962e27a76cbe,fh_h6_sl09_tp135_edge10,6,price_path_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_trend_vol_expansion,0.8,both,6,-238.66265933990212,0.8910411829008692,7.457931677627536,113,0.4166271939369887,41.5929203539823,-2.1120589322115233,512.3265559387188,1.3213428066511534,3.0994745941162125,92,0.47367574235300425,50.0,5.568766912377378,0.8910411829008692,-238.66265933990212,7.457931677627536,14.109697063710009,False,False,30.47290457167616,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_6696e2396284,fh_h3_sl09_tp135_edge10,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_session_edges,0.5,short_only,3,-78.85160678863585,0.944280143323393,4.735251699829081,73,0.26914854121593074,42.465753424657535,-1.0801589971046006,-185.59062536239364,0.8650151959804566,3.3258824079513296,60,0.3089189624041332,36.666666666666664,-3.0931770893732273,0.8650151959804566,-185.59062536239364,4.735251699829081,14.421932496379934,False,False,30.472526583027175,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_f671445d602b,fh_h6_sl09_tp135_edge10,6,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_vortex_di_alignment,0.9,both,6,290.18084478377574,1.2186914691176118,2.9590491237640384,91,0.3355139349404068,48.35164835164835,3.1888004921294035,-162.77114777564847,0.8430449902994687,4.003237102699255,65,0.3346622092711443,46.15384615384615,-2.5041715042407455,0.8430449902994687,-162.77114777564847,4.003237102699255,14.32982385578845,False,False,30.361653884638322,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_1990a7706ca0,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,0.95,both,6,175.13573854446508,1.195680493342842,1.707954067230225,47,0.1732874169472431,44.680851063829785,3.7262923094567038,-111.40648975372314,0.8228928201073539,3.479343576431275,32,0.16475677994887103,37.5,-3.481452804803848,0.8228928201073539,-111.40648975372314,3.479343576431275,14.661955803103886,False,False,30.35303034827026,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_05ab9a265edc,fh_h3_sl09_tp135_edge10,3,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.95,short_only,3,-61.209773178102665,0.7969585158601311,1.9416215263366805,14,0.05161752845237028,35.714285714285715,-4.372126655578762,78.18117961883547,1.635343825422218,0.7310897483825683,7,0.03604054561381554,57.14285714285714,11.168739945547925,0.7969585158601311,-61.209773178102665,1.9416215263366805,14.912341925933815,False,False,30.297024794063354,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_c42e9f3545ae,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_trend_vol_expansion,0.9,long_only,6,312.7207747459412,2.3448439044486786,1.6914842767715446,20,0.07373932636052898,40.0,15.63603873729706,-52.3052486801127,0.7930612366120351,1.0147992439270022,14,0.07208109122763108,42.857142857142854,-3.7360891914366214,0.7930612366120351,-52.3052486801127,1.6914842767715446,14.85417958241184,False,False,30.251731156516,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_72e07df271cb,fh_h9_sl09_tp135_edge10,9,compact_event_context_v1,22,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_morph_range_impulse,0.65,long_only,9,407.56246129990416,1.1682611090457096,6.520070784187286,133,0.49036652029751765,43.609022556390975,3.0643794082699563,-242.53202779769995,0.8828703771731067,5.601998927116394,112,0.5766487298210486,36.607142857142854,-2.165464533908035,0.8828703771731067,-242.53202779769995,6.520070784187286,13.932984749881435,False,False,30.2355699479264,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_c0cde332a88e,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_bb_squeeze_release,0.65,short_only,6,-268.11717349052435,0.8770996698255789,4.990130538749695,188,0.6931496677889724,42.5531914893617,-1.426155178141087,50.388234176635194,1.0279100513060395,4.343296628189114,151,0.7774460553837352,43.70860927152318,0.3336969150770543,0.8770996698255789,-268.11717349052435,4.990130538749695,13.529404276827293,False,False,30.146240389698164,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_e5c5ad8edf53,fh_h9_sl09_tp135_edge10,9,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_session_edges,0.9,both,9,-164.44021131515404,0.8532336793389605,3.7667166786193853,48,0.17697438326526954,39.58333333333333,-3.425837735732376,-30.182022762298594,0.9456981601780042,4.065947656631469,25,0.1287162343350555,36.0,-1.2072809104919437,0.8532336793389605,-164.44021131515404,4.065947656631469,14.694309382399675,False,False,30.112333120122727,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_dfb09085b693,fh_h6_sl09_tp135_edge10,6,price_path_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.8,both,6,378.89772588729545,1.2374224464293033,2.6138274908065804,96,0.3539487665305391,48.95833333333333,3.9468513113259944,-206.78584947586063,0.8620591654587025,3.9663485469818114,72,0.37070275488495985,36.11111111111111,-2.872025687164731,0.8620591654587025,-206.78584947586063,3.9663485469818114,14.275348478584501,False,False,30.014703011570006,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_fb6610ed65f2,fh_h9_sl09_tp135_edge10,9,morph_session_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_cash_any_context,0.8,short_only,9,-357.0238647270229,0.9163619837994087,5.5532191106796445,229,0.8443152868280568,39.737991266375545,-1.5590561778472616,24.312222509385172,1.0066862113770667,5.817681211185467,183,0.9422028353326063,44.26229508196721,0.13285367491467306,0.9163619837994087,-357.0238647270229,5.817681211185467,13.213481877839337,False,False,29.94989222409312,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_91eef30e02f7,fh_h9_sl09_tp135_edge10,9,price_path_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_bb_squeeze_release,0.9,long_only,9,-244.0004641246841,0.8778425192860466,6.227528463077593,128,0.47193168870738544,39.84375,-1.9062536259740945,-15.231660823823052,0.9923844746093534,3.3501656856536868,119,0.6126892754348642,45.378151260504204,-0.12799714978002566,0.8778425192860466,-244.0004641246841,6.227528463077593,13.91537903585775,False,False,29.9407084385315,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_b11eba89d4c7,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_vortex_di_alignment,0.65,short_only,6,712.8647525310568,1.2889941050374627,4.731384764099136,146,0.5382970824318615,49.31506849315068,4.882635291308608,-252.2850958824157,0.8801833874120752,5.642645248413087,104,0.5354595348338309,37.5,-2.4258182296386126,0.8801833874120752,-252.2850958824157,5.642645248413087,13.926243382734308,False,False,29.90982257294614,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_594e874160e8,fh_h6_sl09_tp135_edge10,6,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_trend_vol_expansion,0.5,both,6,-321.631902275088,0.9096891947406486,5.5518504011154075,183,0.6747148361988401,39.89071038251366,-1.7575513785523935,-177.50854791641396,0.9306281448235362,4.9626068292617855,124,0.6384325223018753,41.935483870967744,-1.4315205477130157,0.9096891947406486,-321.631902275088,5.5518504011154075,13.686852641499286,False,False,29.892193652782325,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_5bbb08eea274,fh_h3_sl09_tp135_edge10,3,price_path_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_vortex_di_alignment,0.95,short_only,3,-203.53634828567408,0.867988909238655,4.371860981178273,64,0.23596584435369272,42.1875,-3.1802554419636575,325.46171907425094,1.4347758478269443,2.218166381835938,41,0.21109462430949102,43.90243902439025,7.938090709128072,0.867988909238655,-203.53634828567408,4.371860981178273,14.552939531336815,False,False,29.846204477838697,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_991cddfa6e68,fh_h3_sl09_tp135_edge10,3,price_path_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_bb_squeeze_release,0.9,long_only,3,-247.68752145767132,0.8678796412532389,5.428591448593193,165,0.6083494424743641,46.06060606060606,-1.5011364936828564,-30.421483612062843,0.9820398171989726,4.314902990341209,145,0.7465541591433219,51.724137931034484,-0.20980333525560582,0.8678796412532389,-247.68752145767132,5.428591448593193,13.645096398382314,False,False,29.841473524522165,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69b_96818e9df6e9,fh_h9_sl09_tp135_edge10,9,price_path_core_v1,12,shallow_extra_trees_v1,shallow_tree(얕은 트리),event_session_edges,0.9,long_only,9,508.19799480438235,3.477625883401955,0.8655428009033205,20,0.07373932636052898,70.0,25.409899740219117,-100.2108695030212,0.8125732922007743,1.6761893310546874,23,0.11841893558825106,30.434782608695656,-4.356994326218313,0.8125732922007743,-100.2108695030212,1.6761893310546874,14.80784173805122,False,False,29.789467173618846,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
