candidate_id,split,bucket_group,bucket,trade_count,trades_per_day,net_profit,profit_factor,drawdown_percent_on_10000,win_rate,expectancy
f69c_a19ddcd9731e,validation,session,open_0_30,61,0.22490494539961337,184.63278433799547,1.1940697081411416,2.6391567955017092,45.90163934426229,3.0267669563605817
f69c_a19ddcd9731e,validation,regime,bb_squeeze_on,23,0.08480022531460832,-123.13262763976887,0.5956540234541169,1.693201006698582,39.130434782608695,-5.353592506076907
f69c_a19ddcd9731e,validation,regime,chop_adx_lt18,147,0.5419840487498879,-232.04028898238812,0.8807143656614076,6.177994347381603,48.29931972789115,-1.57850536722713
f69c_a19ddcd9731e,validation,regime,other_regime,190,0.7005236004250253,-585.7367982864238,0.8133479183559618,9.191597713470388,45.78947368421053,-3.0828252541390726
f69c_a19ddcd9731e,validation,regime,trend_adx_ge25,463,1.7070654052462457,519.3292325019748,1.0790609206160715,6.279784888267531,45.78833693304535,1.1216614092915222
f69c_a19ddcd9731e,validation,regime,vol_expansion_hv5over20_ge1p25,42,0.15485258535711086,204.31753325462236,1.421230699149392,1.6365845203399658,52.38095238095239,4.8647031727291035
f69c_a19ddcd9731e,oos,session,late_305_390,31,0.15960813057546883,-324.7454496192944,0.37820162538193675,3.351454496192943,29.03225806451613,-10.47565966513853
f69c_a19ddcd9731e,oos,session,mid_35_300,554,2.8523517528648297,806.4412774276793,1.0982189055650948,8.92947720527653,47.833935018050546,1.455670175862237
f69c_a19ddcd9731e,oos,session,open_0_30,50,0.257432468670111,-214.71203962326152,0.7847893782965109,5.68447526741028,34.0,-4.294240792465231
f69c_a19ddcd9731e,oos,regime,bb_squeeze_on,18,0.09267568872123996,-139.80554323196412,0.5437364797527737,1.7285554323196413,50.0,-7.766974623998006
f69c_a19ddcd9731e,oos,regime,chop_adx_lt18,132,0.679621717289093,238.21713188171594,1.1411509469976084,2.1650204738617154,47.72727272727273,1.804675241528151
f69c_a19ddcd9731e,oos,regime,other_regime,102,0.5251622360870264,330.3050408554145,1.251363335060759,3.0414248809814475,45.09803921568628,3.2382847142687696
f69c_a19ddcd9731e,oos,regime,trend_adx_ge25,348,1.7917299819439725,-148.47141649246748,0.9744769398355045,10.929167466163673,45.40229885057471,-0.4266420014151365
f69c_a19ddcd9731e,oos,regime,vol_expansion_hv5over20_ge1p25,35,0.1802027280690777,-13.261424827575679,0.9780915521314443,2.784067014694214,42.857142857142854,-0.37889785221644795
f69c_55bd408743ca,validation,session,mid_35_300,74,0.2728355075339572,224.41658250808877,1.1570655873358022,4.509168022155762,45.94594594594595,3.032656520379578
f69c_55bd408743ca,validation,session,open_0_30,6,0.022121797908158693,-74.1962339401245,0.7157620489244159,1.536301300048828,33.33333333333333,-12.36603899002075
f69c_55bd408743ca,validation,regime,bb_squeeze_on,1,0.0036869663180264488,-77.34593811035157,0.0,0.7734593811035158,0.0,-77.34593811035157
f69c_55bd408743ca,validation,regime,chop_adx_lt18,7,0.02580876422618514,221.1496118545532,2.422989017084868,1.5541203002929689,71.42857142857143,31.5928016935076
f69c_55bd408743ca,validation,regime,other_regime,17,0.06267842740644963,221.46293003082536,1.797916174457249,1.0392395751952859,41.17647058823529,13.027231178283845
f69c_55bd408743ca,validation,regime,trend_adx_ge25,54,0.19909618117342823,-267.6133330345165,0.7731194675008211,4.9825255279541025,42.592592592592595,-4.955802463602157
f69c_55bd408743ca,validation,regime,vol_expansion_hv5over20_ge1p25,1,0.0036869663180264488,52.567077827453616,99.0,0.0,100.0,52.567077827453616
f69c_55bd408743ca,oos,session,mid_35_300,51,0.2625811180435132,33.33404388427746,1.029041860634411,5.468172101020814,39.21568627450981,0.6536087036132836
f69c_55bd408743ca,oos,session,open_0_30,1,0.00514864937340222,-46.736260986328126,0.0,0.4673626098632813,0.0,-46.736260986328126
f69c_55bd408743ca,oos,regime,bb_squeeze_on,1,0.00514864937340222,87.18455543518067,99.0,0.0,100.0,87.18455543518067
f69c_55bd408743ca,oos,regime,chop_adx_lt18,5,0.0257432468670111,-50.26522750854494,0.6521759244832648,1.0568769607543949,40.0,-10.053045501708988
f69c_55bd408743ca,oos,regime,other_regime,8,0.04118919498721776,65.36070842742923,1.3629138740866735,1.3336351776123048,50.0,8.170088553428654
f69c_55bd408743ca,oos,regime,trend_adx_ge25,35,0.1802027280690777,13.114753532409683,1.0176958786070187,2.513301733970642,37.142857142857146,0.3747072437831338
f69c_55bd408743ca,oos,regime,vol_expansion_hv5over20_ge1p25,3,0.01544594812020666,-128.7970069885254,0.0,1.2879700698852539,0.0,-42.9323356628418
f69c_c72b4e781108,validation,session,mid_35_300,210,0.7742629267855542,759.7898197555469,1.2402579332180634,3.413218067932164,48.57142857142857,3.6180467607406994
f69c_c72b4e781108,validation,session,open_0_30,222,0.8185065226018716,-111.03007789611917,0.9664403774094723,7.170272241592407,43.24324324324324,-0.5001354860185548
f69c_c72b4e781108,validation,regime,bb_squeeze_on,9,0.033182696862238036,-101.94919862747193,0.32346698164037574,1.436936038017273,33.33333333333333,-11.32768873638577
f69c_c72b4e781108,validation,regime,chop_adx_lt18,54,0.19909618117342823,-366.11801971435386,0.6688585598735208,5.5695195968627935,42.592592592592595,-6.77996332804359
f69c_c72b4e781108,validation,regime,other_regime,61,0.22490494539961337,-155.5166172599756,0.8294650029160582,2.55904557065961,42.62295081967213,-2.549452741966813
f69c_c72b4e781108,validation,regime,trend_adx_ge25,251,0.9254285458246386,1367.1677498149734,1.3982676023271114,2.8995659122467043,49.800796812749006,5.4468834653983
f69c_c72b4e781108,validation,regime,vol_expansion_hv5over20_ge1p25,57,0.21015708012750758,-94.82417235374452,0.8909811637533296,2.0533334107398984,36.84210526315789,-1.6635819711183248
f69c_c72b4e781108,oos,session,mid_35_300,154,0.7928920035039418,-369.68519830703514,0.8734112061485304,4.641269561386072,42.857142857142854,-2.4005532357599684
f69c_c72b4e781108,oos,session,open_0_30,138,0.7105136135295064,215.3341435909245,1.0976290580382635,5.6857959747314455,42.028985507246375,1.5603923448617718
f69c_c72b4e781108,oos,regime,bb_squeeze_on,5,0.0257432468670111,-59.48985786437991,0.6154093001104863,1.5468355808258059,40.0,-11.897971572875981
f69c_c72b4e781108,oos,regime,chop_adx_lt18,31,0.15960813057546883,-103.6116937446595,0.8311736283618668,3.7399834554672244,32.25806451612903,-3.3423127014406293
f69c_c72b4e781108,oos,regime,other_regime,41,0.21109462430949102,80.07073824882244,1.1216393864407883,1.8224898395538331,46.34146341463415,1.9529448353371326
f69c_c72b4e781108,oos,regime,trend_adx_ge25,179,0.9216082378389974,-295.41578922271526,0.9063061280789968,5.992550477027894,40.78212290502793,-1.6503675375570686
f69c_c72b4e781108,oos,regime,vol_expansion_hv5over20_ge1p25,36,0.18535137744247993,224.09554786682128,1.4101723781627367,0.9735387382507324,55.55555555555556,6.224876329633925
f69c_a929ad676c1d,validation,session,late_305_390,49,0.180661349583296,-71.45360504150447,0.8887058815663889,2.1960761152267505,53.06122448979592,-1.458236837581724
f69c_a929ad676c1d,validation,session,mid_35_300,662,2.440771702533509,124.97072481155084,1.0134931743047593,7.10307971000675,48.338368580060425,0.18877752992681396
f69c_a929ad676c1d,validation,session,open_0_30,95,0.35026180021251263,-323.0094292736074,0.7859984079063227,5.612522564411164,41.05263157894737,-3.4000992555116567
f69c_a929ad676c1d,validation,regime,bb_squeeze_on,13,0.04793056213434383,-36.59326259613299,0.7600026724012088,0.6740123855591083,53.84615384615385,-2.8148663535486915
f69c_a929ad676c1d,validation,regime,chop_adx_lt18,122,0.44980989079922673,50.43569988250789,1.035476171903637,3.427319013881694,50.81967213114754,0.41340737608613026
f69c_a929ad676c1d,validation,regime,other_regime,162,0.5972885435202847,-227.6626100254066,0.9037436067321648,7.130452809524561,48.148148148148145,-1.4053247532432507
f69c_a929ad676c1d,validation,regime,trend_adx_ge25,472,1.7402481021084837,-422.65196921348775,0.9396540946006298,9.641083317947368,46.39830508474576,-0.8954490873167114
f69c_a929ad676c1d,validation,regime,vol_expansion_hv5over20_ge1p25,37,0.1364177537669786,366.9798324489584,1.780750337738307,2.2364581010818485,51.35135135135135,9.918373849971848
f69c_a929ad676c1d,oos,session,late_305_390,43,0.22139192305629546,-144.88767292976482,0.6808198492461243,1.929505223560343,44.18604651162791,-3.369480765808484
f69c_a929ad676c1d,oos,session,mid_35_300,542,2.7905679603840032,297.6160132598964,1.0363422312733537,10.597108349227934,47.23247232472325,0.5491070355348643
f69c_a929ad676c1d,oos,session,open_0_30,54,0.27802706616371986,-432.4874813079835,0.619193120973627,4.907002979278565,29.629629629629626,-8.009027431629324
f69c_a929ad676c1d,oos,regime,bb_squeeze_on,10,0.0514864937340222,108.46448822021486,2.324965646359974,0.38904121398925784,60.0,10.846448822021486
f69c_a929ad676c1d,oos,regime,chop_adx_lt18,94,0.4839730410998087,561.5871653747549,1.538488580434144,2.87431535243988,58.51063829787234,5.974331546539946
f69c_a929ad676c1d,oos,regime,other_regime,97,0.4994189892200153,156.54740249633772,1.108426797455597,4.0058199958801275,47.42268041237113,1.613890747384925
f69c_a929ad676c1d,oos,regime,trend_adx_ge25,398,2.0491624506140838,-1391.439000463477,0.7884307241327545,17.32068788137427,40.7035175879397,-3.496077890611751
f69c_a929ad676c1d,oos,regime,vol_expansion_hv5over20_ge1p25,40,0.2059459749360888,285.0808033943176,1.4499430879708435,1.7742677545547485,55.00000000000001,7.127020084857941
f69c_d1d40061f237,validation,session,late_305_390,43,0.15853955167513728,-377.50538503645663,0.4738090475070185,3.869322542381203,41.86046511627907,-8.779195000847828
f69c_d1d40061f237,validation,session,mid_35_300,592,2.1826840602716575,57.56431483268986,1.0067615047584912,8.72423560247417,46.95945945945946,0.0972370182984626
f69c_d1d40061f237,validation,session,open_0_30,45,0.16591348431119018,107.86989490508937,1.1655783361798386,1.1624551734924318,42.22222222222222,2.3971087756686527
f69c_d1d40061f237,validation,regime,bb_squeeze_on,16,0.05899146108842318,-111.81564920425151,0.515743960708804,1.3936213367461896,37.5,-6.98847807526572
f69c_d1d40061f237,validation,regime,chop_adx_lt18,118,0.4350620255271209,14.058193254472442,1.009827078694319,3.9140881149291893,49.152542372881356,0.11913723097010544
f69c_d1d40061f237,validation,regime,other_regime,152,0.5604188803400202,-730.4512881851149,0.7226779861909058,9.447896804809572,45.39473684210527,-4.80560058016523
f69c_d1d40061f237,validation,regime,trend_adx_ge25,362,1.3346818071255744,564.2053608799046,1.1104864450964003,6.487059711551687,46.68508287292818,1.558578344972112
f69c_d1d40061f237,validation,regime,vol_expansion_hv5over20_ge1p25,32,0.11798292217684636,51.93220795631207,1.1080845132124861,1.6365845203399658,40.625,1.6228814986347522
f69c_d1d40061f237,oos,session,late_305_390,20,0.1029729874680444,-90.39835968017579,0.6954270108466972,1.7187401657104493,35.0,-4.5199179840087895
f69c_d1d40061f237,oos,session,mid_35_300,420,2.1624327368289324,100.16624286651484,1.0154864534903911,9.123119123840361,46.42857142857143,0.23849105444408294
f69c_d1d40061f237,oos,session,open_0_30,34,0.1750540786956755,-255.87307829856874,0.6578615084689498,4.299738149166107,32.35294117647059,-7.525678773487316
f69c_d1d40061f237,oos,regime,bb_squeeze_on,11,0.05663514310742442,-93.27252216339113,0.5726674113873538,1.1802009887695313,54.54545454545454,-8.479320196671921
f69c_d1d40061f237,oos,regime,chop_adx_lt18,95,0.4891216904732109,549.4221914291378,1.5066944444804682,1.4264883613586425,53.68421052631579,5.783391488727767
f69c_d1d40061f237,oos,regime,other_regime,80,0.4118919498721776,47.57992560386924,1.0451881414324675,3.2982318534851083,42.5,0.5947490700483655
f69c_d1d40061f237,oos,regime,trend_adx_ge25,262,1.3489461358313817,-880.2424239540137,0.8148528637305635,11.495298816680961,41.221374045801525,-3.359703908221426
f69c_d1d40061f237,oos,regime,vol_expansion_hv5over20_ge1p25,26,0.13386488370845773,130.40763397216796,1.3237125835324886,2.2546374931335453,53.84615384615385,5.015678229698768
f69c_7ceab2b5db42,validation,session,late_305_390,41,0.1511656190390844,-365.2482578468204,0.47718853272470224,3.9348225423812035,41.46341463414634,-8.908494093824888
f69c_7ceab2b5db42,validation,session,mid_35_300,576,2.1236925991832343,-38.60209514617708,0.995356518760327,8.253225173187225,46.70138888888889,-0.06701752629544631
f69c_7ceab2b5db42,validation,session,open_0_30,42,0.15485258535711086,149.10897781371972,1.244347054988796,1.1624551734924318,45.23809523809524,3.550213757469517
f69c_7ceab2b5db42,validation,regime,bb_squeeze_on,16,0.05899146108842318,-111.81564920425151,0.515743960708804,1.3936213367461896,37.5,-6.98847807526572
f69c_7ceab2b5db42,validation,regime,chop_adx_lt18,111,0.4092532613009358,-27.71909715652575,0.9798067573038985,3.9140881149291893,48.64864864864865,-0.24972159600473648
f69c_7ceab2b5db42,validation,regime,other_regime,150,0.5530449477039673,-683.4179860687208,0.7358171726554343,9.447896804809572,46.0,-4.556119907124805
f69c_7ceab2b5db42,validation,regime,trend_adx_ge25,350,1.290438211309257,506.48661086083257,1.102096827296655,6.081821840572368,46.57142857142857,1.4471046024595215
f69c_7ceab2b5db42,validation,regime,vol_expansion_hv5over20_ge1p25,32,0.11798292217684636,61.724746389388045,1.131138050931778,1.6365845203399658,40.625,1.9288983246683764
f69c_7ceab2b5db42,oos,session,late_305_390,18,0.09267568872123996,-47.933789062500004,0.8115358497821141,1.2940944595336912,38.88888888888889,-2.66298828125
f69c_7ceab2b5db42,oos,session,mid_35_300,414,2.131540840588519,123.77242492675828,1.0193926831961493,9.123119123840361,46.61835748792271,0.2989672099680152
f69c_7ceab2b5db42,oos,session,open_0_30,34,0.1750540786956755,-297.38109493255627,0.6160810735113051,4.714818315505981,29.411764705882355,-8.746502792134008
f69c_7ceab2b5db42,oos,regime,bb_squeeze_on,11,0.05663514310742442,-93.27252216339113,0.5726674113873538,1.1802009887695313,54.54545454545454,-8.479320196671921
f69c_7ceab2b5db42,oos,regime,chop_adx_lt18,95,0.4891216904732109,549.4221914291378,1.5066944444804682,1.4264883613586425,53.68421052631579,5.783391488727767
f69c_7ceab2b5db42,oos,regime,other_regime,78,0.4015946511253732,-36.27155752181638,0.9661865622462777,3.298231853485107,41.02564102564102,-0.4650199682284152
f69c_7ceab2b5db42,oos,regime,trend_adx_ge25,256,1.3180542395909682,-771.8282047843959,0.8334143596296366,10.580756217956596,41.796875,-3.0149539249390465
f69c_7ceab2b5db42,oos,regime,vol_expansion_hv5over20_ge1p25,26,0.13386488370845773,130.40763397216796,1.3237125835324886,2.2546374931335453,53.84615384615385,5.015678229698768
f69c_20ffa7958075,validation,session,late_305_390,3,0.011060898954079346,58.33419399261474,3.1853895185739174,0.26692813110351565,66.66666666666666,19.44473133087158
f69c_20ffa7958075,validation,session,mid_35_300,244,0.8996197815984535,174.10484512329873,1.0464056898769833,6.145570482063264,49.18032786885246,0.7135444472266341
f69c_20ffa7958075,validation,regime,bb_squeeze_on,4,0.014747865272105795,-26.100043754578653,0.0809857907218609,0.2610004375457865,25.0,-6.525010938644663
f69c_20ffa7958075,validation,regime,chop_adx_lt18,42,0.15485258535711086,27.827634220126466,1.0545388081975848,1.9496926540374333,52.38095238095239,0.6625627195268207
f69c_20ffa7958075,validation,regime,other_regime,65,0.23965281067171917,-82.77897449492635,0.9253282464420912,3.3376710449218443,50.76923076923077,-1.2735226845373284
f69c_20ffa7958075,validation,regime,trend_adx_ge25,119,0.4387489918451474,-129.27844364166305,0.9323031582772219,3.5906384378433778,47.89915966386555,-1.0863734759803618
f69c_20ffa7958075,validation,regime,vol_expansion_hv5over20_ge1p25,17,0.06267842740644963,442.76886678695524,2.9978913573085357,0.9218246292114419,52.94117647058824,26.04522745805619
f69c_20ffa7958075,oos,session,late_305_390,2,0.01029729874680444,57.51113012313581,99.0,0.0,100.0,28.755565061567903
f69c_20ffa7958075,oos,session,mid_35_300,207,1.0657704202942595,-203.24248971940045,0.940084222454267,6.465806087493976,46.85990338164252,-0.9818477764222244
f69c_20ffa7958075,oos,regime,bb_squeeze_on,6,0.03089189624041332,-40.31484203338624,0.5912489108283516,0.4699125518798829,50.0,-6.719140338897707
f69c_20ffa7958075,oos,regime,chop_adx_lt18,41,0.21109462430949102,178.9776367378225,1.3419985968763346,2.3883558996200667,51.21951219512195,4.365308213117622
f69c_20ffa7958075,oos,regime,other_regime,41,0.21109462430949102,100.25992271423311,1.164588814338578,1.1740511741638184,48.78048780487805,2.445363968639832
f69c_20ffa7958075,oos,regime,trend_adx_ge25,113,0.5817973791944508,-618.5289226341382,0.7084965436236357,7.4746827772141895,43.36283185840708,-5.473707279948126
f69c_20ffa7958075,oos,regime,vol_expansion_hv5over20_ge1p25,8,0.04118919498721776,233.87484561920428,6.971276589476138,0.23272032737731932,75.0,29.234355702400535
f69c_baf4c3d0b426,validation,session,mid_35_300,78,0.287583372806063,47.00951877593994,1.0288279869259824,2.812631000518799,42.30769230769231,0.6026861381530761
f69c_baf4c3d0b426,validation,session,open_0_30,2,0.0073739326360528976,-12.982626914978027,0.8019422518226217,0.6554970474243164,50.0,-6.491313457489014
f69c_baf4c3d0b426,validation,regime,bb_squeeze_on,1,0.0036869663180264488,-30.1029109954834,0.0,0.30102910995483395,0.0,-30.1029109954834
f69c_baf4c3d0b426,validation,regime,chop_adx_lt18,9,0.033182696862238036,-98.80830659866335,0.6760760452426464,2.6523186378479005,33.33333333333333,-10.978700733184816
f69c_baf4c3d0b426,validation,regime,other_regime,15,0.05530449477039673,106.16642503738404,1.4414386568651327,0.6322806644439698,46.666666666666664,7.077761669158936
f69c_baf4c3d0b426,validation,regime,trend_adx_ge25,52,0.19172224853737532,-130.77573932647712,0.8789362330554351,4.259842809677135,42.30769230769231,-2.514918063970714
f69c_baf4c3d0b426,validation,regime,vol_expansion_hv5over20_ge1p25,3,0.011060898954079346,187.54742374420167,5.64471552897738,0.4037866744995117,66.66666666666666,62.51580791473389
f69c_baf4c3d0b426,oos,session,mid_35_300,53,0.27287841679031766,-14.20830621719361,0.9883620481451136,4.685894924163819,37.735849056603776,-0.2680812493810115
f69c_baf4c3d0b426,oos,session,open_0_30,1,0.00514864937340222,-46.736260986328126,0.0,0.4673626098632813,0.0,-46.736260986328126
f69c_baf4c3d0b426,oos,regime,bb_squeeze_on,1,0.00514864937340222,87.18455543518067,99.0,0.0,100.0,87.18455543518067
f69c_baf4c3d0b426,oos,regime,chop_adx_lt18,6,0.03089189624041332,77.63150367736816,1.6521361723152184,0.7130213241577149,50.0,12.938583946228027
f69c_baf4c3d0b426,oos,regime,other_regime,9,0.04633784436061998,-70.10132312774655,0.7409668305152637,2.061816883087158,33.33333333333333,-7.789035903082951
f69c_baf4c3d0b426,oos,regime,trend_adx_ge25,34,0.1750540786956755,-180.23440885543823,0.7725617109147523,3.244921924591064,32.35294117647059,-5.301012025159948
f69c_baf4c3d0b426,oos,regime,vol_expansion_hv5over20_ge1p25,4,0.02059459749360888,24.575105667114258,1.2875184470112584,0.6796100463867188,50.0,6.1437764167785645
f69c_83ce0b12f973,validation,session,late_305_390,2,0.0073739326360528976,-7.795473289489749,0.8379232589914458,0.4809742126464843,50.0,-3.8977366447448745
f69c_83ce0b12f973,validation,session,mid_35_300,207,0.7632020278314748,-194.66318386077106,0.9587796676270258,6.8665345294952385,41.54589371980676,-0.9404018543998601
f69c_83ce0b12f973,validation,session,open_0_30,2,0.0073739326360528976,22.50751132965088,1.7487636700048923,0.30059566497802737,50.0,11.25375566482544
f69c_83ce0b12f973,validation,regime,chop_adx_lt18,28,0.10323505690474057,94.43249235153195,1.1310963065427697,1.6990043563842774,42.857142857142854,3.3725890125547124
f69c_83ce0b12f973,validation,regime,other_regime,50,0.18434831590132245,414.5492844581604,1.455757594417243,2.2185165710449217,52.0,8.290985689163207
f69c_83ce0b12f973,validation,regime,trend_adx_ge25,126,0.46455775607133254,-936.4640344238214,0.6873174096612381,10.606251659011818,36.507936507936506,-7.4322542414589
f69c_83ce0b12f973,validation,regime,vol_expansion_hv5over20_ge1p25,7,0.02580876422618514,247.53111179351913,2.407914877383901,1.409457000732422,57.14285714285714,35.36158739907416
f69c_83ce0b12f973,oos,session,late_305_390,2,0.01029729874680444,61.71538581848145,2.2061509581789283,0.5116721534729004,50.0,30.857692909240725
f69c_83ce0b12f973,oos,session,mid_35_300,176,0.9061622897187908,439.6864871597261,1.116595957848293,5.282495542144783,43.18181818181818,2.4982186770438983
f69c_83ce0b12f973,oos,session,open_0_30,1,0.00514864937340222,-46.736260986328126,0.0,0.4673626098632813,0.0,-46.736260986328126
f69c_83ce0b12f973,oos,regime,chop_adx_lt18,22,0.11327028621484884,798.3279455184938,3.8609102327711473,1.5563498840332033,72.72727272727273,36.287633887204265
