candidate_id,target_id,horizon_bars,feature_set_id,feature_count,model_id,model_family,event_id,side_policy,edge_floor_quantile,daily_quota,cooldown_bars,validation_net,validation_pf,validation_dd_pct,validation_trades,validation_trades_per_day,oos_net,oos_pf,oos_dd_pct,oos_trades,oos_trades_per_day,min_pf,min_net,max_dd_pct,density_distance_to_7p5,scout_signal,meaningful_proxy_signal,selection_score,claim_boundary
f69c_baf4c3d0b426,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,5,0,34.02689186096194,1.0200601870474142,3.3569538917541504,80,0.2949573054421159,-60.94456720352173,0.951921140586997,4.685894924163819,54,0.27802706616371986,0.951921140586997,-60.94456720352173,4.685894924163819,14.427015628394164,False,False,62.635387816140195,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_83ce0b12f973,fh_h9_sl09_tp135_edge05_density_repair,9,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.5,8,0,-179.95114582061012,0.9625153396850605,6.719414149093628,211,0.7779498931035806,454.66561199187936,1.1175171362970109,5.134322781562805,179,0.9216082378389974,0.9625153396850605,-179.95114582061012,6.719414149093628,13.300441869057423,False,False,61.56435019613545,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_58bed03ef019,fh_h9_sl09_tp135_edge05_density_repair,9,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,8,0,-157.89542838096702,0.9579447484820272,8.03326711845398,228,0.8406283205100303,-90.03720421791084,0.9697492069230379,5.414787287235259,155,0.798040652877344,0.9579447484820272,-157.89542838096702,8.03326711845398,13.361331026612625,False,False,61.12164309616686,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_6b3a542325c9,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,8,0,-475.6212730312248,0.9656661302952079,11.66511897296904,967,3.565296429531576,-108.95035204887506,0.9898375169253589,15.229959842395807,691,3.557716717020934,0.9656661302952079,-475.6212730312248,15.229959842395807,7.87698685344749,False,False,60.45201719473073,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_b429f039d6b0,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5,0,1109.5964981365173,1.1992974036807023,3.7201782376289523,383,1.4121080998041298,-243.3634045982397,0.9475483362971237,6.90085464992527,255,1.3129055902175661,0.9475483362971237,-243.3634045982397,6.90085464992527,12.274986309978305,False,False,60.14361701183846,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2582b6f52267,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,3,0,331.93331539154127,1.1739515377738203,2.798581217384329,108,0.39819236234685645,-113.62731412886578,0.9305333179747463,3.110492998504553,87,0.4479324954859931,0.9305333179747463,-113.62731412886578,3.110492998504553,14.15387514216715,False,False,60.09256488987252,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_071b90b47e3a,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,5,0,959.4283199119566,1.209784711646023,4.006275927734365,298,1.0987159627718817,-203.58144847870332,0.9457028223632012,7.357978486251874,200,1.029729874680444,0.9457028223632012,-203.58144847870332,7.357978486251874,12.871554162547675,False,False,59.77653906236293,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_a9f8216408aa,fh_h9_sl09_tp135_edge05_density_repair,9,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5,0,-7.722273550034565,0.9976896695824278,8.424757705688478,207,0.7632020278314748,-150.79315285682682,0.9449632018852822,6.329513787746429,140,0.7208109122763108,0.9449632018852822,-150.79315285682682,8.424757705688478,13.515987059892215,False,False,59.570648400763595,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_3a85ce755631,fh_h9_sl09_tp135_edge05_density_repair,9,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,5,0,496.80927343368796,1.3576416001750407,2.422660583496094,76,0.2802094401700101,-87.41024065017699,0.9285906874524482,6.208252336502074,52,0.26772976741691545,0.9285906874524482,-87.41024065017699,6.208252336502074,14.452060792413075,False,False,58.849339006312526,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_c603a7f943fc,fh_h9_sl09_tp135_edge05_density_repair,9,session_morph_micro_v2,8,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,5,0,-126.3374299049367,0.9217859230791323,3.0871368572235007,87,0.320766069668301,24.317780399322427,1.0184101344909797,3.8429918899536135,62,0.31921626115093765,0.9217859230791323,-126.3374299049367,3.8429918899536135,14.360017669180762,False,False,58.13123731642217,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_bc5a92e7bf60,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.5,8,0,-50.82887411118884,0.9910663284608283,15.508929833221426,336,1.2388206828568868,-254.2488534736758,0.9525809577480052,8.050480476760967,304,1.5651894095142749,0.9525809577480052,-254.2488534736758,15.508929833221426,12.195989907628839,False,False,57.035078422044,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7496753aa9f4,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,8,0,-558.6946337032313,0.9572299075943487,11.690280248928048,928,3.4215047431285446,-155.25481915472972,0.984843917924791,14.665471828174542,675,3.4753383270464986,0.9572299075943487,-558.6946337032313,14.665471828174542,8.103156929824957,False,False,56.889649157418205,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2878681b42a0,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.0,3,0,55.50165321350465,1.0218652862103244,3.9870421854019504,145,0.534610116113835,-181.03102466583329,0.9196561787315367,8.251930895042427,119,0.6126892754348642,0.9196561787315367,-181.03102466583329,8.251930895042427,13.8527006084513,False,False,55.52851355825911,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_54fe4027d320,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,8,0,1175.7416902923528,1.249669181548678,3.665793937683106,310,1.142959558588199,-286.2853354644785,0.925438370904297,8.14392963428498,209,1.076067719041064,0.925438370904297,-286.2853354644785,8.14392963428498,12.780972722370738,False,False,55.13575972803988,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d136c428a50a,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,8,0,463.66664382935,1.220200442788054,2.9114399414062504,120,0.4424359581631738,-176.9470247840807,0.8987118683472998,3.561687427139224,92,0.47367574235300425,0.8987118683472998,-176.9470247840807,3.561687427139224,14.083888299483823,False,False,54.97032452138423,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2eb831117bd0,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,5,0,453.53138065338686,1.2209118339338096,2.9114399414062504,119,0.4387489918451474,-177.35838037490097,0.8984586649354762,3.558636214828433,92,0.47367574235300425,0.8984586649354762,-177.35838037490097,3.558636214828433,14.08757526580185,False,False,54.926510064765516,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_b776775f1670,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,3,0,-370.0153948020737,0.9315567155676254,7.6562235401153504,375,1.3826123692599182,-281.42518089295254,0.9383749972829044,8.34320247821815,290,1.4931083182866438,0.9315567155676254,-370.0153948020737,8.34320247821815,12.124279312453439,False,False,54.469370096506196,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_87970330b48d,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,3,0,-70.2984710693312,0.9619682844610528,4.835847831726074,100,0.3686966318026449,-152.29975086211778,0.8938861879301704,3.8937107177734154,75,0.3861487030051665,0.8938861879301704,-152.29975086211778,4.835847831726074,14.245154665192189,False,False,54.39497780407871,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_957c1c2cc8a3,fh_h9_sl09_tp135_edge05_density_repair,9,session_morph_micro_v2,8,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.0,8,0,-256.9870697975149,0.9035665228763958,5.491094314575186,141,0.5198622508417292,-201.9197402954102,0.902100038652037,4.604529789924623,94,0.4839730410998087,0.902100038652037,-256.9870697975149,5.491094314575186,13.996164708058462,False,False,52.311624629331256,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_481bea458bc6,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.0,8,0,976.9493122864016,1.2986742490114807,3.202053858947744,203,0.748454162559369,-280.2619096946648,0.8965738953533995,5.884944612884473,142,0.7311082110231153,0.8965738953533995,-280.2619096946648,5.884944612884473,13.520437626417515,False,False,51.85467914651118,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_dadf74801a48,fh_h9_sl09_tp135_edge05_density_repair,9,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,3,0,-88.31731442451778,0.9643431448715216,4.757204091835033,153,0.5641058466580466,-248.5628455162049,0.8789369265661965,5.182113733291628,103,0.5303108854604287,0.8789369265661965,-248.5628455162049,5.182113733291628,13.905583267881525,False,False,50.552795262053806,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_3eb03172d523,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,8,0,-228.8905757141124,0.8806662520696154,5.455427043914794,83,0.30601820439619526,144.53275690078735,1.1222988420036768,2.629875352859498,54,0.27802706616371986,0.8806662520696154,-228.8905757141124,5.455427043914794,14.415954729440084,False,False,50.18582765909208,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_d299e88e3b6b,fh_h9_sl09_tp135_edge05_density_repair,9,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,8,0,823.9002380085096,1.093917910233782,10.924933804512007,493,1.8176743947870393,-560.6362492942826,0.9273074620230943,9.000037752723705,382,1.966784060639648,0.9273074620230943,-560.6362492942826,10.924933804512007,11.215541544573313,False,False,49.11060211252952,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_e044c88bcf32,fh_h9_sl09_tp135_edge05_density_repair,9,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,3,0,614.5607483863856,1.4515706964563442,2.0296011116027737,75,0.27652247385198364,-183.70557928085321,0.8547021023089573,6.951075658798218,52,0.26772976741691545,0.8547021023089573,-183.70557928085321,6.951075658798218,14.455747758731102,False,False,48.26711707148864,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_5404c2e28bb3,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.0,5,0,654.6475626373557,1.2030394171130603,3.179724012374842,200,0.7373932636052898,-333.19899206160926,0.8792073800824161,6.6558969985961545,142,0.7311082110231153,0.8792073800824161,-333.19899206160926,6.6558969985961545,13.531498525371596,False,False,48.19941239621167,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_22cc4fd91791,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,3,0,865.2763078308112,1.222338663418428,5.9589183074950975,260,0.9586112426868767,-394.2277921676636,0.8803414137576379,7.622597207260159,170,0.8752703934783774,0.8803414137576379,-394.2277921676636,7.622597207260159,13.166118363834746,False,False,46.82603200016031,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_fae1312b05e8,fh_h9_sl09_tp135_edge05_density_repair,9,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,5,0,-383.1518432998521,0.9525845135312216,15.648535560607899,431,1.5890824830693995,-560.5791786003086,0.9088467373804622,11.210297491073613,307,1.5806353576344816,0.9088467373804622,-560.5791786003086,15.648535560607899,11.83028215929612,False,False,44.147319837201564,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_528f53824fb8,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.0,3,0,-523.4593141174548,0.9122437564790519,8.134224779510618,391,1.4416038303483414,-487.79096426009863,0.8848385488396557,12.680787397956806,286,1.472513720793035,0.8848385488396557,-523.4593141174548,12.680787397956806,12.085882448858623,False,False,43.53599560354197,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_2302afa44c41,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,3,0,-523.4593141174548,0.9122437564790519,8.134224779510618,391,1.4416038303483414,-487.79096426009863,0.8848385488396557,12.680787397956806,286,1.472513720793035,0.8848385488396557,-523.4593141174548,12.680787397956806,12.085882448858623,False,False,43.53599560354197,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_ba60b7b8e603,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,3,0,912.0005056667337,1.2078322461134507,6.320446275234212,298,1.0987159627718817,-502.32119731903083,0.8610475205769128,7.758780214309731,187,0.9627974328262151,0.8610475205769128,-502.32119731903083,7.758780214309731,12.938486604401902,False,False,42.05463084359266,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_ea7e13b9f4a9,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.5,3,0,-678.8388540267965,0.896281183244735,10.492039543724111,429,1.5817085504333466,-245.99935064315673,0.9511700467739029,6.056617778778041,306,1.5754867082610793,0.896281183244735,-678.8388540267965,10.492039543724111,11.842804741305574,False,False,41.38052740356881,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7d4b533b7406,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.0,3,0,343.5966149139473,1.1157812817430695,2.817403551673881,172,0.6341582067005491,-403.0648305320676,0.8357464751032309,6.695612667465162,126,0.6487298210486797,0.8357464751032309,-403.0648305320676,6.695612667465162,13.71711197225077,False,False,41.37023358287345,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_ee2fcbc384f1,fh_h9_sl09_tp135_edge05_density_repair,9,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,5,0,35.17479726791177,1.0122768944316727,5.654805216598522,169,0.6230973077464699,-399.4138536453247,0.8306077168890793,5.774079134941102,113,0.5817973791944508,0.8306077168890793,-399.4138536453247,5.774079134941102,13.795105313059079,False,False,41.178513799453604,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_fe3f068d0ec9,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.0,3,0,-85.41051856040679,0.985006480839946,8.023793651294636,394,1.4526647293024209,-622.1391981506345,0.8743090241260428,9.300006114578277,285,1.4673650714196327,0.8743090241260428,-622.1391981506345,9.300006114578277,12.079970199277946,False,False,40.88678362369805,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_79743de7cb3f,fh_h3_sl09_tp135_edge05_density_repair,3,morph_session_core_v1,12,small_hist_gradient_v1,small_boosting(작은 부스팅),event_cash_any_context,long_only,0.5,3,0,-85.41051856040679,0.985006480839946,8.023793651294636,394,1.4526647293024209,-622.1391981506345,0.8743090241260428,9.300006114578277,285,1.4673650714196327,0.8743090241260428,-622.1391981506345,9.300006114578277,12.079970199277946,False,False,40.88678362369805,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_bd8b7b7b7795,fh_h9_sl09_tp135_edge05_density_repair,9,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.5,5,0,375.0424033451061,1.1487280844514909,5.491591167831421,161,0.5936015772022583,-403.4603174686433,0.8348345259371771,8.999970633029937,119,0.6126892754348642,0.8348345259371771,-403.4603174686433,8.999970633029937,13.793709147362879,False,False,40.19223652172068,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_24aae95f5daa,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_morph_range_impulse,long_only,0.0,5,0,-645.0074649047832,0.9190453963242764,14.576354027175874,519,1.9135355190557268,-751.4441406250065,0.8959823942117237,11.049783312225406,423,2.177878684949139,0.8959823942117237,-751.4441406250065,14.576354027175874,10.908585795995133,False,False,39.40720199956155,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_7ce88acdd849,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,small_hist_gradient_v1,small_boosting(작은 부스팅),event_session_edges,long_only,0.0,5,0,437.73081604957656,1.0785540323134755,4.958040109252951,367,1.3531166387157068,-606.6491191291839,0.8669081668563671,11.24607265701294,248,1.2768650446037506,0.8669081668563671,-606.6491191291839,11.24607265701294,12.370018316680543,False,False,39.252877415594924,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_23ce3dd006d6,fh_h3_sl09_tp135_edge05_density_repair,3,compact_event_context_v1,22,linear_logreg_balanced_v1,linear(선형),event_session_edges,long_only,0.5,8,0,269.02776771545973,1.1447004223366997,5.028228092956517,108,0.39819236234685645,-351.1341165161096,0.8007199551288305,4.009993165588343,85,0.4376351967391887,0.8007199551288305,-351.1341165161096,5.028228092956517,14.164172440913955,False,False,39.19833589838925,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_b2dfb4dcdc5c,fh_h3_sl09_tp135_edge05_density_repair,3,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,3,0,-733.2947229385397,0.8889451871113849,10.526039543724112,433,1.5964564157054524,-371.49214334487795,0.9280523996751155,7.292902707099906,310,1.596081305754688,0.8889451871113849,-733.2947229385397,10.526039543724112,11.807462278539859,False,False,39.07033664841293,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f69c_eeb4ab3de33b,fh_h9_sl09_tp135_edge05_density_repair,9,session_morph_micro_v2,8,small_hist_gradient_v1,small_boosting(작은 부스팅),event_morph_range_impulse,long_only,0.0,5,0,-314.94638113020494,0.9618089090875799,17.665063046455376,449,1.6554478767938754,-675.6025122451754,0.8945905677245245,11.873931025505069,321,1.6527164488621127,0.8945905677245245,-675.6025122451754,17.665063046455376,11.691835674344013,False,False,38.74128483782701,proxy_repair_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
