candidate_id,family,split,selection_role,baseline_trade_count,kept_trade_count,vetoed_trade_count,kept_fraction,baseline_net_profit,kept_net_profit,vetoed_net_profit,net_delta_vs_baseline,baseline_profit_factor,kept_profit_factor,profit_factor_delta,baseline_drawdown_percent_proxy,kept_drawdown_percent_proxy,drawdown_delta_proxy,baseline_trades_per_day,kept_trades_per_day,baseline_proxy_win_count,kept_proxy_win_count,baseline_proxy_win_runtime_loss_count,kept_proxy_win_runtime_loss_count,vetoed_proxy_win_runtime_loss_count,proxy_win_runtime_loss_capture_rate,baseline_proxy_win_runtime_loss_rate,kept_proxy_win_runtime_loss_rate,reversal_rate_reduction,runtime_winner_count,vetoed_runtime_winner_count,false_veto_runtime_winner_rate,kept_gross_profit,kept_gross_loss,kept_win_rate_percent,kept_avg_win,kept_avg_loss,kept_payoff_ratio,kept_expectancy,kept_recovery_factor,kept_time_under_water_proxy_rows,kept_max_consecutive_loss,kept_long_trade_count,kept_short_trade_count
f85b_path_inversion_surrogate_024,path_inversion_surrogate,validation,selection,2326,1628,698,0.6999140154772141,-378.76,-251.89,-126.87000000000002,126.87,0.712184075745832,0.7272825698602254,0.015098494114393457,76.3439999999995,51.892,-24.451999999999494,8.67910447761194,6.097378277153558,1089,771,795,553,242,0.30440251572327043,0.7300275482093664,0.7172503242542153,0.012777223955151129,638,184,0.2884012539184953,671.74,-923.63,27.88697788697789,1.4796035242290748,-0.7867376490630323,1.880682240123138,-0.15472358722358723,-0.9708240191166266,1625,18,1628,0
f85b_path_inversion_surrogate_024,path_inversion_surrogate,oos,locked_readout_only,1801,1175,626,0.6524153248195447,-133.51,-109.21000000000001,-24.300000000000004,24.299999999999983,0.8598276061188279,0.8270652879606023,-0.03276231815822561,30.239999999999682,22.727999999999795,-7.511999999999887,9.33160621761658,6.0880829015544045,821,557,560,381,179,0.3196428571428571,0.682095006090134,0.6840215439856373,-0.001926537895503344,556,203,0.36510791366906475,522.3,-631.51,30.04255319148936,1.4796033994334277,-0.7682603406326034,1.9259140699819124,-0.09294468085106383,-0.9610172474480904,1171,21,1175,0
f85b_path_inversion_surrogate_025,path_inversion_surrogate,validation,selection,2326,1674,652,0.7196904557179707,-378.76,-277.23,-101.53,101.52999999999997,0.712184075745832,0.7100347251276042,-0.002149350618227741,76.3439999999995,56.18199999999983,-20.161999999999665,8.67910447761194,6.269662921348314,1089,792,795,571,224,0.28176100628930817,0.7300275482093664,0.7209595959595959,0.009067952249770528,638,179,0.28056426332288403,678.8499999999999,-956.08,27.419354838709676,1.4789760348583876,-0.7868971193415638,1.8795036841613053,-0.1656093189964158,-0.9868997187711397,1671,18,1674,0
f85b_path_inversion_surrogate_025,path_inversion_surrogate,oos,locked_readout_only,1801,1209,592,0.67129372570794,-133.51,-113.53000000000002,-19.980000000000008,19.979999999999976,0.8598276061188279,0.8254485632139726,-0.03437904290485527,30.239999999999682,23.585999999999792,-6.65399999999989,9.33160621761658,6.2642487046632125,821,571,560,389,171,0.3053571428571429,0.682095006090134,0.681260945709282,0.0008340603808519864,556,193,0.3471223021582734,536.88,-650.4100000000001,30.024813895781637,1.47900826446281,-0.7688061465721041,1.923772684515209,-0.09390405293631102,-0.962689731196481,1205,22,1209,0
f85b_path_inversion_surrogate_026,path_inversion_surrogate,validation,selection,2326,1953,373,0.8396388650042992,-378.76,-320.46,-58.300000000000004,58.30000000000001,0.712184075745832,0.710963994516199,-0.0012200812296330188,76.3439999999995,64.82799999999972,-11.515999999999778,8.67910447761194,7.287313432835821,1089,916,795,669,126,0.15849056603773584,0.7300275482093664,0.730349344978166,-0.00032179676879950936,638,103,0.1614420062695925,788.26,-1108.7199999999998,27.393753200204813,1.4733831775700934,-0.7818899858956275,1.884386811633589,-0.16408602150537632,-0.9886468809773596,1950,17,1953,0
f85b_path_inversion_surrogate_026,path_inversion_surrogate,oos,locked_readout_only,1801,1478,323,0.8206551915602444,-133.51,-113.03000000000003,-20.48,20.47999999999996,0.8598276061188279,0.8556320488421697,-0.004195557276658213,30.239999999999682,24.899999999999736,-5.339999999999947,9.33160621761658,7.658031088082901,821,686,560,464,96,0.17142857142857143,0.682095006090134,0.6763848396501457,0.005710166439988229,556,102,0.18345323741007194,669.9,-782.9300000000001,30.717185385656293,1.4755506607929514,-0.7645800781250001,1.9298837401197835,-0.0764749661705007,-0.907871485943785,1467,19,1478,0
f85b_path_inversion_surrogate_027,path_inversion_surrogate,validation,selection,2326,2139,187,0.9196044711951848,-378.76,-354.15999999999997,-24.6,24.600000000000023,0.712184075745832,0.7081259271468601,-0.004058148598971911,76.3439999999995,71.56799999999961,-4.775999999999883,8.67910447761194,7.981343283582089,1089,1007,795,739,56,0.07044025157232704,0.7300275482093664,0.733862959285005,-0.0038354110756385618,638,54,0.08463949843260188,859.24,-1213.4,27.302477793361383,1.4713013698630137,-0.7803215434083602,1.8855065354680947,-0.16557269752220663,-0.9897160742231217,2136,18,2139,0
f85b_path_inversion_surrogate_027,path_inversion_surrogate,oos,locked_readout_only,1801,1656,145,0.9194891726818434,-133.51,-127.31000000000003,-6.200000000000001,6.19999999999996,0.8598276061188279,0.8547733935639893,-0.005054212554838622,30.239999999999682,28.26799999999968,-1.9720000000000013,9.33160621761658,8.580310880829016,821,755,560,516,44,0.07857142857142857,0.682095006090134,0.6834437086092715,-0.0013487025191375457,556,48,0.08633093525179857,749.3199999999999,-876.63,30.67632850241546,1.47503937007874,-0.7636149825783972,1.9316532594713773,-0.07687801932367151,-0.9007358143483901,1638,22,1656,0
f85b_path_inversion_surrogate_028,path_inversion_surrogate,validation,selection,2326,1395,931,0.5997420464316423,-378.76,-229.64999999999998,-149.11,149.11,0.712184075745832,0.7128980234782282,0.0007139477323961918,76.3439999999995,46.77999999999998,-29.563999999999517,8.67910447761194,5.224719101123595,1089,662,795,474,321,0.4037735849056604,0.7300275482093664,0.716012084592145,0.014015463617221391,638,254,0.3981191222570533,570.24,-799.8900000000001,27.526881720430108,1.485,-0.7911869436201782,1.8769268274387727,-0.16462365591397848,-0.9818298418127407,1392,19,1395,0
f85b_path_inversion_surrogate_028,path_inversion_surrogate,oos,locked_readout_only,1801,922,879,0.5119378123264853,-133.51,-94.56,-38.95,38.94999999999999,0.8598276061188279,0.8110764804603212,-0.0487511256585067,30.239999999999682,19.487999999999957,-10.751999999999725,9.33160621761658,4.904255319148936,821,427,560,290,270,0.48214285714285715,0.682095006090134,0.6791569086651054,0.0029380974250285963,556,282,0.5071942446043165,405.96,-500.52,29.718004338394795,1.4816058394160583,-0.7724074074074074,1.918166274957256,-0.10255965292841648,-0.9704433497536968,922,17,922,0
f85b_path_inversion_surrogate_029,path_inversion_surrogate,validation,selection,2326,1674,652,0.7196904557179707,-378.76,-277.23,-101.53,101.52999999999997,0.712184075745832,0.7100347251276042,-0.002149350618227741,76.3439999999995,56.18199999999983,-20.161999999999665,8.67910447761194,6.269662921348314,1089,792,795,571,224,0.28176100628930817,0.7300275482093664,0.7209595959595959,0.009067952249770528,638,179,0.28056426332288403,678.8499999999999,-956.08,27.419354838709676,1.4789760348583876,-0.7868971193415638,1.8795036841613053,-0.1656093189964158,-0.9868997187711397,1671,18,1674,0
f85b_path_inversion_surrogate_029,path_inversion_surrogate,oos,locked_readout_only,1801,1209,592,0.67129372570794,-133.51,-113.53000000000002,-19.980000000000008,19.979999999999976,0.8598276061188279,0.8254485632139726,-0.03437904290485527,30.239999999999682,23.585999999999792,-6.65399999999989,9.33160621761658,6.2642487046632125,821,571,560,389,171,0.3053571428571429,0.682095006090134,0.681260945709282,0.0008340603808519864,556,193,0.3471223021582734,536.88,-650.4100000000001,30.024813895781637,1.47900826446281,-0.7688061465721041,1.923772684515209,-0.09390405293631102,-0.962689731196481,1205,22,1209,0
f85b_path_inversion_surrogate_030,path_inversion_surrogate,validation,selection,2326,1953,373,0.8396388650042992,-378.76,-320.46,-58.300000000000004,58.30000000000001,0.712184075745832,0.710963994516199,-0.0012200812296330188,76.3439999999995,64.82799999999972,-11.515999999999778,8.67910447761194,7.287313432835821,1089,916,795,669,126,0.15849056603773584,0.7300275482093664,0.730349344978166,-0.00032179676879950936,638,103,0.1614420062695925,788.26,-1108.7199999999998,27.393753200204813,1.4733831775700934,-0.7818899858956275,1.884386811633589,-0.16408602150537632,-0.9886468809773596,1950,17,1953,0
f85b_path_inversion_surrogate_030,path_inversion_surrogate,oos,locked_readout_only,1801,1478,323,0.8206551915602444,-133.51,-113.03000000000003,-20.48,20.47999999999996,0.8598276061188279,0.8556320488421697,-0.004195557276658213,30.239999999999682,24.899999999999736,-5.339999999999947,9.33160621761658,7.658031088082901,821,686,560,464,96,0.17142857142857143,0.682095006090134,0.6763848396501457,0.005710166439988229,556,102,0.18345323741007194,669.9,-782.9300000000001,30.717185385656293,1.4755506607929514,-0.7645800781250001,1.9298837401197835,-0.0764749661705007,-0.907871485943785,1467,19,1478,0
f85b_path_inversion_surrogate_031,path_inversion_surrogate,validation,selection,2326,2139,187,0.9196044711951848,-378.76,-354.15999999999997,-24.6,24.600000000000023,0.712184075745832,0.7081259271468601,-0.004058148598971911,76.3439999999995,71.56799999999961,-4.775999999999883,8.67910447761194,7.981343283582089,1089,1007,795,739,56,0.07044025157232704,0.7300275482093664,0.733862959285005,-0.0038354110756385618,638,54,0.08463949843260188,859.24,-1213.4,27.302477793361383,1.4713013698630137,-0.7803215434083602,1.8855065354680947,-0.16557269752220663,-0.9897160742231217,2136,18,2139,0
f85b_path_inversion_surrogate_031,path_inversion_surrogate,oos,locked_readout_only,1801,1656,145,0.9194891726818434,-133.51,-127.31000000000003,-6.200000000000001,6.19999999999996,0.8598276061188279,0.8547733935639893,-0.005054212554838622,30.239999999999682,28.26799999999968,-1.9720000000000013,9.33160621761658,8.580310880829016,821,755,560,516,44,0.07857142857142857,0.682095006090134,0.6834437086092715,-0.0013487025191375457,556,48,0.08633093525179857,749.3199999999999,-876.63,30.67632850241546,1.47503937007874,-0.7636149825783972,1.9316532594713773,-0.07687801932367151,-0.9007358143483901,1638,22,1656,0
f85b_both_hit_ambiguity_proxy_032,both_hit_ambiguity_proxy,validation,selection,2326,2320,6,0.9974204643164231,-378.76,-378.54,-0.2200000000000002,0.21999999999997044,0.712184075745832,0.711676441465458,-0.0005076342803739253,76.3439999999995,76.2999999999995,-0.04399999999999693,8.67910447761194,8.656716417910447,1089,1086,795,793,2,0.0025157232704402514,0.7300275482093664,0.7302025782688766,-0.0001750300595101395,638,2,0.003134796238244514,934.3599999999999,-1312.9,27.413793103448278,1.4691194968553458,-0.7796318289786224,1.8843759865217475,-0.16316379310344828,-0.9922411533420773,2317,21,2320,0
f85b_both_hit_ambiguity_proxy_032,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1784,17,0.9905607995558023,-133.51,-131.46000000000004,-2.05,2.0499999999999545,0.8598276061188279,0.8605894142973797,0.0007618081785517594,30.239999999999682,30.169999999999657,-0.07000000000002515,9.33160621761658,9.243523316062177,821,812,560,554,6,0.010714285714285714,0.682095006090134,0.6822660098522167,-0.00017100376208278867,556,5,0.008992805755395683,811.51,-942.9699999999999,30.885650224215247,1.4727949183303086,-0.7647769667477696,1.925783571376895,-0.07368834080717492,-0.8714617169373651,1764,19,1784,0
f85b_both_hit_ambiguity_proxy_033,both_hit_ambiguity_proxy,validation,selection,2326,2325,1,0.9995700773860705,-378.76,-378.01,-0.75,0.75,0.712184075745832,0.7125901933502126,0.00040611760438058475,76.3439999999995,76.19399999999949,-0.15000000000000568,8.67910447761194,8.675373134328359,1089,1089,795,795,0,0.0,0.7300275482093664,0.7300275482093664,0.0,638,0,0.0,937.22,-1315.23,27.440860215053764,1.4689968652037617,-0.7796265560165975,1.8842314360216434,-0.16258494623655914,-0.9922303593458868,2322,21,2325,0
f85b_both_hit_ambiguity_proxy_033,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1800,1,0.9994447529150472,-133.51,-132.57000000000002,-0.94,0.9399999999999693,0.8598276061188279,0.8606770149128247,0.0008494087939967532,30.239999999999682,30.051999999999673,-0.1880000000000095,9.33160621761658,9.32642487046632,821,821,560,560,0,0.0,0.682095006090134,0.682095006090134,0.0,556,0,0.0,818.96,-951.53,30.88888888888889,1.4729496402877698,-0.764895498392283,1.9256874218553124,-0.07365000000000001,-0.8822707307334051,1782,19,1800,0
f85b_both_hit_ambiguity_proxy_034,both_hit_ambiguity_proxy,validation,selection,2326,2307,19,0.9918314703353397,-378.76,-372.16999999999996,-6.589999999999999,6.590000000000032,0.712184075745832,0.7145213129089416,0.002337237163109629,76.3439999999995,75.02599999999951,-1.3179999999999836,8.67910447761194,8.60820895522388,1089,1083,795,790,5,0.006289308176100629,0.7300275482093664,0.7294552169898431,0.000572331219523381,638,4,0.006269592476489028,931.5,-1303.67,27.481577806675336,1.4692429022082019,-0.7792408846383743,1.8854797421082954,-0.16132206328565235,-0.992109402073954,2304,20,2307,0
f85b_both_hit_ambiguity_proxy_034,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1770,31,0.9827873403664631,-133.51,-127.46000000000001,-6.05,6.049999999999983,0.8598276061188279,0.8636339321058318,0.0038063259870039223,30.239999999999682,29.51399999999965,-0.7260000000000311,9.33160621761658,9.17098445595855,821,804,560,547,13,0.023214285714285715,0.682095006090134,0.6803482587064676,0.0017467473836663139,556,8,0.014388489208633094,807.23,-934.69,30.96045197740113,1.4730474452554745,-0.764885433715221,1.9258406296228585,-0.07201129943502825,-0.8637256895032969,1750,19,1770,0
f85b_both_hit_ambiguity_proxy_035,both_hit_ambiguity_proxy,validation,selection,2326,2324,2,0.999140154772141,-378.76,-377.28,-1.48,1.4800000000000182,0.712184075745832,0.7129859262076835,0.0008018504618515498,76.3439999999995,76.0479999999995,-0.29599999999999227,8.67910447761194,8.671641791044776,1089,1089,795,795,0,0.0,0.7300275482093664,0.7300275482093664,0.0,638,0,0.0,937.22,-1314.5,27.452667814113596,1.4689968652037617,-0.779655990510083,1.884160300291778,-0.1623407917383821,-0.9922154428781886,2321,21,2324,0
f85b_both_hit_ambiguity_proxy_035,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1796,5,0.997223764575236,-133.51,-131.76999999999998,-1.7399999999999998,1.740000000000009,0.8598276061188279,0.8611909953754912,0.0013633892566632388,30.239999999999682,29.89199999999967,-0.3480000000000132,9.33160621761658,9.305699481865284,821,819,560,558,2,0.0035714285714285713,0.682095006090134,0.6813186813186813,0.0007763247714526189,556,1,0.0017985611510791368,817.52,-949.29,30.902004454342986,1.4730090090090089,-0.7649395648670427,1.9256540995693412,-0.0733685968819599,-0.8816405727284989,1778,19,1796,0
f85b_both_hit_ambiguity_proxy_036,both_hit_ambiguity_proxy,validation,selection,2326,2326,0,1.0,-378.76,-378.76,0.0,0.0,0.712184075745832,0.712184075745832,0.0,76.3439999999995,76.3439999999995,0.0,8.67910447761194,8.67910447761194,1089,1089,795,795,0,0.0,0.7300275482093664,0.7300275482093664,0.0,638,0,0.0,937.22,-1315.98,27.429062768701634,1.4689968652037617,-0.7796090047393365,1.884273855578314,-0.16283748925193464,-0.9922456250654996,2323,21,2326,0
f85b_both_hit_ambiguity_proxy_036,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1800,1,0.9994447529150472,-133.51,-132.74,-0.77,0.7699999999999818,0.8598276061188279,0.8605232741410109,0.0006956680221830158,30.239999999999682,30.085999999999675,-0.15400000000000702,9.33160621761658,9.32642487046632,821,820,560,559,1,0.0017857142857142857,0.682095006090134,0.6817073170731708,0.0003876890169631775,556,0,0.0,818.96,-951.6999999999999,30.88888888888889,1.4729496402877698,-0.7650321543408359,1.9253434407039884,-0.07374444444444445,-0.8824037758425943,1782,19,1800,0
f85b_both_hit_ambiguity_proxy_037,both_hit_ambiguity_proxy,validation,selection,2326,2299,27,0.9883920894239037,-378.76,-370.65,-8.11,8.110000000000014,0.712184075745832,0.7147090517241379,0.002524975978305921,76.3439999999995,74.7219999999995,-1.6219999999999999,8.67910447761194,8.578358208955224,1089,1078,795,787,8,0.010062893081761006,0.7300275482093664,0.7300556586270872,-2.8110417720772496e-05,638,6,0.009404388714733543,928.55,-1299.2,27.49021313614615,1.4692246835443037,-0.7793641271745652,1.8851582107976863,-0.1612222705524141,-0.9920772998581474,2296,18,2299,0
f85b_both_hit_ambiguity_proxy_037,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1746,55,0.9694614103275958,-133.51,-126.64000000000001,-6.870000000000002,6.869999999999976,0.8598276061188279,0.8626702524507678,0.0028426463319398687,30.239999999999682,29.205999999999666,-1.0340000000000167,9.33160621761658,9.046632124352332,821,795,560,539,21,0.0375,0.682095006090134,0.6779874213836478,0.0041075847064862,556,16,0.02877697841726619,795.52,-922.16,30.927835051546392,1.4731851851851852,-0.7646434494195687,1.9266302304733816,-0.07253150057273769,-0.8672190645757821,1726,19,1746,0
f85b_both_hit_ambiguity_proxy_038,both_hit_ambiguity_proxy,validation,selection,2326,2324,2,0.999140154772141,-378.76,-377.28,-1.48,1.4800000000000182,0.712184075745832,0.7129859262076835,0.0008018504618515498,76.3439999999995,76.0479999999995,-0.29599999999999227,8.67910447761194,8.671641791044776,1089,1089,795,795,0,0.0,0.7300275482093664,0.7300275482093664,0.0,638,0,0.0,937.22,-1314.5,27.452667814113596,1.4689968652037617,-0.779655990510083,1.884160300291778,-0.1623407917383821,-0.9922154428781886,2321,21,2324,0
f85b_both_hit_ambiguity_proxy_038,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1789,12,0.9933370349805664,-133.51,-128.21,-5.300000000000001,5.299999999999983,0.8598276061188279,0.8642303456455439,0.004402739526715993,30.239999999999682,29.321999999999647,-0.9180000000000348,9.33160621761658,9.26943005181347,821,817,560,556,4,0.007142857142857143,0.682095006090134,0.6805385556915544,0.0015564503985795453,556,2,0.0035971223021582736,816.11,-944.3199999999999,30.967020681945222,1.4731227436823104,-0.7646315789473683,1.9265784781087487,-0.07166573504751259,-0.8744969647363859,1770,19,1789,0
f85b_both_hit_ambiguity_proxy_039,both_hit_ambiguity_proxy,validation,selection,2326,2326,0,1.0,-378.76,-378.76,0.0,0.0,0.712184075745832,0.712184075745832,0.0,76.3439999999995,76.3439999999995,0.0,8.67910447761194,8.67910447761194,1089,1089,795,795,0,0.0,0.7300275482093664,0.7300275482093664,0.0,638,0,0.0,937.22,-1315.98,27.429062768701634,1.4689968652037617,-0.7796090047393365,1.884273855578314,-0.16283748925193464,-0.9922456250654996,2323,21,2326,0
f85b_both_hit_ambiguity_proxy_039,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1797,4,0.9977790116601888,-133.51,-130.31,-3.1999999999999997,3.1999999999999886,0.8598276061188279,0.862726094788627,0.0028984886697991374,30.239999999999682,29.59999999999965,-0.6400000000000325,9.33160621761658,9.310880829015543,821,818,560,557,3,0.005357142857142857,0.682095006090134,0.6809290953545232,0.0011659107356107867,556,0,0.0,818.96,-949.27,30.940456316082358,1.4729496402877698,-0.7649234488315874,1.9256170568933206,-0.07251530328324986,-0.8804729729729834,1779,19,1797,0
f85b_both_hit_ambiguity_proxy_040,both_hit_ambiguity_proxy,validation,selection,2326,2283,43,0.9815133276010318,-378.76,-358.43,-20.330000000000002,20.329999999999984,0.712184075745832,0.7214952835319896,0.009311207786157571,76.3439999999995,72.27799999999947,-4.066000000000031,8.67910447761194,8.51865671641791,1089,1071,795,780,15,0.018867924528301886,0.7300275482093664,0.7282913165266106,0.0017362316827558288,638,6,0.009404388714733543,928.55,-1286.98,27.68287341217696,1.4692246835443037,-0.7795154451847366,1.8847922675811941,-0.15699956197985107,-0.9918094025844729,2280,18,2283,0
f85b_both_hit_ambiguity_proxy_040,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1714,87,0.9516935036091061,-133.51,-134.27,0.7600000000000018,-0.7600000000000193,0.8598276061188279,0.8522232005282853,-0.007604405590542651,30.239999999999682,30.453999999999716,0.21400000000003416,9.33160621761658,8.880829015544041,821,780,560,532,28,0.05,0.682095006090134,0.6820512820512821,4.372403885188891e-05,556,30,0.0539568345323741,774.33,-908.6,30.688448074679112,1.4721102661596959,-0.7648148148148148,1.9247930840828953,-0.07833722287047842,-0.8817889275628902,1695,19,1714,0
f85b_both_hit_ambiguity_proxy_041,both_hit_ambiguity_proxy,validation,selection,2326,2324,2,0.999140154772141,-378.76,-377.28,-1.48,1.4800000000000182,0.712184075745832,0.7129859262076835,0.0008018504618515498,76.3439999999995,76.0479999999995,-0.29599999999999227,8.67910447761194,8.671641791044776,1089,1089,795,795,0,0.0,0.7300275482093664,0.7300275482093664,0.0,638,0,0.0,937.22,-1314.5,27.452667814113596,1.4689968652037617,-0.779655990510083,1.884160300291778,-0.1623407917383821,-0.9922154428781886,2321,21,2324,0
f85b_both_hit_ambiguity_proxy_041,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1784,17,0.9905607995558023,-133.51,-131.32,-2.1900000000000004,2.1899999999999977,0.8598276061188279,0.8607245884948244,0.0008969823759964468,30.239999999999682,29.943999999999654,-0.2960000000000278,9.33160621761658,9.243523316062177,821,814,560,555,5,0.008928571428571428,0.682095006090134,0.6818181818181818,0.00027682427195219184,556,5,0.008992805755395683,811.56,-942.88,30.885650224215247,1.4728856624319417,-0.7647039740470397,1.9260860573758953,-0.07360986547085202,-0.877103927331028,1765,19,1784,0
f85b_both_hit_ambiguity_proxy_042,both_hit_ambiguity_proxy,validation,selection,2326,2326,0,1.0,-378.76,-378.76,0.0,0.0,0.712184075745832,0.712184075745832,0.0,76.3439999999995,76.3439999999995,0.0,8.67910447761194,8.67910447761194,1089,1089,795,795,0,0.0,0.7300275482093664,0.7300275482093664,0.0,638,0,0.0,937.22,-1315.98,27.429062768701634,1.4689968652037617,-0.7796090047393365,1.884273855578314,-0.16283748925193464,-0.9922456250654996,2323,21,2326,0
f85b_both_hit_ambiguity_proxy_042,both_hit_ambiguity_proxy,oos,locked_readout_only,1801,1796,5,0.997223764575236,-133.51,-129.58999999999997,-3.9200000000000004,3.920000000000016,0.8598276061188279,0.8633809498708556,0.003553343752027649,30.239999999999682,29.455999999999644,-0.784000000000038,9.33160621761658,9.305699481865284,821,818,560,557,3,0.005357142857142857,0.682095006090134,0.6809290953545232,0.0011659107356107867,556,0,0.0,818.96,-948.55,30.957683741648108,1.4729496402877698,-0.7649596774193548,1.9255258594242102,-0.07215478841870823,-0.8798886474742094,1778,19,1796,0
f85b_session_regime_route_043,session_regime_route,validation,selection,2326,2158,168,0.9277730008598453,-378.76,-360.27,-18.490000000000006,18.49000000000001,0.712184075745832,0.7059356481708213,-0.006248427575010651,76.3439999999995,72.7899999999996,-3.5539999999999026,8.67910447761194,8.052238805970148,1089,1019,795,744,51,0.06415094339622641,0.7300275482093664,0.7301275760549558,-0.00010002784558937883,638,50,0.07836990595611286,864.87,-1225.1399999999999,27.247451343836886,1.4708673469387754,-0.7803439490445859,1.8848962034493018,-0.16694624652455978,-0.9898887209781619,2155,18,2158,0
f85b_session_regime_route_043,session_regime_route,oos,locked_readout_only,1801,1642,159,0.9117157134925041,-133.51,-134.08,0.5700000000000021,-0.5700000000000216,0.8598276061188279,0.8461626719597967,-0.01366493415903125,30.239999999999682,29.495999999999732,-0.74399999999995,9.33160621761658,8.507772020725389,821,753,560,515,45,0.08035714285714286,0.682095006090134,0.6839309428950863,-0.0018359368049523095,556,56,0.10071942446043165,737.49,-871.57,30.450669914738125,1.47498,-0.7631961471103328,1.9326355427561754,-0.08165651644336176,-0.909140222403046,1625,19,1642,0
f85b_session_regime_route_044,session_regime_route,validation,selection,2326,2158,168,0.9277730008598453,-378.76,-360.27,-18.490000000000006,18.49000000000001,0.712184075745832,0.7059356481708213,-0.006248427575010651,76.3439999999995,72.7899999999996,-3.5539999999999026,8.67910447761194,8.052238805970148,1089,1019,795,744,51,0.06415094339622641,0.7300275482093664,0.7301275760549558,-0.00010002784558937883,638,50,0.07836990595611286,864.87,-1225.1399999999999,27.247451343836886,1.4708673469387754,-0.7803439490445859,1.8848962034493018,-0.16694624652455978,-0.9898887209781619,2155,18,2158,0
f85b_session_regime_route_044,session_regime_route,oos,locked_readout_only,1801,1642,159,0.9117157134925041,-133.51,-134.08,0.5700000000000021,-0.5700000000000216,0.8598276061188279,0.8461626719597967,-0.01366493415903125,30.239999999999682,29.495999999999732,-0.74399999999995,9.33160621761658,8.507772020725389,821,753,560,515,45,0.08035714285714286,0.682095006090134,0.6839309428950863,-0.0018359368049523095,556,56,0.10071942446043165,737.49,-871.57,30.450669914738125,1.47498,-0.7631961471103328,1.9326355427561754,-0.08165651644336176,-0.909140222403046,1625,19,1642,0
f85b_session_regime_route_045,session_regime_route,validation,selection,2326,2192,134,0.942390369733448,-378.76,-363.88,-14.88,14.879999999999995,0.712184075745832,0.7072801866301988,-0.00490388911563322,76.3439999999995,73.51199999999957,-2.8319999999999226,8.67910447761194,8.17910447761194,1089,1034,795,757,38,0.04779874213836478,0.7300275482093664,0.7321083172147002,-0.0020807690053337158,638,40,0.06269592476489028,879.22,-1243.1,27.28102189781022,1.4702675585284282,-0.779861982434128,1.885292002489192,-0.1660036496350365,-0.989988029165312,2189,19,2192,0
f85b_session_regime_route_045,session_regime_route,oos,locked_readout_only,1801,1688,113,0.9372570794003331,-133.51,-124.73999999999998,-8.770000000000003,8.77000000000001,0.8598276061188279,0.860078519349411,0.0002509132305831274,30.239999999999682,27.877999999999677,-2.3620000000000054,9.33160621761658,8.746113989637307,821,769,560,526,34,0.060714285714285714,0.682095006090134,0.6840052015604682,-0.0019101954703342194,556,36,0.06474820143884892,766.76,-891.5,30.805687203791468,1.4745384615384616,-0.7632705479452054,1.9318686742309852,-0.07389810426540283,-0.8948992036731577,1671,19,1688,0
f85b_session_regime_route_046,session_regime_route,validation,selection,2326,1981,345,0.851676698194325,-378.76,-339.30999999999995,-39.45,39.450000000000045,0.712184075745832,0.6994437259730367,-0.012740349772795256,76.3439999999995,68.59799999999973,-7.745999999999768,8.67910447761194,7.419475655430712,1089,931,795,677,118,0.14842767295597484,0.7300275482093664,0.7271750805585392,0.0028524676508272506,638,102,0.15987460815047022,789.6300000000001,-1128.94,27.057041898031297,1.473190298507463,-0.7812733564013841,1.885627209013131,-0.17128218071680967,-0.9892708242222843,1978,18,1981,0
f85b_session_regime_route_046,session_regime_route,oos,locked_readout_only,1801,1494,307,0.8295391449194892,-133.51,-112.00000000000001,-21.510000000000005,21.509999999999977,0.8598276061188279,0.8583103509348987,-0.0015172551839292003,30.239999999999682,24.531999999999726,-5.707999999999956,9.33160621761658,7.740932642487047,821,698,560,478,82,0.14642857142857144,0.682095006090134,0.6848137535816619,-0.0027187474915278953,556,96,0.17266187050359713,678.46,-790.46,30.78982597054886,1.474913043478261,-0.764468085106383,1.9293323975362722,-0.07496653279785812,-0.9130931028860367,1483,19,1494,0
f85b_session_regime_route_047,session_regime_route,validation,selection,2326,2055,271,0.8834909716251075,-378.76,-342.58,-36.18,36.18000000000001,0.712184075745832,0.7063885222578379,-0.005795553487994098,76.3439999999995,69.25199999999967,-7.091999999999828,8.67910447761194,7.667910447761194,1089,968,795,706,89,0.1119496855345912,0.7300275482093664,0.7293388429752066,0.0006887052341598698,638,78,0.12225705329153605,824.2,-1166.78,27.25060827250608,1.4717857142857145,-0.7804548494983278,1.885805072813335,-0.16670559610705596,-0.9893721480968105,2052,17,2055,0
