f85b_candidate_id,split,row_index,timestamp_utc,decision,session_bucket,hour_utc,p_short,p_flat,p_long,f85b_side_prob,f85b_probability_margin,f85b_flat_pressure,atr_points,open_sl_points,open_tp_points,f85b_atr_sl_ratio,computed_lot,f85b_veto,f85b_keep,runtime_net,proxy_win,runtime_win_bool,proxy_win_runtime_loss,proxy_loss_runtime_win,proxy_both_hit,proxy_exit_path_label,input_hash,target_candidate_id,source_candidate_id,runtime_wrapper_id
f85b_first_touch_surrogate_003,oos,40538,2025-11-06 18:00:00+00:00,long,cash_mid,18,0.0,0.4977245927,0.5022754073,0.5022754073,0.004550814599999953,-0.004550814599999953,6964.0000000001,700.0,1400.0,9.948571428571572,0.1,False,True,1.56,False,True,False,True,True,both_hit_close_direction,24C9AEAC635ECEC3,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40585,2025-11-07 16:50:00+00:00,long,cash_open_or_pre_open,16,0.0,0.4896293283,0.5103706717,0.5103706717,0.020741343399999945,-0.020741343399999945,4571.3571428571,700.0,1400.0,6.530510204081572,0.1,False,True,1.41,True,True,False,False,True,both_hit_close_direction,F00A3CEF9E7C2FC7,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40586,2025-11-07 16:55:00+00:00,long,cash_open_or_pre_open,16,0.0,0.4628204107,0.5371795893,0.5371795893,0.07435917859999996,-0.07435917859999996,4965.1428571428,700.0,1400.0,7.0930612244897135,0.1,False,True,-0.8,False,False,False,False,False,sl_expected,58F4EC680FA761D8,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40587,2025-11-07 17:00:00+00:00,long,cash_mid,17,0.0,0.4809342027,0.5190657973,0.5190657973,0.03813159460000004,-0.03813159460000004,5007.0714285714,700.0,1400.0,7.1529591836734285,0.1,False,True,-0.73,True,False,True,False,True,both_hit_close_direction,F488E30618EC7619,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40588,2025-11-07 17:05:00+00:00,long,cash_mid,17,0.0,0.4740886092,0.5259113908,0.5259113908,0.051822781600000034,-0.051822781600000034,5450.7857142857,700.0,1400.0,7.786836734693857,0.1,False,True,1.43,True,True,False,False,True,both_hit_close_direction,1171CA17376003FA,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40589,2025-11-07 17:10:00+00:00,long,cash_mid,17,0.0,0.4660843015,0.5339156985,0.5339156985,0.06783139699999996,-0.06783139699999996,5879.3571428571,700.0,1400.0,8.399081632653001,0.1,False,True,-0.73,False,False,False,False,True,both_hit_close_direction,CC2CE29F86343969,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40590,2025-11-07 17:15:00+00:00,long,cash_mid,17,0.0,0.4784578085,0.5215421915,0.5215421915,0.043084383000000004,-0.043084383000000004,6077.5714285714,700.0,1400.0,8.682244897959142,0.1,False,True,-0.71,False,False,False,False,True,both_hit_close_direction,A443F2426A833E49,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40591,2025-11-07 17:20:00+00:00,long,cash_mid,17,0.0,0.4782074094,0.5217925906,0.5217925906,0.043585181200000045,-0.043585181200000045,6343.6428571429,700.0,1400.0,9.06234693877557,0.1,False,True,-0.73,True,False,True,False,False,tp_expected,8355A800BDDF7624,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40592,2025-11-07 17:25:00+00:00,long,cash_mid,17,0.0,0.4704110622,0.5295889378,0.5295889378,0.05917787560000004,-0.05917787560000004,6738.2857142857,700.0,1400.0,9.626122448979572,0.1,False,True,1.47,False,True,False,True,False,sl_expected,4FF03D3FCF6DFF2E,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40593,2025-11-07 17:30:00+00:00,long,cash_mid,17,0.0,0.4778578281,0.5221421719,0.5221421719,0.044284343800000014,-0.044284343800000014,7049.8571428571,700.0,1400.0,10.071224489795858,0.1,False,True,-0.76,False,False,False,False,True,both_hit_close_direction,3B9D847CD3E0ACB4,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40594,2025-11-07 17:35:00+00:00,long,cash_mid,17,0.0,0.4823487997,0.5176512003,0.5176512003,0.035302400600000006,-0.035302400600000006,7420.3571428572,700.0,1400.0,10.600510204081715,0.1,False,True,-0.8,False,False,False,False,True,both_hit_close_direction,8E08CB39EC11DF3B,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40595,2025-11-07 17:40:00+00:00,long,cash_mid,17,0.0,0.4939904809,0.5060095191,0.5060095191,0.012019038200000054,-0.012019038200000054,7650.7857142857,700.0,1400.0,10.929693877551,0.1,False,True,1.41,False,True,False,True,True,both_hit_close_direction,774CFF7C089386EC,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40596,2025-11-07 17:45:00+00:00,long,cash_mid,17,0.0,0.4942423105,0.5057576895,0.5057576895,0.011515378999999992,-0.011515378999999992,7526.7142857143,700.0,1400.0,10.752448979591858,0.1,False,True,-0.8,False,False,False,False,True,both_hit_close_direction,4000A2F4875EC790,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40597,2025-11-07 17:50:00+00:00,long,cash_mid,17,0.0,0.4892453551,0.5107546449,0.5107546449,0.021509289799999998,-0.021509289799999998,6824.0,700.0,1400.0,9.748571428571429,0.1,False,True,1.56,False,True,False,True,False,sl_expected,6727C8D139E4DCD0,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40598,2025-11-07 17:55:00+00:00,long,cash_mid,17,0.0,0.4920086265,0.5079913735,0.5079913735,0.01598274700000002,-0.01598274700000002,6664.1428571429,700.0,1400.0,9.520204081632714,0.1,False,True,-0.88,True,False,True,False,False,tp_expected,96963E26FCBB5DAA,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40599,2025-11-07 18:00:00+00:00,long,cash_mid,18,0.0,0.4933917522,0.5066082478,0.5066082478,0.013216495600000044,-0.013216495600000044,6436.5,700.0,1400.0,9.195,0.1,False,True,1.43,False,True,False,True,False,sl_expected,9D3CE1832753FE5,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40600,2025-11-07 18:05:00+00:00,long,cash_mid,18,0.0,0.491672039,0.508327961,0.508327961,0.01665592199999999,-0.01665592199999999,6139.2142857143,700.0,1400.0,8.770306122449,0.1,False,True,-0.78,False,False,False,False,False,sl_expected,106D15A26A096AA8,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40601,2025-11-07 18:10:00+00:00,long,cash_mid,18,0.0,0.4953441024,0.5046558976,0.5046558976,0.009311795199999973,-0.009311795199999973,6022.2857142857,700.0,1400.0,8.60326530612243,0.1,False,True,-0.75,True,False,True,False,True,both_hit_close_direction,E71D8BA38D8FE785,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40603,2025-11-07 18:20:00+00:00,long,cash_mid,18,0.0,0.4927938581,0.5072061419,0.5072061419,0.014412283800000036,-0.014412283800000036,5478.5714285714,700.0,1400.0,7.8265306122448575,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,2339355A99BAC211,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40606,2025-11-07 18:35:00+00:00,long,cash_mid,18,0.0,0.4946667552,0.5053332448,0.5053332448,0.010666489599999995,-0.010666489599999995,4781.2142857143,700.0,1400.0,6.830306122449,0.1,False,True,-0.75,True,False,True,False,True,both_hit_close_direction,BB13804009DEB8EC,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40608,2025-11-07 18:45:00+00:00,long,cash_mid,18,0.0,0.4962983131,0.5037016869,0.5037016869,0.007403373799999946,-0.007403373799999946,4575.8571428571,700.0,1400.0,6.536938775510143,0.1,False,True,-0.73,True,False,True,False,False,tp_expected,877AE4CF2C36CF8B,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40609,2025-11-07 18:50:00+00:00,long,cash_mid,18,0.0,0.4958252907,0.5041747093,0.5041747093,0.008349418599999991,-0.008349418599999991,4365.0714285715,700.0,1400.0,6.235816326530714,0.1,False,True,1.67,False,True,False,True,False,sl_expected,F2080BB856CEEF1D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40610,2025-11-07 18:55:00+00:00,long,cash_mid,18,0.0,0.4932187796,0.5067812204,0.5067812204,0.013562440799999964,-0.013562440799999964,4339.2142857143,700.0,1400.0,6.198877551020429,0.1,False,True,-0.72,False,False,False,False,False,sl_expected,2BFC7DF9A20FFD71,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40629,2025-11-07 20:40:00+00:00,long,cash_late,20,0.0,0.4943000674,0.5056999326,0.5056999326,0.011399865200000026,-0.011399865200000026,3682.2857142856,700.0,1400.0,5.260408163265143,0.1,False,True,-0.85,False,False,False,False,False,sl_expected,D6BCA3F4D759860F,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40643,2025-11-07 22:00:00+00:00,long,cash_late,22,0.0,0.4970980883,0.5029019117,0.5029019117,0.005803823399999963,-0.005803823399999963,4288.3571428571,700.0,1400.0,6.126224489795858,0.1,False,True,-0.72,False,False,False,False,False,sl_expected,8D101B0761877D90,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40649,2025-11-10 17:00:00+00:00,long,cash_mid,17,0.0,0.4988833666,0.5011166334,0.5011166334,0.002233266800000022,-0.002233266800000022,2846.4285714285,700.0,1400.0,4.066326530612143,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,A8F8EA8BE647A8A6,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40650,2025-11-10 17:05:00+00:00,long,cash_mid,17,0.0,0.4973828793,0.5026171207,0.5026171207,0.00523424139999995,-0.00523424139999995,2903.5,700.0,1400.0,4.147857142857143,0.1,False,True,-0.97,False,False,False,False,True,both_hit_close_direction,60333217E8077F5E,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40651,2025-11-10 17:10:00+00:00,long,cash_mid,17,0.0,0.4931390285,0.5068609715,0.5068609715,0.013721942999999959,-0.013721942999999959,2920.4285714286,700.0,1400.0,4.172040816326572,0.1,False,True,1.43,False,True,False,True,True,both_hit_close_direction,F7CC07AB853CCB07,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40652,2025-11-10 17:15:00+00:00,long,cash_mid,17,0.0,0.4917110205,0.5082889795,0.5082889795,0.016577958999999975,-0.016577958999999975,3095.4285714285,700.0,1400.0,4.422040816326429,0.1,False,True,1.51,True,True,False,False,False,tp_expected,D756478D49464AB,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40653,2025-11-10 17:20:00+00:00,long,cash_mid,17,0.0,0.4911868572,0.5088131428,0.5088131428,0.017626285600000013,-0.017626285600000013,3236.5,700.0,1400.0,4.623571428571428,0.1,False,True,1.49,False,True,False,True,False,sl_expected,88515C969994BB94,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40654,2025-11-10 17:25:00+00:00,long,cash_mid,17,0.0,0.4913443923,0.5086556077,0.5086556077,0.01731121539999997,-0.01731121539999997,3366.8571428571,700.0,1400.0,4.809795918367286,0.1,False,True,-0.76,True,False,True,False,False,tp_expected,9F58ADD229DF03F8,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40655,2025-11-10 17:30:00+00:00,long,cash_mid,17,0.0,0.4936958551,0.5063041449,0.5063041449,0.01260828979999995,-0.01260828979999995,3457.0,700.0,1400.0,4.938571428571429,0.1,False,True,1.41,False,True,False,True,False,sl_expected,1823E17780323583,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40656,2025-11-10 17:35:00+00:00,long,cash_mid,17,0.0,0.492241025,0.507758975,0.507758975,0.015517950000000003,-0.015517950000000003,3513.2857142857,700.0,1400.0,5.018979591836715,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,3EEBC329DCC9ACCA,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40657,2025-11-10 17:40:00+00:00,long,cash_mid,17,0.0,0.4977198243,0.5022801757,0.5022801757,0.004560351400000051,-0.004560351400000051,3561.5,700.0,1400.0,5.087857142857143,0.1,False,True,-0.73,False,False,False,False,False,sl_expected,F4B8AE2909766BA9,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40667,2025-11-10 18:35:00+00:00,long,cash_mid,18,0.0,0.4968087673,0.5031912327,0.5031912327,0.006382465399999981,-0.006382465399999981,3591.0714285714,700.0,1400.0,5.130102040816285,0.1,False,True,-0.86,False,False,False,False,False,sl_expected,3EF5013174C8496,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40670,2025-11-10 18:50:00+00:00,long,cash_mid,18,0.0,0.4974700212,0.5025299788,0.5025299788,0.0050599576000000535,-0.0050599576000000535,3641.0714285714,700.0,1400.0,5.201530612244857,0.1,False,True,-0.72,True,False,True,False,False,tp_expected,40135AA148A6A12B,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40671,2025-11-10 18:55:00+00:00,long,cash_mid,18,0.0,0.4974700212,0.5025299788,0.5025299788,0.0050599576000000535,-0.0050599576000000535,3733.9285714285,700.0,1400.0,5.334183673469286,0.1,False,True,1.41,True,True,False,False,True,both_hit_close_direction,13E699444391744E,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40672,2025-11-10 19:05:00+00:00,long,cash_mid,19,0.0,0.4958972931,0.5041027069,0.5041027069,0.008205413800000005,-0.008205413800000005,3817.0,700.0,1400.0,5.452857142857143,0.1,False,True,-0.78,False,False,False,False,False,sl_expected,C8D955AB7CEC4845,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40734,2025-11-12 17:05:00+00:00,long,cash_mid,17,0.0,0.4987573028,0.5012426972,0.5012426972,0.0024853944000000072,-0.0024853944000000072,3450.2857142856,700.0,1400.0,4.928979591836572,0.1,False,True,-0.75,False,False,False,False,False,sl_expected,1FEDCB84476C038,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40735,2025-11-12 17:10:00+00:00,long,cash_mid,17,0.0,0.4982002378,0.5017997622,0.5017997622,0.003599524399999998,-0.003599524399999998,3808.2857142856,700.0,1400.0,5.440408163265143,0.1,False,True,-0.87,False,False,False,False,True,both_hit_close_direction,B81B617B3526234A,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40736,2025-11-12 17:15:00+00:00,long,cash_mid,17,0.0,0.4939607978,0.5060392022,0.5060392022,0.012078404399999965,-0.012078404399999965,4227.9285714285,700.0,1400.0,6.039897959183571,0.1,False,True,-0.75,True,False,True,False,True,both_hit_close_direction,66D802B0D0297B91,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40738,2025-11-12 17:25:00+00:00,long,cash_mid,17,0.0,0.4967237711,0.5032762289,0.5032762289,0.006552457800000022,-0.006552457800000022,4652.9285714285,700.0,1400.0,6.647040816326428,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,DE1BA6F430C98A75,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40739,2025-11-12 17:30:00+00:00,long,cash_mid,17,0.0,0.4873343706,0.5126656294,0.5126656294,0.025331258800000034,-0.025331258800000034,4864.4999999999,700.0,1400.0,6.949285714285572,0.1,False,True,-0.75,False,False,False,False,False,sl_expected,A0E8C3F9A56B8E4,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40742,2025-11-12 17:45:00+00:00,long,cash_mid,17,0.0,0.4970501661,0.5029498339,0.5029498339,0.005899667800000008,-0.005899667800000008,4872.2142857142,700.0,1400.0,6.9603061224488565,0.1,False,True,-0.75,False,False,False,False,False,sl_expected,94215F36BB3831DE,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40764,2025-11-12 19:40:00+00:00,long,cash_mid,19,0.0,0.4940589666,0.5059410334,0.5059410334,0.01188206679999998,-0.01188206679999998,3796.3571428571,700.0,1400.0,5.423367346938714,0.1,False,True,1.48,False,True,False,True,True,both_hit_close_direction,1BB36A5C2BAA1C39,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40788,2025-11-13 16:55:00+00:00,long,cash_open_or_pre_open,16,0.0,0.4904327989,0.5095672011,0.5095672011,0.019134402199999956,-0.019134402199999956,4847.2857142856,700.0,1400.0,6.924693877550857,0.1,False,True,1.67,False,True,False,True,True,both_hit_close_direction,D9640ED2C89F6CAA,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40789,2025-11-13 17:00:00+00:00,long,cash_mid,17,0.0,0.4802811146,0.5197188854,0.5197188854,0.039437770799999994,-0.039437770799999994,5123.1428571428,700.0,1400.0,7.3187755102039995,0.1,False,True,1.41,True,True,False,False,False,tp_expected,CC393503CCCA9DF9,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40790,2025-11-13 17:05:00+00:00,long,cash_mid,17,0.0,0.4810318351,0.5189681649,0.5189681649,0.037936329799999946,-0.037936329799999946,5606.2142857142,700.0,1400.0,8.008877551020285,0.1,False,True,1.41,True,True,False,False,True,both_hit_close_direction,2FF8A918E4FFF1E3,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40791,2025-11-13 17:10:00+00:00,long,cash_mid,17,0.0,0.4589825273,0.5410174727,0.5410174727,0.0820349454,-0.0820349454,6104.4285714285,700.0,1400.0,8.720612244897858,0.1,False,True,-0.78,False,False,False,False,True,both_hit_close_direction,52C2A5D117EBA2CE,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40792,2025-11-13 17:15:00+00:00,long,cash_mid,17,0.0,0.4793618917,0.5206381083,0.5206381083,0.041276216600000026,-0.041276216600000026,6345.4999999999,700.0,1400.0,9.064999999999857,0.1,False,True,1.79,False,True,False,True,False,sl_expected,28D5741D5C6622D2,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40793,2025-11-13 17:20:00+00:00,long,cash_mid,17,0.0,0.4871816039,0.5128183961,0.5128183961,0.025636792200000036,-0.025636792200000036,6332.9999999999,700.0,1400.0,9.047142857142715,0.1,False,True,-0.87,False,False,False,False,False,sl_expected,6CE2D834087EEBCC,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40794,2025-11-13 17:25:00+00:00,long,cash_mid,17,0.0,0.4856986403,0.5143013597,0.5143013597,0.028602719400000032,-0.028602719400000032,6515.1428571428,700.0,1400.0,9.307346938775428,0.1,False,True,-0.73,False,False,False,False,False,sl_expected,EDA678F7B4417A64,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40795,2025-11-13 17:30:00+00:00,long,cash_mid,17,0.0,0.4867675304,0.5132324696,0.5132324696,0.026464939200000037,-0.026464939200000037,6740.1428571428,700.0,1400.0,9.628775510204,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,5FCB7AD54F54497C,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40796,2025-11-13 17:35:00+00:00,long,cash_mid,17,0.0,0.4841756821,0.5158243179,0.5158243179,0.03164863580000005,-0.03164863580000005,7096.4285714285,700.0,1400.0,10.137755102040714,0.1,False,True,1.56,False,True,False,True,True,both_hit_close_direction,9C2C099B3CA46FE0,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40797,2025-11-13 17:40:00+00:00,long,cash_mid,17,0.0,0.4842050672,0.5157949328,0.5157949328,0.03158986559999999,-0.03158986559999999,7141.1428571428,700.0,1400.0,10.201632653061143,0.1,False,True,-0.83,False,False,False,False,False,sl_expected,5779F86C9C45D0AD,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40798,2025-11-13 17:45:00+00:00,long,cash_mid,17,0.0,0.4916872978,0.5083127022,0.5083127022,0.016625404400000043,-0.016625404400000043,6949.9285714285,700.0,1400.0,9.928469387755,0.1,False,True,-0.72,False,False,False,False,False,sl_expected,83D6B448F54AF57D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40802,2025-11-13 18:05:00+00:00,long,cash_mid,18,0.0,0.4984728098,0.5015271902,0.5015271902,0.0030543804000000008,-0.0030543804000000008,6417.7857142857,700.0,1400.0,9.168265306122429,0.1,False,True,-0.72,False,False,False,False,False,sl_expected,C894141E1BB2D93C,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40804,2025-11-13 18:15:00+00:00,long,cash_mid,18,0.0,0.4953052998,0.5046947002,0.5046947002,0.00938940039999997,-0.00938940039999997,5817.8571428571,700.0,1400.0,8.311224489795858,0.1,False,True,1.41,False,True,False,True,True,both_hit_close_direction,132706C32A447996,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40805,2025-11-13 18:20:00+00:00,long,cash_mid,18,0.0,0.4974319935,0.5025680065,0.5025680065,0.005136012999999995,-0.005136012999999995,5554.4285714285,700.0,1400.0,7.934897959183571,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,496722B0725F117F,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40807,2025-11-13 18:30:00+00:00,long,cash_mid,18,0.0,0.4966073036,0.5033926964,0.5033926964,0.006785392799999956,-0.006785392799999956,5402.6428571428,700.0,1400.0,7.7180612244897135,0.1,False,True,-0.71,False,False,False,False,False,sl_expected,2F22B2BF922D38C4,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40808,2025-11-13 18:35:00+00:00,long,cash_mid,18,0.0,0.4885331392,0.5114668608,0.5114668608,0.022933721600000012,-0.022933721600000012,5276.7857142857,700.0,1400.0,7.538265306122429,0.1,False,True,-0.85,False,False,False,False,False,sl_expected,71BA42C5BE9A20CA,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40809,2025-11-13 18:40:00+00:00,long,cash_mid,18,0.0,0.488116622,0.511883378,0.511883378,0.023766756000000056,-0.023766756000000056,5553.5714285714,700.0,1400.0,7.933673469387714,0.1,False,True,-0.75,True,False,True,False,False,tp_expected,4CDD77755D98EDEE,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40811,2025-11-13 18:50:00+00:00,long,cash_mid,18,0.0,0.4951921105,0.5048078895,0.5048078895,0.009615778999999991,-0.009615778999999991,5215.1428571428,700.0,1400.0,7.450204081632571,0.1,False,True,-0.75,True,False,True,False,True,both_hit_close_direction,50F6E0C8696488E1,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40812,2025-11-13 18:55:00+00:00,long,cash_mid,18,0.0,0.486035347,0.513964653,0.513964653,0.027929306000000043,-0.027929306000000043,5233.0,700.0,1400.0,7.475714285714286,0.1,False,True,-0.85,True,False,True,False,True,both_hit_close_direction,A7D3211C0D96C9E2,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40813,2025-11-13 19:00:00+00:00,long,cash_mid,19,0.0,0.4839301109,0.5160698891,0.5160698891,0.03213977819999997,-0.03213977819999997,5010.7142857143,700.0,1400.0,7.158163265306142,0.1,False,True,-0.77,False,False,False,False,True,both_hit_close_direction,8CE1F2A245D5FE3,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40833,2025-11-13 20:45:00+00:00,long,cash_late,20,0.0,0.4981535673,0.5018464327,0.5018464327,0.003692865399999967,-0.003692865399999967,3979.5,700.0,1400.0,5.685,0.1,False,True,1.43,False,True,False,True,True,both_hit_close_direction,DF253CF04EBB7638,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40834,2025-11-13 20:50:00+00:00,long,cash_late,20,0.0,0.4898095131,0.5101904869,0.5101904869,0.020380973800000035,-0.020380973800000035,3992.8571428571,700.0,1400.0,5.704081632653,0.1,False,True,-0.76,True,False,True,False,False,tp_expected,9BCC6E2469970FA1,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40836,2025-11-13 21:00:00+00:00,long,cash_late,21,0.0,0.4966601729,0.5033398271,0.5033398271,0.006679654200000051,-0.006679654200000051,3736.5714285714,700.0,1400.0,5.337959183673428,0.1,False,True,-0.8,True,False,True,False,True,both_hit_close_direction,45F6A683CE7D067B,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40837,2025-11-13 21:05:00+00:00,long,cash_late,21,0.0,0.4953551888,0.5046448112,0.5046448112,0.00928962240000003,-0.00928962240000003,3943.7142857143,700.0,1400.0,5.633877551020428,0.1,False,True,1.42,False,True,False,True,False,sl_expected,3743E8B5750E970D,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40838,2025-11-13 21:10:00+00:00,long,cash_late,21,0.0,0.4969844818,0.5030155182,0.5030155182,0.006031036400000023,-0.006031036400000023,3940.1428571428,700.0,1400.0,5.628775510204,0.1,False,True,-0.71,True,False,True,False,True,both_hit_close_direction,74CF7ABB903FB714,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40852,2025-11-14 16:50:00+00:00,long,cash_open_or_pre_open,16,0.0,0.4685764313,0.5314235687,0.5314235687,0.06284713739999997,-0.06284713739999997,5803.5,700.0,1400.0,8.290714285714285,0.1,False,True,-0.71,True,False,True,False,False,tp_expected,3D913E18BFF12C63,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
f85b_first_touch_surrogate_003,oos,40853,2025-11-14 16:55:00+00:00,long,cash_open_or_pre_open,16,0.0,0.4666105509,0.5333894491,0.5333894491,0.06677889819999999,-0.06677889819999999,6207.9285714285,700.0,1400.0,8.868469387754999,0.1,False,True,-0.8,False,False,False,False,False,sl_expected,E1D2713C29E48CFE,f84b_00287,f84b_00287,f84c_runtime_f84b_00287
