candidate_id,family,semantics,params,feature_axis,uses_oos_for_selection,uses_forbidden_feature,validation_score,validation_rank,validation_eligible,validation_rejection_reasons,locked_oos_no_collapse,locked_oos_rejection_reasons,materialization_ready_by_selected_locked_oos,validation_kept_trade_count,validation_kept_trades_per_day,validation_net_delta,validation_pf_delta,validation_reversal_rate_reduction,validation_false_veto_runtime_winner_rate,oos_kept_trade_count,oos_kept_trades_per_day,oos_net_delta,oos_pf_delta,oos_reversal_rate_reduction,oos_false_veto_runtime_winner_rate,claim_boundary
f85b_first_touch_surrogate_013,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.067607165542316,38,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2283,8.51865671641791,20.329999999999984,0.009311207786157571,0.0017362316827558288,0.009404388714733543,1714,8.880829015544041,-0.7600000000000193,-0.007604405590542651,4.372403885188891e-05,0.0539568345323741,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_both_hit_ambiguity_proxy_040,both_hit_ambiguity_proxy,Veto validation-risk sessions only when high ATR/SL and weak margin agree(검증 위험 세션 + 높은 ATR/SL + 약한 확률 여유 동시 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.018311262199999956,""risk_sessions_validation_only"":[""cash_late"",""cash_mid""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.067607165542316,39,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2283,8.51865671641791,20.329999999999984,0.009311207786157571,0.0017362316827558288,0.009404388714733543,1714,8.880829015544041,-0.7600000000000193,-0.007604405590542651,4.372403885188891e-05,0.0539568345323741,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_direction_asymmetry_route_061,direction_asymmetry_route,Veto validation-risk direction only when weak margin and high volatility pressure agree(검증 위험 방향 + 약한 여유 + 고변동 압력 차단).,"{""atr_sl_ratio_gte"":9.091734693877571,""probability_margin_lte"":0.018311262199999956,""risk_direction_validation_only"":[""long""]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.067607165542316,40,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2283,8.51865671641791,20.329999999999984,0.009311207786157571,0.0017362316827558288,0.009404388714733543,1714,8.880829015544041,-0.7600000000000193,-0.007604405590542651,4.372403885188891e-05,0.0539568345323741,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_first_touch_surrogate_004,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":7.965204081632608,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0592578540748574,41,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2272,8.477611940298507,7.1200000000000045,-0.0012653536026916434,-0.003431809068516367,0.025078369905956112,1712,8.870466321243523,6.049999999999983,-0.0006067178828191855,0.0029229491690473397,0.050359712230215826,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_first_touch_surrogate_008,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":7.965204081632608,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0398823846973797,42,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2247,8.384328358208956,13.149999999999977,0.00010847129257773869,-0.0030515747648948155,0.034482758620689655,1649,8.544041450777202,2.859999999999985,-0.009167492956571488,0.006057522823735062,0.09172661870503597,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_first_touch_surrogate_012,first_touch_surrogate,Veto narrow probability-margin entries under high ATR/SL pressure(좁은 확률 여유와 높은 ATR/SL 압력 차단).,"{""atr_sl_ratio_gte"":7.965204081632608,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.020389164312845,43,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2196,8.194029850746269,21.16999999999996,5.650300798032415e-05,-0.0040254449211536425,0.05642633228840126,1576,8.16580310880829,-0.4300000000000068,-0.019412974878508682,0.004675651251424329,0.13848920863309352,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_045,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.005676746300000007,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0096732255458911,44,False,"[""reversal_reduction_below_floor""]",True,[],False,2192,8.17910447761194,14.879999999999995,-0.00490388911563322,-0.0020807690053337158,0.06269592476489028,1688,8.746113989637307,8.77000000000001,0.0002509132305831274,-0.0019101954703342194,0.06474820143884892,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_048,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.009317278799999995,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0096732255458911,45,False,"[""reversal_reduction_below_floor""]",True,[],False,2192,8.17910447761194,14.879999999999995,-0.00490388911563322,-0.0020807690053337158,0.06269592476489028,1688,8.746113989637307,8.77000000000001,0.0002509132305831274,-0.0019101954703342194,0.06474820143884892,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_051,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.01306951050000002,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0096732255458911,46,False,"[""reversal_reduction_below_floor""]",True,[],False,2192,8.17910447761194,14.879999999999995,-0.00490388911563322,-0.0020807690053337158,0.06269592476489028,1688,8.746113989637307,8.77000000000001,0.0002509132305831274,-0.0019101954703342194,0.06474820143884892,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_054,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.018311262199999956,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0096732255458911,47,False,"[""reversal_reduction_below_floor""]",True,[],False,2192,8.17910447761194,14.879999999999995,-0.00490388911563322,-0.0020807690053337158,0.06269592476489028,1688,8.746113989637307,8.77000000000001,0.0002509132305831274,-0.0019101954703342194,0.06474820143884892,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_043,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.005676746300000007,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0064421747175665,48,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2158,8.052238805970148,18.49000000000001,-0.006248427575010651,-0.00010002784558937883,0.07836990595611286,1642,8.507772020725389,-0.5700000000000216,-0.01366493415903125,-0.0018359368049523095,0.10071942446043165,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_044,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.005676746300000007,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,1.0064421747175665,49,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2158,8.052238805970148,18.49000000000001,-0.006248427575010651,-0.00010002784558937883,0.07836990595611286,1642,8.507772020725389,-0.5700000000000216,-0.01366493415903125,-0.0018359368049523095,0.10071942446043165,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_019,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.005676746300000007}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9724240747616861,50,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2139,7.981343283582089,24.600000000000023,-0.004058148598971911,-0.0038354110756385618,0.08463949843260188,1656,8.580310880829016,6.19999999999996,-0.005054212554838622,-0.0013487025191375457,0.08633093525179857,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_023,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9724240747616861,51,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2139,7.981343283582089,24.600000000000023,-0.004058148598971911,-0.0038354110756385618,0.08463949843260188,1656,8.580310880829016,6.19999999999996,-0.005054212554838622,-0.0013487025191375457,0.08633093525179857,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_027,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9724240747616861,52,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2139,7.981343283582089,24.600000000000023,-0.004058148598971911,-0.0038354110756385618,0.08463949843260188,1656,8.580310880829016,6.19999999999996,-0.005054212554838622,-0.0013487025191375457,0.08633093525179857,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_031,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9724240747616861,53,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2139,7.981343283582089,24.600000000000023,-0.004058148598971911,-0.0038354110756385618,0.08463949843260188,1656,8.580310880829016,6.19999999999996,-0.005054212554838622,-0.0013487025191375457,0.08633093525179857,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_risk_size_path_pressure_066,risk_size_path_pressure,Veto larger size entries only when path pressure is also weak(큰 수량은 경로 압력이 약할 때만 차단).,"{""computed_lot_gte"":0.1,""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9724240747616861,54,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2139,7.981343283582089,24.600000000000023,-0.004058148598971911,-0.0038354110756385618,0.08463949843260188,1656,8.580310880829016,6.19999999999996,-0.005054212554838622,-0.0013487025191375457,0.08633093525179857,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_risk_size_path_pressure_069,risk_size_path_pressure,Veto larger size entries only when path pressure is also weak(큰 수량은 경로 압력이 약할 때만 차단).,"{""computed_lot_gte"":0.1,""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9724240747616861,55,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2139,7.981343283582089,24.600000000000023,-0.004058148598971911,-0.0038354110756385618,0.08463949843260188,1656,8.580310880829016,6.19999999999996,-0.005054212554838622,-0.0013487025191375457,0.08633093525179857,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_risk_size_path_pressure_072,risk_size_path_pressure,Veto larger size entries only when path pressure is also weak(큰 수량은 경로 압력이 약할 때만 차단).,"{""computed_lot_gte"":0.1,""p_flat_gte"":0.4976263642,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9724240747616861,56,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2139,7.981343283582089,24.600000000000023,-0.004058148598971911,-0.0038354110756385618,0.08463949843260188,1656,8.580310880829016,6.19999999999996,-0.005054212554838622,-0.0013487025191375457,0.08633093525179857,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_016,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4908443689,""probability_margin_lte"":0.005676746300000007}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9649999496892446,57,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2093,7.809701492537314,30.569999999999993,-0.005078531452895385,-0.0019521472221056824,0.10501567398119123,1598,8.279792746113989,-0.9700000000000273,-0.018035648282541783,0.0013310224612117505,0.12769784172661872,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_017,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.005676746300000007}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9649999496892446,58,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2093,7.809701492537314,30.569999999999993,-0.005078531452895385,-0.0019521472221056824,0.10501567398119123,1598,8.279792746113989,-0.9700000000000273,-0.018035648282541783,0.0013310224612117505,0.12769784172661872,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_018,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.005676746300000007}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9649999496892446,59,False,"[""reversal_reduction_below_floor""]",False,"[""oos_net_delta_not_positive"",""oos_pf_delta_not_positive""]",False,2093,7.809701492537314,30.569999999999993,-0.005078531452895385,-0.0019521472221056824,0.10501567398119123,1598,8.279792746113989,-0.9700000000000273,-0.018035648282541783,0.0013310224612117505,0.12769784172661872,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_047,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.009317278799999995,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9606648605146137,60,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2055,7.667910447761194,36.18000000000001,-0.005795553487994098,0.0006887052341598698,0.12225705329153605,1558,8.072538860103627,9.20999999999998,-0.010271797738493404,-0.0021155202256555317,0.14388489208633093,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_050,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.01306951050000002,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9606648605146137,61,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2055,7.667910447761194,36.18000000000001,-0.005795553487994098,0.0006887052341598698,0.12225705329153605,1558,8.072538860103627,9.20999999999998,-0.010271797738493404,-0.0021155202256555317,0.14388489208633093,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_053,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.018311262199999956,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9606648605146137,62,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,2055,7.667910447761194,36.18000000000001,-0.005795553487994098,0.0006887052341598698,0.12225705329153605,1558,8.072538860103627,9.20999999999998,-0.010271797738493404,-0.0021155202256555317,0.14388489208633093,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_046,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.009317278799999995,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9515278360166848,63,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1981,7.419475655430712,39.450000000000045,-0.012740349772795256,0.0028524676508272506,0.15987460815047022,1494,7.740932642487047,21.509999999999977,-0.0015172551839292003,-0.0027187474915278953,0.17266187050359713,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_049,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.01306951050000002,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9084951723500311,64,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1849,6.925093632958801,70.91999999999996,-0.00450199427208775,0.008059584822638799,0.2084639498432602,1351,7.0,8.829999999999984,-0.03199950183248235,-0.007286927348851724,0.2697841726618705,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_session_regime_route_052,session_regime_route,Veto validation-risk hours only with weak margin or high flat pressure(검증 위험 시간 + 약한 여유/높은 관망 압력 차단).,"{""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.018311262199999956,""risk_hours_validation_only"":[20,17,16,18]}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9084951723500311,65,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1849,6.925093632958801,70.91999999999996,-0.00450199427208775,0.008059584822638799,0.2084639498432602,1351,7.0,8.829999999999984,-0.03199950183248235,-0.007286927348851724,0.2697841726618705,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_022,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9035212334191509,66,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1953,7.287313432835821,58.30000000000001,-0.0012200812296330188,-0.00032179676879950936,0.1614420062695925,1478,7.658031088082901,20.47999999999996,-0.004195557276658213,0.005710166439988229,0.18345323741007194,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_026,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9035212334191509,67,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1953,7.287313432835821,58.30000000000001,-0.0012200812296330188,-0.00032179676879950936,0.1614420062695925,1478,7.658031088082901,20.47999999999996,-0.004195557276658213,0.005710166439988229,0.18345323741007194,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_030,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9035212334191509,68,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1953,7.287313432835821,58.30000000000001,-0.0012200812296330188,-0.00032179676879950936,0.1614420062695925,1478,7.658031088082901,20.47999999999996,-0.004195557276658213,0.005710166439988229,0.18345323741007194,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_risk_size_path_pressure_065,risk_size_path_pressure,Veto larger size entries only when path pressure is also weak(큰 수량은 경로 압력이 약할 때만 차단).,"{""computed_lot_gte"":0.1,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9035212334191509,69,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1953,7.287313432835821,58.30000000000001,-0.0012200812296330188,-0.00032179676879950936,0.1614420062695925,1478,7.658031088082901,20.47999999999996,-0.004195557276658213,0.005710166439988229,0.18345323741007194,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_risk_size_path_pressure_068,risk_size_path_pressure,Veto larger size entries only when path pressure is also weak(큰 수량은 경로 압력이 약할 때만 차단).,"{""computed_lot_gte"":0.1,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.01306951050000002}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9035212334191509,70,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1953,7.287313432835821,58.30000000000001,-0.0012200812296330188,-0.00032179676879950936,0.1614420062695925,1478,7.658031088082901,20.47999999999996,-0.004195557276658213,0.005710166439988229,0.18345323741007194,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_risk_size_path_pressure_071,risk_size_path_pressure,Veto larger size entries only when path pressure is also weak(큰 수량은 경로 압력이 약할 때만 차단).,"{""computed_lot_gte"":0.1,""p_flat_gte"":0.4960597754,""probability_margin_lte"":0.018311262199999956}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.9035212334191509,71,False,"[""reversal_reduction_below_floor""]",False,"[""oos_pf_delta_not_positive""]",False,1953,7.287313432835821,58.30000000000001,-0.0012200812296330188,-0.00032179676879950936,0.1614420062695925,1478,7.658031088082901,20.47999999999996,-0.004195557276658213,0.005710166439988229,0.18345323741007194,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_020,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4908443689,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.8755739232700664,72,False,"[""reversal_reduction_below_floor""]",True,[],False,1860,6.966292134831461,64.98000000000002,-0.008127561838996877,0.0009804758787119727,0.20689655172413793,1394,7.22279792746114,34.64999999999998,0.005986656714736194,0.007783079484629418,0.22302158273381295,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_path_inversion_surrogate_021,path_inversion_surrogate,Veto entries where flat probability pressure competes with the chosen side(관망 확률 압력이 선택 방향과 경쟁하는 행 차단).,"{""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.8755739232700664,73,False,"[""reversal_reduction_below_floor""]",True,[],False,1860,6.966292134831461,64.98000000000002,-0.008127561838996877,0.0009804758787119727,0.20689655172413793,1394,7.22279792746114,34.64999999999998,0.005986656714736194,0.007783079484629418,0.22302158273381295,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f85b_risk_size_path_pressure_064,risk_size_path_pressure,Veto larger size entries only when path pressure is also weak(큰 수량은 경로 압력이 약할 때만 차단).,"{""computed_lot_gte"":0.1,""p_flat_gte"":0.4937887788,""probability_margin_lte"":0.009317278799999995}",multi_axis_pre_entry_surrogate(다축 진입 전 대체 신호),False,False,0.8755739232700664,74,False,"[""reversal_reduction_below_floor""]",True,[],False,1860,6.966292134831461,64.98000000000002,-0.008127561838996877,0.0009804758787119727,0.20689655172413793,1394,7.22279792746114,34.64999999999998,0.005986656714736194,0.007783079484629418,0.22302158273381295,proxy_scout_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
