trade_sequence,split,expected_entry_timestamp,actual_entry_time,expected_actual_entry_delay_minutes,actual_exit_time,actual_entry_month,actual_entry_hour,entry_weekday,actual_side,expected_side,p_short,p_flat,p_long,long_margin,entry_score,exit_score,threshold,actual_net_profit_after_cost,expected_net_profit,net_profit_gap_actual_minus_expected,actual_profit_before_swap,actual_swap,actual_hold_m5_calendar,expected_held_m5,closed_balance_drawdown_percent,drawdown_increment_percent,tail_loss_ge_10,tail_loss_ge_20,tail_gain_ge_20,tail_hold_gt_12_m5,tail_hold_gt_96_m5,swap_drag_trade,drawdown_after_ge_10pct,drawdown_after_ge_20pct,drawdown_increment_positive,avoid_candidate_label,rescue_candidate_label,join_method(결합 방법),claim_boundary(주장 경계),log_return_1,log_return_3,hl_range,close_open_ratio,gap_percent,close_prev_close_ratio,return_zscore_20,hl_zscore_50,overnight_return,return_1_over_atr_14,close_ema20_ratio,close_ema50_ratio,ema9_ema20_diff,ema20_ema50_diff,ema50_ema200_diff,ema20_ema50_spread_zscore_50,sma50_sma200_ratio,rsi_14,rsi_50,rsi_14_slope_3,rsi_14_minus_50,stoch_kd_diff,stochrsi_kd_diff,ppo_hist_12_26_9,roc_12,trix_15,atr_14,atr_50,atr_14_over_atr_50,bollinger_width_20,bb_position_20,bb_squeeze,historical_vol_20,historical_vol_5_over_20,adx_14,di_spread_14,supertrend_10_3,vortex_indicator,is_us_cash_open,minutes_from_cash_open,is_first_30m_after_open,is_last_30m_before_cash_close,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,nvda_xnas_log_return_1,aapl_xnas_log_return_1,msft_xnas_log_return_1,amzn_xnas_log_return_1,mega8_equal_return_1,top3_weighted_return_1,mega8_pos_breadth_1,mega8_dispersion_5,us100_minus_mega8_equal_return_1,us100_minus_top3_weighted_return_1
803,oos,2026-01-15 18:10:00+00:00,2026-01-15 18:15:00,5.0,2026-01-15 19:10:00,2026-01,18,3,long,long,0.355321139097,0.282540142536,0.362138777971,0.006817638874,0.006817638874,0.006087332964,-0.000562137088,3.92,2.35,1.5699999999999998,3.92,0.0,11,8,2.912467264502815,-0.34565157968061166,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000397842348,0.002672553761,0.000795842963,0.999573171139,2.9104625e-05,0.999602258205,-0.330123543739,-0.454932659864,0.011313930154,-0.25640770793,1.000755548477,1.00128698349,-0.071452580392,13.6606798172,97.947296142578,-2.143648862839,1.00567483902,53.956089019775,55.823459625244,4.437172412872,3.956088066101,22.980239868164,28.653169631958,0.001413981547,0.000864527537,-1.6655e-08,39.959495544434,26.723882675171,1.495272755623,0.003969543148,0.673296153545,1.0,0.294180452824,0.974198877811,16.324613571167,2.752441883087,-1.0,0.041875358671,1.0,100.0,0.0,0.0,0.0,-0.567356169224,0.000178269009,-1.321957945824,-0.000231227823,-0.953700482845,0.00085192488,-0.000269122072,0.00052175048,-0.003343645949,-0.000147324696,0.000359009573,0.5,0.002076989971,-0.000250438519,-0.000756772759
804,oos,2026-01-15 19:10:00+00:00,2026-01-15 19:15:00,5.0,2026-01-15 21:20:00,2026-01,19,3,long,long,0.323906183243,0.336427688599,0.339666128159,0.00323843956,0.00323843956,0.009636819363,-0.000562137088,-6.51,-9.45,2.9399999999999995,-6.51,0.0,25,8,3.486495780758138,0.5740285162553227,0,0,0,1,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000174507557,0.000756419438,0.000504088937,1.000164866447,9.69571e-06,1.0001745224,0.051066756248,-1.091482639313,0.011313930154,0.14724868536,1.001016497612,1.001789093018,11.204204559326,19.866931915283,99.148704528809,-0.606924533844,1.005665183067,58.492038726807,57.074523925781,1.386845111847,8.492040634155,2.952145338058,3.337509870529,0.012355647981,0.001174353645,4.0986462e-05,30.565879821777,26.261812210083,1.163890719414,0.004435702693,0.789725780487,0.0,0.236996993423,0.284107655287,12.189160346985,6.070353507996,-1.0,0.450424939394,1.0,160.0,0.0,0.0,-0.001108647441,-1.384647011757,0.000178237227,0.454060703516,5.0291186e-05,0.007570871152,-0.000105764149,0.000346054032,0.000368655601,0.000540731649,0.000529059325,0.000268228498,0.75,0.002041826723,-0.000354536547,-9.3705719e-05
805,oos,2026-01-15 21:25:00+00:00,2026-01-15 21:30:00,5.0,2026-01-16 16:50:00,2026-01,21,3,long,long,0.345914661884,0.305806547403,0.348278880119,0.002364218235,0.002364218235,-0.016323924065,-0.000562137088,2.29,-0.42,2.71,2.66,-0.37,232,8,3.2845717711998166,-0.20192400955832124,0,0,0,1,1,1,0,0,0,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000476821151,-0.001040928066,0.000924669614,0.999523282051,0.0,0.999523282051,-0.724783957005,-0.253522664309,0.011313930154,-0.53407138586,0.998362243176,0.99805444479,-14.511511802673,-7.935376167297,69.793724060059,-2.318085193634,1.004031062126,33.123600006104,47.229110717773,-2.210386037827,-16.876398086548,-5.549629688263,-4.409304618835,-0.023721095175,-0.002466177335,-3.7407772e-05,22.926073074341,24.135229110718,0.94990080595,0.003387010423,-0.024385413155,0.0,0.136576190591,1.245133757591,17.53733253479,-16.014993667603,-1.0,-0.361085981131,1.0,295.0,0.0,0.0,0.0,0.109764263034,0.0,0.965173006058,5.032662e-05,-1.433568477631,-0.000795017928,0.000580416759,-4.3756972e-05,-0.000209876802,-0.000403600337,-1.2263324e-05,0.125,0.001458615647,-7.3107163e-05,-0.000464444165
806,oos,2026-01-16 18:40:00+00:00,2026-01-16 18:45:00,5.0,2026-01-16 19:25:00,2026-01,18,4,long,long,0.3361941576,0.326309233904,0.337496519089,0.001302361488,0.001302361488,-0.014444202185,-0.000562137088,-3.36,-2.775,-0.585,-3.36,0.0,8,8,3.580844553783201,0.2962727825833844,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000478835951,0.000967680535,0.000771816005,1.000469207764,9.774502e-06,1.000478982925,0.480203747749,-0.524776995182,0.006101518404,0.394141495228,1.000644683838,0.998995661736,-7.114832878113,-42.213672637939,-39.625076293945,-1.169560194016,0.998905897141,51.206085205078,45.403011322021,1.871947050095,1.206086754799,4.792570590973,-0.262555241585,0.045002553612,0.003592523048,-0.00018350828,31.095094680786,22.968780517578,1.353798270226,0.005550430156,0.767135024071,0.0,0.272084772587,0.240723028779,30.197734832764,-0.370816707611,-1.0,0.135420411825,1.0,130.0,0.0,0.0,-0.002759381896,-1.835599780083,0.000268144446,-0.077498428524,2.0113643e-05,0.476667732,-0.000799126341,0.000273218728,0.000781674113,0.000336403027,0.000367017434,0.000322071312,0.875,0.0022342843,0.000111933172,0.000156879309
807,oos,2026-01-16 20:00:00+00:00,2026-01-16 20:05:00,5.0,2026-01-16 21:05:00,2026-01,20,4,long,long,0.344669699669,0.31022015214,0.345110148191,0.000440448523,0.000440448523,-0.111323714256,-0.000562137088,6.07,5.1,0.9700000000000006,6.07,0.0,12,8,3.0456136638185654,-0.5352308899646356,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000704949372,-0.0015854378,0.001175329788,0.999295294285,0.0,0.999295294285,-1.848808884621,0.048229776323,0.006101518404,-0.749822616577,0.998514294624,0.997404038906,-10.222690582275,-28.454496383667,-50.301921844482,-0.117099158466,0.997561275959,33.125038146973,40.67036819458,-4.025451660156,-16.874961853027,-8.170377731323,-4.02715587616,-0.009492943995,-0.002169642597,-4.7660309e-05,23.988761901855,22.367263793945,1.072494268417,0.002757733455,-0.141351312399,0.0,0.092524453998,1.01592695713,22.402408599854,-14.346093177795,-1.0,-0.450373888016,1.0,210.0,0.0,0.0,0.0,0.646535277367,-8.9421446e-05,-1.907340288162,3.0162273e-05,1.977052569389,-0.000639215927,-0.000117570984,0.000130137734,0.0,-0.00112433685,-9.3682458e-05,0.125,0.003099517897,0.000419635937,-0.000611018506
808,oos,2026-01-20 16:35:00+00:00,2026-01-20 16:40:00,5.0,2026-01-20 17:20:00,2026-01,16,1,long,long,0.400931566954,0.192090958357,0.406977444887,0.006045877934,0.006045877934,0.014105618,-0.000562137088,-4.51,-6.55,2.04,-4.51,0.0,8,8,3.4432893332980585,0.3976756694794932,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.004033016507,0.005497266538,0.004411522765,1.004011154175,2.9860788e-05,1.004041194916,3.524403095245,5.277318000793,-0.016837297007,2.947754383087,1.00424861908,1.004612922668,11.138592720032,9.104888916016,-55.017101287842,0.971235573292,0.996457874775,71.204635620117,57.123802185059,8.960690498352,21.204635620117,17.125844955444,24.619249343872,0.025151399896,0.005201783497,1.8794657e-05,34.57213973999,27.052690505981,1.277955651283,0.004742954392,1.414949655533,0.0,0.297045350075,1.578875422478,18.172239303589,19.992113113403,-1.0,0.120847374201,1.0,5.0,1.0,0.0,-0.024279210716,-1.712689876556,0.000179436567,0.227445617318,0.000304380024,1.281326293945,-0.023033231497,-0.006322548725,-0.019386537373,-0.024813907221,-0.017198471352,-0.016184141859,0.125,0.009290843271,0.021239630878,0.020225303248
809,oos,2026-01-20 17:20:00+00:00,2026-01-20 17:25:00,5.0,2026-01-20 18:05:00,2026-01,17,1,long,long,0.374818176031,0.246817901731,0.378364026546,0.003545850515,0.003545850515,0.020598948002,-0.000562137088,5.58,10.25,-4.67,5.58,0.0,8,8,2.951264890793502,-0.49202444250455635,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.00102406356,-0.001689639525,0.001800489845,0.999006271362,-2.9811828e-05,0.99897646904,-0.883147060871,0.446023911238,-0.016837297007,-0.536220014095,0.999470055103,1.000353217125,12.009317398071,22.198816299438,-35.432277679443,1.378926515579,0.997436225414,49.001834869385,50.374011993408,-2.494268655777,-0.998164534569,-8.15585231781,-9.197136878967,-0.007260212675,0.002083349973,0.000100191137,47.972179412842,33.230289459229,1.443628191948,0.007283171173,0.474122703075,0.0,0.34275957942,0.475006014109,21.401901245117,3.321819067001,-1.0,0.117951847613,1.0,50.0,0.0,0.0,0.005078720395,0.657728791237,0.000179291805,2.405439138412,-0.000182585412,0.173495575786,-0.001723706955,-0.000677358301,-0.000729338208,0.001503210748,-0.000889279996,-0.000910767529,0.25,0.004458399024,-0.000134259448,-0.000112771871
810,oos,2026-01-20 18:05:00+00:00,2026-01-20 18:10:00,5.0,2026-01-20 18:50:00,2026-01,18,1,long,long,0.364938467741,0.252487450838,0.382574081421,0.01763561368,0.01763561368,0.009478360415,-0.000562137088,-2.39,-2.6,0.20999999999999996,-2.39,0.0,8,8,3.162006542690607,0.2107416518971048,0,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000659546349,0.001105432166,0.001861168654,1.000630021095,2.9719095e-05,1.000659823418,0.222228616476,0.313404589891,-0.016837297007,0.350871086121,1.002100944519,1.003791809082,27.294633865356,42.447929382324,-7.761782169342,2.063767194748,0.998671114445,60.66822052002,56.103126525879,0.945627689362,10.66822052002,1.257439851761,-0.512376904488,0.0105787348,0.003114256309,0.000165458565,47.484634399414,35.643131256104,1.332224011421,0.006655687001,0.809156477451,0.0,0.390968620777,0.669107854366,26.322090148926,13.601138114929,-1.0,0.157593116164,1.0,95.0,0.0,0.0,0.003613835899,-0.14443552494,-8.9670015e-05,-0.241859093308,-0.000202950905,-1.097262382507,0.002378385514,0.001430444885,0.000902457628,0.000639808946,0.000737654045,0.001348224701,0.75,0.001898537506,-7.7890138e-05,-0.000688460772
811,oos,2026-01-20 18:55:00+00:00,2026-01-20 19:00:00,5.0,2026-01-20 19:45:00,2026-01,19,1,long,long,0.369235545397,0.255180925131,0.375583738089,0.006348192692,0.006348192692,-0.031835317612,-0.000562137088,-10.83,-4.065,-6.765,-10.83,0.0,9,8,4.116957207981715,0.9549506652911077,1,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000891691307,-0.003107565688,0.00233925553,0.999098837376,9.903265e-06,0.999108731747,-0.815564513206,0.685671806335,-0.016837297007,-0.487658500671,0.999464631081,1.001235365868,13.335544586182,44.630565643311,16.377534866333,1.31013739109,0.999878704548,49.792156219482,52.966857910156,-4.543384552002,-0.207845300436,-18.240102767944,-23.55763053894,-0.026510260999,0.000561339781,0.000171644657,46.097721099854,37.17533493042,1.240008234978,0.005659529008,0.35443854332,0.0,0.336442947388,1.053009986877,20.889547348022,2.963304281235,-1.0,-0.086258612573,1.0,145.0,0.0,0.0,0.002601456828,-0.606478452682,-8.9645902e-05,0.208407208323,-0.000253740116,-0.912912487984,-0.001001335215,-0.001037344453,-0.00173792569,-0.000770449056,-0.001114755287,-0.001388798002,0.0,0.000842224166,0.000223461422,0.000497504196
812,oos,2026-01-21 16:35:00+00:00,2026-01-21 16:40:00,5.0,2026-01-21 17:20:00,2026-01,16,2,long,long,0.395354598761,0.2085955441,0.396049708128,0.000695109367,0.000695109367,0.052783042192,-0.000562137088,15.99,16.05,-0.0600000000000005,15.99,0.0,8,8,2.7070161980089607,-1.409941009972754,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.001297042938,-0.002180064563,0.00285534584,0.998733699322,-2.9912357e-05,0.99870377779,-1.411316514015,2.159438848495,0.002226503799,-0.755735218525,1.001214981079,1.001500725746,31.494791030884,7.138485431671,-46.554546356201,2.598551750183,0.997685074806,56.66934967041,51.442001342773,-5.387560844421,6.66934967041,-10.909281730652,-13.957587242126,0.054916072637,0.004043721128,6.6777582e-05,42.948738098145,26.303375244141,1.632822275162,0.008893212304,0.715856194496,0.0,0.282563447952,1.585265159607,37.313606262207,11.336391448975,-1.0,0.304514527321,1.0,5.0,1.0,0.0,0.003615702502,-1.269315958023,8.9678055e-05,1.138354063034,-0.000334838405,0.391973912716,0.007336297072,0.002634620527,-0.008397839032,-0.005908436608,0.003189420793,-0.002072895179,0.5,0.011076717637,-0.00448562298,0.00077669305
813,oos,2026-01-21 17:20:00+00:00,2026-01-21 17:25:00,5.0,2026-01-21 18:05:00,2026-01,17,2,long,long,0.344382405281,0.252726018429,0.402891516685,0.058509111404,0.058509111404,0.053794562817,-0.000562137088,10.29,11.875,-1.5850000000000009,10.29,0.0,8,8,1.799680801347323,-0.9073353966616378,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000813024293,0.001170170726,0.002061467385,1.000803470612,9.918962e-06,1.000813364983,0.219881981611,0.771086931229,0.002226503799,0.448246985674,1.004694104195,1.006884813309,59.88289642334,54.625720977783,-7.124756336212,2.728013515472,0.99826413393,74.959289550781,62.28332901001,0.764556586742,24.95929145813,-0.655989170074,0.980522751808,0.059554066509,0.005154331215,0.000263046793,45.77091217041,30.319379806519,1.509625673294,0.014574823901,0.887313306332,0.0,0.296105653048,0.576800763607,39.052257537842,22.820259094238,-1.0,0.516215384007,1.0,50.0,0.0,0.0,-0.006322444882,-1.3784096241,-0.000269154843,-1.0,0.000689886045,2.172385454178,0.002438349882,0.001012371271,0.000221896771,-0.000477213092,0.001514678705,0.000889771967,0.875,0.006433816627,-0.00070132385,-7.6417076e-05
814,oos,2026-01-21 18:05:00+00:00,2026-01-21 18:10:00,5.0,2026-01-21 18:50:00,2026-01,18,2,long,long,0.321399211884,0.320671796799,0.35792902112,0.036529809237,0.036529809237,-0.025776296854,-0.000562137088,-15.89,-17.35,1.4600000000000009,-15.89,0.0,8,8,3.2008041689812936,1.4011233676339707,1,0,0,0,0,0,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.00025647349,-0.000276199484,0.000611669093,0.999743580818,0.0,0.999743580818,-0.755271077156,-1.04321706295,0.002226503799,-0.16962005198,1.004185080528,1.008281469345,74.383491516113,102.522941589355,51.028453826904,2.166010379791,0.999999880791,77.896606445312,66.615196228027,-1.914331912994,27.89661026001,-2.643522500992,-15.811372756958,0.032597668469,0.005764975678,0.000445626181,38.311115264893,30.555006027222,1.2538408041,0.016188781708,0.798123896122,0.0,0.247774854302,0.608926653862,49.607398986816,29.206203460693,-1.0,0.859622240067,1.0,95.0,0.0,0.0,0.004797441419,-0.639922261238,0.000358808757,1.359884142876,-0.000151964909,1.283406496048,0.00071137381,-0.000483831973,-0.001553346636,-0.00164083112,-0.00072072586,-0.000795415312,0.125,0.003522084327,0.000464285287,0.000538974709
815,oos,2026-01-21 20:10:00+00:00,2026-01-21 20:15:00,5.0,2026-01-21 20:55:00,2026-01,20,2,long,long,0.350241065025,0.296508461237,0.353250563145,0.003009498119,0.003009498119,0.008608877659,-0.000562137088,5.39,7.85,-2.46,5.39,0.0,8,8,2.725533246920426,-0.47527092206086774,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.001117641921,-0.001942918636,0.00134640513,1.001118302345,0.0,1.001118302345,1.184441804886,-0.709105432034,0.002226503799,0.593033671379,0.998071372509,0.997433304787,-32.092693328857,-16.066205978394,35.142032623291,-1.361590623856,1.003525972366,41.122394561768,47.700263977051,-1.545975327492,-8.877604484558,-5.675234794617,-10.730154037476,-0.010539960116,-0.000617966871,-0.000202739087,47.267658233643,37.346096038818,1.26566529274,0.009885645472,0.32767572999,0.0,0.37537252903,1.25653731823,37.392120361328,-14.491678237915,-1.0,-0.196649670601,1.0,220.0,0.0,0.0,-0.008677897044,0.726066589355,0.000179291805,1.801043987274,0.0,1.126212716103,0.000778426533,0.001220355625,0.001818099641,0.000484272168,0.001089704689,0.001440784661,0.875,0.003212869633,2.8562021e-05,-0.000322518026
816,oos,2026-01-21 20:55:00+00:00,2026-01-21 21:00:00,5.0,2026-01-21 21:50:00,2026-01,21,2,long,long,0.346237331629,0.294253140688,0.359509646893,0.013272315264,0.013272315264,0.065530896187,-0.000562137088,33.04,26.625,6.414999999999999,33.04,0.0,10,8,0.0,-2.725533246920426,0,0,1,0,0,0,0,0,0,0,1,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000646004512,0.002098553116,0.00106307934,1.000596523285,4.9708706e-05,1.000646233559,0.305262356997,-0.955738425255,0.002226503799,0.363800287247,1.00183057785,1.001452803612,2.117759943008,-9.475583076477,28.66611289978,-1.097059726715,1.00384581089,55.978988647461,52.559589385986,2.426780939102,5.978990077972,5.539317131042,2.723988056183,0.047812663019,0.001881308388,-0.000134284681,44.696228027344,38.155216217041,1.171431660652,0.004790470935,1.067943811417,0.0,0.337582498789,0.786560058594,23.719011306763,3.937927961349,-1.0,0.245391711593,1.0,265.0,0.0,0.0,0.003154574195,-1.404585003853,0.0,0.94609361887,0.0,0.444007486105,0.001548159053,0.00016249594,0.001270648208,0.001709664357,0.00060082291,0.001006399514,0.875,0.001710460288,4.5390287e-05,-0.000360186299
817,oos,2026-01-21 21:50:00+00:00,2026-01-21 21:55:00,5.0,2026-01-22 17:05:00,2026-01,21,2,long,long,0.324776053429,0.272071570158,0.403152376413,0.078376322985,0.078376322985,-0.043904960155,-0.000562137088,-4.55,-3.605,-0.9449999999999998,-4.18,-0.37,230,8,0.4004506169579794,0.4004506169579794,0,0,0,1,1,1,0,0,1,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.00227797241,0.00571455434,0.002510763938,1.002310156822,-2.9490117e-05,1.002280592918,0.891416072845,0.562590181828,0.002226503799,1.034643650055,1.010160803795,1.012451410294,86.099746704102,57.090587615967,62.648174285889,0.557940840721,1.003734827042,80.705223083496,64.713752746582,2.483092784882,30.705226898193,1.487498521805,0.0,0.161038219929,0.013669894077,0.000158963274,56.185794830322,43.003871917725,1.306528687477,0.01956009306,1.110323905945,0.0,0.435275584459,1.084157347679,28.742065429688,36.400382995605,-1.0,0.891925871372,1.0,320.0,0.0,0.0,-0.007096069865,-2.113689899445,0.000268769043,2.290949106216,-7.0787872e-05,1.91875743866,0.004224214237,0.002726436127,0.00349972304,0.001726892428,0.002834556159,0.003425988834,1.0,0.004361043684,-0.000553987222,-0.001145420014
818,oos,2026-01-22 17:30:00+00:00,2026-01-22 17:35:00,5.0,2026-01-22 18:15:00,2026-01,17,3,long,long,0.369120419025,0.256793230772,0.37408643961,0.004966020584,0.004966020584,0.013884931803,-0.000562137088,3.07,4.425,-1.355,3.07,0.0,8,8,0.1302564644171039,-0.27019415254087553,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.00167974981,0.001532290364,0.002257416025,1.001700878143,-1.9662706e-05,1.001681208611,1.693530440331,1.426724433899,0.010360507295,1.028658866882,0.998850405216,0.997613012791,-36.418449401855,-31.629884719849,63.116939544678,-2.897079467773,1.002316355705,42.120441436768,45.919170379639,3.556091785431,-7.879556655884,4.376345157623,8.390993118286,-0.033861916512,-0.005369185004,-0.000152983819,41.628833770752,26.075450897217,1.596475958824,0.011208367534,0.315336018801,0.0,0.308552116156,0.703649640083,33.965190887451,-9.686500549316,-1.0,-0.394357889891,1.0,60.0,0.0,0.0,-0.004964147694,-0.795009016991,0.0,0.827980935574,-0.000253709237,-2.048624753952,0.001786729903,0.003283943748,0.001657854998,0.00197866559,0.002020918066,0.002155323047,1.0,0.00235633878,-0.000339756691,-0.000474161672
819,oos,2026-01-22 18:15:00+00:00,2026-01-22 18:20:00,5.0,2026-01-22 19:05:00,2026-01,18,3,long,long,0.34447285533,0.299656778574,0.355870366096,0.011397510767,0.011397510767,-0.011473059654,-0.000562137088,2.49,1.2,1.2900000000000003,2.49,0.0,9,8,0.0,-0.1302564644171039,0,0,0,0,0,0,0,0,0,0,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,0.000528865261,0.001871872344,0.001253275201,1.000529050827,0.0,1.000529050827,0.51345205307,0.12566909194,0.010360507295,0.385207682848,1.001005768776,1.000273823738,-0.40430611372,-18.666837692261,53.104434967041,-1.13218665123,1.0018055439,54.21898651123,50.76375579834,3.172275543213,4.218987941742,10.816451072693,9.709994316101,0.034421328455,0.003951621242,-0.000105964886,35.064571380615,26.492691040039,1.323556303978,0.005979062989,0.805195450783,0.0,0.291096657515,0.594162344933,21.161937713623,2.564518690109,-1.0,0.338703155518,1.0,105.0,0.0,0.0,0.0,-0.865481436253,-0.000179436567,-1.63344502449,-0.000558642205,-2.206116199493,0.001565579209,-0.000721269462,0.000626454304,-0.000979202683,0.000783460215,0.000423846359,0.75,0.002237129956,-0.000254455081,0.00010515879
820,oos,2026-01-22 22:00:00+00:00,2026-01-22 22:05:00,5.0,2026-01-23 17:15:00,2026-01,22,3,long,long,0.319293498993,0.340270489454,0.340436041355,0.000165551901,0.000165551901,0.01059705019,-0.000562137088,4.3,6.58,-2.2800000000000002,4.67,-0.37,230,8,0.0,0.0,0,0,0,1,1,1,0,0,0,1,0,sequence_order_expected_trade_to_mt5_closed_trade_plus_entry_timestamp_probability_feature,research_development_input_materialization_only_no_new_model_training_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,-0.000959642231,-0.001380419242,0.001391169382,0.999070167542,-2.9362711e-05,0.999040842056,-2.05948972702,2.628144264221,0.010360507295,-1.263789772987,0.998257815838,0.998335778713,-9.905541419983,1.996298670769,53.280227661133,-0.189044222236,1.001576423645,31.086269378662,46.905097961426,-3.685508012772,-18.913730621338,-5.426302433014,-1.038352012634,-0.026626802981,-0.001340385526,4.868853e-06,19.367540359497,21.902473449707,0.884262681007,0.002774578752,-0.213958382607,0.0,0.111639790237,0.729498445988,16.341716766357,-19.004892349243,-1.0,-0.366729676723,1.0,330.0,0.0,0.0,0.001668520621,0.838993787766,-8.9621797e-05,-0.845154345036,5.0808878e-05,0.935813426971,-0.001246308675,-0.001164682209,-0.001088489895,-0.000597575563,-0.001135370811,-0.001141084358,0.0,0.002106830478,0.0001761889,0.000181902418
