run_id,variant_id,split,source_scope_id,threshold_id,threshold,target_trade_day,exit_policy_id,max_hold_bars,force_same_day_flat,desired_long_rows,desired_long_density,proxy_trade_count,proxy_trade_density_per_feature_day,cost_0_30_net_profit,cost_0_30_gross_profit,cost_0_30_gross_loss,cost_0_30_profit_factor,cost_0_30_expectancy,win_rate,max_drawdown_cost_0_30,recovery_factor_cost_0_30,max_hold_observed_bars,strict_success,soft_density_positive,no_trade_splitting_status,proxy_boundary,claim_boundary
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max12,12,False,1384,10.5648854962,398,3.0381679389,20.726,827.602,-806.876,1.0256867226,0.0520753769,0.4547738693,-141.747,0.1462182621,12,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max24,24,False,1747,9.5464480874,485,2.650273224,91.477,994.662,-903.185,1.1012826829,0.1886123711,0.4865979381,-160.789,0.568925735,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max24,24,False,1384,10.5648854962,382,2.9160305344,25.526,797.384,-771.858,1.0330708498,0.0668219895,0.4581151832,-139.947,0.182397622,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,same_day_flat_m5_max24,24,True,1747,9.5464480874,485,2.650273224,91.477,994.662,-903.185,1.1012826829,0.1886123711,0.4865979381,-160.789,0.568925735,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,run364E_fixed_density_3_0,0.435066855164,3.0,same_day_flat_m5_max24,24,True,1384,10.5648854962,382,2.9160305344,25.526,797.384,-771.858,1.0330708498,0.0668219895,0.4581151832,-139.947,0.182397622,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,close_on_flat_m5_max6,6,False,549,3.0,276,1.5081967213,-22.998,357.764,-380.762,0.9396000651,-0.083326087,0.4746376812,-87.522,-0.2627682183,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max6,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,close_on_flat_m5_max6,6,False,479,3.6564885496,212,1.6183206107,13.779,328.777,-314.998,1.0437431349,0.064995283,0.4433962264,-125.92,0.1094266201,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max12,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,close_on_flat_m5_max12,12,False,549,3.0,271,1.4808743169,-21.498,354.114,-375.612,0.9427654069,-0.0793284133,0.4833948339,-86.897,-0.2473963428,10,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max12,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,close_on_flat_m5_max12,12,False,479,3.6564885496,200,1.5267175573,17.379,321.227,-303.848,1.0571963613,0.086895,0.445,-123.82,0.1403569698,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,close_on_flat_m5_max24,24,False,549,3.0,271,1.4808743169,-21.498,354.114,-375.612,0.9427654069,-0.0793284133,0.4833948339,-86.897,-0.2473963428,10,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__close_on_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,close_on_flat_m5_max24,24,False,479,3.6564885496,199,1.5190839695,17.679,320.702,-303.023,1.058342106,0.088839196,0.4472361809,-123.82,0.1427798417,13,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__same_day_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,same_day_flat_m5_max24,24,True,549,3.0,271,1.4808743169,-21.498,354.114,-375.612,0.9427654069,-0.0793284133,0.4833948339,-86.897,-0.2473963428,10,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_3_0__same_day_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_3_0,0.541845858097,3.0,same_day_flat_m5_max24,24,True,479,3.6564885496,199,1.5190839695,17.679,320.702,-303.023,1.058342106,0.088839196,0.4472361809,-123.82,0.1427798417,13,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max6,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,close_on_flat_m5_max6,6,False,915,5.0,385,2.1038251366,-27.038,537.059,-564.097,0.9520685272,-0.0702285714,0.5064935065,-126.177,-0.2142862804,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max6,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,close_on_flat_m5_max6,6,False,762,5.8167938931,309,2.358778626,-41.225,466.664,-507.889,0.9188306894,-0.1334142395,0.4692556634,-151.455,-0.2721930606,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max12,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,close_on_flat_m5_max12,12,False,915,5.0,359,1.9617486339,-19.238,519.827,-539.065,0.9643122815,-0.0535877437,0.4986072423,-124.352,-0.1547059959,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max12,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,close_on_flat_m5_max12,12,False,762,5.8167938931,281,2.1450381679,-32.825,441.776,-474.601,0.9308366396,-0.1168149466,0.4555160142,-147.555,-0.2224594219,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,close_on_flat_m5_max24,24,False,915,5.0,355,1.9398907104,-18.038,499.488,-517.526,0.9651457125,-0.0508112676,0.5042253521,-124.352,-0.1450559701,22,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__close_on_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,close_on_flat_m5_max24,24,False,762,5.8167938931,276,2.106870229,-31.325,428.376,-459.701,0.9318578815,-0.1134963768,0.4528985507,-146.655,-0.2135965361,20,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__same_day_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,same_day_flat_m5_max24,24,True,915,5.0,355,1.9398907104,-18.038,499.488,-517.526,0.9651457125,-0.0508112676,0.5042253521,-124.352,-0.1450559701,22,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_5_0__same_day_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_5_0,0.511456251144,5.0,same_day_flat_m5_max24,24,True,762,5.8167938931,276,2.106870229,-31.325,428.376,-459.701,0.9318578815,-0.1134963768,0.4528985507,-146.655,-0.2135965361,20,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max6,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,close_on_flat_m5_max6,6,False,1281,7.0,487,2.6612021858,-8.39,803.201,-811.591,0.9896622806,-0.0172279261,0.4887063655,-170.517,-0.0492033052,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max6,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,close_on_flat_m5_max6,6,False,996,7.6030534351,375,2.8625954198,-80.044,581.177,-661.221,0.8789451636,-0.2134506667,0.4533333333,-168.37,-0.4754053572,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max12,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,close_on_flat_m5_max12,12,False,1281,7.0,431,2.3551912568,8.41,759.311,-750.901,1.0111998785,0.019512761,0.4802784223,-167.817,0.0501141124,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max12,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,close_on_flat_m5_max12,12,False,996,7.6030534351,330,2.5190839695,-66.544,537.266,-603.81,0.8897931469,-0.2016484848,0.4454545455,-162.07,-0.4105880175,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,close_on_flat_m5_max24,24,False,1281,7.0,422,2.306010929,11.11,705.21,-694.1,1.0160063391,0.0263270142,0.4881516588,-166.917,0.0665600268,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__close_on_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,close_on_flat_m5_max24,24,False,996,7.6030534351,320,2.4427480916,-63.544,523.078,-586.622,0.8916781164,-0.198575,0.440625,-161.17,-0.3942669231,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__same_day_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,same_day_flat_m5_max24,24,True,1281,7.0,422,2.306010929,11.11,705.21,-694.1,1.0160063391,0.0263270142,0.4881516588,-166.917,0.0665600268,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_7_0__same_day_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_7_0,0.484424471855,7.0,same_day_flat_m5_max24,24,True,996,7.6030534351,320,2.4427480916,-63.544,523.078,-586.622,0.8916781164,-0.198575,0.440625,-161.17,-0.3942669231,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,close_on_flat_m5_max6,6,False,1830,10.0,617,3.3715846995,126.808,1285.683,-1158.875,1.1094233632,0.2055235008,0.4748784441,-166.082,0.7635264508,6,true,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,close_on_flat_m5_max6,6,False,1447,11.0458015267,470,3.5877862595,6.139,911.468,-905.329,1.0067809603,0.0130617021,0.4659574468,-164.022,0.037427906,6,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,close_on_flat_m5_max12,12,False,1830,10.0,518,2.8306010929,156.508,1183.637,-1027.129,1.1523742393,0.3021389961,0.472972973,-157.382,0.994446633,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,close_on_flat_m5_max12,12,False,1447,11.0458015267,398,3.0381679389,27.739,844.552,-816.813,1.0339600374,0.0696959799,0.4572864322,-153.047,0.181244977,12,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,close_on_flat_m5_max24,24,False,1830,10.0,499,2.7267759563,162.208,1094.316,-932.108,1.1740227527,0.3250661323,0.4809619238,-155.882,1.0405819787,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,close_on_flat_m5_max24,24,False,1447,11.0458015267,382,2.9160305344,32.539,824.297,-791.758,1.0410971534,0.0851806283,0.4581151832,-151.247,0.2151381515,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,same_day_flat_m5_max24,24,True,1830,10.0,499,2.7267759563,162.208,1094.316,-932.108,1.1740227527,0.3250661323,0.4809619238,-155.882,1.0405819787,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour16_18_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,q05_long_no_hour16_18_dense_flat_fill,validation_dense_target_10_0,0.424367874861,10.0,same_day_flat_m5_max24,24,True,1447,11.0458015267,382,2.9160305344,32.539,824.297,-791.758,1.0410971534,0.0851806283,0.4581151832,-151.247,0.2151381515,24,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,all_m5_keep_probability_extreme_control__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,all_m5_keep_probability_extreme_control,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max6,6,False,8007,43.7540983607,1624,8.8743169399,-185.818,4227.156,-4412.974,0.9578927952,-0.1144199507,0.474137931,-617.663,-0.3008404259,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,all_m5_keep_probability_extreme_control__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,all_m5_keep_probability_extreme_control,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max6,6,False,6027,46.0076335878,1259,9.6106870229,-128.217,3244.285,-3372.502,0.9619816386,-0.1018403495,0.4694201747,-484.419,-0.2646820211,6,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,all_m5_keep_probability_extreme_control__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,all_m5_keep_probability_extreme_control,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max12,12,False,8007,43.7540983607,1026,5.606557377,-6.418,3577.025,-3583.443,0.998208985,-0.0062553606,0.469785575,-565.335,-0.0113525609,12,false,false,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,all_m5_keep_probability_extreme_control__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,all_m5_keep_probability_extreme_control,run364E_fixed_density_3_0,0.435066855164,3.0,close_on_flat_m5_max12,12,False,6027,46.0076335878,798,6.0916030534,10.083,2741.68,-2731.597,1.0036912473,0.0126353383,0.4561403509,-440.288,0.0229009194,12,false,true,single_position_entry_transition_only,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester,research_development_dense_m5_proxy_prefilter_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
