run_id,variant_id,split,entry_index,exit_index,entry_time,exit_time,entry_price,exit_price,entry_keep_probability,hold_bars,gross_proxy_profit,cost_0_30_proxy_profit,exit_reason,proxy_boundary
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,oos,3128,3129,2025.12.18 19:00:00,2025.12.18 19:10:00,25169.7,25041.05,0.587179899216,1,-12.865,-13.165,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,oos,7417,7422,2026.04.09 18:40:00,2026.04.09 19:05:00,24966.3,25093.05,0.503180027008,5,12.675,12.375,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,oos,7062,7068,2026.03.31 21:35:00,2026.04.01 16:35:00,23658.2,23996.25,0.588039338589,6,33.805,33.505,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max6,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,2353,2357,2025.03.05 21:45:00,2025.03.06 16:35:00,20592.05,20235.08,0.500099778175,4,-35.697,-35.997,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,3551,3552,2025.04.07 18:05:00,2025.04.07 18:10:00,17555.58,17329.46,0.498819828033,1,-22.612,-22.912,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,2289,2291,2025.03.04 21:55:00,2025.03.05 16:35:00,20545.18,20367.42,0.545549094677,2,-17.776,-18.076,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,6611,6623,2025.06.23 20:05:00,2025.06.23 21:05:00,21679.15,21854.28,0.570898592472,12,17.513,17.213,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,3536,3538,2025.04.07 16:50:00,2025.04.07 17:00:00,16749.83,17105.21,0.511129558086,2,35.538,35.238,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,validation,4258,4263,2025.04.22 22:00:00,2025.04.23 16:55:00,18254.27,18910.47,0.575039148331,5,65.62,65.32,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,6720,6722,2026.03.23 21:00:00,2026.03.24 16:40:00,24277.8,24024.55,0.562482774258,2,-25.325,-25.625,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,4207,4215,2026.01.21 18:00:00,2026.01.21 18:40:00,25347.0,25212.5,0.518248856068,8,-13.45,-13.75,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,7032,7039,2026.03.31 19:05:00,2026.03.31 19:40:00,23318.75,23506.0,0.559148490429,7,18.725,18.425,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,7056,7068,2026.03.31 21:05:00,2026.04.01 16:35:00,23630.7,23996.25,0.536463797092,12,36.555,36.255,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max12,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,2353,2357,2025.03.05 21:45:00,2025.03.06 16:35:00,20592.05,20235.08,0.500099778175,4,-35.697,-35.997,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,3551,3552,2025.04.07 18:05:00,2025.04.07 18:10:00,17555.58,17329.46,0.498819828033,1,-22.612,-22.912,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,2748,2753,2025.03.17 20:40:00,2025.03.18 16:35:00,19787.46,19628.3,0.50604134798,5,-15.916,-16.216,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,4325,4330,2025.04.24 16:35:00,2025.04.24 17:00:00,18761.19,18928.81,0.560807883739,5,16.762,16.462,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,3536,3538,2025.04.07 16:50:00,2025.04.07 17:00:00,16749.83,17105.21,0.511129558086,2,35.538,35.238,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,validation,4258,4263,2025.04.22 22:00:00,2025.04.23 16:55:00,18254.27,18910.47,0.575039148331,5,65.62,65.32,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,6720,6722,2026.03.23 21:00:00,2026.03.24 16:40:00,24277.8,24024.55,0.562482774258,2,-25.325,-25.625,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,4207,4215,2026.01.21 18:00:00,2026.01.21 18:40:00,25347.0,25212.5,0.518248856068,8,-13.45,-13.75,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,7032,7039,2026.03.31 19:05:00,2026.03.31 19:40:00,23318.75,23506.0,0.559148490429,7,18.725,18.425,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,7056,7070,2026.03.31 21:05:00,2026.04.01 16:45:00,23630.7,23935.75,0.536463797092,14,30.505,30.205,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__close_on_flat_m5_max24,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,2353,2357,2025.03.05 21:45:00,2025.03.06 16:35:00,20592.05,20235.08,0.500099778175,4,-35.697,-35.997,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,3551,3552,2025.04.07 18:05:00,2025.04.07 18:10:00,17555.58,17329.46,0.498819828033,1,-22.612,-22.912,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,2748,2753,2025.03.17 20:40:00,2025.03.18 16:35:00,19787.46,19628.3,0.50604134798,5,-15.916,-16.216,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,4325,4330,2025.04.24 16:35:00,2025.04.24 17:00:00,18761.19,18928.81,0.560807883739,5,16.762,16.462,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,3536,3538,2025.04.07 16:50:00,2025.04.07 17:00:00,16749.83,17105.21,0.511129558086,2,35.538,35.238,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,validation,4258,4259,2025.04.22 22:00:00,2025.04.23 16:35:00,18254.27,18861.47,0.575039148331,1,60.72,60.42,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,6720,6721,2026.03.23 21:00:00,2026.03.24 16:35:00,24277.8,24119.55,0.562482774258,1,-15.825,-16.125,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,4207,4215,2026.01.21 18:00:00,2026.01.21 18:40:00,25347.0,25212.5,0.518248856068,8,-13.45,-13.75,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,7032,7039,2026.03.31 19:05:00,2026.03.31 19:40:00,23318.75,23506.0,0.559148490429,7,18.725,18.425,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,7056,7068,2026.03.31 21:05:00,2026.04.01 16:35:00,23630.7,23996.25,0.536463797092,12,36.555,36.255,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_dense_flat_fill__validation_dense_target_10_0__same_day_flat_m5_max24,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,2351,2357,2025.03.05 21:35:00,2025.03.06 16:35:00,20608.3,20235.08,0.490563362837,6,-37.322,-37.622,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,3724,3730,2025.04.09 21:30:00,2025.04.09 22:00:00,18877.15,18612.4,0.478635042906,6,-26.475,-26.775,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,2289,2292,2025.03.04 21:55:00,2025.03.05 16:40:00,20545.18,20329.55,0.545549094677,3,-21.563,-21.863,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,3593,3599,2025.04.07 21:35:00,2025.04.08 16:35:00,17489.21,18003.43,0.507464826107,6,51.422,51.122,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,4257,4263,2025.04.22 21:55:00,2025.04.23 16:55:00,18259.39,18910.47,0.491834670305,6,65.108,64.808,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,validation,3706,3712,2025.04.09 20:00:00,2025.04.09 20:30:00,17367.9,18234.65,0.497996002436,6,86.675,86.375,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,5276,5281,2026.02.17 16:35:00,2026.02.17 17:00:00,24699.1,24426.1,0.490156054497,5,-27.3,-27.6,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,6720,6722,2026.03.23 21:00:00,2026.03.24 16:40:00,24277.8,24024.55,0.562482774258,2,-25.325,-25.625,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,7067,7073,2026.03.31 22:00:00,2026.04.01 17:00:00,23693.7,23955.35,0.602114617825,6,26.165,25.865,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max6,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,2345,2357,2025.03.05 21:05:00,2025.03.06 16:35:00,20567.17,20235.08,0.484824568033,12,-33.209,-33.509,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,2289,2292,2025.03.04 21:55:00,2025.03.05 16:40:00,20545.18,20329.55,0.545549094677,3,-21.563,-21.863,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,1331,1336,2025.02.07 16:40:00,2025.02.07 17:05:00,21819.19,21625.44,0.436494380236,5,-19.375,-19.675,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,3575,3587,2025.04.07 20:05:00,2025.04.07 21:05:00,17131.21,17573.83,0.491897910833,12,44.262,43.962,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,4251,4263,2025.04.22 21:25:00,2025.04.23 16:55:00,18214.39,18910.47,0.575466156006,12,69.608,69.308,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,validation,3706,3718,2025.04.09 20:00:00,2025.04.09 21:00:00,17367.9,18712.4,0.497996002436,12,134.45,134.15,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,5276,5281,2026.02.17 16:35:00,2026.02.17 17:00:00,24699.1,24426.1,0.490156054497,5,-27.3,-27.6,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,6720,6722,2026.03.23 21:00:00,2026.03.24 16:40:00,24277.8,24024.55,0.562482774258,2,-25.325,-25.625,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,7067,7079,2026.03.31 22:00:00,2026.04.01 17:30:00,23693.7,24026.5,0.602114617825,12,33.28,32.98,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max12,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,2345,2357,2025.03.05 21:05:00,2025.03.06 16:35:00,20567.17,20235.08,0.484824568033,12,-33.209,-33.509,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,1331,1336,2025.02.07 16:40:00,2025.02.07 17:05:00,21819.19,21625.44,0.436494380236,5,-19.375,-19.675,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,3628,3633,2025.04.08 19:00:00,2025.04.08 19:25:00,17887.8,17695.3,0.459037601948,5,-19.25,-19.55,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,4251,4264,2025.04.22 21:25:00,2025.04.23 17:00:00,18214.39,18922.69,0.575466156006,13,70.83,70.53,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,3575,3599,2025.04.07 20:05:00,2025.04.08 16:35:00,17131.21,18003.43,0.491897910833,24,87.222,86.922,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,validation,3694,3718,2025.04.09 19:00:00,2025.04.09 21:00:00,17157.4,18712.4,0.454968124628,24,155.5,155.2,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,5276,5281,2026.02.17 16:35:00,2026.02.17 17:00:00,24699.1,24426.1,0.490156054497,5,-27.3,-27.6,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,6720,6722,2026.03.23 21:00:00,2026.03.24 16:40:00,24277.8,24024.55,0.562482774258,2,-25.325,-25.625,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,2809,2811,2025.12.10 21:55:00,2025.12.11 16:35:00,25796.65,25590.75,0.500222206116,2,-20.59,-20.89,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,7055,7079,2026.03.31 21:00:00,2026.04.01 17:30:00,23598.45,24026.5,0.494829267263,24,42.805,42.505,calendar_max_hold,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,1574,1578,2025.11.07 21:45:00,2025.11.10 16:35:00,24994.01,25476.41,0.534473538399,4,48.24,47.94,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__close_on_flat_m5_max24,oos,2033,2034,2025.11.19 22:00:00,2025.11.20 16:35:00,24587.88,25117.89,0.473176509142,1,53.001,52.701,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,2345,2357,2025.03.05 21:05:00,2025.03.06 16:35:00,20567.17,20235.08,0.484824568033,12,-33.209,-33.509,same_day_force_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
run364I_design_dense_m5_runtime_repair_proxy_without_db_v1,q05_long_no_hour18_dense_flat_fill__run364E_fixed_density_3_0__same_day_flat_m5_max24,validation,1331,1336,2025.02.07 16:40:00,2025.02.07 17:05:00,21819.19,21625.44,0.436494380236,5,-19.375,-19.675,close_on_flat,raw_m5_open_to_open_long_proxy_not_mt5_strategy_tester
