attempt_name,artifact_slug,cost_level,base_profit_factor,base_net_profit,expected_input_net_after_cost,expected_input_pf_after_cost,probe_use,must_not_optimize
m48_plain_rf,m48_plain,5.0,1.49,269.88,-1075.12,0.203851,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_bal_rf,u42_bal,0.0,1.01,8.66,8.66,1.010544,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_bal_rf,u42_bal,0.25,1.01,8.66,-72.09,0.916263,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_bal_rf,u42_bal,0.5,1.01,8.66,-152.84,0.830507,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_bal_rf,u42_bal,1.0,1.01,8.66,-314.34,0.682058,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_bal_rf,u42_bal,2.0,1.01,8.66,-637.34,0.460261,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_bal_rf,u42_bal,3.0,1.01,8.66,-960.34,0.31316,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_bal_rf,u42_bal,5.0,1.01,8.66,-1606.34,0.147016,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_plain_rf,u42_plain,0.0,1.17,119.91,119.91,1.170244,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_plain_rf,u42_plain,0.25,1.17,119.91,38.41,1.051886,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_plain_rf,u42_plain,0.5,1.17,119.91,-43.09,0.944615,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_plain_rf,u42_plain,1.0,1.17,119.91,-206.09,0.760391,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_plain_rf,u42_plain,2.0,1.17,119.91,-532.09,0.491975,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_plain_rf,u42_plain,3.0,1.17,119.91,-858.09,0.319743,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
u42_plain_rf,u42_plain,5.0,1.17,119.91,-1510.09,0.138185,verify cost curve monotonicity and survival margin(비용 곡선 단조성과 생존 여유 검증),lot;threshold;entry_filter;exit_rule
