candidate_id,label_id,horizon_bars,tp_atr,sl_atr,utility_mode,feature_set_id,feature_count,model_id,model_family,model_role,selection_id,mask_name,threshold_quantile,threshold,relaxed_threshold_quantile,density_lift_fracture_pass,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_expectancy,validation_recovery_factor,validation_smooth_equity_proxy,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_expectancy,oos_recovery_factor,oos_smooth_equity_proxy,scout_clue,meaningful_candidate,final_like_reference_only,meaningful_with_fracture
f71b_8ec807083c5a,econ_slow_payoff_path_balanced_h18_tp105_sl70,18,1.05,0.7,path_balanced,econ_minimal_linear_v1,10,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),trend_q45,trend,0.45,0.42110478868263895,0.30000000000000004,False,-405.3328665542599,4607.352887325288,-5012.685753879547,0.9191385842927511,7.166568144607542,322,1.1872031544045165,38.19875776397515,-1.2587977222181985,-0.5655885193239265,False,-328.4221262454985,4014.784294080734,-4343.206420326233,0.9243825656757918,6.167329062461853,258,1.3283515383377729,40.69767441860465,-1.2729539776957306,-0.5325192201020649,False,False,False,False,False
f71b_9236d140dadd,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_minimal_linear_v1,10,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),chop_q45,chop,0.45,0.16471188069134085,0.30000000000000004,False,-726.1015561199185,2540.6120285415655,-3266.7135846614838,0.7777272058593526,8.259207273006442,330,1.2166988849487281,43.63636363636363,-2.200307745817935,-0.8791419468222278,False,-213.7509028244018,2611.738478488922,-2825.489381313324,0.9243490687885552,4.662077826499938,302,1.5548921107674705,43.70860927152318,-0.7077844464384165,-0.45848849113888696,False,False,False,False,False
f71b_7bee5ce5a78c,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_risk_path_v1,16,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),chop_q45,chop,0.45,0.16948812429401017,0.30000000000000004,False,-775.5219232177733,1763.931669254303,-2539.4535924720767,0.6946107125104705,8.590770203399662,276,1.0176027037753,40.94202898550724,-2.809862040644106,-0.9027385261811248,False,-164.36020631790154,1998.205720806122,-2162.565927124024,0.9239975973650509,5.290234004974365,250,1.287162343350555,40.400000000000006,-0.6574408252716062,-0.3106860796013087,False,False,False,False,False
f71b_eaa02500feff,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_macro_context_v1,58,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),chop_q45,chop,0.45,0.2853967604014301,0.30000000000000004,False,-245.91457691192593,2372.1178003311156,-2618.032377243042,0.9060689321302854,5.182156950950622,179,0.6599669709267343,40.22346368715084,-1.3738244520219325,-0.4745409667046364,False,-176.4307909965513,2143.0034135818482,-2319.4342045784,0.9239336944120726,4.90927054786682,148,0.7620001072635285,39.189189189189186,-1.1920999391658873,-0.3593829048048985,False,False,False,False,False
f71b_c9dd56518bbf,econ_mid_payoff_dd_guarded_h12_tp85_sl55,12,0.85,0.55,dd_guarded,econ_risk_path_v1,16,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),chop_q45,chop,0.45,0.16461486728049773,0.30000000000000004,False,174.56668799400308,2645.614514045715,-2471.047826051712,1.070644803452845,3.9550356006622325,212,0.7816368594216071,42.45283018867924,0.8234277735566182,0.44137829749186985,False,-172.58745775222823,2092.8916071414947,-2265.479064893723,0.9238185598681202,6.566616577148437,173,0.890716341598584,35.26011560693642,-0.9976153627296429,-0.26282554451683027,False,False,False,False,False
f71b_78cedce5673c,econ_slow_payoff_dd_guarded_h18_tp105_sl70,18,1.05,0.7,dd_guarded,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q55,all,0.55,0.3516667964798592,0.4,False,-36.41010663986154,7180.137231445313,-7216.5473380851745,0.9949546362084112,7.082190514659886,453,1.6701957420659812,42.16335540838852,-0.08037551134627272,-0.051410798063810756,False,-462.5101540088651,5604.398458051681,-6066.908612060546,0.9237651028582446,9.438501220226286,352,1.8123245794375815,40.340909090909086,-1.3139493011615484,-0.4900249978436476,False,False,False,False,False
f71b_8c6da97ea64e,econ_slow_payoff_dd_guarded_h18_tp105_sl70,18,1.05,0.7,dd_guarded,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),cash_q55,cash,0.55,0.3516667964798592,0.4,False,-36.41010663986154,7180.137231445313,-7216.5473380851745,0.9949546362084112,7.082190514659886,453,1.6701957420659812,42.16335540838852,-0.08037551134627272,-0.051410798063810756,False,-462.5101540088651,5604.398458051681,-6066.908612060546,0.9237651028582446,9.438501220226286,352,1.8123245794375815,40.340909090909086,-1.3139493011615484,-0.4900249978436476,False,False,False,False,False
f71b_5fc5df848020,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),chop_q45,chop,0.45,0.20774581061164973,0.30000000000000004,False,-643.6678644466397,2577.7825412559514,-3221.4504057025906,0.8001931479971809,7.224639721870426,341,1.257255514447019,43.401759530791786,-1.8875890452980635,-0.8909342046470894,False,-201.92779060363776,2438.315543880463,-2640.2433344841006,0.9235192499243279,5.272353837585448,291,1.4982569676600461,45.017182130584196,-0.6939099333458342,-0.382993624525234,False,False,False,False,False
f71b_a5a6d712a475,econ_slow_payoff_path_balanced_h18_tp105_sl70,18,1.05,0.7,path_balanced,econ_minimal_linear_v1,10,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),trend_q45,trend,0.45,0.1590612742319422,0.30000000000000004,False,142.77892478942903,3670.4756597709656,-3527.696734981537,1.0404736958745906,5.8932169348716705,256,0.9438633774147709,40.625,0.5577301749587071,0.24227671637975795,False,-242.33955705642677,2913.4000850677485,-3155.739642124176,0.9232067329568084,7.567947693634032,201,1.0348785240538463,40.298507462686565,-1.2056694380916755,-0.320218329812555,False,False,False,False,False
f71b_59bbb06e7437,econ_fast_balanced_dd_guarded_h6_tp55_sl45,6,0.55,0.45,dd_guarded,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q70,all,0.7,0.32195166256303953,0.5499999999999999,False,-2687.7902379226653,7873.393078155519,-10561.183316078184,0.7455029273253108,29.250375912094086,934,3.443626541036703,41.648822269807276,-2.8777197408165582,-0.9188908361384001,False,-661.965682439804,7938.875229930879,-8600.840912370682,0.923034771927046,11.50405375146866,839,4.319716824284463,44.45768772348033,-0.7889936620259881,-0.5754194971101335,False,False,False,False,False
f71b_d6cd3fd88c8c,econ_mid_payoff_dd_guarded_h12_tp85_sl55,12,0.85,0.55,dd_guarded,econ_macro_context_v1,58,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),chop_q45,chop,0.45,0.2029678826810076,0.30000000000000004,False,-727.6978416442873,2061.183592748642,-2788.8814343929293,0.7390717896178008,7.276978416442869,213,0.7853238257396336,38.497652582159624,-3.4164217917572177,-1.0000000000000004,False,-170.77732961654698,2044.6729389190673,-2215.450268535614,0.9229152953501283,4.106035627651215,175,0.9010136403453886,37.714285714285715,-0.975870454951697,-0.41591779785465993,False,False,False,False,False
f71b_97d83db8f94e,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q40,all,0.4,0.1758128953788089,0.25,False,-533.663013811111,7355.152512865068,-7888.815526676177,0.9323519466253816,9.234130112457278,497,1.832422260059145,39.63782696177062,-1.0737686394589758,-0.5779245119052139,False,-516.170505619049,6170.205121707917,-6686.375627326965,0.9228026460988105,9.693484759330751,386,1.9873786581332569,38.34196891191709,-1.3372292891685207,-0.5324922032009116,False,False,False,False,False
f71b_439de00a94f9,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),cash_q40,cash,0.4,0.1758128953788089,0.25,False,-533.663013811111,7355.152512865068,-7888.815526676177,0.9323519466253816,9.234130112457278,497,1.832422260059145,39.63782696177062,-1.0737686394589758,-0.5779245119052139,False,-516.170505619049,6170.205121707917,-6686.375627326965,0.9228026460988105,9.693484759330751,386,1.9873786581332569,38.34196891191709,-1.3372292891685207,-0.5324922032009116,False,False,False,False,False
f71b_37d242d1d125,econ_slow_tight_dd_path_balanced_h24_tp95_sl50,24,0.95,0.5,path_balanced,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),trend_q45,trend,0.45,0.3909384868708271,0.30000000000000004,False,-585.15231754303,2556.9887865638734,-3142.141104106903,0.813772743439748,6.6091858207702705,255,0.9401764110967444,33.72549019607843,-2.2947149707569805,-0.8853621813811148,False,-200.61328225135819,2396.6425090312955,-2597.2557912826533,0.9227595206738244,5.563056415557865,201,1.0348785240538463,35.32338308457712,-0.9980760311012845,-0.360617019252789,False,False,False,False,False
f71b_871166f0e18e,econ_slow_payoff_dd_guarded_h18_tp105_sl70,18,1.05,0.7,dd_guarded,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q70,all,0.7,0.29263387252223894,0.5499999999999999,False,-152.22593929291,6217.2972253799435,-6369.523164672853,0.976100889288354,5.544661838722228,391,1.4416038303483414,40.153452685421996,-0.38932465292304347,-0.27454503758878573,False,-433.28291668891893,5174.663530111313,-5607.946446800232,0.9227376864598733,10.845659496307373,321,1.6527164488621127,39.875389408099686,-1.3497910177224888,-0.3994989118332905,False,False,False,False,False
f71b_c8526f3359a0,econ_slow_tight_dd_first_hit_net_h24_tp95_sl50,24,0.95,0.5,first_hit_net,econ_macro_context_v1,58,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q40,all,0.4,0.35477056053711054,0.25,False,377.3620689296721,4890.495521478653,-4513.13345254898,1.0836142057169929,7.833275060272259,388,1.4305429313942621,36.855670103092784,0.9725826518805982,0.481742395136264,False,-306.1531764030459,3608.9402248382567,-3915.0934012413018,0.9218018205374161,5.976065114498137,299,1.5394461626472637,34.448160535117054,-1.023923666899819,-0.5122989300439647,False,False,False,False,False
f71b_09beba0efdaf,econ_slow_tight_dd_first_hit_net_h24_tp95_sl50,24,0.95,0.5,first_hit_net,econ_macro_context_v1,58,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),cash_q40,cash,0.4,0.35477056053711054,0.25,False,377.3620689296721,4890.495521478653,-4513.13345254898,1.0836142057169929,7.833275060272259,388,1.4305429313942621,36.855670103092784,0.9725826518805982,0.481742395136264,False,-306.1531764030459,3608.9402248382567,-3915.0934012413018,0.9218018205374161,5.976065114498137,299,1.5394461626472637,34.448160535117054,-1.023923666899819,-0.5122989300439647,False,False,False,False,False
f71b_5b3a2cb37333,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),trend_q45,trend,0.45,0.36727683693847024,0.30000000000000004,False,-899.9838796329493,6307.649422912597,-7207.633302545548,0.875134618833189,10.234147212505333,735,2.7099202437494396,42.72108843537415,-1.2244678634461896,-0.8793931345185644,False,-483.90686731338485,5703.948445367814,-6187.8553126811985,0.9217973202570395,8.242125651359562,606,3.120081520281745,45.70957095709571,-0.7985261836854536,-0.5871141593595616,False,False,False,False,False
f71b_583d4c4b9327,econ_slow_tight_dd_dd_guarded_h24_tp95_sl50,24,0.95,0.5,dd_guarded,econ_core_price_v1,25,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),vol_expansion_q45,vol_expansion,0.45,0.16677823903716105,0.30000000000000004,False,-9.170729732513621,3387.6729727745055,-3396.843702507019,0.9973002202822152,4.388378930282592,295,1.0876550638178024,36.610169491525426,-0.031087219432249562,-0.020897761743476122,False,-210.4741443634034,2480.334232330322,-2690.8083766937248,0.9217803295892744,4.139712257385254,212,1.0915136671612706,32.54716981132076,-0.9928025677519029,-0.5084269902767208,False,False,False,False,False
f71b_12057944f7d4,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),vol_expansion_q45,vol_expansion,0.45,0.14951587979013717,0.30000000000000004,False,-926.2309242153163,3912.722631807328,-4838.953556022644,0.8085885897659602,10.074256152057648,534,1.9688400138261235,42.88389513108614,-1.734514839354525,-0.919403785485577,False,-302.319284362793,3549.5223194122314,-3851.841603775024,0.9215130538944014,6.239824479103089,423,2.177878684949139,43.97163120567376,-0.7147027999120401,-0.48449966080816476,False,False,False,False,False
f71b_568fd1034bbf,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q55,all,0.55,0.19551952895997843,0.4,False,-664.0959603118891,6966.509847164154,-7630.605807476043,0.912969431645749,9.972907316207886,463,1.7070654052462457,38.01295896328294,-1.434332527671467,-0.6659000622943783,False,-497.83248612403844,5824.537727861404,-6322.370213985443,0.9212585677088625,7.575980785083769,358,1.8432164756779947,38.8268156424581,-1.3905935366593252,-0.6571195205566164,False,False,False,False,False
f71b_9ffd40c705e7,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),cash_q55,cash,0.55,0.19551952895997843,0.4,False,-664.0959603118891,6966.509847164154,-7630.605807476043,0.912969431645749,9.972907316207886,463,1.7070654052462457,38.01295896328294,-1.434332527671467,-0.6659000622943783,False,-497.83248612403844,5824.537727861404,-6322.370213985443,0.9212585677088625,7.575980785083769,358,1.8432164756779947,38.8268156424581,-1.3905935366593252,-0.6571195205566164,False,False,False,False,False
f71b_fb5ebb136622,econ_fast_balanced_first_hit_net_h6_tp55_sl45,6,0.55,0.45,first_hit_net,econ_minimal_linear_v1,10,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),vol_expansion_q45,vol_expansion,0.45,0.3078428931782042,0.30000000000000004,False,-1026.3848875713345,4107.619425001145,-5134.00431257248,0.8000810234892367,11.715523800754545,530,1.954092148554018,43.77358490566038,-1.9365752595685557,-0.8760896269147006,False,-315.91315999031053,3695.660917711258,-4011.574077701568,0.921249575884359,5.658874603748322,422,2.1727300355757366,45.26066350710901,-0.7486093838632951,-0.5582614602929284,False,False,False,False,False
f71b_ab11fb44335e,econ_mid_payoff_first_hit_net_h12_tp85_sl55,12,0.85,0.55,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q40,all,0.4,0.18027495360059348,0.25,False,-2036.748879661561,7981.141253938675,-10017.890133600235,0.7966888384181559,23.029331913566583,741,2.7320420416575986,37.11201079622132,-2.748648960406965,-0.8844150960635171,False,-626.079349422456,7300.8902587890625,-7926.969608211518,0.9210190803842742,10.765068984508519,581,2.99136528594669,39.24268502581756,-1.077589241690974,-0.5815841499236243,False,False,False,False,False
f71b_22bb7404b709,econ_mid_payoff_first_hit_net_h12_tp85_sl55,12,0.85,0.55,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),cash_q40,cash,0.4,0.18027495360059348,0.25,False,-2036.748879661561,7981.141253938675,-10017.890133600235,0.7966888384181559,23.029331913566583,741,2.7320420416575986,37.11201079622132,-2.748648960406965,-0.8844150960635171,False,-626.079349422456,7300.8902587890625,-7926.969608211518,0.9210190803842742,10.765068984508519,581,2.99136528594669,39.24268502581756,-1.077589241690974,-0.5815841499236243,False,False,False,False,False
f71b_972b9c6ca866,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_minimal_linear_v1,10,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q70,all,0.7,0.3210599347500492,0.5499999999999999,False,399.41054655075106,6741.607238273621,-6342.196691722869,1.0629766886719263,6.022854389190672,414,1.5264040556629497,41.30434782608695,0.9647597742771765,0.6631582315315152,False,-454.73398828506447,5293.852771759034,-5748.586760044098,0.9208963859699013,8.193278218269349,341,1.755689436330157,37.24340175953079,-1.3335307574342066,-0.5550086011617424,False,False,False,False,False
f71b_2a300e5ce756,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_core_price_v1,25,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q40,all,0.4,0.34711577864462834,0.25,False,-3898.425411396025,8914.999973421098,-12813.425384817123,0.6957546249876833,39.419466875076274,1241,4.575525200670823,40.290088638195,-3.1413581074907535,-0.9889594457861328,False,-755.1736473655702,8780.714270009996,-9535.887917375567,0.9208072018139443,12.182028016471873,981,5.050825035307578,43.01732925586136,-0.7697998444093478,-0.6199079876884749,False,False,False,False,False
f71b_c42c343ce310,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_core_price_v1,25,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),cash_q40,cash,0.4,0.34711577864462834,0.25,False,-3898.425411396025,8914.999973421098,-12813.425384817123,0.6957546249876833,39.419466875076274,1241,4.575525200670823,40.290088638195,-3.1413581074907535,-0.9889594457861328,False,-755.1736473655702,8780.714270009996,-9535.887917375567,0.9208072018139443,12.182028016471873,981,5.050825035307578,43.01732925586136,-0.7697998444093478,-0.6199079876884749,False,False,False,False,False
f71b_e0289b798f28,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_risk_path_v1,16,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),chop_q45,chop,0.45,0.4089953490915804,0.30000000000000004,False,-555.1564552116396,2206.499329996109,-2761.6557852077485,0.7989769549901102,8.31067804288864,228,0.8406283205100303,36.40350877192983,-2.434896733384384,-0.6680038046795487,False,-172.19763853073155,1993.5491174221038,-2165.746755952835,0.9204904091129659,3.4947221684455876,181,0.9319055365858018,36.46408839779006,-0.9513681686780748,-0.49273627553438126,False,False,False,False,False
f71b_cfdbbcb6d37e,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_macro_context_v1,58,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),vol_expansion_q45,vol_expansion,0.45,0.16998499162489206,0.30000000000000004,False,237.666055793762,3952.944659442902,-3715.2786036491398,1.0639699148161668,6.708171146678925,359,1.3236209081714951,40.389972144846794,0.6620224395369415,0.354293369380454,False,-285.78060398101854,3291.7974408149717,-3577.57804479599,0.92011897423266,5.93128206920624,293,1.5085542664068505,36.86006825938566,-0.975360423143408,-0.4818192772600063,False,False,False,False,False
f71b_4db862466f35,econ_slow_tight_dd_path_balanced_h24_tp95_sl50,24,0.95,0.5,path_balanced,econ_macro_context_v1,58,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q40,all,0.4,0.40043339050608157,0.25,False,-631.5254559326173,3937.6769438934325,-4569.202399826048,0.8617864999903138,10.471212120628396,375,1.3826123692599182,35.199999999999996,-1.6840678824869795,-0.6031063535505176,False,-299.4300075531009,3445.1607640266416,-3744.5907715797416,0.9200366539848148,4.975077230453488,287,1.477662370166437,33.79790940766551,-1.0433101308470414,-0.6018600188158431,False,False,False,False,False
f71b_3ae05dbb5632,econ_slow_tight_dd_path_balanced_h24_tp95_sl50,24,0.95,0.5,path_balanced,econ_macro_context_v1,58,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),cash_q40,cash,0.4,0.40043339050608157,0.25,False,-631.5254559326173,3937.6769438934325,-4569.202399826048,0.8617864999903138,10.471212120628396,375,1.3826123692599182,35.199999999999996,-1.6840678824869795,-0.6031063535505176,False,-299.4300075531009,3445.1607640266416,-3744.5907715797416,0.9200366539848148,4.975077230453488,287,1.477662370166437,33.79790940766551,-1.0433101308470414,-0.6018600188158431,False,False,False,False,False
f71b_df2d9ec9e8f4,econ_slow_tight_dd_first_hit_net_h24_tp95_sl50,24,0.95,0.5,first_hit_net,econ_core_price_v1,25,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q55,all,0.55,0.3607882918477793,0.4,False,-1801.8021692943573,3149.136993284226,-4950.939162578582,0.6360686103935219,18.952514444732742,358,1.3199339418534686,29.88826815642458,-5.032966953336194,-0.9506929407961019,False,-302.44047770023366,3459.1683730840678,-3761.608850784301,0.9195981055719884,5.065400653839113,284,1.4622164220462306,33.45070422535211,-1.064931259507865,-0.5970711862071785,False,False,False,False,False
f71b_b30a66107e9a,econ_slow_tight_dd_first_hit_net_h24_tp95_sl50,24,0.95,0.5,first_hit_net,econ_core_price_v1,25,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),cash_q55,cash,0.55,0.3607882918477793,0.4,False,-1801.8021692943573,3149.136993284226,-4950.939162578582,0.6360686103935219,18.952514444732742,358,1.3199339418534686,29.88826815642458,-5.032966953336194,-0.9506929407961019,False,-302.44047770023366,3459.1683730840678,-3761.608850784301,0.9195981055719884,5.065400653839113,284,1.4622164220462306,33.45070422535211,-1.064931259507865,-0.5970711862071785,False,False,False,False,False
f71b_bf8f96b6b338,econ_slow_tight_dd_first_hit_net_h24_tp95_sl50,24,0.95,0.5,first_hit_net,econ_macro_context_v1,58,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),trend_q45,trend,0.45,0.14052873846293307,0.30000000000000004,False,-598.2835625839234,2898.9801648902894,-3497.263727474212,0.8289280965905268,7.812512294483182,268,0.9881069732310882,31.343283582089555,-2.2324013529250872,-0.765801754969912,False,-224.31386451721218,2555.180842685699,-2779.494707202911,0.9192968909291627,3.98960018348694,207,1.0657704202942595,35.748792270531396,-1.0836418575710733,-0.5622464763402938,False,False,False,False,False
f71b_3d46f79b35f5,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_risk_path_v1,16,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),trend_q45,trend,0.45,0.36315196040998243,0.30000000000000004,False,-2459.759113016128,5619.720847053528,-8079.479960069657,0.6955547726867656,26.10224137783055,758,2.794720469064048,38.522427440633244,-3.2450647928972667,-0.9423555155325776,False,-528.0684793949126,6008.489795827866,-6536.558275222778,0.9192130694532951,7.820358674049377,643,3.3105815470976276,43.856920684292376,-0.8212573552020415,-0.6752484143051192,False,False,False,False,False
f71b_2eb7f044023a,econ_fast_balanced_path_balanced_h6_tp55_sl45,6,0.55,0.45,path_balanced,econ_no_macro_v1,42,histgb_small_tree_v1,hist_gradient_boosting(히스토그램 그래디언트 부스팅),nonlinear_reference(비선형 참조),all_q70,all,0.7,0.405140536549351,0.5499999999999999,False,-487.3287340259544,7935.104290056229,-8422.433024082184,0.9421391974703105,8.927985893917082,864,3.1855388987748516,44.907407407407405,-0.5640378866041139,-0.5458439784923796,False,-522.1908223390553,5894.4154293298725,-6416.606251668927,0.9186188458730445,6.110474810361832,669,3.444446430806085,44.5440956651719,-0.7805542934813982,-0.8545830537645794,False,False,False,False,False
f71b_6d117d299e97,econ_slow_payoff_first_hit_net_h18_tp105_sl70,18,1.05,0.7,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q70,all,0.7,0.2184682768475502,0.5499999999999999,False,-1170.6872112274166,5889.487170238494,-7060.174381465913,0.8341843773291692,15.32414943027496,389,1.4342298977122885,36.50385604113111,-3.009478692101328,-0.7639492270380523,False,-479.3668957710264,5386.880912017822,-5866.247807788848,0.9182838994400216,11.037747560501094,315,1.6218245526216992,38.41269841269842,-1.5217996691143696,-0.4342977524567196,False,False,False,False,False
f71b_4af375675d19,econ_mid_payoff_path_balanced_h12_tp85_sl55,12,0.85,0.55,path_balanced,econ_risk_path_v1,16,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),early_late_q45,early_late,0.45,0.3813934396446533,0.30000000000000004,False,-898.6657346820834,3763.1178318595885,-4661.7835665416715,0.8072270576583728,10.87250860433579,368,1.356803605033733,35.32608695652174,-2.442026452940444,-0.8265486534760794,False,-272.1124276924139,3056.151670598984,-3328.264098291397,0.9182419364400483,7.340814728260043,268,1.379838032071795,37.6865671641791,-1.0153448794493056,-0.3706842329705702,False,False,False,False,False
f71b_08c6ccfa995c,econ_fast_balanced_first_hit_net_h6_tp55_sl45,6,0.55,0.45,first_hit_net,econ_no_macro_v1,42,extratrees_shallow_v1,extra_trees(엑스트라트리스),tree_reference(트리 참조),all_q70,all,0.7,0.32633555011450227,0.5499999999999999,False,-2732.2377642250053,7852.26538052559,-10584.503144750595,0.7418643344085486,28.287353761768298,966,3.5616094632135495,41.92546583850932,-2.828403482634581,-0.9658866598959689,False,-717.2357940769194,8053.4362823963165,-8770.672076473238,0.9182233940770788,13.698319095611572,859,4.422689811752507,43.655413271245635,-0.8349660000895454,-0.5235940184125911,False,False,False,False,False
f71b_22f6d653a5a9,econ_slow_tight_dd_first_hit_net_h24_tp95_sl50,24,0.95,0.5,first_hit_net,econ_no_macro_v1,42,linear_logreg_balanced_l2_v1,linear_logistic(선형 로지스틱),economics_label_carrier(경제성 라벨 운반),all_q40,all,0.4,0.18094785768912747,0.25,False,-942.6684839057924,3956.9028075027463,-4899.571291408538,0.8076018435411333,11.852324375915552,382,1.4084211334861034,35.602094240837694,-2.4677185442560012,-0.7953448235194579,False,-318.76237988471996,3564.694378519058,-3883.4567584037777,0.9179178758216067,5.109323061943059,294,1.5137029157802526,33.33333333333333,-1.084225781920816,-0.623883782685481,False,False,False,False,False
