candidate_id,label_id,horizon_bars,tp_atr,sl_atr,feature_set_id,feature_count,model_id,model_family,selection_id,mask_name,entry_gap_bars,threshold_quantile,threshold,density_lift_fracture_pass,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_expectancy,validation_recovery_factor,validation_smooth_equity_proxy,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_expectancy,oos_recovery_factor,oos_smooth_equity_proxy,scout_clue,meaningful_candidate,final_like_reference_only,meaningful_with_fracture
f71c_2f41c1607521,repair_h18_path_bal_path_balanced_h18_tp98_sl62,18,0.98,0.62,econ_core_price_v1,25,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),cash_q20_gap6,cash,6,0.2,0.3847159230484713,False,-2340.5851462173464,19613.790596599578,-21954.375742816923,0.8933886723250083,30.184681014060967,1548,5.707423860304942,38.372093023255815,-1.5120059084091384,-0.7754215276043596,False,-3368.5223020744334,15276.591853828431,-18645.114155902862,0.8193348523421087,37.12183390197757,1192,6.137190053095447,34.73154362416108,-2.825941528585934,-0.9074234616127045,False,False,False,False,False
f71c_8345d3ec062c,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_no_macro_v1,42,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),all_q20_gap6,all,6,0.2,0.3690331531587481,False,-2897.2871310710916,15558.137594671247,-18455.424725742334,0.8430116253553439,30.705291240691995,1541,5.681615096078757,35.626216742375085,-1.8801344134140763,-0.9435791077048896,False,-1711.7158701419837,13532.11921057701,-15243.835080718993,0.8877109427464858,18.295419085025564,1208,6.219568443069882,35.76158940397351,-1.4169833362102515,-0.9355980653883951,False,False,False,False,False
f71c_d7dfe636a005,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_no_macro_v1,42,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),cash_q20_gap6,cash,6,0.2,0.3690331531587481,False,-2897.2871310710916,15558.137594671247,-18455.424725742334,0.8430116253553439,30.705291240691995,1541,5.681615096078757,35.626216742375085,-1.8801344134140763,-0.9435791077048896,False,-1711.7158701419837,13532.11921057701,-15243.835080718993,0.8877109427464858,18.295419085025564,1208,6.219568443069882,35.76158940397351,-1.4169833362102515,-0.9355980653883951,False,False,False,False,False
f71c_69584e3d75fb,repair_h18_tighter_dd_dd_guarded_h18_tp95_sl55,18,0.95,0.55,econ_core_price_v1,25,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),all_q20_gap6,all,6,0.2,0.33047532103602917,False,-1013.4606058979068,18957.16955434799,-19970.6301602459,0.949252447330614,21.11582045593262,1538,5.6705541971246785,37.19115734720416,-0.6589470779570266,-0.47995322180965444,False,-36.32381563186976,16104.474805517195,-16140.798621149064,0.9977495651556996,9.905606631278992,1190,6.126892754348642,37.563025210084035,-0.03052421481669728,-0.03666995569677665,False,False,False,False,False
f71c_c57bb4ed6a04,repair_h18_tighter_dd_dd_guarded_h18_tp95_sl55,18,0.95,0.55,econ_core_price_v1,25,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),cash_q20_gap6,cash,6,0.2,0.33047532103602917,False,-1013.4606058979068,18957.16955434799,-19970.6301602459,0.949252447330614,21.11582045593262,1538,5.6705541971246785,37.19115734720416,-0.6589470779570266,-0.47995322180965444,False,-36.32381563186976,16104.474805517195,-16140.798621149064,0.9977495651556996,9.905606631278992,1190,6.126892754348642,37.563025210084035,-0.03052421481669728,-0.03666995569677665,False,False,False,False,False
f71c_b3f742df1d33,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_core_price_v1,25,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),all_q20_gap6,all,6,0.2,0.32499189147690133,False,-2056.4837529373153,16428.533983726502,-18485.017736663816,0.8887486188959173,23.99636809158324,1537,5.666867230806652,34.02732595966168,-1.3379855256586306,-0.8569979194720846,False,-2249.7310768127436,13280.179460906984,-15529.910537719727,0.8551356061357535,26.091702290535,1206,6.209271144323077,32.50414593698176,-1.865448654073585,-0.8622400530872429,False,False,False,False,False
f71c_ac50df4aedb0,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_core_price_v1,25,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),cash_q20_gap6,cash,6,0.2,0.32499189147690133,False,-2056.4837529373153,16428.533983726502,-18485.017736663816,0.8887486188959173,23.99636809158324,1537,5.666867230806652,34.02732595966168,-1.3379855256586306,-0.8569979194720846,False,-2249.7310768127436,13280.179460906984,-15529.910537719727,0.8551356061357535,26.091702290535,1206,6.209271144323077,32.50414593698176,-1.865448654073585,-0.8622400530872429,False,False,False,False,False
f71c_58c951deda06,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_risk_path_v1,16,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),all_q20_gap6,all,6,0.2,0.32607811581502844,False,-2099.1695265769945,16386.16597574234,-18485.335502319336,0.8864413617857455,21.544141355705246,1536,5.663180264488625,33.203125,-1.3666468271985641,-0.9743574793344454,False,-2125.5185225486757,13161.106956577301,-15286.625479125978,0.8609556749165412,27.15263871498108,1183,6.090852208734827,32.544378698224854,-1.7967189539718307,-0.7828036696028189,False,False,False,False,False
f71c_48e4e1b6ff63,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_risk_path_v1,16,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),cash_q20_gap6,cash,6,0.2,0.32607811581502844,False,-2099.1695265769945,16386.16597574234,-18485.335502319336,0.8864413617857455,21.544141355705246,1536,5.663180264488625,33.203125,-1.3666468271985641,-0.9743574793344454,False,-2125.5185225486757,13161.106956577301,-15286.625479125978,0.8609556749165412,27.15263871498108,1183,6.090852208734827,32.544378698224854,-1.7967189539718307,-0.7828036696028189,False,False,False,False,False
f71c_0362155d147c,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_macro_context_v1,58,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),all_q20_gap6,all,6,0.2,-0.04904126916422333,False,-2669.0729779243457,15875.576059246063,-18544.649037170406,0.8560731468913473,28.278759070396397,1535,5.659493298170599,33.876221498371336,-1.7388097576054369,-0.9438437419690255,False,-1960.2543213462827,13261.278600025176,-15221.532921371461,0.8712183371101847,24.385173930549616,1188,6.116595455601837,33.16498316498316,-1.6500457250389584,-0.8038713715674943,False,False,False,False,False
f71c_ca6b35033a99,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_macro_context_v1,58,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),cash_q20_gap6,cash,6,0.2,-0.04904126916422333,False,-2669.0729779243457,15875.576059246063,-18544.649037170406,0.8560731468913473,28.278759070396397,1535,5.659493298170599,33.876221498371336,-1.7388097576054369,-0.9438437419690255,False,-1960.2543213462827,13261.278600025176,-15221.532921371461,0.8712183371101847,24.385173930549616,1188,6.116595455601837,33.16498316498316,-1.6500457250389584,-0.8038713715674943,False,False,False,False,False
f71c_f25032bb541a,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_macro_context_v1,58,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),all_q20_gap6,all,6,0.2,0.3701739766083175,False,-2825.542850313187,15595.770676603317,-18421.3135269165,0.8466155604927623,31.93569179105735,1534,5.655806331852572,35.91916558018253,-1.8419444917295873,-0.8847601826819975,False,-1405.5681588363657,13791.993370914459,-15197.561529750823,0.9075135734055219,22.62305648202884,1210,6.2298657418166865,36.19834710743802,-1.1616265775507155,-0.6212989654836922,False,False,False,False,False
f71c_003c29a16e3c,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_macro_context_v1,58,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),cash_q20_gap6,cash,6,0.2,0.3701739766083175,False,-2825.542850313187,15595.770676603317,-18421.3135269165,0.8466155604927623,31.93569179105735,1534,5.655806331852572,35.91916558018253,-1.8419444917295873,-0.8847601826819975,False,-1405.5681588363657,13791.993370914459,-15197.561529750823,0.9075135734055219,22.62305648202884,1210,6.2298657418166865,36.19834710743802,-1.1616265775507155,-0.6212989654836922,False,False,False,False,False
f71c_a776ef947c80,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_risk_path_v1,16,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),all_q20_gap6,all,6,0.2,0.3697480787154642,False,-2335.6138678169254,15752.410750751495,-18088.024618568415,0.8708751277671705,24.344081036186406,1533,5.652119365534546,36.20352250489237,-1.523557643716194,-0.9594175538378871,False,-302.4531115341194,14031.95970775604,-14334.412819290159,0.9789002092135158,9.903715447902693,1170,6.0239197668805975,36.83760683760684,-0.25850693293514476,-0.3053935799399101,False,False,False,False,False
f71c_613c1a64e072,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_risk_path_v1,16,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),cash_q20_gap6,cash,6,0.2,0.3697480787154642,False,-2335.6138678169254,15752.410750751495,-18088.024618568415,0.8708751277671705,24.344081036186406,1533,5.652119365534546,36.20352250489237,-1.523557643716194,-0.9594175538378871,False,-302.4531115341194,14031.95970775604,-14334.412819290159,0.9789002092135158,9.903715447902693,1170,6.0239197668805975,36.83760683760684,-0.25850693293514476,-0.3053935799399101,False,False,False,False,False
f71c_f6ec432024ea,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_no_macro_v1,42,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),all_q20_gap6,all,6,0.2,0.32734789687026594,False,-1280.4105411148057,16891.870840263367,-18172.281381378172,0.9295404625185426,19.990138956451396,1533,5.652119365534546,35.61643835616438,-0.8352319250585817,-0.6405210808710163,False,-1275.7160111427306,13818.66632101059,-15094.38233215332,0.915484053400101,14.031445518684386,1194,6.14748735184225,33.165829145728644,-1.0684388703037946,-0.9091835972594392,False,False,False,False,False
f71c_47a4376e3491,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_no_macro_v1,42,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),cash_q20_gap6,cash,6,0.2,0.32734789687026594,False,-1280.4105411148057,16891.870840263367,-18172.281381378172,0.9295404625185426,19.990138956451396,1533,5.652119365534546,35.61643835616438,-0.8352319250585817,-0.6405210808710163,False,-1275.7160111427306,13818.66632101059,-15094.38233215332,0.915484053400101,14.031445518684386,1194,6.14748735184225,33.165829145728644,-1.0684388703037946,-0.9091835972594392,False,False,False,False,False
f71c_e435030ddccc,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_no_macro_v1,42,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),all_q20_gap6,all,6,0.2,0.3265380051506721,False,-82.93822622299058,17615.542799015046,-17698.481025238038,0.9953138223497981,9.619596359252917,1532,5.648432399216519,36.8798955613577,-0.05413722338315312,-0.08621798995049704,False,-1120.4170516395566,13886.162018032073,-15006.579069671632,0.9253382768692482,15.499711819458012,1193,6.142338702468848,34.199497066219614,-0.9391593056492511,-0.7228631504187121,False,False,False,False,False
f71c_59eeb4dbddec,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_no_macro_v1,42,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),cash_q20_gap6,cash,6,0.2,0.3265380051506721,False,-82.93822622299058,17615.542799015046,-17698.481025238038,0.9953138223497981,9.619596359252917,1532,5.648432399216519,36.8798955613577,-0.05413722338315312,-0.08621798995049704,False,-1120.4170516395566,13886.162018032073,-15006.579069671632,0.9253382768692482,15.499711819458012,1193,6.142338702468848,34.199497066219614,-0.9391593056492511,-0.7228631504187121,False,False,False,False,False
f71c_9f93b9533199,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_risk_path_v1,16,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),all_q20_gap6,all,6,0.2,0.32241545550987866,False,-2288.777510375975,16302.356909179687,-18591.134419555667,0.876888765433891,26.60187768096923,1532,5.648432399216519,33.81201044386423,-1.4939800981566416,-0.8603819391340739,False,-1505.720935783386,13791.022456092835,-15296.743391876222,0.9015659152272213,17.32667809505463,1208,6.219568443069882,33.69205298013245,-1.246457728297505,-0.8690188202972087,False,False,False,False,False
f71c_af098b6c180a,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_risk_path_v1,16,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),cash_q20_gap6,cash,6,0.2,0.32241545550987866,False,-2288.777510375975,16302.356909179687,-18591.134419555667,0.876888765433891,26.60187768096923,1532,5.648432399216519,33.81201044386423,-1.4939800981566416,-0.8603819391340739,False,-1505.720935783386,13791.022456092835,-15296.743391876222,0.9015659152272213,17.32667809505463,1208,6.219568443069882,33.69205298013245,-1.246457728297505,-0.8690188202972087,False,False,False,False,False
f71c_7c0958d671d0,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_macro_context_v1,58,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),all_q20_gap6,all,6,0.2,0.3279574711240543,False,-4409.385984401701,14891.564334964753,-19300.950319366457,0.7715456538957384,44.11361287174231,1531,5.6447454328984925,31.156107119529718,-2.880069225605291,-0.9995522237595288,False,-1391.1090207099912,13735.681392955781,-15126.79041366577,0.9080367359718794,15.469914894676204,1200,6.178379248082664,33.58333333333333,-1.159257517258326,-0.899235083179886,False,False,False,False,False
f71c_bcf40b9b5293,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_macro_context_v1,58,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),cash_q20_gap6,cash,6,0.2,0.3279574711240543,False,-4409.385984401701,14891.564334964753,-19300.950319366457,0.7715456538957384,44.11361287174231,1531,5.6447454328984925,31.156107119529718,-2.880069225605291,-0.9995522237595288,False,-1391.1090207099912,13735.681392955781,-15126.79041366577,0.9080367359718794,15.469914894676204,1200,6.178379248082664,33.58333333333333,-1.159257517258326,-0.899235083179886,False,False,False,False,False
f71c_c2d2154bef27,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_core_price_v1,25,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),all_q20_gap6,all,6,0.2,-0.03876596352528064,False,-3125.6987330436696,15639.8676912117,-18765.56642425537,0.8334343519200381,32.555118400764485,1530,5.641058466580467,33.0718954248366,-2.042940348394555,-0.9601251313434847,False,-890.68513838768,13770.979759073256,-14661.664897460938,0.9392507505377559,14.808473986148826,1168,6.013622468133793,34.07534246575342,-0.7625728924552055,-0.6014699010990507,False,False,False,False,False
f71c_f2dff4f23a0e,repair_h24_slow_guard_dd_guarded_h24_tp90_sl48,24,0.9,0.48,econ_core_price_v1,25,histgb_density_leaf16_v1,hist_gradient_boosting_density(히스토그램 부스팅 밀도),cash_q20_gap6,cash,6,0.2,-0.03876596352528064,False,-3125.6987330436696,15639.8676912117,-18765.56642425537,0.8334343519200381,32.555118400764485,1530,5.641058466580467,33.0718954248366,-2.042940348394555,-0.9601251313434847,False,-890.68513838768,13770.979759073256,-14661.664897460938,0.9392507505377559,14.808473986148826,1168,6.013622468133793,34.07534246575342,-0.7625728924552055,-0.6014699010990507,False,False,False,False,False
f71c_7238a54f6b9d,repair_h18_tighter_dd_dd_guarded_h18_tp95_sl55,18,0.95,0.55,econ_no_macro_v1,42,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),all_q20_gap6,all,6,0.2,0.33037194381132245,False,-2522.343818006519,18015.84009655952,-20538.18391456604,0.8771875922185296,33.48970830802921,1529,5.63737150026244,35.84041857423153,-1.649668945720418,-0.7531698379713219,False,-1093.122750120166,15549.339943456647,-16642.462693576817,0.9343172479790468,13.775287788867955,1192,6.137190053095447,36.15771812080537,-0.9170492870135621,-0.7935389567712242,False,False,False,False,False
f71c_1f2380e949e8,repair_h18_tighter_dd_dd_guarded_h18_tp95_sl55,18,0.95,0.55,econ_no_macro_v1,42,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),cash_q20_gap6,cash,6,0.2,0.33037194381132245,False,-2522.343818006519,18015.84009655952,-20538.18391456604,0.8771875922185296,33.48970830802921,1529,5.63737150026244,35.84041857423153,-1.649668945720418,-0.7531698379713219,False,-1093.122750120166,15549.339943456647,-16642.462693576817,0.9343172479790468,13.775287788867955,1192,6.137190053095447,36.15771812080537,-0.9170492870135621,-0.7935389567712242,False,False,False,False,False
f71c_b7be6a7abf13,repair_h18_tighter_dd_dd_guarded_h18_tp95_sl55,18,0.95,0.55,econ_core_price_v1,25,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),all_q20_gap6,all,6,0.2,0.3296876171845939,False,-3917.0461796665213,17031.8517751503,-20948.897954816817,0.8130189861006094,39.75668230352404,1528,5.633684533944414,34.62041884816754,-2.5635118976875138,-0.9852547930840079,False,346.6410220336885,16330.907653827666,-15984.266631793977,1.0216863888734309,10.507426733016977,1189,6.12174410497524,37.678721614802356,0.2915399680687035,0.329900965137787,False,False,False,False,False
f71c_bb05fa1d61ea,repair_h18_tighter_dd_dd_guarded_h18_tp95_sl55,18,0.95,0.55,econ_core_price_v1,25,extratrees_leaf70_depth8_v1,extra_trees_quality_repair(엑스트라트리스 품질 수리),cash_q20_gap6,cash,6,0.2,0.3296876171845939,False,-3917.0461796665213,17031.8517751503,-20948.897954816817,0.8130189861006094,39.75668230352404,1528,5.633684533944414,34.62041884816754,-2.5635118976875138,-0.9852547930840079,False,346.6410220336885,16330.907653827666,-15984.266631793977,1.0216863888734309,10.507426733016977,1189,6.12174410497524,37.678721614802356,0.2915399680687035,0.329900965137787,False,False,False,False,False
f71c_d7332b7fde83,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_core_price_v1,25,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),all_q20_gap6,all,6,0.2,0.36013343324102504,False,-2478.7317237186435,15768.77991642952,-18247.511640148157,0.8641605621302942,28.17387170982366,1528,5.633684533944414,35.40575916230366,-1.6222066254703165,-0.8797980445315792,False,-1740.039764137269,13138.549261569975,-14878.589025707244,0.8830507542663605,22.450320613384022,1179,6.070257611241217,35.6234096692112,-1.475860699013799,-0.7750623227625194,False,False,False,False,False
f71c_86e3e4bee584,repair_density_h15_bal_path_balanced_h15_tp85_sl50,15,0.85,0.5,econ_core_price_v1,25,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),cash_q20_gap6,cash,6,0.2,0.36013343324102504,False,-2478.7317237186435,15768.77991642952,-18247.511640148157,0.8641605621302942,28.17387170982366,1528,5.633684533944414,35.40575916230366,-1.6222066254703165,-0.8797980445315792,False,-1740.039764137269,13138.549261569975,-14878.589025707244,0.8830507542663605,22.450320613384022,1179,6.070257611241217,35.6234096692112,-1.475860699013799,-0.7750623227625194,False,False,False,False,False
f71c_1d66626d7933,repair_h18_tighter_dd_dd_guarded_h18_tp95_sl55,18,0.95,0.55,econ_macro_context_v1,58,extratrees_dense_leaf45_depth9_v1,extra_trees_density_repair(엑스트라트리스 밀도 수리),all_q20_gap6,all,6,0.2,0.3329860317369973,False,-654.206370143893,19074.64818367958,-19728.854553823472,0.9668401240244783,11.318152332210541,1526,5.626310601308361,37.94233289646134,-0.4287066645766009,-0.5780151662052426,False,-2615.0780150413543,14524.959458208083,-17140.03747324944,0.8474286874154899,27.18563934326174,1192,6.137190053095447,33.7248322147651,-2.1938573951689215,-0.9619336084106221,False,False,False,False,False
