candidate_id,selection_id,relaxed_quantile,relaxed_entry_gap_bars,validation_profit_factor,validation_max_drawdown_percent,validation_trades_day,oos_profit_factor,oos_max_drawdown_percent,oos_trades_day,fracture_pass
f71c_3bed8f101172,vol_expansion_q40_gap9,0.30000000000000004,7,1.097946154745024,4.533003107261719,2.145814397091393,1.101000980524891,3.495802863121037,2.224216529309759,False
f71c_9858dfb5ae32,trend_q20_gap6,0.1,4,0.9002865367016312,16.597948609256786,4.719316887073854,0.9302821070437892,11.79561760902409,5.179541269642633,False
f71c_ce892bad1a28,trend_q30_gap6,0.19999999999999998,4,0.8411326634829782,22.249600110149572,4.435420480585818,0.9364422537984328,11.778920696735396,4.983892593453349,False
f71c_d08a0b0273b0,trend_q40_gap9,0.30000000000000004,7,0.8486576906932775,12.645028627681839,2.654615748979043,0.8837762226867214,11.134996518611917,2.9965139353200922,False
f71c_a1bb4e7c3fa3,early_late_q20_gap6,0.1,4,0.7944301417009497,26.687728543090667,4.310063625772918,0.7904670528775682,22.284393397331094,4.417541162379105,False
f71c_45f5621b9a6e,early_late_q30_gap6,0.19999999999999998,4,0.8073582997498042,24.188156371498092,3.9413669939702736,0.9168117424279596,9.878188207626357,4.010797861880329,False
f71c_590bd92fa5c2,early_late_q40_gap9,0.30000000000000004,7,0.8860151637492449,8.919981758975984,2.3707193424910065,0.8690853975684596,8.138158864974987,2.48164899797987,False
f71c_fe71400f491b,all_q20_gap6,0.1,4,0.8275008449088809,44.7074036948196,8.380474440874117,0.9366293621888764,18.35433608942012,9.097663442801723,False
f71c_bb06eec297d0,all_q30_gap6,0.19999999999999998,4,0.8534485936025854,38.19177765550558,8.00440387643542,0.9149881228302134,18.514481754874943,8.799041779144394,False
f71c_a27cc223a01f,all_q40_gap9,0.30000000000000004,7,0.7922766480345226,30.00013834819756,4.63082969544122,0.8709080570411529,17.33006553363797,5.086865580921393,False
f71c_2f51d8ffa88b,cash_q20_gap6,0.1,4,0.8275008449088809,44.7074036948196,8.380474440874117,0.9366293621888764,18.35433608942012,9.097663442801723,False
f71c_d32279f58f7d,cash_q30_gap6,0.19999999999999998,4,0.8534485936025854,38.19177765550558,8.00440387643542,0.9149881228302134,18.514481754874943,8.799041779144394,False
f71c_dabc364cfe6c,cash_q40_gap9,0.30000000000000004,7,0.7922766480345226,30.00013834819756,4.63082969544122,0.8709080570411529,17.33006553363797,5.086865580921393,False
f71c_66ea6b5bdd56,vol_expansion_q20_gap6,0.1,4,0.9548783863252476,7.986897524642939,3.4731222715809147,1.0024276105855503,4.972224127292633,3.6195005095017607,False
f71c_0e799188561d,vol_expansion_q30_gap6,0.19999999999999998,4,0.9804743958339368,7.020327326679225,3.097051707142217,1.053419380485684,4.037645411968231,3.2127572090029854,False
f71c_144b2e956d61,vol_expansion_q40_gap9,0.30000000000000004,7,0.9628783613851768,5.109923542022701,2.1421274307733666,1.0278917171963697,3.805389108181,2.229365178683161,False
f71c_af01d143a0d8,trend_q20_gap6,0.1,4,0.8377041125777999,23.520447514438775,4.678760257575563,0.9163040642936974,12.08731090784079,5.158946672149025,False
f71c_7e47d13fa28b,trend_q30_gap6,0.19999999999999998,4,0.8757838302643629,17.399144148922133,4.3616811542252885,0.951346352560551,8.258758917808565,4.983892593453349,False
f71c_c063ae3df8cd,trend_q40_gap9,0.30000000000000004,7,0.8107800252040743,15.522496681404144,2.602998220526673,0.9693051309536376,7.966669297218321,2.955324740332874,False
f71c_83035ec8bb25,early_late_q20_gap6,0.1,4,0.79974026815184,27.13121163597109,4.328498457363051,0.9109186358854857,9.82891397600174,4.4432844092461155,False
f71c_8ed14e6dd755,early_late_q30_gap6,0.19999999999999998,4,0.82607494348502,21.92800763616571,3.922932162380141,0.9835318913646509,6.028370499610896,3.9953519137601226,False
f71c_ed8ab82212e5,early_late_q40_gap9,0.30000000000000004,7,0.7517850868187317,18.430488771534044,2.374406308809033,1.0360544776020413,4.17056268310547,2.4867976473532725,False
f71c_9f96a1364fe8,all_q20_gap6,0.1,4,0.8819525867718251,31.454864284896555,8.62750118418189,0.9297475045159009,18.141003767538084,9.32420401523142,False
f71c_01368bd8969a,all_q30_gap6,0.19999999999999998,4,0.81888487535696,45.53264972858352,8.126073764930293,0.9268660995471052,18.468921104764895,8.680622843556144,False
f71c_61acc1ff8b2e,all_q40_gap9,0.30000000000000004,7,0.8533217184927417,21.715705485534816,4.56815126803477,0.8926770107949072,16.435412183475442,4.911811502225718,False
f71c_31e2cc23ddf2,cash_q20_gap6,0.1,4,0.8819525867718251,31.454864284896555,8.62750118418189,0.9297475045159009,18.141003767538084,9.32420401523142,False
f71c_72826c282eef,cash_q30_gap6,0.19999999999999998,4,0.81888487535696,45.53264972858352,8.126073764930293,0.9268660995471052,18.468921104764895,8.680622843556144,False
f71c_26497c0c22a9,cash_q40_gap9,0.30000000000000004,7,0.8533217184927417,21.715705485534816,4.56815126803477,0.8926770107949072,16.435412183475442,4.911811502225718,False
f71c_3bf6c744ee9e,vol_expansion_q20_gap6,0.1,4,1.0172248841904012,5.101275199127194,3.4399395747186765,0.8944320461387351,12.939044484138487,3.583459963887945,False
f71c_3863b2a13f22,vol_expansion_q30_gap6,0.19999999999999998,4,1.0160706241073747,5.005491164493561,3.222408561955116,0.9235925959648252,10.458313087940223,3.3826626383252587,False
f71c_5e1aa5921aa4,vol_expansion_q40_gap9,0.30000000000000004,7,0.9179448155104472,7.68791954965592,2.2084928244978426,1.0081159486485805,4.393208898067475,2.2345138280565635,False
f71c_7e17a3412d86,trend_q20_gap6,0.1,4,0.818747726272219,27.550607923984394,4.815178011342542,0.928691286751471,12.832963995170637,5.2670683089904715,False
f71c_e67a96de6abb,trend_q30_gap6,0.19999999999999998,4,0.7862846863451848,30.9503013822554,4.498098907992268,0.9403797536424042,11.93823258600237,4.8860682553587065,False
f71c_210fdf6ee407,trend_q40_gap9,0.30000000000000004,7,0.8406855572201063,14.088245563221038,2.628806984752858,0.9496465060031208,8.213522118568427,2.8677977009850366,False
f71c_49518d7f68f8,early_late_q20_gap6,0.1,4,0.8765890808269815,19.66940154428491,4.3911768847695,0.7827550923537567,24.59944164371485,4.520514149847149,False
f71c_5ecb12157630,early_late_q30_gap6,0.19999999999999998,4,0.899817813767088,14.785439553070143,4.195767669914098,0.8557543270114971,17.05256563758844,4.26823033055044,False
f71c_e3de2c2bae47,early_late_q40_gap9,0.30000000000000004,7,0.6831975122483838,24.030029505157426,2.451832601487588,0.8370349981380945,10.24256215143205,2.5382841410872943,False
f71c_73f1397df6a4,all_q20_gap6,0.1,4,0.8447035325843679,42.020229636001275,8.520579160959123,0.8942912341630752,24.20896758871059,9.272717521497398,False
f71c_4fa7d8f6222c,all_q30_gap6,0.19999999999999998,4,0.8230129429343793,43.47323335962252,8.033899606979631,0.868929529366317,28.4304330263135,8.8144877272646,False
f71c_e425cfdcef34,all_q40_gap9,0.30000000000000004,7,0.8794857448166548,17.58333113012323,4.5091598069463465,0.8781611710080447,17.61442728118885,5.014784489693763,False
f71c_38c4525b972f,cash_q20_gap6,0.1,4,0.8447035325843679,42.020229636001275,8.520579160959123,0.8942912341630752,24.20896758871059,9.272717521497398,False
f71c_23747c113dbc,cash_q30_gap6,0.19999999999999998,4,0.8230129429343793,43.47323335962252,8.033899606979631,0.868929529366317,28.4304330263135,8.8144877272646,False
f71c_a3c1bf232502,cash_q40_gap9,0.30000000000000004,7,0.8794857448166548,17.58333113012323,4.5091598069463465,0.8781611710080447,17.61442728118885,5.014784489693763,False
f71c_5729f3ebc647,vol_expansion_q20_gap6,0.1,4,0.9294159806703992,11.909821432399749,3.469435305262888,0.9293987482409357,8.577523395061508,3.6761356526091853,False
f71c_a256c80ce76e,vol_expansion_q30_gap6,0.19999999999999998,4,0.982140167276024,12.331764806652066,3.2334694609091956,0.9296427042134027,9.160522276401537,3.444446430806085,False
f71c_afeb662017ed,vol_expansion_q40_gap9,0.30000000000000004,7,1.024994651414534,5.619658038139344,2.1789970939536314,0.9896064356449742,4.233698620319367,2.265405724296977,False
f71c_517246ea0978,trend_q20_gap6,0.1,4,0.8571599853800246,21.859645274830008,4.756186550254119,0.901093925087343,16.617494056415577,5.246473711496862,False
f71c_fc8316587526,trend_q30_gap6,0.19999999999999998,4,0.8390607607347585,22.10401202602399,4.424359581631738,0.9251056473704427,12.238733556461373,4.927257450345925,False
f71c_7eaec1f6788a,trend_q40_gap9,0.30000000000000004,7,0.7570757942252985,20.250964689159463,2.5919373215725936,0.9090313965841252,7.949311665058143,2.903838246598852,False
f71c_195920ec5742,early_late_q20_gap6,0.1,4,0.83902063014491,22.402614622497687,4.405924750041606,0.8831770038102961,15.181735563278204,4.520514149847149,False
f71c_d12c61d72699,early_late_q30_gap6,0.19999999999999998,4,0.8808083943854161,18.20140247974408,4.099906545645411,0.9038270842085646,14.387880940437345,4.273378979923843,False
f71c_4e0b01f3af22,early_late_q40_gap9,0.30000000000000004,7,0.9017673662671911,9.252823766803743,2.3854672077631123,1.029252182536314,4.987440763950354,2.512540894220283,False
f71c_ef75a10dcbac,all_q20_gap6,0.1,4,0.7801767257573929,60.340327515887395,8.520579160959123,0.8990609687201133,22.381111810779494,9.262420222750594,False
f71c_7da21e65bf5a,all_q30_gap6,0.19999999999999998,4,0.8373770937469682,44.57566130142154,7.938038482710944,0.9154998081139001,17.360882740974393,8.86082557162522,False
f71c_b49a46d2da72,all_q40_gap9,0.30000000000000004,7,0.8382939263054138,23.261822186279304,4.534968571172532,0.862348764023325,17.071438131618518,5.086865580921393,False
f71c_d6e3888bac91,cash_q20_gap6,0.1,4,0.7801767257573929,60.340327515887395,8.520579160959123,0.8990609687201133,22.381111810779494,9.262420222750594,False
f71c_300f794eebb8,cash_q30_gap6,0.19999999999999998,4,0.8373770937469682,44.57566130142154,7.938038482710944,0.9154998081139001,17.360882740974393,8.86082557162522,False
f71c_406fc854fbec,cash_q40_gap9,0.30000000000000004,7,0.8382939263054138,23.261822186279304,4.534968571172532,0.862348764023325,17.071438131618518,5.086865580921393,False
f71c_d4b82d21b9fb,vol_expansion_q20_gap6,0.1,4,1.024380133340595,10.126641840267245,3.4510004736727558,0.9205440810971237,8.361506602573419,3.645243756368772,False
f71c_5e2c24a008e9,vol_expansion_q30_gap6,0.19999999999999998,4,0.9977572952629968,11.770397890090967,3.181851932456825,0.9285182479890678,10.081369894981394,3.3826626383252587,False
f71c_7281dca14bf1,vol_expansion_q40_gap9,0.30000000000000004,7,1.0642717986418888,5.2270213387489735,2.1568752960454725,0.9146378159227487,6.368222836017612,2.291148971163988,False
f71c_9bf79348a75a,trend_q20_gap6,0.1,4,0.7951674245030539,33.600247810840465,4.737751718663986,0.9254602958351323,10.734104988384296,5.236176412750058,False
f71c_7b7374e4ef38,trend_q30_gap6,0.19999999999999998,4,0.8210992458037548,27.740325140476145,4.398550817405553,0.9493242404420553,9.16535323333741,4.973595294706545,False
f71c_36ddb7d7dd85,trend_q40_gap9,0.30000000000000004,7,0.8297615118215773,15.096767039203668,2.6103721531627255,0.90140796387093,7.544818719863914,2.9398787922126677,False
f71c_a81cd191b2aa,early_late_q20_gap6,0.1,4,0.850269206339262,20.326071340847136,4.3911768847695,0.8124124658654245,19.93136592130661,4.474176305486529,False
f71c_fcea349473ff,early_late_q30_gap6,0.19999999999999998,4,0.8550451595624958,18.68513301887523,4.0814717140552785,0.8352749941643424,16.436275848388707,4.252784382430233,False
f71c_6bd867cf0809,early_late_q40_gap9,0.30000000000000004,7,0.8024722181250694,15.647022638225621,2.4112759719892973,0.8895867109000806,6.83889050960541,2.522838192967088,False
f71c_7740cf1cc6cd,all_q20_gap6,0.1,4,0.8127110265315569,49.38377648067405,8.623814217863863,0.8264149071007849,39.505273532867186,9.344798612725029,False
f71c_c5c88e32d978,all_q30_gap6,0.19999999999999998,4,0.815237794524768,45.904142780112515,7.985969044845288,0.883970124143094,29.950810531425397,8.757852584157176,False
f71c_a58fc6d6a1c6,all_q40_gap9,0.30000000000000004,7,0.8815635343473012,19.982866211414468,4.498098907992268,0.8715228837018669,17.728859470653504,4.994189892200153,False
f71c_31a382656dbb,cash_q20_gap6,0.1,4,0.8127110265315569,49.38377648067405,8.623814217863863,0.8264149071007849,39.505273532867186,9.344798612725029,False
f71c_a4b7032ef8b8,cash_q30_gap6,0.19999999999999998,4,0.815237794524768,45.904142780112515,7.985969044845288,0.883970124143094,29.950810531425397,8.757852584157176,False
f71c_4215a08502e2,cash_q40_gap9,0.30000000000000004,7,0.8815635343473012,19.982866211414468,4.498098907992268,0.8715228837018669,17.728859470653504,4.994189892200153,False
f71c_44d21cdaa7e5,vol_expansion_q20_gap6,0.1,4,0.9421949316864421,7.8530063559532115,3.4657483389448616,0.8190440599986941,17.389711672115318,3.7018788994761964,False
f71c_6008e801d826,vol_expansion_q30_gap6,0.19999999999999998,4,1.033815568446172,4.741149331092834,3.2150346293190633,0.8090917267136193,18.564037464141833,3.4856356257933028,False
f71c_35f2c94e65de,vol_expansion_q40_gap9,0.30000000000000004,7,1.082605188431842,5.683775195217143,2.1679361949995517,0.9547132968566223,6.630599164009101,2.347784114271412,False
f71c_0a9e91b2efba,trend_q20_gap6,0.1,4,0.7900103027781036,32.50832002058013,4.800430146070436,0.7718272943997847,31.37767627954464,5.323703452097895,False
f71c_c4a765bc8c08,trend_q30_gap6,0.19999999999999998,4,0.8470409937452319,21.632729300689828,4.383802952133448,0.7019623654875431,37.97667995262131,4.958149346586338,False
f71c_c3ce9d2c437b,trend_q40_gap9,0.30000000000000004,7,0.8442732476508258,14.88764203786858,2.5735024899824612,0.8173399510394427,14.593215897083306,2.9141355453456566,False
f71c_88ff7d4bd02c,early_late_q20_gap6,0.1,4,0.8281504712074851,26.49431938037885,4.398550817405553,0.770604566310299,23.712860184669342,4.561703344834367,False
f71c_c4d28ea0a0e4,early_late_q30_gap6,0.19999999999999998,4,0.8099116881285071,26.86161052827824,4.158898006733834,0.8374646163960777,18.243932446479786,4.340311421778072,False
f71c_4115ea0ddc4d,early_late_q40_gap9,0.30000000000000004,7,0.9040127878816413,9.34206166725159,2.4444586688515355,0.8276418359563438,12.221853115558643,2.5691760373277077,False
f71c_d7332b7fde83,all_q20_gap6,0.1,4,0.9441940284987632,29.51397651214618,8.73073624108663,0.9797332459223619,13.26939361190794,9.385987807712247,False
f71c_5b52e2f9f95b,all_q30_gap6,0.19999999999999998,4,0.9031354381735038,37.327855178165336,8.199813091290823,0.9446323282412341,20.351448613357356,8.88142016911883,False
f71c_150d9a21254d,all_q40_gap9,0.30000000000000004,7,0.8515894571500113,23.97728549098978,4.50547284062832,0.9260243579087951,12.484367702961043,4.91696015159912,False
f71c_86e3e4bee584,cash_q20_gap6,0.1,4,0.9441940284987632,29.51397651214618,8.73073624108663,0.9797332459223619,13.26939361190794,9.385987807712247,False
f71c_f52783b168f0,cash_q30_gap6,0.19999999999999998,4,0.9031354381735038,37.327855178165336,8.199813091290823,0.9446323282412341,20.351448613357356,8.88142016911883,False
f71c_0d70d6d46c7e,cash_q40_gap9,0.30000000000000004,7,0.8515894571500113,23.97728549098978,4.50547284062832,0.9260243579087951,12.484367702961043,4.91696015159912,False
f71c_4ffe0acd6e4b,vol_expansion_q20_gap6,0.1,4,0.8821135815082167,14.979015048313189,3.484183170534994,0.9796014475830498,7.400116025447842,3.624649158875163,False
f71c_baafcd59a3c7,vol_expansion_q30_gap6,0.19999999999999998,4,0.9135093862495425,13.850942703723906,3.21872159563709,0.9501058105079611,8.246794384002694,3.3414734433380406,False
f71c_bf4128716d40,vol_expansion_q40_gap9,0.30000000000000004,7,0.8819383322538971,10.459988485813149,2.097883834957049,0.9356912006258236,7.382876395225521,2.1881759836959436,False
f71c_710234776bcb,trend_q20_gap6,0.1,4,0.907210454759393,19.177829789257117,4.903665202975176,0.918055916294043,14.15064820384985,5.3442980495915045,False
f71c_6ab727522bc8,trend_q30_gap6,0.19999999999999998,4,0.9167030578036635,21.534909194088073,4.571838234352796,0.8607863321837622,22.546844538688525,5.117757477161807,False
f71c_64f3591f9bc6,trend_q40_gap9,0.30000000000000004,7,0.7563714154733338,22.927057063865764,2.654615748979043,0.7640921263136623,20.287354116058264,2.9604733897062765,False
f71c_bc0e3e0df0c4,early_late_q20_gap6,0.1,4,0.8103074173624976,28.253839479160153,4.435420480585818,0.7916226954200732,25.767511678409328,4.54625739671416,False
f71c_9e59dd9eedcb,early_late_q30_gap6,0.19999999999999998,4,0.8166475121700737,24.309276723670976,4.166271939369887,0.7642906978650985,26.511427911948825,4.293973577417452,False
f71c_e37ef2647578,early_late_q40_gap9,0.30000000000000004,7,0.7687369364998957,18.12763695697798,2.3965281067171915,0.9079413370077893,7.332777641105672,2.4970949461000767,False
f71c_7ff9a5c50851,all_q20_gap6,0.1,4,0.9374805590147949,20.90285360002554,8.70124051054242,0.9581294739476719,16.415055645942775,9.32420401523142,False
f71c_e2616d5d7fde,all_q30_gap6,0.19999999999999998,4,0.8863905699629642,33.41434068145735,8.089204101750028,0.9614231089517229,19.221585489988442,8.690920142302947,False
f71c_057dbdd03479,all_q40_gap9,0.30000000000000004,7,0.8605362862446242,22.63228963851948,4.428046547949765,0.9129980240932356,14.10113242192269,4.8242844628778805,False
f71c_43871b07d311,cash_q20_gap6,0.1,4,0.9374805590147949,20.90285360002554,8.70124051054242,0.9581294739476719,16.415055645942775,9.32420401523142,False
f71c_90b9a393f93c,cash_q30_gap6,0.19999999999999998,4,0.8863905699629642,33.41434068145735,8.089204101750028,0.9614231089517229,19.221585489988442,8.690920142302947,False
f71c_84650f776895,cash_q40_gap9,0.30000000000000004,7,0.8605362862446242,22.63228963851948,4.428046547949765,0.9129980240932356,14.10113242192269,4.8242844628778805,False
f71c_c11c24ce89a1,vol_expansion_q20_gap6,0.1,4,0.8844178411829643,13.316911814880472,3.469435305262888,1.0183647215408513,5.682159717559816,3.573162665141141,False
f71c_203b51716b95,vol_expansion_q30_gap6,0.19999999999999998,4,0.9073336231458379,11.026613940906518,3.1855388987748516,1.0644989477613964,4.96986513328553,3.2693923521104096,False
f71c_00017a29c757,vol_expansion_q40_gap9,0.30000000000000004,7,0.9237147585217698,7.09278997879027,2.0278314749145467,0.9261922855336081,7.277604960918427,2.0955002949747037,False
f71c_2314ecc9f431,trend_q20_gap6,0.1,4,0.9006170029941216,17.87223694534317,4.829925876614648,1.009084988997269,6.0099193544388,5.2979602052308845,False
f71c_d4d3b67afd93,trend_q30_gap6,0.19999999999999998,4,0.8431456995209895,24.99962563915253,4.398550817405553,0.9064070913085102,17.34900160264969,4.96329799595974,False
f71c_af378af5bbc5,trend_q40_gap9,0.30000000000000004,7,0.8733717226635681,12.263670672702903,2.5735024899824612,0.924357376544644,10.414336160182966,2.89868959722545,False
f71c_4add8d330ed2,early_late_q20_gap6,0.1,4,0.896999511684046,15.573440645218003,4.409611716359633,0.8580540676295194,17.261090066909702,4.530811448593954,False
f71c_d72c33eee4fc,early_late_q30_gap6,0.19999999999999998,4,0.8866081125891658,14.878992061805828,4.0704108151012,0.8662088951475035,15.521531958579946,4.191000589949407,False
f71c_f8be1df66e93,early_late_q40_gap9,0.30000000000000004,7,0.9367286642019246,6.79080889616012,2.3227887803566625,0.9751823395603944,5.653346673011778,2.368378711765021,False
f71c_b9f30270e651,all_q20_gap6,0.1,4,0.8280623500343899,51.85098535079832,8.756545005312816,0.9482564421327973,19.907890731811303,9.411731054579258,False
f71c_c935938769d3,all_q30_gap6,0.19999999999999998,4,0.8228575794001228,49.775134254931174,8.432091969326487,0.9107063026041381,25.953509673595153,9.030731000947494,False
f71c_488e549c2184,all_q40_gap9,0.30000000000000004,7,0.8115106733704373,31.133070358085046,4.7709344155262245,0.9772052132582789,8.285984761333461,5.117757477161807,False
f71c_fb4f530a7f35,cash_q20_gap6,0.1,4,0.8280623500343899,51.85098535079832,8.756545005312816,0.9482564421327973,19.907890731811303,9.411731054579258,False
f71c_3f95052afa04,cash_q30_gap6,0.19999999999999998,4,0.8228575794001228,49.775134254931174,8.432091969326487,0.9107063026041381,25.953509673595153,9.030731000947494,False
f71c_69f00fc7984e,cash_q40_gap9,0.30000000000000004,7,0.8115106733704373,31.133070358085046,4.7709344155262245,0.9772052132582789,8.285984761333461,5.117757477161807,False
f71c_23dabcb51574,vol_expansion_q20_gap6,0.1,4,0.965975848760617,11.77361153364181,3.4399395747186765,1.1215215401695693,3.3493896188735945,3.624649158875163,False
f71c_e7044f23f958,vol_expansion_q30_gap6,0.19999999999999998,4,0.9503661410294976,11.877222631454442,3.2629651914534072,1.0945613729490693,4.156514503479011,3.4238518333124763,False
f71c_98c67ac19eb2,vol_expansion_q40_gap9,0.30000000000000004,7,0.8436971259085226,13.889970747566288,2.1974319255437633,1.0588336931967386,2.960746172904977,2.3529327636448145,False
f71c_4897d8168cac,trend_q20_gap6,0.1,4,0.8456951032305746,26.662445457363077,4.944221832473468,0.9181977669251732,15.878474101066557,5.3751899458319174,False
f71c_f6be9dbfb733,trend_q30_gap6,0.19999999999999998,4,0.8483589621429967,25.979370266246843,4.741438684982013,0.998567271706451,12.545520089435605,5.200135867136242,False
f71c_5ebd536f090d,trend_q40_gap9,0.30000000000000004,7,0.8839438864921555,16.150696014213572,2.794720469064048,0.9791311721601026,14.70817697381971,3.135527468401952,False
f71c_55ffbf784e0f,early_late_q20_gap6,0.1,4,0.7745377643463537,34.61718446168877,4.457542278493976,0.7859012017424749,24.85189206361739,4.535960097967356,False
f71c_de20b18196b2,early_late_q30_gap6,0.19999999999999998,4,0.7902726651562922,31.092069992732878,4.291628794182786,0.778104210262284,24.768480853080472,4.355757369898278,False
f71c_cb013a928744,early_late_q40_gap9,0.30000000000000004,7,0.7980788059646542,15.807604684448382,2.466580466759694,0.7469439346725545,16.9404112401008,2.594919284194719,False
f71c_3d3e8909f133,all_q20_gap6,0.1,4,0.8001494227825054,61.51220289888217,8.75285803899479,0.8756455444798821,33.664076014327385,9.447771600193073,False
f71c_ef5b41c53d1d,all_q30_gap6,0.19999999999999998,4,0.8491180654364494,40.687372198103574,8.229308821835033,0.855297240417623,35.415364378260996,8.968947208466668,False
f71c_76085e4cc769,all_q40_gap9,0.30000000000000004,7,0.8719607684954086,20.474184629822012,4.512846773264373,0.9446625985594186,10.25502391386034,4.994189892200153,False
f71c_ff422383cdc6,cash_q20_gap6,0.1,4,0.8001494227825054,61.51220289888217,8.75285803899479,0.8756455444798821,33.664076014327385,9.447771600193073,False
f71c_58804448185c,cash_q30_gap6,0.19999999999999998,4,0.8491180654364494,40.687372198103574,8.229308821835033,0.855297240417623,35.415364378260996,8.968947208466668,False
f71c_2d96a8a735f0,cash_q40_gap9,0.30000000000000004,7,0.8719607684954086,20.474184629822012,4.512846773264373,0.9446625985594186,10.25502391386034,4.994189892200153,False
f71c_a7f0784b6f65,vol_expansion_q20_gap6,0.1,4,0.8566570637022737,15.676132512569598,3.4473135073547296,1.0313197206203115,4.285006510734558,3.634946457621967,False
f71c_4f01fe8a90ee,vol_expansion_q30_gap6,0.19999999999999998,4,0.9055318790699183,10.990744063091293,3.2113476630010367,0.9822056476387,7.404610247135181,3.392959937072063,False
f71c_d22306421ca1,vol_expansion_q40_gap9,0.30000000000000004,7,1.009303929596823,5.185870016098019,2.0499532728227057,0.8630032735102249,10.688462618350998,2.193324633069346,False
f71c_a78d24e6471c,trend_q20_gap6,0.1,4,0.826747507821327,30.436715353011877,4.922100034565309,0.9461501931546439,13.90982956981664,5.364892647085113,False
f71c_1acd453a1fdf,trend_q30_gap6,0.19999999999999998,4,0.8398720463369949,25.990339085006582,4.608707897533061,0.963595010328517,12.271638842582753,5.081716931547991,False
f71c_c09f1680885c,trend_q40_gap9,0.30000000000000004,7,0.8223797682220213,16.62794987535493,2.661989681615096,0.8532427504110355,14.058368372917185,3.017108532813701,False
f71c_1f95ec54195f,early_late_q20_gap6,0.1,4,0.7817926806526817,31.44529910697899,4.3874899184514735,0.8579035094638435,16.685316047191527,4.561703344834367,False
f71c_d375382d5de0,early_late_q30_gap6,0.19999999999999998,4,0.761580024158242,31.899420228576325,4.096219579327385,0.8270766249265348,19.582877556323908,4.304270876164256,False
f71c_05c7f41e89d4,early_late_q40_gap9,0.30000000000000004,7,0.8590673393955778,10.21920255670558,2.326475746674689,0.8770656383234366,8.4373899636269,2.466203049859663,False
f71c_bb3046fccec6,all_q20_gap6,0.1,4,0.8816326494946713,35.391877876089964,8.712301409496499,1.0019355563603018,12.121671348571788,9.422028353326063,False
f71c_ad44659eb7be,all_q30_gap6,0.19999999999999998,4,0.7951092122591704,56.190654627035684,8.185065226018716,0.9569221135838886,19.48145446658138,8.948352610973059,False
f71c_c8bebf150597,all_q40_gap9,0.30000000000000004,7,0.7940095636985383,31.536760905456084,4.472290143766083,0.9750884327371779,9.567428327655803,4.968446645333143,False
f71c_7c2bd179461f,cash_q20_gap6,0.1,4,0.8816326494946713,35.391877876089964,8.712301409496499,1.0019355563603018,12.121671348571788,9.422028353326063,False
f71c_c6a6a80cdb97,cash_q30_gap6,0.19999999999999998,4,0.7951092122591704,56.190654627035684,8.185065226018716,0.9569221135838886,19.48145446658138,8.948352610973059,False
f71c_bfd9c310aa2c,cash_q40_gap9,0.30000000000000004,7,0.7940095636985383,31.536760905456084,4.472290143766083,0.9750884327371779,9.567428327655803,4.968446645333143,False
f71c_651344b53776,vol_expansion_q20_gap6,0.1,4,0.8979854457868036,11.783837477016535,3.4878701368530205,1.0615584599652081,5.389512685775755,3.583459963887945,False
f71c_2dc7edd03372,vol_expansion_q30_gap6,0.19999999999999998,4,0.9270891413330228,8.58630832643508,3.15604316823064,1.0272339587208579,3.968959732532498,3.3157301964710295,False
f71c_5d70a10525a7,vol_expansion_q40_gap9,0.30000000000000004,7,0.9882215006563492,4.9743667440414345,1.9909618117342822,1.0297629918344013,4.261003629207635,2.1366894899619213,False
f71c_27ae11a2bf2c,trend_q20_gap6,0.1,4,0.8461716083275757,25.961642973613458,4.9110391356112295,1.009031421160853,8.56666831207277,5.339149400218102,False
f71c_7b8ab4412955,trend_q30_gap6,0.19999999999999998,4,0.8714390125417222,21.94927146892568,4.56815126803477,0.9083696423190448,15.615692947864563,5.086865580921393,False
f71c_5fbd4e608f4b,trend_q40_gap9,0.30000000000000004,7,0.8067733499764248,18.67046521558776,2.6177460857987787,0.8668911017587705,12.489720805645028,2.970770688453081,False
f71c_3dc5cfd6aa46,early_late_q20_gap6,0.1,4,0.8023536065883901,28.634977470779283,4.4391074469038445,0.8345138862752773,19.943473391532702,4.5720006435811715,False
f71c_b1e9934fca70,early_late_q30_gap6,0.19999999999999998,4,0.846463201108327,19.861222828674514,4.04828901719304,0.8553728393409553,18.20100199127195,4.252784382430233,False
f71c_717c39f01f6d,early_late_q40_gap9,0.30000000000000004,7,0.9049938915647956,8.391522813510905,2.300666982448504,0.9949551192801046,6.811271747112276,2.3889733092586303,False
f71c_8345d3ec062c,all_q20_gap6,0.1,4,0.7764832424452005,65.34894249715602,8.73073624108663,0.9888731482080142,9.775494959831299,9.452920249566477,False
f71c_818ed715bc65,all_q30_gap6,0.19999999999999998,4,0.858495076611174,40.74170507669351,8.314109047149643,1.0765435110348605,7.182605125427257,9.11310939092193,False
f71c_be7a50a43ada,all_q40_gap9,0.30000000000000004,7,0.9226376003681576,15.842954719638898,4.634516661759246,0.8406722140282586,23.88503657894116,5.107460178415002,False
f71c_d7dfe636a005,cash_q20_gap6,0.1,4,0.7764832424452005,65.34894249715602,8.73073624108663,0.9888731482080142,9.775494959831299,9.452920249566477,False
f71c_0ad5a3ef0d77,cash_q30_gap6,0.19999999999999998,4,0.858495076611174,40.74170507669351,8.314109047149643,1.0765435110348605,7.182605125427257,9.11310939092193,False
