candidate_id,label_id,feature_set_id,model_id,selection_id,split,net_profit,gross_profit,gross_loss,profit_factor,max_drawdown_percent,max_drawdown_amount,trade_count,trades_day,win_rate,average_win,average_loss,payoff_ratio,expectancy,recovery_factor,max_consecutive_loss,time_under_water_trades,underwater_fraction,smooth_equity_proxy,long_trade_count,short_trade_count,signal_count
f71c_e36d05a9f2b7,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q20_gap6,validation,-2498.4416416740414,12699.595584182738,-15198.03722585678,0.8356076113944908,29.313884797859174,2931.3884797859173,1466,5.405092622226774,35.81173260572988,24.189705874633788,-16.150942854258002,1.4977271663280303,-1.7042576000505056,-0.852306563562843,12,1448,0.9877216916780355,False,884,584,1468
f71c_e36d05a9f2b7,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q20_gap6,oos,-291.5899162483224,11663.690496578216,-11955.280412826538,0.9756099475562713,14.64662476902008,1464.662476902008,1158,5.962135974399771,37.47841105354059,26.87486289534151,-16.51281824976041,1.6275152120523972,-0.2518047635995876,-0.19908335254486828,14,1149,0.9922279792746114,False,727,433,1160
f71c_10d56ea5266d,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q30_gap6,train,1986.011300621032,28572.19091999054,-26586.179619369505,1.0747008908032094,8.273302356529237,827.3302356529236,4085,4.793350717079531,43.81884944920441,15.962117832396949,-11.584391991010678,1.3778986281527181,0.48617167701861247,2.4005061280682978,13,3923,0.9603427172582619,False,2528,1559,4087
f71c_10d56ea5266d,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q30_gap6,validation,-2120.6088466644287,12265.795353279113,-14386.404199943543,0.852596325169791,24.292099878311145,2429.2099878311146,1392,5.132257114692816,35.91954022988506,24.531590706558227,-16.12825582953312,1.5210318441029071,-1.523425895592262,-0.8729623446665408,18,1380,0.9913793103448276,False,865,529,1394
f71c_10d56ea5266d,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q30_gap6,oos,-896.6118708419808,10803.992290248872,-11700.60416109085,0.9233704637386531,13.992953358268737,1399.2953358268737,1107,5.699554856356258,37.12737127371274,26.287085864352488,-16.811212875130533,1.5636638510026826,-0.8099474894688173,-0.6407595651079289,11,1100,0.993676603432701,False,718,391,1109
f71c_7e54a29c730c,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q40_gap9,train,2089.345383396148,19329.40430021286,-17240.058916816713,1.1211913134100782,3.7557211771011367,375.5721177101137,2701,3.1693611473272494,45.05738615327656,15.882830156296516,-11.617290375213418,1.367171659080161,0.7735451252855047,5.563100360418168,11,2507,0.9281747500925583,False,1705,997,2702
f71c_7e54a29c730c,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q40_gap9,validation,-1960.402764492035,7850.197169246673,-9810.599933738707,0.8001750374357639,22.06218638286589,2206.218638286589,927,3.417817776810518,35.59870550161812,23.788476270444463,-16.43316571815529,1.447589385906518,-2.1147818387184842,-0.8885804563842044,17,920,0.9924487594390508,False,575,353,928
f71c_7e54a29c730c,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,cash_q40_gap9,oos,-604.3570621776586,7194.84352440834,-7799.200586585998,0.9225103835363455,12.504423290729527,1250.4423290729528,736,3.789405938824034,36.684782608695656,26.64756860891978,-16.736481945463517,1.5921845878812482,-0.8211373127413839,-0.48331462245501083,15,721,0.9796195652173914,False,490,247,737
f71c_068c14403e99,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q20_gap6,train,853.0846446228024,12804.394281730652,-11951.309637107846,1.0713800136157503,3.666640704154968,366.6640704154968,1955,2.2940026075619295,44.50127877237852,14.717694576701899,-11.015031923601702,1.3361463388196424,0.436360432032124,2.326610959334257,9,1873,0.9580562659846548,False,861,1095,1956
f71c_068c14403e99,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q20_gap6,validation,-1147.2174751472471,5368.009661426544,-6515.227136573791,0.8239175010941303,12.324672754287722,1232.4672754287722,678,2.499763163621932,36.57817109144543,21.645200247687676,-15.151691015287884,1.428566634961597,-1.6920611727835504,-0.9308299684858838,12,676,0.9970501474926253,False,310,369,679
f71c_068c14403e99,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q20_gap6,oos,194.69574859619104,4876.852896022796,-4682.157147426605,1.0415824891104306,3.120301861000062,312.0301861000062,499,2.5691760373277077,39.67935871743487,24.63057018193331,-15.555339360221279,1.583415804152725,0.3901718408741303,0.6239644664820689,10,470,0.9418837675350702,False,267,234,501
f71c_4505d7eb0ab8,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q30_gap6,train,1151.5251481056212,11920.626563472748,-10769.101415367128,1.1069286195468857,3.2878776382446304,328.787763824463,1777,2.085136897001304,45.24479459763647,14.826649954568094,-11.067935678691807,1.339603913954129,0.6480164029857182,3.5023357764628082,9,1654,0.9307822172200337,False,833,945,1778
f71c_4505d7eb0ab8,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q30_gap6,validation,-948.133637046814,5086.837068901063,-6034.970705947876,0.8428934151888487,10.47256389598847,1047.2563895988471,624,2.300666982448504,37.17948717948718,21.92602184871148,-15.3953334335405,1.424199218767365,-1.519444931164766,-0.9053500618029151,10,620,0.9935897435897436,False,294,331,625
f71c_4505d7eb0ab8,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q30_gap6,oos,296.58400066375697,4628.371871089935,-4331.787870426178,1.0684668800816826,2.4412295827865598,244.12295827865594,465,2.394121958632032,39.784946236559136,25.018226330215864,-15.47067096580778,1.6171390617452492,0.6378150551908752,1.2148959801036778,9,433,0.9311827956989247,False,250,217,467
f71c_8d47cb4166dc,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q40_gap9,train,1586.5239480209348,9263.025280780792,-7676.501332759857,1.2066727900183334,1.7809490242004395,178.09490242004395,1318,1.5465449804432856,47.192716236722305,14.892323602541467,-11.029455937873358,1.350231932239164,1.2037359241433496,8.908306338151412,11,1159,0.8793626707132018,False,653,666,1319
f71c_8d47cb4166dc,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q40_gap9,validation,-103.56390815734864,4119.834024620055,-4223.397932777405,0.9754785341552592,3.566315802955627,356.6315802955627,460,1.6960045062921665,38.91304347826087,23.015832539776845,-15.029885881770124,1.531337810601273,-0.22513893077684485,-0.29039466463266883,10,450,0.9782608695652174,False,239,222,461
f71c_8d47cb4166dc,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,vol_expansion_q40_gap9,oos,420.09549949645975,3570.079088020324,-3149.983588523865,1.133364345461026,2.3415351718902597,234.153517189026,345,1.776284033823766,41.73913043478261,24.79221588903003,-15.671560141909776,1.5819877322060154,1.2176681144824921,1.7941028797672411,10,307,0.8898550724637682,False,194,152,346
f71c_5c61b4ac25d9,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q20_gap6,train,1898.0947597503655,18827.78609354019,-16929.691333789822,1.112116324056185,5.524049231529236,552.4049231529236,2607,3.0590612777053456,44.380514000767164,16.272935258029552,-11.675649195717119,1.393749930753214,0.7280762407941563,3.4360569216449783,16,2466,0.9459148446490219,False,1548,1059,2607
f71c_5c61b4ac25d9,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q20_gap6,validation,-2409.725493736267,6828.061416416167,-9237.786910152434,0.7391447197068434,24.998804928207374,2499.8804928207373,848,3.1265474376864284,33.72641509433962,23.874340616839746,-16.43734325649899,1.4524452184449161,-2.8416574218588053,-0.9639362764166601,15,847,0.9988207547169812,False,496,353,849
f71c_5c61b4ac25d9,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q20_gap6,oos,-1407.2812393379218,6321.7537269592285,-7729.034966297149,0.8179227749034075,16.59814765148164,1659.814765148164,679,3.4959329245401074,34.90427098674521,26.674066358477756,-17.486504448636083,1.52540871944011,-2.0725791448275723,-0.8478543924823444,12,667,0.9823269513991163,False,410,271,681
f71c_e511cdcfbe6e,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q30_gap6,train,828.6441603088375,17232.007045879363,-16403.362885570525,1.0505167242893692,8.646450940322877,864.6450940322878,2455,2.8807040417209913,42.973523421588595,16.333655967658164,-11.716687775407518,1.3940506293887363,0.33753326285492363,0.9583633400895628,13,2395,0.9755600814663951,False,1503,952,2455
f71c_e511cdcfbe6e,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q30_gap6,validation,-2035.1369170379637,6663.513888339996,-8698.65080537796,0.7660399339424298,21.269821739578237,2126.9821739578238,800,2.949573054421159,34.625,24.0560068171119,-16.632219513150975,1.446349766974335,-2.5439211462974547,-0.9568189813509546,11,798,0.9975,False,479,322,801
f71c_e511cdcfbe6e,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q30_gap6,oos,-1278.7450109863285,6082.998925209045,-7361.743936195373,0.8262986295001187,15.38087593650819,1538.087593650819,645,3.320878845844432,35.1937984496124,26.79735209343192,-17.611827598553525,1.5215543045420685,-1.9825504046299667,-0.8313863373353708,15,634,0.9829457364341085,False,402,245,647
f71c_b4a4ed4ccd84,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q40_gap9,train,1574.6927507591245,12348.439382133483,-10773.746631374359,1.1461601803567054,4.899236224937439,489.9236224937439,1683,1.9748370273794005,44.919786096256686,16.33391452663159,-11.622164650889276,1.4054106973421507,0.9356463165532528,3.2141596739994562,10,1557,0.9251336898395722,False,1075,608,1683
f71c_b4a4ed4ccd84,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q40_gap9,validation,-2123.5109844207764,4130.71213645935,-6254.223120880127,0.660467664268117,22.427205827712992,2242.720582771299,550,2.0278314749145467,31.09090909090909,24.156211324323685,-16.501907970659964,1.4638435365942475,-3.8609290625832298,-0.9468459872949411,14,546,0.9927272727272727,False,326,225,551
f71c_b4a4ed4ccd84,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,trend_q40_gap9,oos,-983.135421199799,4033.1878223419185,-5016.323243541718,0.804012745297955,11.858738945579532,1185.8738945579532,435,2.239662477429966,33.10344827586207,28.00824876626332,-17.238224204610713,1.6247757561229508,-2.260081428045515,-0.8290387584307798,11,433,0.9954022988505747,False,269,167,436
f71c_5d70e5fd447a,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q20_gap6,train,447.7005325317378,15321.008160667418,-14873.30762813568,1.0301009394631782,7.038689732742307,703.8689732742307,2324,2.726988265971317,42.51290877796902,15.50709328002775,-11.13271529052072,1.3929300153064836,0.1926422257021247,0.6360566377136097,12,2280,0.9810671256454389,False,1388,937,2325
f71c_5d70e5fd447a,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q20_gap6,validation,-808.5025140571595,6927.1424158477785,-7735.644929904937,0.8954835024896761,9.162252066993709,916.2252066993709,796,2.9348251891490533,38.06532663316583,22.86185615791346,-15.690963346663159,1.4570078109815523,-1.0157066759512055,-0.8824277133454187,11,795,0.9987437185929648,False,499,299,798
f71c_5d70e5fd447a,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q20_gap6,oos,-1069.9641404151919,5113.309057331085,-6183.273197746277,0.8269582943860251,11.511696937942506,1151.1696937942506,590,3.03770313030731,34.57627118644068,25.06524047711316,-16.018842481207972,1.5647348119264985,-1.8134985430765964,-0.9294582251280387,13,584,0.9898305084745763,False,401,191,592
f71c_dcb6a5b9aad7,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q30_gap6,train,965.9828848075863,14698.58252096176,-13732.599636154175,1.0703423175801627,3.804306173706055,380.4306173706055,2177,2.554498044328553,43.50022967386312,15.521206463528785,-11.164715151344858,1.3902017430027456,0.44372204171225826,2.539182812056768,12,2089,0.9595774000918695,False,1371,807,2178
f71c_dcb6a5b9aad7,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q30_gap6,validation,-806.9550845718385,6614.487411270142,-7421.4424958419795,0.8912670838554699,9.677324825286867,967.7324825286868,755,2.7836595701099687,38.145695364238414,22.966970178021327,-15.891739819790105,1.4452143338906407,-1.068814681552104,-0.8338617325970741,12,744,0.9854304635761589,False,489,268,757
f71c_dcb6a5b9aad7,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q30_gap6,oos,-47.95877183914229,5375.650629234314,-5423.609401073456,0.9911574067576382,5.937591239738464,593.7591239738464,552,2.8420544541180255,37.86231884057971,25.720816407819683,-15.812272306336606,1.62663631826732,-0.08688183304192443,-0.08077142717095283,12,523,0.947463768115942,False,385,169,554
f71c_40c59a5e9512,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q40_gap9,train,1112.3779855346675,10550.770400218964,-9438.392414684295,1.1178567214268424,4.203410630989075,420.34106309890745,1534,1.8,44.458930899608866,15.470337830233085,-11.077925369347764,1.3965013587326536,0.7251486216001743,2.646370015181985,11,1441,0.939374185136897,False,1021,514,1535
f71c_40c59a5e9512,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q40_gap9,validation,-1348.5729537010193,4143.296966743469,-5491.869920444488,0.754441934489251,14.293925073814382,1429.3925073814382,524,1.9319703506458592,34.35114503816794,23.018316481908162,-15.964738140827,1.4418223636905687,-2.573612507063014,-0.943458809764943,10,520,0.9923664122137404,False,346,179,525
f71c_40c59a5e9512,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_dense_leaf45_depth9_v1,early_late_q40_gap9,oos,-165.8593855667117,3722.56381816864,-3888.4232037353518,0.9573453359172989,4.822846074104311,482.28460741043114,394,2.0285678531204745,37.309644670050766,25.32356338890231,-15.742604063705878,1.6086006664732844,-0.4209629075297251,-0.3439035437130652,14,377,0.9568527918781726,False,289,107,396
f71c_65bde67bd943,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q20_gap6,train,1147.8093692779535,29526.26137266159,-28378.452003383634,1.0404465109351666,9.94387136592865,994.3871365928651,4299,5.0444589308996095,43.17283089090486,15.908545998201287,-11.616230865077215,1.3695101434345969,0.2669945032049206,1.1542882314535656,12,4218,0.9811584089323099,False,2747,1554,4301
f71c_65bde67bd943,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q20_gap6,validation,-3510.092283554077,11919.383037071228,-15429.475320625304,0.7725073464512451,36.31321269798279,3631.321269798279,1448,5.3387272285022975,34.59944751381215,23.791183706728997,-16.293004562434323,1.4602084971842897,-2.424096880907512,-0.9666157364669261,13,1445,0.9979281767955801,False,897,553,1450
f71c_65bde67bd943,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q20_gap6,oos,-531.9921558189402,11346.802162265778,-11878.794318084718,0.9552149703434956,8.35190982265473,835.1909822654729,1141,5.874608935051933,37.773882559158636,26.326687151428718,-16.730696222654533,1.573555983628496,-0.4662507938816303,-0.6369706655307752,11,1132,0.9921121822962313,False,790,353,1143
f71c_902d07e3f674,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q30_gap6,train,2909.913812675475,28782.65690597534,-25872.743093299865,1.1124702472475383,2.9005221042633056,290.05221042633053,4042,4.742894393741851,45.00247402276101,15.823340794928718,-11.6386608606837,1.359549950319559,0.7199193005134773,10.032379371970189,16,3760,0.9302325581395349,False,2687,1357,4044
f71c_902d07e3f674,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q30_gap6,validation,-3489.179973678589,11232.878387508392,-14722.05836118698,0.762996458234576,35.62651765060422,3562.6517650604223,1374,5.065891720968341,33.551673944687046,24.366330558586533,-16.124927011157702,1.5110971070893011,-2.539432295253704,-0.979377217806583,20,1373,0.9992721979621543,False,908,468,1376
f71c_902d07e3f674,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q30_gap6,oos,-1936.336259136201,10070.623878765105,-12006.960137901307,0.8387321822595262,21.267453779220606,2126.7453779220605,1098,5.653217011995638,34.790528233151186,26.36288973498719,-16.769497399303503,1.5720739332403684,-1.76351207571603,-0.9104692452784833,13,1084,0.9872495446265938,False,771,329,1100
f71c_47da503b1565,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q40_gap9,train,794.2341219902034,18338.861652069092,-17544.627530078888,1.0452693635489583,4.983347345733642,498.33473457336424,2665,3.1271186440677967,43.75234521575985,15.728011708464058,-11.70422116749759,1.3437896877872115,0.2980240607843165,1.5937763653383814,12,2576,0.9666041275797373,False,1849,817,2666
f71c_47da503b1565,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q40_gap9,validation,-1633.174711914062,7981.721639480591,-9614.896351394653,0.8301412046238889,17.076151888275124,1707.6151888275124,918,3.38463507994828,35.294117647058826,24.63494333173022,-16.18669419426709,1.5219255418104631,-1.7790574203856886,-0.956406761077967,16,916,0.9978213507625272,False,625,294,919
f71c_47da503b1565,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,all_q40_gap9,oos,-932.8307795429234,6996.113850927352,-7928.944630470276,0.8823512052337795,11.066640423870078,1106.6640423870078,735,3.7842572894506317,36.59863945578231,26.007858181886068,-17.014902640494153,1.5285340581373281,-1.2691575231876508,-0.8429213779557376,11,726,0.9877551020408163,False,529,208,737
f71c_92061415c960,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,cash_q20_gap6,train,1147.8093692779535,29526.26137266159,-28378.452003383634,1.0404465109351666,9.94387136592865,994.3871365928651,4299,5.0444589308996095,43.17283089090486,15.908545998201287,-11.616230865077215,1.3695101434345969,0.2669945032049206,1.1542882314535656,12,4218,0.9811584089323099,False,2747,1554,4301
f71c_92061415c960,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,cash_q20_gap6,validation,-3510.092283554077,11919.383037071228,-15429.475320625304,0.7725073464512451,36.31321269798279,3631.321269798279,1448,5.3387272285022975,34.59944751381215,23.791183706728997,-16.293004562434323,1.4602084971842897,-2.424096880907512,-0.9666157364669261,13,1445,0.9979281767955801,False,897,553,1450
f71c_92061415c960,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,cash_q20_gap6,oos,-531.9921558189402,11346.802162265778,-11878.794318084718,0.9552149703434956,8.35190982265473,835.1909822654729,1141,5.874608935051933,37.773882559158636,26.326687151428718,-16.730696222654533,1.573555983628496,-0.4662507938816303,-0.6369706655307752,11,1132,0.9921121822962313,False,790,353,1143
f71c_43c77262dc31,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,cash_q30_gap6,train,2909.913812675475,28782.65690597534,-25872.743093299865,1.1124702472475383,2.9005221042633056,290.05221042633053,4042,4.742894393741851,45.00247402276101,15.823340794928718,-11.6386608606837,1.359549950319559,0.7199193005134773,10.032379371970189,16,3760,0.9302325581395349,False,2687,1357,4044
f71c_43c77262dc31,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,cash_q30_gap6,validation,-3489.179973678589,11232.878387508392,-14722.05836118698,0.762996458234576,35.62651765060422,3562.6517650604223,1374,5.065891720968341,33.551673944687046,24.366330558586533,-16.124927011157702,1.5110971070893011,-2.539432295253704,-0.979377217806583,20,1373,0.9992721979621543,False,908,468,1376
f71c_43c77262dc31,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,cash_q30_gap6,oos,-1936.336259136201,10070.623878765105,-12006.960137901307,0.8387321822595262,21.267453779220606,2126.7453779220605,1098,5.653217011995638,34.790528233151186,26.36288973498719,-16.769497399303503,1.5720739332403684,-1.76351207571603,-0.9104692452784833,13,1084,0.9872495446265938,False,771,329,1100
f71c_c312acfd5839,repair_density_h12_fast_first_hit_net_h12_tp70_sl42,econ_core_price_v1,extratrees_leaf70_depth8_v1,cash_q40_gap9,train,794.2341219902034,18338.861652069092,-17544.627530078888,1.0452693635489583,4.983347345733642,498.33473457336424,2665,3.1271186440677967,43.75234521575985,15.728011708464058,-11.70422116749759,1.3437896877872115,0.2980240607843165,1.5937763653383814,12,2576,0.9666041275797373,False,1849,817,2666
