thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,vix_change_1,vix_zscore_20,us10yr_change_1,us10yr_zscore_20,usdx_change_1,usdx_zscore_20,guard_score,guard_score_component_count,guard_score_valid_flag,guard_score_missing_flag,hard_veto_flag,soft_veto_flag,negative_control_flag,abstain_flag,guard_family,run_id,claim_boundary,scoring_mode,queue_id,view_signal_allowed_flag,mode_action,mode_veto_or_annotation_flag,hard_veto_rank,soft_veto_rank
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 21:25:00,2026-04-27T21:25:00Z,1789,-0.0004945598,-0.3515615165,0.0001801964,0.4285714328,0.0001017667,0.6211960912,0.3108813117,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 21:30:00,2026-04-27T21:30:00Z,1790,0.0,-0.3515615165,0.0,0.5170542002,0.0,0.5495319366,0.2241154562,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 21:35:00,2026-04-27T21:35:00Z,1791,-0.0014844136,-1.925319195,9.0082e-05,1.033498406,0.0001017563,1.081912398,0.6094825982,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 21:40:00,2026-04-27T21:40:00Z,1792,0.0,-1.6771698,0.0,1.189670801,-5.0873e-05,0.6796276569,0.4936290923,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 21:45:00,2026-04-27T21:45:00Z,1793,0.0,-1.5,0.0,1.310771108,5.08756e-05,0.9999886751,0.5313255252,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 21:50:00,2026-04-27T21:50:00Z,1794,-0.0004955402,-1.732050776,0.0001801477,1.838700891,-0.000101746,0.3089824021,0.5925306577,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 22:15:00,2026-04-27T22:15:00Z,1795,-0.002478929,-2.883223295,9.0082e-05,0.849157393,-0.0002034567,0.3392907679,0.5681987001,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 22:20:00,2026-04-27T22:20:00Z,1796,-0.0024850895,-3.240209818,0.0,0.7650920749,-7.12243e-05,-0.2311448604,0.4969376392,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 22:30:00,2026-04-27T22:30:00Z,1797,-0.0024912804,-3.079860449,0.0,-0.0367855951,0.0,-0.9764549732,0.4758393619,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 22:55:00,2026-04-27T22:55:00Z,1798,-0.0020030045,-2.626486778,-9.00739e-05,-0.252645582,-2.03488e-05,0.3020655513,0.4253337041,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 23:00:00,2026-04-27T23:00:00Z,1799,0.0015052684,-1.934262037,9.0082e-05,0.5134360194,0.0002034919,1.811255574,0.6428108208,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 23:05:00,2026-04-27T23:05:00Z,1800,-0.001503006,-1.917829633,0.0,0.4364357889,-0.0001525879,0.4850229621,0.4558333333,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 23:10:00,2026-04-27T23:10:00Z,1801,-0.0010035123,-1.819987416,0.0,0.3580574393,0.0001220889,1.345656276,0.5328521192,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.27 23:35:00,2026-04-27T23:35:00Z,1802,0.0,-1.366251707,-9.00739e-05,-1.074172258,-3.05191e-05,0.6383112073,0.4518128006,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 00:00:00,2026-04-28T00:00:00Z,1803,0.0,-0.9699050784,-0.0001801639,-2.913143396,0.0001831204,2.020693541,0.7316509521,6,1,0,0,1,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,1,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 03:05:00,2026-04-28T03:05:00Z,1804,0.0005032712,0.4484284818,0.0,1.105541587,-0.000559432,-2.189023972,0.5748337029,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 03:10:00,2026-04-28T03:10:00Z,1805,-0.0025150906,-1.079677343,0.0,1.011646748,-0.0001323034,-2.652755499,0.648245614,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 03:20:00,2026-04-28T03:20:00Z,1806,0.0015128592,0.3831305206,0.0,0.9268440008,2.03544e-05,-1.446682096,0.4204503507,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 03:30:00,2026-04-28T03:30:00Z,1807,0.0025214322,1.244094372,-0.0002701729,-0.9907643199,0.0002544167,0.2045190483,0.5148957757,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 03:35:00,2026-04-28T03:35:00Z,1808,0.0015090543,2.180128574,0.0,-0.9907643199,7.12186e-05,0.5634361506,0.5262721239,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 03:45:00,2026-04-28T03:45:00Z,1809,0.0,1.688284874,9.0082e-05,-0.392232269,2.03482e-05,0.3264056146,0.3594988023,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 03:50:00,2026-04-28T03:50:00Z,1810,0.0,1.545334816,-9.00739e-05,-0.9907643199,-7.12171e-05,-0.0295269303,0.4076887661,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:00:00,2026-04-28T04:00:00Z,1811,0.0005022602,1.726223826,-0.0001801639,-1.950033784,-5.08575e-05,1.236218214,0.6952880545,6,1,0,0,1,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,1,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:05:00,2026-04-28T04:05:00Z,1812,0.0020080321,2.514704227,-9.00982e-05,-2.110579491,0.0003051603,2.330226183,0.8821743929,6,1,0,1,1,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,1,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:25:00,2026-04-28T04:25:00Z,1813,0.0,-0.3527624011,9.01063e-05,-1.446244955,7.11787e-05,1.649011374,0.5070785071,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:35:00,2026-04-28T04:35:00Z,1814,0.0005035247,-0.3348744214,-9.00982e-05,-1.711910009,0.0,0.9807798266,0.4501102536,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:40:00,2026-04-28T04:40:00Z,1815,-0.0020130849,-1.398472905,9.01063e-05,-1.272958755,-0.0001525382,0.5181003213,0.544214876,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:45:00,2026-04-28T04:45:00Z,1816,0.0,-1.283399701,0.0,-1.163386226,0.0002034153,1.014262915,0.532626652,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:50:00,2026-04-28T04:50:00Z,1817,0.0015128592,-0.4258579314,-9.00982e-05,-1.414659381,0.000101687,1.232882857,0.5042652724,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 04:55:00,2026-04-28T04:55:00Z,1818,0.0005035247,-0.2148344666,-0.0001802126,-1.915918827,0.0001016766,1.435280323,0.5589933993,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:00:00,2026-04-28T05:00:00Z,1819,0.0025163563,1.10810256,-0.0001802451,-2.21462059,0.0001524995,1.773227453,0.7573758475,6,1,0,0,1,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,1,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:05:00,2026-04-28T05:05:00Z,1820,0.0,1.00410676,0.0,-1.936491728,5.08254e-05,1.797059894,0.6076923077,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:10:00,2026-04-28T05:10:00Z,1821,0.0,0.9176304936,0.0,-1.709592104,3.04937e-05,1.692647576,0.5684605528,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:20:00,2026-04-28T05:20:00Z,1822,-0.0025100401,-0.5763406754,0.0001802776,-0.9907643199,-2.03302e-05,1.123452544,0.4809275521,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:25:00,2026-04-28T05:25:00Z,1823,-0.0005032712,-0.7924058437,-0.0001802451,-1.48156023,5.08264e-05,1.215213895,0.5498720059,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:30:00,2026-04-28T05:30:00Z,1824,0.0010070493,-0.1632723361,0.0001802776,-0.7608858943,-3.04943e-05,1.075379133,0.3695175439,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:35:00,2026-04-28T05:35:00Z,1825,0.0,-0.1203858554,0.0,-0.6923077106,5.08254e-05,1.195398808,0.3114611872,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:40:00,2026-04-28T05:40:00Z,1826,0.0020120724,1.083472729,-0.0001802451,-1.318417907,0.0001524685,1.764721513,0.6764330047,6,1,0,0,1,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,1,0.8,0.65
pv_m48_macro_rate_volatility_guard,m48_plain,macro_rate_volatility_interaction,2026.04.28 05:45:00,2026-04-28T05:45:00Z,1827,0.0,1.283900976,0.0001802776,-0.4796164632,-5.08151e-05,1.363291383,0.4875022806,6,1,0,0,0,0,0,macro_rate_volatility_interaction,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,soft_veto,pv_m48_macro_rate_volatility_guard__soft_veto,1,annotation_only_no_lot_or_threshold_change,0,0.8,0.65
