thesis_id,source_artifact,feature_family,bar_time_server,timestamp_utc,row_index,atr_14_over_atr_50,historical_vol_5_over_20,return_1_over_atr_14,adx_14,di_spread_14,guard_score,guard_score_component_count,guard_score_valid_flag,guard_score_missing_flag,hard_veto_flag,soft_veto_flag,negative_control_flag,abstain_flag,guard_family,run_id,claim_boundary,scoring_mode,queue_id,view_signal_allowed_flag,mode_action,mode_veto_or_annotation_flag,hard_veto_rank,soft_veto_rank
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:05:00,2026-04-20T21:05:00Z,333,0.8688232899,1.022347927,0.1332177967,10.02025318,2.397336006,0.2717717718,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:10:00,2026-04-20T21:10:00Z,334,0.8694949746,1.143514156,0.7571522593,10.60535812,7.079962254,0.4835329341,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:15:00,2026-04-20T21:15:00Z,335,0.8936589956,1.1126436,-0.1291884482,10.37212753,2.823526621,0.297761194,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:20:00,2026-04-20T21:20:00Z,336,0.8842264414,1.20726645,0.2628873885,10.40249157,4.07472086,0.359375,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:25:00,2026-04-20T21:25:00Z,337,0.8787966967,0.7062112093,0.4099241495,10.76745892,5.804226398,0.2878338279,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:30:00,2026-04-20T21:30:00Z,338,0.8781509995,0.8745920062,-0.2668616176,11.17428684,5.809502125,0.3025147929,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:35:00,2026-04-20T21:35:00Z,339,0.8734740019,0.6051884294,-0.1011246443,11.41323566,4.888602734,0.1651917404,4,1,0,0,0,1,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,0,negative_control_drop_predeclared_rows,1,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:40:00,2026-04-20T21:40:00Z,340,0.8756944537,0.9318449497,-0.8197343946,11.06830406,2.211732864,0.3977941176,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:45:00,2026-04-20T21:45:00Z,341,0.8794744015,1.048104405,0.5495373011,10.59445,1.408241034,0.3753665689,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 21:50:00,2026-04-20T21:50:00Z,342,0.8729553819,1.090093851,0.4430957139,10.52267265,3.028434992,0.3793859649,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 22:00:00,2026-04-20T22:00:00Z,343,0.8532134891,1.262069106,-0.6363339424,10.88140678,3.101725578,0.443877551,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 22:05:00,2026-04-20T22:05:00Z,344,0.8387326002,0.9355564713,-0.0726203769,10.64815998,2.438168526,0.2223837209,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 22:25:00,2026-04-20T22:25:00Z,345,0.7786260843,0.4547492862,-0.4074184299,9.907952309,1.145690918,0.1644927536,4,1,0,0,0,1,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,0,negative_control_drop_predeclared_rows,1,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 22:35:00,2026-04-20T22:35:00Z,346,0.7638671398,0.4313957989,-0.2112119943,9.056827545,0.52833426,0.0946531792,4,1,0,0,0,1,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,0,negative_control_drop_predeclared_rows,1,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 22:55:00,2026-04-20T22:55:00Z,347,0.771353662,0.7114639282,0.1710815877,8.174115181,0.5212123394,0.1505763689,4,1,0,0,0,1,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,0,negative_control_drop_predeclared_rows,1,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.20 23:00:00,2026-04-20T23:00:00Z,348,0.8167973161,0.9962955713,0.9731220007,9.302835464,7.778990746,0.5,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 16:35:00,2026-04-21T16:35:00Z,349,1.431831717,1.282194853,-2.174193382,29.4881916,-30.70657921,0.9054441261,4,1,0,1,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 16:40:00,2026-04-21T16:40:00Z,350,1.46620214,1.188398123,-0.7221887112,32.19090271,-30.15017891,0.8485714286,4,1,0,1,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 16:45:00,2026-04-21T16:45:00Z,351,1.497783899,1.404640913,1.074759364,34.08855057,-24.44447136,0.9074074074,4,1,0,1,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 16:50:00,2026-04-21T16:50:00Z,352,1.533737063,1.455097556,0.0656587482,34.75813293,-17.52916527,0.6704545455,4,1,0,0,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 16:55:00,2026-04-21T16:55:00Z,353,1.564041853,1.570207477,0.8991736174,34.44681549,-11.87781334,0.8151558074,4,1,0,1,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:00:00,2026-04-21T17:00:00Z,354,1.58354795,1.054383397,1.460658669,32.31341553,-1.986319423,0.6970338983,4,1,0,0,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:05:00,2026-04-21T17:05:00Z,355,1.570483923,0.9748071432,-0.4067557454,30.2806263,1.678708553,0.5492957746,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:10:00,2026-04-21T17:10:00Z,356,1.589321375,0.9687671661,1.15640831,29.02766991,5.445641518,0.7120786517,4,1,0,0,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:15:00,2026-04-21T17:15:00Z,357,1.568269968,1.036363125,-0.1875568181,28.11797523,6.760810852,0.5602240896,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:20:00,2026-04-21T17:20:00Z,358,1.566568732,1.177476406,-0.1841876805,27.53269386,7.881527901,0.5914804469,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:25:00,2026-04-21T17:25:00Z,359,1.559577227,0.9736482501,-0.7274705172,25.59323502,0.1648848951,0.5863509749,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:30:00,2026-04-21T17:30:00Z,360,1.521621346,0.9739101529,0.4540365934,23.79230881,0.156772539,0.5222222222,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:35:00,2026-04-21T17:35:00Z,361,1.500653505,0.5831235051,0.0326117724,22.46794701,2.126382828,0.3164819945,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:40:00,2026-04-21T17:40:00Z,362,1.466572762,0.5892417431,-0.2833147347,21.23818016,2.018770695,0.375,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:45:00,2026-04-21T17:45:00Z,363,1.473358154,0.5968069434,-0.30926314,19.91406441,-1.018554568,0.3732782369,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:50:00,2026-04-21T17:50:00Z,364,1.490776896,0.663508594,-0.9256204963,20.0105629,-8.877388,0.614010989,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 17:55:00,2026-04-21T17:55:00Z,365,1.476120591,0.5072914958,-0.0157085452,20.30407906,-9.70354557,0.3650684932,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:00:00,2026-04-21T18:00:00Z,366,1.523664951,0.8352847695,-1.686773419,21.75009155,-18.012743,0.7807377049,4,1,0,0,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:05:00,2026-04-21T18:05:00Z,367,1.590224266,0.8130691648,-1.210413218,24.07359314,-26.50483704,0.8283378747,4,1,0,1,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:10:00,2026-04-21T18:10:00Z,368,1.650087118,1.361142039,1.331784248,26.34683609,-24.04696274,0.9307065217,4,1,0,1,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:15:00,2026-04-21T18:15:00Z,369,1.605470061,1.480849266,0.3883606791,27.47283936,-18.948946,0.7811653117,4,1,0,0,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:20:00,2026-04-21T18:20:00Z,370,1.590691686,1.525862217,0.4363073409,27.95415306,-15.06023121,0.7635135135,4,1,0,0,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:25:00,2026-04-21T18:25:00Z,371,1.573080659,1.274314404,-0.6278336048,28.32859802,-13.65812492,0.769541779,4,1,0,0,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:30:00,2026-04-21T18:30:00Z,372,1.5673877,1.103847146,-0.7478262186,29.41320038,-19.39056969,0.8172043011,4,1,0,1,1,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
pv_c56_volatility_cost_shape_sentry,c56_plain,volatility_cost_shape,2026.04.21 18:35:00,2026-04-21T18:35:00Z,373,1.54287374,0.7716966867,0.3651424944,30.31288147,-17.70652771,0.6233243968,4,1,0,0,0,0,0,cost_shape_sentry,run333C_materialize_guarded_veto_scoring_payloads_v1,research_development_only_guarded_veto_scoring_payload_materialization_no_threshold_retuning_no_lot_optimization_no_model_update_no_candidate_selection_no_forward_passed_no_forward_failed_no_live_readiness_no_deployment_no_operating_promotion_no_runtime_authority_no_goal_achieve,negative_control,pv_c56_volatility_cost_shape_sentry__negative_control,1,negative_control_drop_predeclared_rows,0,0.8,0.65
