run_id,parent_run_id,attempt_name,candidate_id,artifact_slug,feature_set_id,model_id,trade_index,direction,open_time,close_time,hold_bars,volume,open_price,close_price,net_profit,gross_profit,commission,swap,mfe_points,mae_points,realized_over_mfe_points,session_slice,hour,month,volatility_regime,adx_bucket,trend_regime,vix_regime,vix_change_regime,usd_regime,usd_change_regime,rate_regime,rate_change_regime,spread_regime,spread_points_median_in_trade,db_source
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,43,buy,2026-05-13 16:35:00,2026-05-13 17:40:00,13.0,0.1,29175.15,29160.3,-1.49,-1.49,0.0,0.0,25.9,179.45,-0.057529,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,44,buy,2026-05-13 17:45:00,2026-05-13 18:45:00,12.0,0.1,29187.15,29297.3,11.02,11.02,0.0,0.0,114.65,27.85,0.096119,feature_missing,17,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,45,buy,2026-05-13 18:50:00,2026-05-13 19:50:00,12.0,0.1,29271.15,29348.05,7.69,7.69,0.0,0.0,96.15,55.6,0.079979,feature_missing,18,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,46,buy,2026-05-14 16:45:00,2026-05-14 17:45:00,12.0,0.1,29547.5,29606.9,5.94,5.94,0.0,0.0,59.4,99.6,0.1,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,47,buy,2026-05-14 17:55:00,2026-05-14 19:00:00,13.0,0.1,29620.5,29672.65,5.22,5.22,0.0,0.0,72.15,37.6,0.072349,feature_missing,17,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,48,sell,2026-05-15 16:50:00,2026-05-15 17:00:00,2.0,0.1,29140.15,29065.0,7.52,7.52,0.0,0.0,79.25,68.75,0.09489,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,49,buy,2026-05-15 17:00:00,2026-05-15 18:00:00,12.0,0.1,29065.0,29201.15,13.62,13.62,0.0,0.0,238.45,12.1,0.057119,feature_missing,17,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,50,sell,2026-05-15 18:35:00,2026-05-15 19:35:00,12.0,0.1,29262.9,29263.65,-0.08,-0.08,0.0,0.0,130.7,37.5,-0.000612,feature_missing,18,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,51,sell,2026-05-15 19:40:00,2026-05-15 20:45:00,13.0,0.1,29254.8,29346.4,-9.16,-9.16,0.0,0.0,54.25,113.0,-0.168848,feature_missing,19,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,52,sell,2026-05-15 21:20:00,2026-05-15 22:50:00,18.0,0.1,29317.55,29225.15,9.24,9.24,0.0,0.0,123.0,45.5,0.075122,feature_missing,21,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,53,sell,2026-05-18 16:40:00,2026-05-18 17:20:00,8.0,0.1,29198.65,29187.75,1.09,1.09,0.0,0.0,133.25,44.75,0.00818,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,54,buy,2026-05-18 17:20:00,2026-05-18 18:20:00,12.0,0.1,29187.75,28943.4,-24.44,-24.44,0.0,0.0,13.4,281.1,-1.823881,feature_missing,17,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,55,buy,2026-05-18 18:25:00,2026-05-18 19:25:00,12.0,0.1,28943.0,28928.65,-1.44,-1.44,0.0,0.0,65.15,65.85,-0.022103,feature_missing,18,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,56,buy,2026-05-18 19:30:00,2026-05-18 20:30:00,12.0,0.1,28814.25,28944.65,13.04,13.04,0.0,0.0,166.65,36.7,0.078248,feature_missing,19,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,57,sell,2026-05-18 21:05:00,2026-05-18 22:05:00,12.0,0.1,28887.9,28921.5,-3.36,-3.36,0.0,0.0,137.5,118.0,-0.024436,feature_missing,21,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,58,buy,2026-05-18 22:50:00,2026-05-19 03:05:00,51.0,0.1,29011.5,29031.0,1.52,1.95,0.0,-0.43,108.25,22.85,0.014042,feature_missing,22,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,59,sell,2026-05-19 16:35:00,2026-05-19 16:50:00,3.0,0.1,28894.0,28881.85,1.22,1.22,0.0,0.0,88.5,110.5,0.013785,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,60,buy,2026-05-19 16:50:00,2026-05-19 17:50:00,12.0,0.1,28881.85,28645.75,-23.61,-23.61,0.0,0.0,82.15,282.1,-0.287401,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,61,buy,2026-05-19 18:05:00,2026-05-19 19:05:00,12.0,0.1,28748.85,28807.25,5.84,5.84,0.0,0.0,68.65,85.35,0.085069,feature_missing,18,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,62,buy,2026-05-19 19:10:00,2026-05-19 20:10:00,12.0,0.1,28745.35,29006.5,26.12,26.12,0.0,0.0,263.9,16.6,0.098977,feature_missing,19,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,63,buy,2026-05-19 20:30:00,2026-05-19 20:55:00,5.0,0.1,29020.2,28974.0,-4.62,-4.62,0.0,0.0,35.92,75.2,-0.128619,feature_missing,20,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,64,sell,2026-05-19 20:55:00,2026-05-19 22:00:00,13.0,0.1,28974.0,28896.6,7.74,7.74,0.0,0.0,95.0,64.75,0.081474,feature_missing,20,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,65,sell,2026-05-19 22:05:00,2026-05-19 23:10:00,13.0,0.1,28914.5,28865.1,4.94,4.94,0.0,0.0,110.75,81.5,0.044605,feature_missing,22,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,66,buy,2026-05-20 16:35:00,2026-05-20 17:35:00,12.0,0.1,29073.85,29153.75,7.99,7.99,0.0,0.0,128.65,127.85,0.062106,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,67,buy,2026-05-20 17:40:00,2026-05-20 18:40:00,12.0,0.1,29141.85,29253.75,11.19,11.19,0.0,0.0,193.4,26.48,0.057859,feature_missing,17,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,68,buy,2026-05-20 18:45:00,2026-05-20 19:45:00,12.0,0.1,29259.6,29229.0,-3.06,-3.06,0.0,0.0,38.65,108.48,-0.079172,feature_missing,18,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,69,buy,2026-05-20 19:50:00,2026-05-20 20:50:00,12.0,0.1,29196.1,29241.0,4.49,4.49,0.0,0.0,70.4,30.6,0.063778,feature_missing,19,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,70,buy,2026-05-21 16:35:00,2026-05-21 17:35:00,12.0,0.1,29206.5,29137.4,-6.91,-6.91,0.0,0.0,72.4,138.6,-0.095442,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,71,buy,2026-05-21 17:40:00,2026-05-21 18:40:00,12.0,0.1,29182.75,29194.9,1.22,1.22,0.0,0.0,19.65,103.1,0.062087,feature_missing,17,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,72,buy,2026-05-21 18:45:00,2026-05-21 19:50:00,13.0,0.1,29200.0,29172.4,-2.76,-2.76,0.0,0.0,51.15,43.35,-0.053959,feature_missing,18,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,73,buy,2026-05-21 20:20:00,2026-05-21 21:20:00,12.0,0.1,29353.5,29406.9,5.34,5.34,0.0,0.0,141.15,46.35,0.037832,feature_missing,20,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,74,sell,2026-05-21 21:50:00,2026-05-21 22:50:00,12.0,0.1,29347.3,29368.5,-2.12,-2.12,0.0,0.0,112.95,37.85,-0.018769,feature_missing,21,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
run333F_signal_replay_mt5_forensics_and_packaging_boundary_v1,run333E_runtime_probe_queue_or_failure_memory_from_screen_v1,m48_breadth_soft_veto_replay,macro48_no_equity_breadth_or_top3__l2_plain_c025,m48_plain,macro48_no_equity_breadth_or_top3,l2_plain_c025,75,buy,2026-05-22 16:40:00,2026-05-22 17:40:00,12.0,0.1,29634.55,29548.7,-8.59,-8.59,0.0,0.0,23.65,201.35,-0.363214,feature_missing,16,2026-05,vol_missing,adx_missing,trend_missing,vix_missing,vix_change_missing,usdx_missing,usdx_change_missing,us10yr_missing,us10yr_change_missing,spread_low,60.0,not_applicable_no_db_decision_surface
