candidate_id,label_name,side,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,session,risk_filter,cooldown_bars,contract_pnl_scale,contract_pnl_scale_source,raw_signal_total,lifecycle_trade_total,overall_signal_to_trade_ratio,scout_clue,meaningful_signal,final_like_reference,dual_positive,rank_score,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f78b_02498,short_h18_tp26_sl16_density_quota_utility_q52,short,18,26.0,16.0,2600.0,1600.0,density_quota_utility,0.52,contract_core,33,extra_trees_d8_l60,0.72,0.5059905407040814,cash_mid,none,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,2681,627,0.2338679597165237,0,0,0,1,30954.60940258237,1770,414,0.23389830508474577,911,213,0.23380900109769484,4.17556368430855,374.8799253195749,-370.7043616352665,1.0112638644603182,0.2473934991034548,414,271,1.5276752767527675,141,2.9361702127659575,0.41304347826086957,2.1922802650267537,-1.525532352408504,1.437059175812031,0.010085902619102777,0.1687822719449235,2.9347826086956523,4.233752078513661,0.10613017988615633,7,274,0,10.10403024522459,195.09471919938738,-184.99068895416278,1.0546191286834343,0.13856448852537143,213,194,1.097938144329897,80,2.6625,0.4131455399061033,2.216985445447584,-1.4799255116333023,1.4980385350616965,0.04743676171466944,0.7291933418694447,3.0375586854460095,4.386209560867141,0.06876039823610129,7,62,1
f78b_02369,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,extra_trees_d8_l60,0.86,0.5140278688725958,cash_open,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,19,15,0.7894736842105263,0,0,0,1,30881.676149166044,16,12,0.75,3,3,1.0,4.0451604844797355,13.199997370407562,-9.154836885927827,1.441860465116279,0.06103224590617174,12,271,0.04428044280442804,8,1.5,0.5,2.1999995617345935,-1.5258061476546378,1.4418604651162787,0.33709670703997796,0.6627906976745679,2.0833333333333335,3.8840046026053625,0.1064515916968352,4,4,1,2.949596186599809,4.475402334254447,-1.5258061476546378,2.9331395348837215,0.015258061476542935,3,194,0.015463917525773196,3,1.0,0.6666666666666666,2.2377011671272236,-1.5258061476546378,1.4665697674418607,0.983198728866603,1.9331395348841576,1.3333333333333333,3.666665936224323,0.08131718810174911,1,1,1
f78b_02351,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,extra_trees_d8_l60,0.72,0.5114876422456727,cash_open,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,21,16,0.7619047619047619,0,0,0,1,30865.480197071916,17,12,0.7058823529411765,4,4,1.0,4.0451604844797355,13.199997370407562,-9.154836885927827,1.441860465116279,0.06103224590617174,12,271,0.04428044280442804,8,1.5,0.5,2.1999995617345935,-1.5258061476546378,1.4418604651162787,0.33709670703997796,0.6627906976745679,2.0833333333333335,3.8840046026053625,0.1064515916968352,4,4,1,1.4770158347935887,4.475402334254447,-2.9983864994608584,1.4926035502958581,0.015258061476542935,4,194,0.020618556701030927,4,1.0,0.5,2.2377011671272236,-1.4991932497304292,1.4926035502958581,0.36925395869839717,0.9680232558141721,1.25,3.6448581448697634,0.07429434003841623,1,1,1
f78b_02225,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,full58,58,extra_trees_d8_l60,0.86,0.5172929830094763,cash_open,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,6,5,0.8333333333333334,0,0,0,1,30816.429766353347,5,4,0.8,1,1,1.0,1.348386828159912,4.399999123469188,-3.0516122953092757,1.441860465116279,0.015258061476561125,4,271,0.014760147601476014,3,1.3333333333333333,0.5,2.199999561734594,-1.5258061476546378,1.441860465116279,0.337096707039978,0.8837209302317038,1.25,3.7326807080196174,0.1064515916968352,1,1,1,2.2532253575830117,2.2532253575830117,0.0,999.0,0.0,1,194,0.005154639175257732,1,1.0,1.0,2.2532253575830117,0.0,0.0,2.2532253575830117,999.0,2.0,0.5411289244589123,0.0532257958484176,0,0,1
f78b_02279,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,contract_core,33,extra_trees_d8_l60,0.72,0.5121255078558754,cash_open,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,17,12,0.7058823529411765,0,0,0,1,30810.84348956501,15,10,0.6666666666666666,2,2,1.0,3.3709670703997805,10.999997808672969,-7.6290307382731894,1.4418604651162787,0.045774184429646994,10,271,0.03690036900369004,7,1.4285714285714286,0.5,2.199999561734594,-1.5258061476546378,1.441860465116279,0.33709670703997807,0.7364341085270052,2.3,4.105128214468942,0.1064515916968352,3,3,1,0.7274192099283738,2.2532253575830117,-1.5258061476546378,1.4767441860465116,0.0,2,194,0.010309278350515464,2,1.0,0.5,2.2532253575830117,-1.5258061476546378,1.4767441860465116,0.3637096049641869,999.0,1.5,1.40516101039827,0.0798386937726264,1,0,1
f78b_01894,short_h12_tp18_sl12_net_utility_q57,short,12,18.0,12.0,1800.0,1200.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.86,0.5456925554128897,all,trend_aligned,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,228,74,0.32456140350877194,0,0,0,1,30422.43364604633,181,51,0.281767955801105,47,23,0.48936170212765956,6.812901868597452,37.258057093892326,-30.44515522529486,1.2237762237762242,0.06387095501810108,51,271,0.1881918819188192,31,1.6451612903225807,0.49019607843137253,1.490322283755693,-1.170967508665187,1.2727272727272732,0.13358631114896966,1.066666666666667,2.2745098039215685,2.317287647161363,0.1064515916968352,5,17,1,3.044515522529486,16.65967410055471,-13.615158578025223,1.2236121970289289,0.050032248097522825,23,194,0.11855670103092783,17,1.3529411764705883,0.4782608695652174,1.5145158273231554,-1.1345965481687685,1.3348496694861043,0.13237024010997764,0.6085106382977472,2.0,2.1645542672529543,0.0759046132099173,4,18,1
f78b_02258,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,contract_core,33,logistic_l2_balanced,0.86,0.5398233421299966,cash_open,none,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,43,21,0.4883720930232558,0,0,0,1,30223.360054301833,32,15,0.46875,11,6,0.5454545454545454,3.1935477509050543,15.399996932142155,-12.206449181237103,1.261627906976744,0.07629030738273286,15,271,0.055350553505535055,15,1.0,0.4666666666666667,2.1999995617345935,-1.5258061476546378,1.4418604651162787,0.2129031833936703,0.4186046511627852,1.3333333333333333,3.1824886133232027,0.10645159169683518,5,5,1,5.961289135022771,8.906449838635211,-2.9451607036124408,3.0240963855421685,0.029451607036116913,6,194,0.030927835051546393,6,1.0,0.6666666666666666,2.226612459658803,-1.4725803518062204,1.5120481927710843,0.9935481891704617,2.0240963855426837,1.3333333333333333,2.7877010575609256,0.07096772779789012,2,3,1
f78b_01880,short_h12_tp18_sl12_net_utility_q57,short,12,18.0,12.0,1800.0,1200.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.72,0.5320874716948182,cash_open,none,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,11,10,0.9090909090909091,0,0,0,1,30179.717187419177,6,6,1.0,5,4,0.8,0.9580643252715169,4.470966851267079,-3.5129025259955613,1.272727272727273,0.03512902525995742,6,271,0.02214022140221402,6,1.0,0.5,1.4903222837556929,-1.1709675086651872,1.2727272727272727,0.15967738754525282,0.2727272727272588,1.0,2.1634807518052783,0.1064515916968352,3,3,1,0.7451611418778463,2.9806445675113857,-2.2354834256335394,1.3333333333333333,0.022354834256329923,4,194,0.020618556701030927,4,1.0,0.5,1.4903222837556929,-1.1177417128167697,1.3333333333333333,0.18629028546946158,0.33333333333341486,1.0,2.6912293025856955,0.0798386937726264,2,2,1
f78b_00826,long_h12_tp18_sl12_density_quota_utility_q52,long,12,18.0,12.0,1800.0,1200.0,density_quota_utility,0.52,price_vol_session,21,logistic_l2_balanced,0.86,0.5291430987478513,cash_mid,trend_aligned,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,295,67,0.2271186440677966,0,0,0,1,30142.04736360326,149,39,0.26174496644295303,146,28,0.1917808219178082,4.0433862912848815,27.46273646458862,-23.419350173303737,1.172651515151519,0.04683870034661595,39,271,0.14391143911439114,29,1.3448275862068966,0.48717948717948717,1.4454071823467693,-1.170967508665187,1.2343700159489672,0.10367657157140722,0.8632575757574392,3.358974358974359,3.4548773100941377,0.10645159169683523,5,12,1,2.288709221481956,19.32096389297559,-17.032254671493632,1.1343750000000001,0.08090320968958623,28,194,0.14432989690721648,13,2.1538461538461537,0.4642857142857143,1.486227991767353,-1.1354836447662422,1.3088942307692308,0.08173961505292701,0.282894736842135,4.142857142857143,2.1910335496958395,0.07983869377262641,6,17,1
f78b_01775,short_h12_tp18_sl12_net_utility_q57,short,12,18.0,12.0,1800.0,1200.0,net_utility,0.58,full58,58,extra_trees_d8_l60,0.72,0.5171595798206715,cash_open,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,7,6,0.8571428571428571,0,0,0,1,30139.91717050502,5,4,0.8,2,2,1.0,0.6387095501810114,2.9806445675113857,-2.3419350173303743,1.2727272727272727,0.02341935017331707,4,271,0.014760147601476014,3,1.3333333333333333,0.5,1.4903222837556929,-1.1709675086651872,1.2727272727272727,0.15967738754525285,0.2727272727271176,1.5,2.737358325654186,0.1064515916968352,2,3,1,3.0870961592082207,3.0870961592082207,0.0,999.0,0.0,2,194,0.010309278350515464,1,2.0,1.0,1.5435480796041103,0.0,0.0,1.5435480796041103,999.0,1.0,0.2971773601536649,0.0532257958484176,0,0,1
f78b_01848,short_h12_tp18_sl12_net_utility_q57,short,12,18.0,12.0,1800.0,1200.0,net_utility,0.58,contract_core,33,extra_trees_d8_l60,0.72,0.5170103666571977,cash_open,mean_revert,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,11,7,0.6363636363636364,0,0,0,1,30131.380869461584,10,6,0.6,1,1,1.0,0.9580643252715169,4.470966851267079,-3.5129025259955613,1.272727272727273,0.011709675086658536,6,271,0.02214022140221402,6,1.0,0.5,1.4903222837556929,-1.1709675086651872,1.2727272727272727,0.15967738754525282,0.8181818181813526,1.5,2.9822709112733974,0.1064515916968352,1,1,1,1.5435480796041103,1.5435480796041103,0.0,999.0,0.0,1,194,0.005154639175257732,1,1.0,1.0,1.5435480796041103,0.0,0.0,1.5435480796041103,999.0,1.0,0.5411289244589123,0.0532257958484176,0,0,1
f78b_02259,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,contract_core,33,logistic_l2_balanced,0.86,0.5398233421299966,cash_open,trend_aligned,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,30,27,0.9,0,0,0,1,29975.069657481527,21,18,0.8571428571428571,9,9,1.0,13.519352145498068,24.19999517908053,-10.680643033582465,2.2657807308970095,0.04577418442962881,18,271,0.06642066420664207,9,2.0,0.6111111111111112,2.1999995617345935,-1.5258061476546378,1.4418604651162787,0.7510751191943371,2.9534883720936893,1.1666666666666667,2.4484851753157875,0.1064515916968352,3,3,1,1.4370964879072745,8.906449838635211,-7.469353350727937,1.192399049881235,0.03796773437188676,9,194,0.04639175257731959,4,2.25,0.4444444444444444,2.226612459658803,-1.4938706701455875,1.4904988123515437,0.15967738754525274,0.3785046728970412,1.0,3.120017299603405,0.07688170511438097,2,8,1
f78b_01030,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.86,0.5474315371486209,all,trend_aligned,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,248,47,0.18951612903225806,0,0,0,1,29932.998088159453,118,27,0.2288135593220339,130,20,0.15384615384615385,2.6808059175652073,24.19999517908053,-21.519189261515326,1.1245774589825988,0.08815965985691947,27,271,0.0996309963099631,23,1.173913043478261,0.4074074074074074,2.1999995617345935,-1.3449493288447079,1.6357490312474163,0.09928910805797064,0.3040853290400708,7.148148148148148,3.2460178718741437,0.10645159169683521,5,20,1,14.7258035180622,26.719349515905638,-11.993545997843434,2.227810650887574,0.03690321845489961,20,194,0.10309278350515463,11,1.8181818181818181,0.6,2.2266124596588033,-1.4991932497304292,1.485207100591716,0.73629017590311,3.9903846153849667,6.6,2.4492737056246705,0.07983869377262641,2,8,1
f78b_01042,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.86,0.5474315371486209,cash_mid,trend_aligned,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,248,47,0.18951612903225806,0,0,0,1,29932.998088159453,118,27,0.2288135593220339,130,20,0.15384615384615385,2.6808059175652073,24.19999517908053,-21.519189261515326,1.1245774589825988,0.08815965985691947,27,271,0.0996309963099631,23,1.173913043478261,0.4074074074074074,2.1999995617345935,-1.3449493288447079,1.6357490312474163,0.09928910805797064,0.3040853290400708,7.148148148148148,3.2460178718741437,0.10645159169683521,5,20,1,14.7258035180622,26.719349515905638,-11.993545997843434,2.227810650887574,0.03690321845489961,20,194,0.10309278350515463,11,1.8181818181818181,0.6,2.2266124596588033,-1.4991932497304292,1.485207100591716,0.73629017590311,3.9903846153849667,6.6,2.4492737056246705,0.07983869377262641,2,8,1
