candidate_id,label_name,side,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,session,risk_filter,cooldown_bars,contract_pnl_scale,contract_pnl_scale_source,raw_signal_total,lifecycle_trade_total,overall_signal_to_trade_ratio,scout_clue,meaningful_signal,final_like_reference,dual_positive,rank_score,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy,entry_rule,dd_rule,initial_balance
f78b_01767,short_h12_tp18_sl12_net_utility_q57,short,12,18.0,12.0,1800.0,1200.0,net_utility,0.58,full58,58,extra_trees_d8_l60,0.72,0.5183803701440242,all,trend_aligned,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,475,291,0.6126315789473684,0,0,0,0,3945.4130585865446,344,208,0.6046511627906976,131,83,0.6335877862595419,-3.59096702657334,134.12900553801236,-137.71997256458576,0.9739255900237029,4.4910152343700025,208,271,0.7675276752767528,58,3.586206896551724,0.4326923076923077,1.4903222837556929,-1.167118411564286,1.2769246624755215,-0.017264264550833366,-0.1599178287836327,2.0961538461538463,3.056717365632242,0.10634496950963881,9,145,0,1.2419352364630747,54.73386006412275,-53.49192482765967,1.0232172470978442,1.862902854694619,83,194,0.42783505154639173,24,3.4583333333333335,0.43373493975903615,1.5203850017811875,-1.1381260601629717,1.335866961488852,0.014963075138109334,0.13333333333333286,1.9759036144578312,2.332882356871814,0.07481537569054682,5,45,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_02053,short_h12_tp18_sl12_density_quota_utility_q52,short,12,18.0,12.0,1800.0,1200.0,density_quota_utility,0.52,contract_core,33,extra_trees_d8_l60,0.72,0.5092621915351297,all,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,3210,1816,0.5657320872274143,0,0,0,0,3937.4448131448007,2052,1166,0.5682261208576999,1158,650,0.5613126079447323,-107.80175271819003,702.373811691901,-810.175564410091,0.8669402565890972,29.24952643121983,1166,271,4.302583025830258,145,8.041379310344828,0.4065180102915952,1.4818012904892426,-1.1707739370088022,1.2656596151047579,-0.09245433337752147,-0.7371179357155441,2.0368782161234993,3.199826660183746,0.10619520099928062,10,1117,0,-54.32845691907735,390.2382287116359,-444.5666856307131,0.8777945836359721,10.759239792118546,650,194,3.350515463917526,92,7.065217391304348,0.39384615384615385,1.5243680809048277,-1.1283418417023174,1.3509807263772384,-0.08358224141396516,-1.0098939696255216,2.043076923076923,3.2830517032981543,0.0679215745585653,11,645,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01742,short_h12_tp18_sl12_net_utility_q57,short,12,18.0,12.0,1800.0,1200.0,net_utility,0.58,full58,58,logistic_l2_balanced,0.72,0.5364611884965459,cash_mid,none,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,3028,620,0.2047556142668428,0,0,0,0,3935.665085301707,1818,370,0.20352035203520352,1210,250,0.2066115702479339,-9.614352923419162,236.26753357793083,-245.88188650134995,0.9608984904897973,5.665885968064037,370,271,1.3653136531365313,134,2.7611940298507465,0.43243243243243246,1.4766720848620678,-1.1708661261969044,1.2611792687678591,-0.0259847376308626,-0.33937685924534294,2.3351351351351353,2.9620682852486153,0.10636288203708782,15,201,0,-42.039507754275185,137.88408543511824,-179.9235931893934,0.7663479980081156,9.238223966090311,250,194,1.288659793814433,91,2.7472527472527473,0.36,1.5320453937235359,-1.1245224574337087,1.3623964409033165,-0.16815803101710075,-0.9101209909736933,2.252,3.281686120443647,0.06977901835727547,9,245,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_00181,long_h6_tp10_sl7_net_utility_q57,long,6,10.0,7.0,1000.0,700.0,net_utility,0.58,price_vol_session,21,extra_trees_d8_l60,0.72,0.5343896159721541,all,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,3427,2644,0.7715202801283921,0,0,0,0,3927.455149074748,2089,1660,0.7946385830540929,1338,984,0.7354260089686099,-244.16180619884818,498.07369110052974,-742.235497299378,0.6710453662116264,50.43623188800158,1660,271,6.125461254612546,128,12.96875,0.38433734939759034,0.7806797666152504,-0.7262578251461624,1.0749347402324172,-0.14708542542099287,-0.9682000302521907,1.2981927710843373,2.2615266579114217,0.10635112533519359,11,1652,0,-106.73812389781916,309.41840610220356,-416.1565300000226,0.7435144802418138,23.1587211929658,984,194,5.072164948453608,73,13.479452054794521,0.3871951219512195,0.8121218007931852,-0.69014349917085,1.1767433899890123,-0.10847370314819021,-0.9217963548888845,1.3882113821138211,2.1116225632112817,0.06946038479893087,12,964,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_00193,long_h6_tp10_sl7_net_utility_q57,long,6,10.0,7.0,1000.0,700.0,net_utility,0.58,price_vol_session,21,extra_trees_d8_l60,0.72,0.5343896159721541,cash_mid,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,3427,2644,0.7715202801283921,0,0,0,0,3927.455149074748,2089,1660,0.7946385830540929,1338,984,0.7354260089686099,-244.16180619884818,498.07369110052974,-742.235497299378,0.6710453662116264,50.43623188800158,1660,271,6.125461254612546,128,12.96875,0.38433734939759034,0.7806797666152504,-0.7262578251461624,1.0749347402324172,-0.14708542542099287,-0.9682000302521907,1.2981927710843373,2.2615266579114217,0.10635112533519359,11,1652,0,-106.73812389781916,309.41840610220356,-416.1565300000226,0.7435144802418138,23.1587211929658,984,194,5.072164948453608,73,13.479452054794521,0.3871951219512195,0.8121218007931852,-0.69014349917085,1.1767433899890123,-0.10847370314819021,-0.9217963548888845,1.3882113821138211,2.1116225632112817,0.06946038479893087,12,964,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01013,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.72,0.5317816144387515,all,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,214,107,0.5,0,0,0,0,3917.2648530086885,143,74,0.5174825174825175,71,33,0.4647887323943662,-18.02402866746915,55.20402126078378,-73.22804992825293,0.7538644182778504,5.222869927285728,74,271,0.2730627306273063,44,1.6818181818181819,0.35135135135135137,2.1232315869532226,-1.5255843735052694,1.3917496952821855,-0.24356795496579933,-0.6901963448603842,5.243243243243243,3.8795611277567454,0.10630773819454216,9,58,0,5.548789217197531,32.26813873310317,-26.71934951590564,1.207669322709163,1.3164513506508684,33,194,0.17010309278350516,15,2.2,0.45454545454545453,2.1512092488735446,-1.4844083064392022,1.4492031872509958,0.1681451277938646,0.8429919137466261,5.181818181818182,3.697203564549456,0.06774192198889513,4,8,1,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01025,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.72,0.5317816144387515,cash_mid,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,214,107,0.5,0,0,0,0,3917.2648530086885,143,74,0.5174825174825175,71,33,0.4647887323943662,-18.02402866746915,55.20402126078378,-73.22804992825293,0.7538644182778504,5.222869927285728,74,271,0.2730627306273063,44,1.6818181818181819,0.35135135135135137,2.1232315869532226,-1.5255843735052694,1.3917496952821855,-0.24356795496579933,-0.6901963448603842,5.243243243243243,3.8795611277567454,0.10630773819454216,9,58,0,5.548789217197531,32.26813873310317,-26.71934951590564,1.207669322709163,1.3164513506508684,33,194,0.17010309278350516,15,2.2,0.45454545454545453,2.1512092488735446,-1.4844083064392022,1.4492031872509958,0.1681451277938646,0.8429919137466261,5.181818181818182,3.697203564549456,0.06774192198889513,4,8,1,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01014,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.72,0.5317816144387515,all,mean_revert,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,214,75,0.35046728971962615,0,0,0,0,3914.1029773798027,143,53,0.3706293706293706,71,22,0.30985915492957744,-15.799190401005294,37.60402476690703,-53.403215167912315,0.7041528239202659,4.1746765877108825,53,271,0.19557195571955718,44,1.2045454545454546,0.33962264150943394,2.0891124870503908,-1.5258061476546376,1.3691860465116281,-0.2980979320944395,-0.7569060773480674,5.415094339622642,3.7437987064134575,0.10645159169683521,8,50,0,0.7629030738273164,20.066125034853435,-19.303221961026118,1.0395220588235292,1.7493544902179907,22,194,0.1134020618556701,15,1.4666666666666666,0.4090909090909091,2.2295694483170485,-1.48486322777124,1.501531862745098,0.0346774124466962,0.08722109533468536,4.454545454545454,4.106289504560174,0.0701612763456414,4,11,1,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01026,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,price_vol_session,21,logistic_l2_balanced,0.72,0.5317816144387515,cash_mid,mean_revert,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,214,75,0.35046728971962615,0,0,0,0,3914.1029773798027,143,53,0.3706293706293706,71,22,0.30985915492957744,-15.799190401005294,37.60402476690703,-53.403215167912315,0.7041528239202659,4.1746765877108825,53,271,0.19557195571955718,44,1.2045454545454546,0.33962264150943394,2.0891124870503908,-1.5258061476546376,1.3691860465116281,-0.2980979320944395,-0.7569060773480674,5.415094339622642,3.7437987064134575,0.10645159169683521,8,50,0,0.7629030738273164,20.066125034853435,-19.303221961026118,1.0395220588235292,1.7493544902179907,22,194,0.1134020618556701,15,1.4666666666666666,0.4090909090909091,2.2295694483170485,-1.48486322777124,1.501531862745098,0.0346774124466962,0.08722109533468536,4.454545454545454,4.106289504560174,0.0701612763456414,4,11,1,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_02252,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,contract_core,33,logistic_l2_balanced,0.86,0.5411249954268434,all,none,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,2188,451,0.20612431444241316,0,0,0,0,3913.0781742835243,1261,264,0.20935765265662173,927,187,0.2017259978425027,-6.203466506133189,231.85156671570698,-238.05503322184023,0.9739410403461105,10.523626935829634,264,271,0.974169741697417,119,2.2184873949579833,0.4053030303030303,2.166837072109411,-1.5162740969543964,1.429053676021863,-0.023497979189898443,-0.11789597909466631,3.4242424242424243,3.8917364559038035,0.10619957561800744,11,171,0,27.13894620651064,183.6227860008584,-156.48383979434777,1.1734297052154192,5.776773042748267,187,194,0.9639175257731959,87,2.1494252873563218,0.4385026737967914,2.239302268303151,-1.490322283755693,1.502562427409988,0.14512805458027078,0.9395884520884498,3.0427807486631018,4.065815129321447,0.06929315507645596,13,115,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01585,short_h6_tp10_sl7_density_quota_utility_q52,short,6,10.0,7.0,1000.0,700.0,density_quota_utility,0.52,contract_core,33,logistic_l2_balanced,0.72,0.546829357771732,all,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,2612,1954,0.7480857580398163,0,0,0,0,3903.6702772672766,1532,1155,0.7539164490861618,1080,799,0.7398148148148148,-160.64343573990152,351.45525256668634,-512.0986883065877,0.6863037547096275,32.284816149135445,1155,271,4.2619926199261995,119,9.705882352941176,0.38961038961038963,0.7810116723704141,-0.7263811181653727,1.0752092157117497,-0.13908522574883248,-0.995164011452507,1.3774891774891775,1.8410457161916727,0.10623192968222266,14,1154,0,-92.14715906257304,249.9243856960373,-342.07154475861034,0.7306202153482292,18.450722130853613,799,194,4.118556701030927,75,10.653333333333334,0.38172715894868586,0.8194242153968436,-0.6924525197542719,1.1833652012525417,-0.11532810896442182,-0.9988460983701335,1.3942428035043806,1.7839357138994822,0.07123641037184333,14,798,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01597,short_h6_tp10_sl7_density_quota_utility_q52,short,6,10.0,7.0,1000.0,700.0,density_quota_utility,0.52,contract_core,33,logistic_l2_balanced,0.72,0.546829357771732,cash_mid,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,2612,1954,0.7480857580398163,0,0,0,0,3903.6702772672766,1532,1155,0.7539164490861618,1080,799,0.7398148148148148,-160.64343573990152,351.45525256668634,-512.0986883065877,0.6863037547096275,32.284816149135445,1155,271,4.2619926199261995,119,9.705882352941176,0.38961038961038963,0.7810116723704141,-0.7263811181653727,1.0752092157117497,-0.13908522574883248,-0.995164011452507,1.3774891774891775,1.8410457161916727,0.10623192968222266,14,1154,0,-92.14715906257304,249.9243856960373,-342.07154475861034,0.7306202153482292,18.450722130853613,799,194,4.118556701030927,75,10.653333333333334,0.38172715894868586,0.8194242153968436,-0.6924525197542719,1.1833652012525417,-0.11532810896442182,-0.9988460983701335,1.3942428035043806,1.7839357138994822,0.07123641037184333,14,798,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01387,short_h6_tp10_sl7_net_utility_q57,short,6,10.0,7.0,1000.0,700.0,net_utility,0.58,contract_core,33,logistic_l2_balanced,0.86,0.5865334704079622,all,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,1479,1040,0.7031778228532792,0,0,0,0,3878.940087163209,796,570,0.7160804020100503,683,470,0.6881405563689604,-74.58353352919261,175.732948862928,-250.31648239212052,0.7020430583857539,15.651222688546627,570,271,2.103321033210332,96,5.9375,0.39473684210526316,0.78103532827968,-0.7255550214264362,1.076466022858156,-0.13084830443718,-0.9530697379160279,1.4912280701754386,1.7530507260407993,0.1062975170246424,13,559,0,-51.52966715404811,148.1983575739441,-199.72802472799214,0.7420008172402153,10.639481751459765,470,194,2.422680412371134,57,8.24561403508772,0.3851063829787234,0.8187754562096359,-0.6911004315847479,1.1847416363669736,-0.10963758968946408,-0.9686499466382016,1.5319148936170213,1.6400339903761356,0.07148677367939064,12,469,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_01399,short_h6_tp10_sl7_net_utility_q57,short,6,10.0,7.0,1000.0,700.0,net_utility,0.58,contract_core,33,logistic_l2_balanced,0.86,0.5865334704079622,cash_mid,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,1479,1040,0.7031778228532792,0,0,0,0,3878.940087163209,796,570,0.7160804020100503,683,470,0.6881405563689604,-74.58353352919261,175.732948862928,-250.31648239212052,0.7020430583857539,15.651222688546627,570,271,2.103321033210332,96,5.9375,0.39473684210526316,0.78103532827968,-0.7255550214264362,1.076466022858156,-0.13084830443718,-0.9530697379160279,1.4912280701754386,1.7530507260407993,0.1062975170246424,13,559,0,-51.52966715404811,148.1983575739441,-199.72802472799214,0.7420008172402153,10.639481751459765,470,194,2.422680412371134,57,8.24561403508772,0.3851063829787234,0.8187754562096359,-0.6911004315847479,1.1847416363669736,-0.10963758968946408,-0.9686499466382016,1.5319148936170213,1.6400339903761356,0.07148677367939064,12,469,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_00960,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,contract_core,33,logistic_l2_balanced,0.86,0.5523611742667842,all,mean_revert,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,113,43,0.3805309734513274,0,0,0,0,3873.611937808405,72,30,0.4166666666666667,41,13,0.3170731707317073,-12.951610323114952,19.090318777632444,-32.041929100747396,0.5957918050941305,2.7251607474389856,30,271,0.11070110701107011,27,1.1111111111111112,0.3,2.1211465308480495,-1.5258061476546378,1.3901808785529715,-0.43172034410383175,-0.9505208333333319,5.466666666666667,4.302181938654425,0.10645159169683523,5,29,0,6.72419220885009,15.666125911384249,-8.941933702534158,1.751984126984127,0.6103224590618539,13,194,0.06701030927835051,12,1.0833333333333333,0.5384615384615384,2.238017987340607,-1.4903222837556929,1.5017006802721091,0.51724555452693,2.2034883720930276,6.3076923076923075,1.8921770424112219,0.06960296380177686,2,5,1,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_00972,long_h18_tp26_sl16_net_utility_q57,long,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,contract_core,33,logistic_l2_balanced,0.86,0.5523611742667842,cash_mid,mean_revert,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,113,43,0.3805309734513274,0,0,0,0,3873.611937808405,72,30,0.4166666666666667,41,13,0.3170731707317073,-12.951610323114952,19.090318777632444,-32.041929100747396,0.5957918050941305,2.7251607474389856,30,271,0.11070110701107011,27,1.1111111111111112,0.3,2.1211465308480495,-1.5258061476546378,1.3901808785529715,-0.43172034410383175,-0.9505208333333319,5.466666666666667,4.302181938654425,0.10645159169683523,5,29,0,6.72419220885009,15.666125911384249,-8.941933702534158,1.751984126984127,0.6103224590618539,13,194,0.06701030927835051,12,1.0833333333333333,0.5384615384615384,2.238017987340607,-1.4903222837556929,1.5017006802721091,0.51724555452693,2.2034883720930276,6.3076923076923075,1.8921770424112219,0.06960296380177686,2,5,1,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_02171,short_h18_tp26_sl16_net_utility_q57,short,18,26.0,16.0,2600.0,1600.0,net_utility,0.58,full58,58,logistic_l2_balanced,0.72,0.5296957988529433,cash_open,mean_revert,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,23,18,0.782608695652174,0,0,0,0,3873.547947563371,17,14,0.8235294117647058,6,4,0.6666666666666666,-6.458063229608002,8.799998246938376,-15.258061476546379,0.5767441860465116,2.4412898362474267,14,271,0.05166051660516605,12,1.1666666666666667,0.2857142857142857,2.199999561734594,-1.5258061476546378,1.441860465116279,-0.4612902306862859,-0.5290697674418591,1.2857142857142858,5.824359438798401,0.10645159169683518,8,13,0,1.5612900115535826,4.506450715166023,-2.9451607036124408,1.5301204819277108,0.2945160703612487,4,194,0.020618556701030927,3,1.3333333333333333,0.5,2.2532253575830117,-1.4725803518062204,1.5301204819277108,0.39032250288839565,1.0602409638554047,1.5,4.278023341316565,0.0532257958484176,1,1,1,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_02588,short_h18_tp26_sl16_density_quota_utility_q52,short,18,26.0,16.0,2600.0,1600.0,density_quota_utility,0.52,price_vol_session,21,extra_trees_d8_l60,0.86,0.5074550223749008,cash_mid,none,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,1654,465,0.281136638452237,0,0,0,0,3845.2174622048824,989,291,0.2942366026289181,665,174,0.26165413533834586,-25.8100755034951,246.43277348838097,-272.24284899187614,0.9051946613140779,6.254918108786535,291,271,1.0738007380073802,138,2.108695652173913,0.3848797250859107,2.200292620431973,-1.520909770904336,1.4466950390644637,-0.08869441753778384,-0.8252730109204355,2.9003436426116838,4.797701904235541,0.10618637725016782,11,216,0,-27.77233317710685,138.70021430479392,-166.47254748190082,0.833171693488223,6.802256709427774,174,194,0.8969072164948454,88,1.9772727272727273,0.3563218390804598,2.2371002307224823,-1.4863620310884003,1.5050843495271122,-0.15961111021325777,-0.8165623369848721,3.264367816091954,4.401130936369411,0.06784249668150315,16,99,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_02502,short_h18_tp26_sl16_density_quota_utility_q52,short,18,26.0,16.0,2600.0,1600.0,density_quota_utility,0.52,contract_core,33,extra_trees_d8_l60,0.72,0.5055296795951653,cash_mid,mean_revert,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,577,238,0.4124783362218371,0,0,0,0,3842.2953640249934,375,158,0.42133333333333334,202,80,0.39603960396039606,-8.946369185521625,135.1624730740691,-144.10884225959072,0.9379193598030158,3.4632251165370347,158,271,0.5830258302583026,101,1.5643564356435644,0.3987341772151899,2.1454360805407795,-1.5169351816799024,1.4143228441474047,-0.05662258978178244,-0.5166495901639407,3.8037974683544302,3.8388431511419854,0.10637860273628356,7,129,0,-6.866127664445874,67.08224470095564,-73.94837236540151,0.9071497120921305,2.632902701301725,80,194,0.41237113402061853,56,1.4285714285714286,0.375,2.236074823365188,-1.4789674473080303,1.5119161868202173,-0.08582659580557342,-0.5215633423180593,4.0375,4.178402393420263,0.06919353460294288,8,44,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_02479,short_h18_tp26_sl16_density_quota_utility_q52,short,18,26.0,16.0,2600.0,1600.0,density_quota_utility,0.52,contract_core,33,logistic_l2_balanced,0.86,0.5239088861491338,cash_mid,none,0,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,3487,2278,0.6532836248924577,0,0,0,0,3833.3164158260465,1778,1141,0.6417322834645669,1709,1137,0.6653013458162669,-144.41222929592672,939.9968288707712,-1084.409058166698,0.8668286397938522,36.757202354958075,1141,271,4.210332103321033,165,6.915151515151515,0.37598597721297106,2.1911347992325667,-1.5230464300094073,1.438652660916603,-0.1265663709867894,-0.7857628983912447,2.065731814198072,7.8963741302105115,0.10602164917413325,20,1122,0,-58.1128110038999,980.5548853072657,-1038.6676963111654,0.9440506225328008,17.579593272134947,1137,194,5.860824742268041,124,9.169354838709678,0.386103781882146,2.233610217100833,-1.4880626021649934,1.5010189852571638,-0.05111065171846957,-0.6611394257455697,1.7827616534740545,6.120273697784772,0.06919197418676437,11,1095,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
f78b_02090,short_h12_tp18_sl12_density_quota_utility_q52,short,12,18.0,12.0,1800.0,1200.0,density_quota_utility,0.52,price_vol_session,21,logistic_l2_balanced,0.72,0.5143132817387973,all,none,6,0.08870965974736267,F77 observed gross-profit runtime/proxy scale mean(관찰 총이익 런타임/프록시 배율 평균): (0.09352576207175615 + 0.08389355742296918) / 2,4400,778,0.17681818181818182,0,0,0,0,3813.0192313177768,2520,452,0.17936507936507937,1880,326,0.17340425531914894,-56.39982747417824,264.39026991103975,-320.7900973852179,0.8241846368267068,13.558029557147869,452,271,1.6678966789667897,144,3.138888888888889,0.3938053097345133,1.4853385950058413,-1.1707667787781675,1.268688710620886,-0.12477837936765097,-0.8319767594022383,2.0398230088495577,3.185524629465961,0.10628084522785243,13,446,0,-18.88007688403121,200.28866977759543,-219.16874666162664,0.9138559800536704,6.117950394136608,326,194,1.6804123711340206,114,2.8596491228070176,0.401840490797546,1.528921143340423,-1.1239422905724443,1.3603199703088986,-0.05791434627003439,-0.617202679581244,2.1134969325153374,3.3067505286704013,0.06818670717636238,9,309,0,same_bar_open_runtime_aligned(동일 봉 시가 런타임 정렬),dd_pct_uses_tester_deposit_500(손실폭 퍼센트는 테스터 예치금 500 기준),500.0
