candidate_id,label_name,side,entry_price_model,fill_policy,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,feature_set,feature_count,model,prob_quantile,prob_threshold,session,risk_filter,cooldown_bars,scout_clue,meaningful_signal,dual_positive,rank_score,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_max_consecutive_loss,val_time_under_water_trades,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_max_consecutive_loss,oos_time_under_water_trades
f79f_00728,long_same_h12_tp15_sl10_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,12,15.0,10.0,1500.0,1000.0,contract_core,37,logistic_l2_balanced,0.68,0.518593848833893,cash_open,trend_aligned,6,0,0,1,30080.190006530396,13,10,0.7692307692307693,8,7,0.875,4.435482987368133,7.983869377262641,-3.5483863898945067,2.2500000000000004,0.3548386389894517,10,271,0.03690036900369004,1.0,0.6,1.3306448962104402,-0.8870965974736267,1.5000000000000002,0.44354829873681334,2.4999999999999925,2,3,0.44354829873681334,3.99193468863132,-3.5483863898945067,1.125,0.3548386389894404,7,194,0.03608247422680412,1.0,0.42857142857142855,1.33064489621044,-0.8870965974736267,1.5,0.06336404267668762,0.25000000000000727,2,3
f79f_00823,long_same_h12_tp15_sl10_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,12,15.0,10.0,1500.0,1000.0,no_external,42,logistic_l2_balanced,0.9,0.5456756821176526,cash_open,trend_aligned,0,0,0,1,29860.037047813963,8,7,0.875,2,2,1.0,0.44354829873681334,3.99193468863132,-3.5483863898945067,1.125,0.5322579584841719,7,271,0.025830258302583026,1.1666666666666667,0.42857142857142855,1.33064489621044,-0.8870965974736267,1.5,0.06336404267668762,0.16666666666666793,3,4,0.44354829873681334,1.33064489621044,-0.8870965974736267,1.5,0.17741931949473155,2,194,0.010309278350515464,2.0,0.5,1.33064489621044,-0.8870965974736267,1.5,0.22177414936840667,0.49999999999998246,1,1
f79f_00665,long_same_h12_tp15_sl10_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,12,15.0,10.0,1500.0,1000.0,runtime_fill_context,27,logistic_l2_balanced,0.82,0.5290158508386201,cash_open,none,0,0,0,1,29860.03704781396,15,14,0.9333333333333333,2,2,1.0,0.8870965974736267,7.983869377262641,-7.096772779789013,1.1250000000000002,0.5322579584841833,14,271,0.05166051660516605,1.1666666666666667,0.42857142857142855,1.3306448962104402,-0.8870965974736267,1.5000000000000002,0.06336404267668762,0.33333333333332876,4,4,0.44354829873681334,1.33064489621044,-0.8870965974736267,1.5,0.17741931949473155,2,194,0.010309278350515464,1.0,0.5,1.33064489621044,-0.8870965974736267,1.5,0.22177414936840667,0.49999999999998246,1,1
f79f_00368,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.68,0.5138536817523346,cash_open,trend_aligned,6,0,0,1,29746.946149615414,14,11,0.7857142857142857,5,4,0.8,0.266128979242088,3.99193468863132,-3.725805709389232,1.0714285714285714,0.3725805709389306,11,271,0.04059040590405904,1.0,0.45454545454545453,0.798386937726264,-0.6209676182315387,1.2857142857142858,0.024193543567462547,0.14285714285714002,3,5,0.35483863898945067,1.596773875452528,-1.2419352364630774,1.2857142857142858,0.1241935236463064,4,194,0.020618556701030927,1.0,0.5,0.798386937726264,-0.6209676182315387,1.2857142857142858,0.08870965974736267,0.5714285714285775,1,1
f79f_00725,long_same_h12_tp15_sl10_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,12,15.0,10.0,1500.0,1000.0,contract_core,37,logistic_l2_balanced,0.68,0.518593848833893,cash_open,none,0,0,0,1,29740.183421653044,27,26,0.9629629629629629,11,11,1.0,1.33064489621044,14.637093858314842,-13.306448962104398,1.1000000000000003,1.0645159169683551,26,271,0.0959409594095941,1.2380952380952381,0.4230769230769231,1.3306448962104402,-0.8870965974736265,1.5000000000000007,0.05117864985424769,0.24999999999999925,7,9,1.33064489621044,6.6532244810522005,-5.32257958484176,1.25,0.3548386389894517,11,194,0.05670103092783505,1.1,0.45454545454545453,1.33064489621044,-0.8870965974736267,1.5,0.12096771783731274,0.7499999999999978,2,4
f79f_00306,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,logistic_l2_balanced,0.82,0.5234478745024774,cash_open,none,6,0,0,1,29678.270771005053,23,20,0.8695652173913043,8,7,0.875,0.35483863898945067,7.185482439536376,-6.830643800546927,1.0519480519480517,0.49677409458523697,20,271,0.07380073800738007,1.0,0.45,0.798386937726264,-0.6209676182315388,1.2857142857142856,0.017741931949472534,0.14285714285714113,4,8,1.33064489621044,3.193547750905056,-1.862902854694616,1.7142857142857142,0.37258057093891916,7,194,0.03608247422680412,1.0,0.5714285714285714,0.798386937726264,-0.6209676182315387,1.2857142857142858,0.19009212803006287,0.7142857142857221,3,4
f79f_00666,long_same_h12_tp15_sl10_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,12,15.0,10.0,1500.0,1000.0,runtime_fill_context,27,logistic_l2_balanced,0.82,0.5290158508386201,cash_open,none,6,0,0,1,29618.965619242532,15,12,0.8,2,2,1.0,0.44354829873681334,6.6532244810522005,-6.209676182315387,1.0714285714285714,0.5322579584841833,12,271,0.04428044280442804,1.0,0.4166666666666667,1.33064489621044,-0.8870965974736267,1.5,0.03696235822806778,0.16666666666666438,4,4,0.44354829873681334,1.33064489621044,-0.8870965974736267,1.5,0.17741931949473155,2,194,0.010309278350515464,1.0,0.5,1.33064489621044,-0.8870965974736267,1.5,0.22177414936840667,0.49999999999998246,1,1
f79f_00289,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,logistic_l2_balanced,0.68,0.512933945661345,all,none,0,0,0,0,17300.718445665443,1582,1433,0.9058154235145386,1143,1026,0.8976377952755905,-122.93562067109013,431.12894637218255,-554.0645670432727,0.7781204069281534,26.25486573746799,1433,271,5.287822878228782,9.0125786163522,0.3768318213538032,0.798386937726264,-0.6204530426016492,1.2867805988645205,-0.08578898860508732,-0.9364787609303996,14,1378,-63.31208416169249,322.308806760093,-385.62089092178553,0.8358178053830233,14.275158446545605,1026,194,5.288659793814433,9.327272727272728,0.39473684210526316,0.7958242142224518,-0.6209676182315387,1.2815873015873023,-0.06170768436812134,-0.8870246085011148,13,1011
f79f_00297,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,logistic_l2_balanced,0.68,0.512933945661345,cash_mid,none,0,0,0,0,17166.5956710836,1554,1407,0.9054054054054054,1131,1015,0.8974358974358975,-123.82271726856374,421.54830311946733,-545.3710203880312,0.772956918062012,26.432285056962723,1407,271,5.191881918819188,8.905063291139241,0.3752665245202559,0.7983869377262639,-0.6204448468578284,1.2867975965464178,-0.08800477417808368,-0.9369051294787446,18,1352,-60.73950402901896,319.9136459469142,-380.6531499759333,0.8404334653926827,13.884835943657231,1015,194,5.231958762886598,9.485981308411215,0.3960591133004926,0.7958050894201846,-0.6209676182315388,1.281556503198295,-0.05984187589065908,-0.8749041656018346,13,1000
f79f_00361,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.68,0.5138536817523346,all,none,0,0,0,0,17123.72205994034,1568,1432,0.9132653061224489,1089,985,0.9044995408631772,-125.61287820226556,429.53217249673,-555.1450506989956,0.7737296260786193,26.435478604713612,1432,271,5.284132841328414,9.121019108280255,0.3756983240223464,0.798386937726264,-0.6209676182315388,1.2857142857142856,-0.08771849036471059,-0.9503355704698154,18,1431,-62.81531006710739,308.5233256353527,-371.3386357024602,0.8308408982322026,13.858223045733029,985,194,5.077319587628866,9.205607476635514,0.3928934010152284,0.7972178956985858,-0.6209676182315388,1.2838316722037653,-0.06377188839300242,-0.9065420560747625,15,971
f79f_00369,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.68,0.5138536817523346,cash_mid,none,0,0,0,0,17038.963349087975,1544,1410,0.9132124352331606,1083,979,0.9039704524469068,-126.14513616074973,421.54830311946733,-547.6934392802173,0.7696793002915449,26.541930196410462,1410,271,5.202952029520295,8.980891719745223,0.37446808510638296,0.7983869377262639,-0.6209676182315389,1.2857142857142851,-0.08946463557499981,-0.9505347593583049,22,1409,-61.92821346963376,306.9265517599002,-368.854765229534,0.8321067821067822,13.680803726238311,979,194,5.046391752577319,9.235849056603774,0.39325842696629215,0.7972118227529875,-0.6209676182315387,1.2838218923933213,-0.06325660211402835,-0.905330047983396,15,965
f79f_00397,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,extra_trees_d7_l80,0.68,0.5050719671108258,all,none,0,0,0,0,13315.966790281023,1961,1735,0.8847526772055074,1569,1362,0.8680688336520076,-155.75819477761434,518.1531225843453,-673.9113173619597,0.7688743447916363,32.50002578368196,1735,271,6.402214022140221,10.389221556886227,0.3740634005763689,0.7983869377262639,-0.6205444911251932,1.2865909683262202,-0.08977417566433103,-0.9585112074330688,13,1730,-81.76369338914392,429.29265641541235,-511.0563498045564,0.8400104148585318,18.39306085201814,1362,194,7.020618556701031,10.896,0.3957415565345081,0.7964613291566092,-0.6209676182315388,1.282613305062285,-0.06003208031508364,-0.8890710909617044,15,1324
f79f_00405,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,extra_trees_d7_l80,0.68,0.5050719671108258,cash_mid,none,0,0,0,0,12976.240950147778,1956,1730,0.8844580777096115,1565,1358,0.8677316293929712,-158.33077491028783,514.9595748334402,-673.2903497437281,0.7648402728918471,33.01454181021668,1730,271,6.3837638376383765,10.359281437125748,0.37283236994219654,0.7983869377262639,-0.6205441011462932,1.2865917768800839,-0.0915206791388947,-0.9591577906514565,13,1725,-83.53788658409118,426.89749560223356,-510.4353821863249,0.8363399374348282,18.74789949100757,1358,194,7.0,10.864,0.3946980854197349,0.7964505514967044,-0.6209676182315388,1.2825959488272924,-0.061515380400656246,-0.8911706255323177,15,1320
f79f_00325,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,extra_trees_d7_l80,0.68,0.5054903200234535,all,none,0,0,0,0,12634.0278818812,1998,1735,0.8683683683683684,1561,1317,0.8436899423446509,-160.01625844548772,515.7579617711665,-675.7742202166543,0.7632104722873472,33.600025564549334,1735,271,6.402214022140221,10.84375,0.3723342939481268,0.7983869377262639,-0.6205456567646045,1.2865885515803732,-0.09222839103486324,-0.9524770041503626,15,1734,-92.14272357958536,407.7362090968032,-499.87893267638873,0.8156699201419699,20.699512005449414,1317,194,6.788659793814433,10.975,0.38876233864844345,0.7963597833921937,-0.6209676182315388,1.2824497767857146,-0.06996410294577476,-0.8902888488900377,13,1292
f79f_00333,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,extra_trees_d7_l80,0.68,0.5054903200234535,cash_mid,none,0,0,0,0,12634.0278818812,1998,1735,0.8683683683683684,1561,1317,0.8436899423446509,-160.01625844548772,515.7579617711665,-675.7742202166543,0.7632104722873472,33.600025564549334,1735,271,6.402214022140221,10.84375,0.3723342939481268,0.7983869377262639,-0.6205456567646045,1.2865885515803732,-0.09222839103486324,-0.9524770041503626,15,1734,-92.14272357958536,407.7362090968032,-499.87893267638873,0.8156699201419699,20.699512005449414,1317,194,6.788659793814433,10.975,0.38876233864844345,0.7963597833921937,-0.6209676182315388,1.2824497767857146,-0.06996410294577476,-0.8902888488900377,13,1292
f79f_00373,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.82,0.52670376864227,all,none,0,0,0,0,11540.234725638775,872,809,0.9277522935779816,678,613,0.9041297935103245,-51.008054354733545,253.88704619695193,-304.8951005516856,0.8327029386092519,12.312900772933984,809,271,2.985239852398524,6.128787878787879,0.3930778739184178,0.7983869377262639,-0.6209676182315389,1.2857142857142851,-0.06305074703922564,-0.8285302593659913,12,709,-37.621766698856376,192.75721966504443,-230.3789863639009,0.8366961879091261,8.979191759628078,613,194,3.1597938144329896,6.811111111111111,0.39477977161500816,0.796517436632415,-0.6209676182315388,1.2827036599763877,-0.06137319200465967,-0.837976684449708,12,603
f79f_00337,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,extra_trees_d7_l80,0.82,0.5094006266498902,all,none,0,0,0,0,11263.718257544355,1076,914,0.8494423791821561,850,676,0.7952941176470588,-70.33079244090405,279.43542820419236,-349.7662206450965,0.798920569541597,15.112932473199681,914,271,3.3726937269372694,6.260273972602739,0.38293216630196936,0.7983869377262639,-0.6201528734842137,1.2874034320613161,-0.07694835059179873,-0.9307365405836919,11,837,-65.97337395411336,198.5588314125221,-264.53220536663554,0.750603621730383,14.507577755083673,676,194,3.484536082474227,6.2592592592592595,0.3698224852071006,0.7942353256500884,-0.6209676182315388,1.2790285714285727,-0.0975937484528304,-0.9095022624434365,11,655
f79f_00345,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,extra_trees_d7_l80,0.82,0.5094006266498902,cash_mid,none,0,0,0,0,11263.718257544355,1076,914,0.8494423791821561,850,676,0.7952941176470588,-70.33079244090405,279.43542820419236,-349.7662206450965,0.798920569541597,15.112932473199681,914,271,3.3726937269372694,6.260273972602739,0.38293216630196936,0.7983869377262639,-0.6201528734842137,1.2874034320613161,-0.07694835059179873,-0.9307365405836919,11,837,-65.97337395411336,198.5588314125221,-264.53220536663554,0.750603621730383,14.507577755083673,676,194,3.484536082474227,6.2592592592592595,0.3698224852071006,0.7942353256500884,-0.6209676182315388,1.2790285714285727,-0.0975937484528304,-0.9095022624434365,11,655
f79f_00381,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.82,0.52670376864227,cash_mid,none,0,0,0,0,11189.621635600506,858,795,0.9265734265734266,675,610,0.9037037037037037,-52.24998959119662,248.29833763286808,-300.5483272240648,0.8261511216056667,12.366126568782407,795,271,2.933579335793358,6.068702290076335,0.39119496855345914,0.7983869377262639,-0.6209676182315388,1.2857142857142854,-0.06572325734741713,-0.8450502152080311,15,695,-37.17821840011956,191.95883272731817,-229.13705112743781,0.8377468060394893,8.890482099880707,610,194,3.1443298969072164,6.777777777777778,0.3950819672131147,0.7965096793664654,-0.6209676182315388,1.2826911677534087,-0.060947899016589445,-0.8363600079824337,12,600
f79f_00829,long_same_h12_tp15_sl10_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,12,15.0,10.0,1500.0,1000.0,no_external,42,extra_trees_d7_l80,0.68,0.5075149945058427,all,none,0,0,0,0,10735.75708398984,2468,1524,0.6175040518638574,1775,1059,0.5966197183098592,-174.80859420836043,706.078327082951,-880.8869212913112,0.8015538771399802,37.00204101586212,1524,271,5.623616236162362,10.438356164383562,0.3484251968503937,1.3297143636213766,-0.8870965974736266,1.4989510357815448,-0.11470380197398979,-0.9448591991637602,16,1515,-95.84457768084307,505.6069154062759,-601.4514930871189,0.8406445427728614,24.935043419747366,1059,194,5.458762886597938,10.917525773195877,0.3597733711048159,1.3270522714075483,-0.8870965974736268,1.4959501312335959,-0.09050479478833151,-0.7687540468041756,10,934
f79f_00837,long_same_h12_tp15_sl10_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,12,15.0,10.0,1500.0,1000.0,no_external,42,extra_trees_d7_l80,0.68,0.5075149945058427,cash_mid,none,0,0,0,0,10562.628888881965,2467,1523,0.6173490068909607,1772,1056,0.5959367945823928,-176.1392391045709,704.7476821867406,-880.8869212913112,0.8000433031218532,37.2681699951042,1523,271,5.619926199261992,10.431506849315069,0.3479973736047275,1.3297126078995105,-0.8870965974736266,1.4989490566037742,-0.11565281622099205,-0.9452529551502515,16,1514,-95.40102938210626,504.2762705100655,-599.6772998921716,0.8409127218934913,24.846333759999993,1056,194,5.443298969072165,10.88659793814433,0.35984848484848486,1.3270428171317514,-0.8870965974736267,1.4959394736842109,-0.09034188388457032,-0.767928421984671,10,931
f79f_00253,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,runtime_fill_context,27,extra_trees_d7_l80,0.68,0.50448098883778,all,none,0,0,0,0,10492.43109922665,2025,1777,0.8775308641975309,1581,1336,0.845034788108792,-177.58077107546552,520.5482833975241,-698.1290544729897,0.74563331816992,36.84679911130271,1777,271,6.557195571955719,10.76969696969697,0.36691052335396734,0.7983869377262639,-0.6205591595315464,1.2865605566582208,-0.09993290437561368,-0.963887096618891,11,1767,-119.55400844152042,398.9539527818143,-518.5079612233349,0.7694268605645853,25.897898066644586,1336,194,6.88659793814433,10.950819672131148,0.375,0.7963152750136013,-0.6209676182315388,1.2823781009409754,-0.08948653326461109,-0.923271905186012,11,1310
f79f_00261,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,runtime_fill_context,27,extra_trees_d7_l80,0.68,0.50448098883778,cash_mid,none,0,0,0,0,10492.43109922665,2025,1777,0.8775308641975309,1581,1336,0.845034788108792,-177.58077107546552,520.5482833975241,-698.1290544729897,0.74563331816992,36.84679911130271,1777,271,6.557195571955719,10.76969696969697,0.36691052335396734,0.7983869377262639,-0.6205591595315464,1.2865605566582208,-0.09993290437561368,-0.963887096618891,11,1767,-119.55400844152042,398.9539527818143,-518.5079612233349,0.7694268605645853,25.897898066644586,1336,194,6.88659793814433,10.950819672131148,0.375,0.7963152750136013,-0.6209676182315388,1.2823781009409754,-0.08948653326461109,-0.923271905186012,11,1310
f79f_00301,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,logistic_l2_balanced,0.82,0.5234478745024774,all,none,0,0,0,0,9498.439045750138,994,911,0.9164989939637826,770,705,0.9155844155844156,-83.12095118327883,271.4515588269297,-354.5725100102086,0.7655741806354764,18.02580286066393,911,271,3.3616236162361623,6.7481481481481485,0.3732162458836443,0.7983869377262639,-0.6209676182315387,1.2857142857142856,-0.09124143927912057,-0.9222440944881976,11,877,-57.395149856543654,213.96769931063872,-271.36284916718245,0.7884929715593328,12.046771793691914,705,194,3.634020618556701,7.5,0.3801418439716312,0.7983869377262639,-0.6209676182315388,1.2857142857142854,-0.08141156008020377,-0.9528718703976387,25,695
f79f_00309,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,logistic_l2_balanced,0.82,0.5234478745024774,cash_mid,none,0,0,0,0,8988.338798280234,971,889,0.9155509783728115,762,698,0.916010498687664,-83.653209141763,263.4676894496671,-347.12089859143015,0.7590084334270379,18.13225445236077,889,271,3.2804428044280445,6.684210526315789,0.3712035995500562,0.7983869377262639,-0.6209676182315387,1.2857142857142856,-0.0940980980222306,-0.9227005870841569,15,855,-57.306440196796295,211.57253849745993,-268.8789786942563,0.7868690201253709,12.029029861742435,698,194,3.597938144329897,7.670329670329671,0.37965616045845274,0.7983869377262639,-0.6209676182315388,1.2857142857142854,-0.08210091718738724,-0.9528023598820016,25,688
f79f_00409,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,extra_trees_d7_l80,0.82,0.5090689597982834,all,none,0,0,0,0,8511.145634993758,1005,882,0.8776119402985074,800,658,0.8225,-88.78240166835549,257.87898088558325,-346.6613825539388,0.7438930145196042,18.43067374775085,882,271,3.254612546125461,6.125,0.36621315192743764,0.7983869377262639,-0.6201455859641123,1.2874185607320705,-0.10066031935187697,-0.9634200342696629,11,881,-39.18305671040984,207.34108772751097,-246.52414443792088,0.8410579345088168,9.326933625837706,658,194,3.3917525773195876,6.149532710280374,0.3966565349544073,0.7944102978065555,-0.6209676182315388,1.2793103448275873,-0.05954871840487818,-0.8402130492676384,9,636
f79f_00385,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.9,0.5381668858023931,all,none,0,0,0,0,8429.340692442387,484,453,0.9359504132231405,411,382,0.9294403892944039,-18.71773820669353,147.70158347935882,-166.4193216860524,0.8875266524520252,6.3161277740122275,453,271,1.6715867158671587,4.670103092783505,0.4083885209713024,0.7983869377262639,-0.6209676182315388,1.2857142857142854,-0.04131951039005194,-0.5926966292134829,13,228,-25.566123939189666,118.5072344565019,-144.07335839569163,0.8225478726679405,5.769676269968443,382,194,1.9690721649484537,5.536231884057971,0.3900523560209424,0.7953505668221604,-0.6183405939729254,1.2862661364538934,-0.06692702601882111,-0.8862238622386174,10,282
f79f_00374,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.82,0.52670376864227,all,none,6,0,0,0,8269.073924247848,872,285,0.3268348623853211,678,211,0.3112094395280236,3.2822574106524174,101.3951410912355,-98.11288368058312,1.0334538878842672,2.129031833936699,285,271,1.051660516605166,2.159090909090909,0.4456140350877193,0.7983869377262638,-0.6209676182315388,1.2857142857142851,0.011516692668955851,0.3083333333333339,12,95,-4.701611966610223,71.05643745763749,-75.75804942424773,0.9379391100702573,2.3951608131788023,211,194,1.0876288659793814,2.3444444444444446,0.4218009478672986,0.7983869377262639,-0.6209676182315388,1.2857142857142854,-0.02228252116876883,-0.392592592592591,10,147
f79f_00417,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,extra_trees_d7_l80,0.82,0.5090689597982834,cash_mid,none,0,0,0,0,8188.954539246586,1001,878,0.8771228771228772,799,657,0.8222778473091364,-90.55659486330273,255.48382007240446,-346.04041493570725,0.7383063048282155,18.785512386740276,878,271,3.2398523985239853,6.097222222222222,0.36446469248291574,0.7983869377262639,-0.6201441127880059,1.2874216190442007,-0.10313962968485504,-0.9641109914810944,11,877,-38.5620890921783,207.34108772751097,-245.90317681968935,0.8431818181818189,9.202740102191399,657,194,3.38659793814433,6.140186915887851,0.3972602739726027,0.7944102978065555,-0.6209676182315388,1.2793103448275873,-0.05869419953147382,-0.8380566801619382,9,635
f79f_00393,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.9,0.5381668858023931,cash_mid,none,0,0,0,0,8094.626673540063,474,443,0.9345991561181435,409,380,0.9290953545232273,-21.024189360124954,142.91126185300124,-163.93545121312624,0.8717532467532464,6.582256753254319,443,271,1.6346863468634687,4.56701030927835,0.4040632054176072,0.7983869377262639,-0.6209676182315388,1.2857142857142854,-0.04745866672714436,-0.6388140161725059,14,218,-25.74354325868439,117.70884751877564,-143.4523907774601,0.8205429472512535,5.805160133867389,380,194,1.958762886597938,5.507246376811594,0.3894736842105263,0.7953300508025382,-0.6183292705925004,1.2862565119073703,-0.06774616647022208,-0.8869193154034178,10,280
f79f_00382,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,no_external,42,logistic_l2_balanced,0.82,0.52670376864227,cash_mid,none,6,0,0,0,8079.551870051169,858,282,0.32867132867132864,675,211,0.3125925925925926,-0.5322579584841751,98.20159334033045,-98.73385129881467,0.9946091644204847,2.661289792420871,282,271,1.040590405904059,2.1526717557251906,0.43617021276595747,0.7983869377262638,-0.6209676182315388,1.2857142857142851,-0.0018874395690928196,-0.04000000000000006,12,158,-4.701611966610222,71.05643745763749,-75.75804942424773,0.9379391100702573,2.199999561734603,211,194,1.0876288659793814,2.3444444444444446,0.4218009478672986,0.7983869377262639,-0.6209676182315388,1.2857142857142854,-0.022282521168768825,-0.42741935483870797,10,136
f79f_00313,long_same_h6_tp9_sl7_bidask_skip_both_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_skip_both,6,9.0,7.0,900.0,700.0,contract_core,37,logistic_l2_balanced,0.9,0.5329725886016474,all,none,0,0,0,0,8055.92128738621,583,547,0.9382504288164666,506,474,0.9367588932806324,-34.50805764172408,171.65319161114672,-206.16124925287087,0.8326161790017208,8.658062791342639,547,271,2.018450184501845,5.697916666666667,0.3930530164533821,0.7983869377262638,-0.6209676182315388,1.2857142857142851,-0.06308602859547363,-0.7971311475409798,11,523,-44.532249193176064,140.51610103982244,-185.04835023299853,0.7593480345158197,9.083869158129971,474,194,2.443298969072165,6.1558441558441555,0.37130801687763715,0.7983869377262639,-0.6209676182315387,1.2857142857142856,-0.09394989281260772,-0.9804687499999964,10,448
f79f_00541,long_same_h12_tp15_sl10_bidask_pessimistic_fill_path_net_q60,long,bid_open_plus_spread_for_long,bidask_pessimistic,12,15.0,10.0,1500.0,1000.0,contract_core,37,extra_trees_d7_l80,0.68,0.5189135488078831,all,none,0,0,0,0,7877.114218480913,2544,1479,0.5813679245283019,1772,1011,0.5705417607223476,-196.98600914520114,668.8202699890587,-865.8062791342595,0.7724825819672134,41.348814343483035,1479,271,5.4575645756457565,10.795620437956204,0.3400946585530764,1.329662564590574,-0.8870965974736266,1.4988926441351895,-0.13318864715699874,-0.9528012460470853,16,1464,-97.61877087579033,478.99401748206714,-576.6127883578574,0.830703076923077,24.402785461263203,1011,194,5.211340206185567,11.233333333333333,0.3570722057368942,1.3268532340223467,-0.8870965974736268,1.4957257617728534,-0.09655664775053445,-0.8000625259009848,12,988
