candidate_id,label_name,side,entry_mode,fill_order,hold_bars,tp_price_units,sl_price_units,tp_broker_points,sl_broker_points,label_mode,utility_quantile,feature_set,feature_count,model,prob_quantile,prob_threshold,session,risk_filter,cooldown_bars,contract_pnl_scale,initial_balance,raw_signal_total,lifecycle_trade_total,overall_signal_to_trade_ratio,scout_clue,meaningful_signal,final_like_reference,dual_positive,rank_score,validation_raw_signal_count,validation_lifecycle_trade_count,validation_signal_to_trade_ratio,oos_raw_signal_count,oos_lifecycle_trade_count,oos_signal_to_trade_ratio,val_net,val_gross_profit,val_gross_loss,val_pf,val_dd_pct,val_trade_count,val_calendar_days,val_calendar_trades_day,val_active_days,val_active_trades_day,val_win_rate,val_avg_win,val_avg_loss,val_payoff,val_expectancy,val_recovery,val_avg_hold_bars,val_avg_mae_contract,val_avg_spread_cost_contract,val_max_consecutive_loss,val_time_under_water_trades,val_smooth_equity_proxy,oos_net,oos_gross_profit,oos_gross_loss,oos_pf,oos_dd_pct,oos_trade_count,oos_calendar_days,oos_calendar_trades_day,oos_active_days,oos_active_trades_day,oos_win_rate,oos_avg_win,oos_avg_loss,oos_payoff,oos_expectancy,oos_recovery,oos_avg_hold_bars,oos_avg_mae_contract,oos_avg_spread_cost_contract,oos_max_consecutive_loss,oos_time_under_water_trades,oos_smooth_equity_proxy
f79b_02653,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.82,0.5332672806735419,all,none,0,0.08870965974736267,500.0,2888,2242,0.7763157894736842,0,0,0,0,9158.55033030662,1640,1264,0.7707317073170732,1248,978,0.7836538461538461,-147.89585763420553,611.0374589194189,-758.9333165536244,0.8051266766020865,35.10915429617275,1264,271,4.6642066420664205,153,8.261437908496733,0.3947784810126582,1.2245239657703786,-0.9920696948413391,1.234312440081355,-0.11700621648275754,-0.8424917124838162,1.4367088607594938,3.813508963661297,0.10616314493927058,19,1221,0,41.61015300109791,555.1876313356743,-513.5774783345763,1.0810202058237268,4.172902394515927,978,194,5.041237113402062,109,8.972477064220184,0.450920245398773,1.2589288692418918,-0.9563826412189503,1.316344332261545,0.04254616871277905,1.9943027210884403,1.3701431492842535,4.060138629790658,0.06915725253351654,8,204,1
f79b_02461,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.82,0.5325054362641054,all,none,0,0.08870965974736267,500.0,1908,1418,0.7431865828092243,0,0,0,0,8912.849012467543,1069,784,0.7333956969130028,839,634,0.7556615017878426,-67.64998652333875,392.31758313611397,-459.9675696594527,0.8529244429701318,15.976609720500015,784,271,2.892988929889299,146,5.36986301369863,0.4094387755102041,1.2221731561872708,-0.9934504744264637,1.2302305828509998,-0.08628824811650351,-0.8468628539700165,1.5880102040816326,4.389920846181312,0.10597636137676003,11,370,0,32.71168703183997,362.8624277135997,-330.1507406817596,1.0990810651046568,3.944031472367737,634,194,3.268041237113402,98,6.469387755102041,0.45425867507886436,1.2599389851166656,-0.9541928921438139,1.3204237796049,0.05159572087041005,1.658794421952319,1.4637223974763407,5.247772435808115,0.06737176840434561,7,372,0
f79b_02569,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,contract_core,37,extra_trees_d7_l80,0.68,0.5059093325826706,all,none,0,0.08870965974736267,500.0,4621,3131,0.6775589699199307,0,0,0,0,8873.580076893857,2826,1906,0.6744515215852795,1795,1225,0.6824512534818942,-191.78673598740804,938.722071060202,-1130.50880704761,0.8303536117615304,40.13668555269567,1906,271,7.033210332103321,154,12.376623376623376,0.4024134312696747,1.223887967483966,-0.9925450456958823,1.233080526462038,-0.10062263168279541,-0.9556680296164974,1.6133263378803777,3.443833259383978,0.10617885370831495,13,1837,0,-7.457821094960785,660.94728768648,-668.4051087814408,0.988842363714788,6.700595439357267,1225,194,6.314432989690721,109,11.238532110091743,0.42775510204081635,1.2613497856612212,-0.9535022949806574,1.322859727030661,-0.006088017220376151,-0.2226017422617639,1.5714285714285714,3.620760437359576,0.06733389047044305,13,1164,0
f79b_02459,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.68,0.5176270521036742,cash_mid,trend_aligned,0,0.08870965974736267,500.0,1389,1048,0.7544996400287977,0,0,0,0,8531.325214623337,709,530,0.7475317348377997,680,518,0.7617647058823529,-36.7399926809676,270.24333326117073,-306.98332594213844,0.8803192565322175,8.97156272888974,530,271,1.955719557195572,82,6.463414634146342,0.4169811320754717,1.2228205124939853,-0.9934735467383121,1.2308536211242318,-0.06932074090748605,-0.8190321751339813,1.469811320754717,4.429335240570928,0.10587246825772977,7,279,0,21.924592406560688,293.7398608384546,-271.81526843189397,1.0806599001338075,7.0772566546445885,518,194,2.670103092783505,68,7.617647058823529,0.4498069498069498,1.2606860980191186,-0.9537377839715578,1.3218372169018675,0.04232546796633337,0.6195788418149918,1.3841698841698842,5.6695182689969545,0.0664637431427634,8,373,0
f79b_02601,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,logistic_l2_balanced,0.68,0.5176566116822258,cash_mid,none,0,0.08870965974736267,500.0,4287,3196,0.7455096804292046,0,0,0,0,8431.999802860164,2544,1880,0.7389937106918238,1743,1316,0.7550200803212851,-175.82077142607778,933.7702978531041,-1109.5910692791822,0.8415445326715764,41.91886261701996,1880,271,6.937269372693727,152,12.368421052631579,0.40585106382978725,1.2238142829005296,-0.9933671166331085,1.2319859016961348,-0.09352168692876478,-0.8388623185338563,1.471276595744681,3.614966292554149,0.10622651452822085,17,1807,0,8.16838546953714,720.1476791188827,-711.9792936493453,1.0114727851531597,6.939224424077725,1316,194,6.783505154639175,110,11.963636363636363,0.43465045592705165,1.2589994390190258,-0.9569614161953566,1.315621944325089,0.006206979840073815,0.23542646758028093,1.4004559270516717,3.814794440558591,0.06972875853789276,10,1248,0
f79b_02554,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,contract_core,37,logistic_l2_balanced,0.68,0.5160225780606772,cash_mid,none,6,0.08870965974736267,500.0,4532,878,0.19373345101500442,0,0,0,0,8386.64690833034,2656,513,0.19314759036144577,1876,365,0.19456289978678037,-8.838143400629718,276.23567077710504,-285.07381417773485,0.9689970002116032,6.709821243970998,513,271,1.8929889298892988,151,3.3973509933774833,0.4405458089668616,1.2222817291022348,-0.9932885511419333,1.2305404383218146,-0.01722834970882986,-0.2634390121367567,1.594541910331384,3.55158374195831,0.10615416359787716,9,374,0,-31.68265497877058,180.65278659251675,-212.33544157128728,0.8507896056149735,8.490401534420085,365,194,1.8814432989690721,115,3.1739130434782608,0.3917808219178082,1.2633061999476696,-0.9564659530238165,1.320806240884784,-0.08680179446238515,-0.7463169992686237,1.5287671232876712,3.8359344987627164,0.06857378218552979,9,352,0
f79b_02596,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,logistic_l2_balanced,0.68,0.5176566116822258,all,trend_aligned,6,0.08870965974736267,500.0,1443,336,0.23284823284823286,0,0,0,0,8259.37338479509,954,217,0.22746331236897274,489,119,0.24335378323108384,-9.349998137372015,113.84997731976526,-123.19997545713727,0.924107142857143,3.5874186401833414,217,271,0.8007380073800738,98,2.2142857142857144,0.42857142857142855,1.2241933045136049,-0.9935481891704618,1.2321428571428572,-0.04308754902014754,-0.5212660731948567,1.2258064516129032,3.806968916053949,0.10645159169683517,7,188,0,27.90805895652029,80.51288718670637,-52.60482823018604,1.5305227655986517,0.9403223933220487,119,194,0.6134020618556701,63,1.8888888888888888,0.5378151260504201,1.258013862292287,-0.9564514223670189,1.3152930016863413,0.23452150383630496,5.935849056603744,1.1512605042016806,3.869366266314833,0.07111681966301175,5,15,1
f79b_02353,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,contract_core,37,logistic_l2_balanced,0.68,0.517191510060051,all,none,0,0.08870965974736267,500.0,2811,1906,0.6780505158306652,0,0,0,0,8226.032762116876,1605,1097,0.6834890965732088,1206,809,0.6708126036484245,-118.29787965949797,536.361667344089,-654.659547003587,0.8192986259790238,26.296027019591495,1097,271,4.047970479704797,147,7.462585034013605,0.3992707383773929,1.2245700167673266,-0.9934135766367026,1.2326890285848784,-0.1078376295893327,-0.8997395657630085,1.6472196900638103,4.012646817301418,0.10622031582912556,10,1064,0,-8.44515960794893,434.9301552923571,-443.37531490030585,0.9809525715028865,9.975401238590928,809,194,4.170103092783505,94,8.606382978723405,0.4276885043263288,1.2570235702091246,-0.9576140710589759,1.3126619670688915,-0.010439010640233537,-0.16931969764339724,1.6279357231149567,4.761325958462657,0.07077583421994466,10,741,0
f79b_02361,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,contract_core,37,logistic_l2_balanced,0.68,0.517191510060051,cash_mid,none,0,0.08870965974736267,500.0,2770,1871,0.6754512635379062,0,0,0,0,8198.504448032105,1575,1071,0.68,1195,800,0.6694560669456067,-116.8607831715907,522.8955409944393,-639.7563241660301,0.8173354779666656,25.42667235406731,1071,271,3.952029520295203,145,7.386206896551724,0.39869281045751637,1.2245797212984528,-0.9934104412515996,1.232702688080873,-0.10911370977739561,-0.91919840350558,1.661998132586368,3.945449501662684,0.10621470128891972,10,1043,0,-13.235481234306524,427.26564069018497,-440.5011219244913,0.9699535811021722,10.167014103645226,800,194,4.123711340206185,92,8.695652173913043,0.425,1.2566636490887793,-0.9576111346184594,1.3122901391382331,-0.016544351542883154,-0.26036122502399495,1.63375,4.737879802127183,0.07090673990681381,10,732,0
f79b_02645,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.68,0.5186346863956499,cash_open,none,0,0.08870965974736267,500.0,309,305,0.9870550161812298,0,0,0,0,8160.705002256177,214,211,0.985981308411215,95,94,0.9894736842105263,-0.9208062681776159,115.27997703489274,-116.20078330307037,0.9920757309718299,3.5034993020623464,211,271,0.7785977859778598,82,2.573170731707317,0.44549763033175355,1.2263827344137526,-0.9931690880604305,1.2348176651457883,-0.004364010749656947,-0.0525649465741626,1.033175355450237,4.985545941540941,0.10526599340068558,10,151,0,20.24088306455573,62.60240688371384,-42.36152381915808,1.4778129122777632,1.7067738535392663,94,194,0.4845360824742268,40,2.35,0.5319148936170213,1.2520481376742767,-0.9627619049808654,1.3004753628044317,0.2153285432399546,2.371829521829509,1.0212765957446808,5.805471561396317,0.07722458996943284,7,31,1
f79b_02426,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,extra_trees_d7_l80,0.68,0.5052924809866587,all,none,6,0.08870965974736267,500.0,4230,1018,0.24066193853427895,0,0,0,0,8141.610847962869,2400,583,0.24291666666666667,1830,435,0.23770491803278687,-40.172169416593164,297.54550524161647,-337.7176746582097,0.8810480693459415,11.24483646957566,583,271,2.151291512915129,168,3.4702380952380953,0.41680960548885077,1.2244670997597384,-0.9932872784064992,1.2327421546404118,-0.06890595097185791,-0.7144998422215226,1.5763293310463122,4.191280357988128,0.10618531055694172,9,330,0,-39.62926629893933,213.95173157188424,-253.58099787082352,0.8437214671774153,11.023594578165739,435,194,2.2422680412371134,125,3.48,0.39080459770114945,1.258539597481672,-0.956909425927636,1.3152128753059709,-0.09110176160675708,-0.7189899087441477,1.6137931034482758,4.673777526474773,0.07070873637747828,9,416,0
f79b_02546,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,contract_core,37,logistic_l2_balanced,0.68,0.5160225780606772,all,none,6,0.08870965974736267,500.0,4730,912,0.19281183932346724,0,0,0,0,8092.806514859496,2795,536,0.19177101967799642,1935,376,0.19431524547803616,-16.210803222233036,284.75978198222913,-300.9705852044622,0.9461382473266602,7.651562991848994,536,271,1.977859778597786,154,3.4805194805194803,0.43470149253731344,1.2221449870481937,-0.9933022614008654,1.2303857894419659,-0.030244035862375066,-0.4237252765089165,1.5708955223880596,3.6633795964039586,0.10625133295001743,7,410,0,-35.69233159935138,184.27214071020913,-219.96447230956045,0.8377359251492178,9.33846588160485,376,194,1.9381443298969072,117,3.213675213675214,0.3882978723404255,1.2621379500699255,-0.9563672709111324,1.3197209779747952,-0.09492641382806218,-0.7644153130046564,1.5106382978723405,3.9345329327362824,0.06897411975303581,9,361,0
f79b_02657,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.82,0.5332672806735419,cash_open,none,0,0.08870965974736267,500.0,200,197,0.985,0,0,0,0,8046.793028688616,136,134,0.9852941176470589,64,63,0.984375,-2.166289891030591,72.31611462605004,-74.48240451708067,0.9709154141159091,1.8487093091350402,134,271,0.4944649446494465,60,2.2333333333333334,0.44029850746268656,1.2256968580686447,-0.9930987268944089,1.234214509469376,-0.016166342470377546,-0.23435700575815652,1.037313432835821,4.762788531216581,0.10553801460391458,9,67,0,19.019351049834547,45.1532168114076,-26.133865761573045,1.7277664630006788,0.9935481891704512,63,194,0.3247422680412371,30,2.1,0.5714285714285714,1.2542560225391002,-0.967920954132335,1.2958248472505092,0.3018944611084849,3.828571428571468,1.0317460317460319,5.09439862671382,0.0782897949516407,5,10,1
f79b_02589,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,contract_core,37,extra_trees_d7_l80,0.82,0.5098311816989135,cash_mid,none,0,0.08870965974736267,500.0,2908,1878,0.6458046767537826,0,0,0,0,8011.666785609876,1742,1121,0.6435132032146957,1166,757,0.6492281303602059,-115.06175127191409,550.5099709771958,-665.57172224911,0.8271234377519889,25.468720732787492,1121,271,4.136531365313653,137,8.182481751824817,0.40142729705619984,1.2233554910604352,-0.9919101672863041,1.23333294829241,-0.10264206179474941,-0.90355344093736,1.800178412132025,3.081434884401507,0.10615404636173252,17,1092,0,-40.963459581539674,388.1251646164536,-429.0886241979931,0.9045338019433536,9.995272202374156,757,194,3.902061855670103,92,8.228260869565217,0.40686922060766184,1.2601466383651092,-0.9556539514431918,1.3186223281576812,-0.05411289244589124,-0.8196567087349499,1.6988110964332892,3.380831772060988,0.06776503955364253,14,756,0
f79b_02581,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,contract_core,37,extra_trees_d7_l80,0.82,0.5098311816989135,all,none,0,0.08870965974736267,500.0,3020,1975,0.6539735099337748,0,0,0,0,7953.280482584885,1809,1173,0.648424543946932,1211,802,0.662262592898431,-124.57852356961115,573.7696437629543,-698.3481673325655,0.8216097222028153,27.42601066545336,1173,271,4.328413284132841,139,8.43884892086331,0.3998294970161978,1.2233894323303929,-0.9919718285973942,1.2332904998524135,-0.1062050499314673,-0.9084698834930014,1.7664109121909632,3.2181769707600636,0.1061581616202625,17,1113,0,-33.13926759182228,416.8670943745991,-450.0063619664212,0.9263582242548498,9.20043365103794,802,194,4.134020618556701,95,8.442105263157895,0.41271820448877805,1.2594172035486377,-0.9554275200985588,1.3181713704653601,-0.04132078253344424,-0.7203849046416133,1.6596009975062345,3.524174846974185,0.06803322995113509,14,800,0
f79b_02453,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.68,0.5176270521036742,cash_open,none,0,0.08870965974736267,500.0,208,204,0.9807692307692307,0,0,0,0,7946.77348967158,130,127,0.9769230769230769,78,77,0.9871794871794872,-4.083305638171097,67.42998656716532,-71.51329220533643,0.9429014451404825,2.436854353260048,127,271,0.46863468634686345,66,1.9242424242424243,0.4330708661417323,1.225999755766642,-0.9932401695185615,1.234343710002086,-0.03215201289898501,-0.33512923188933386,1.047244094488189,6.8982866623574255,0.10549464497357623,8,56,0,19.7645121917124,53.19031198451866,-33.42579979280625,1.591295116772824,1.3164513506508684,77,194,0.39690721649484534,43,1.7906976744186047,0.5454545454545454,1.2664359996313965,-0.9550228512230358,1.326079263977353,0.2566819765157454,3.0026954177897425,1.025974025974026,6.419330518430005,0.06589860438375511,7,15,1
f79b_02434,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,extra_trees_d7_l80,0.68,0.5052924809866587,cash_mid,none,6,0.08870965974736267,500.0,4221,1018,0.24117507699597251,0,0,0,0,7864.393161252359,2393,583,0.24362724613455913,1828,435,0.23796498905908095,-42.38991091027724,296.3213119371029,-338.71122284738016,0.8748494054790216,11.68838476831247,583,271,2.151291512915129,168,3.4702380952380953,0.41509433962264153,1.2244682311450534,-0.9932880435407043,1.232742344084076,-0.07270996725605015,-0.7253339404978768,1.5763293310463122,4.197843046881616,0.10618531055694172,9,330,0,-39.62926629893933,213.95173157188424,-253.58099787082352,0.8437214671774153,11.023594578165739,435,194,2.2422680412371134,125,3.48,0.39080459770114945,1.258539597481672,-0.956909425927636,1.3152128753059709,-0.09110176160675708,-0.7189899087441477,1.6114942528735632,4.674440299794726,0.07070873637747828,9,416,0
f79b_02485,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,extra_trees_d7_l80,0.82,0.5092712330775823,all,none,0,0.08870965974736267,500.0,2131,1447,0.679023932426091,0,0,0,0,7860.109586979781,1218,842,0.6912972085385879,913,605,0.6626506024096386,-90.14232075228237,411.0512890815621,-501.19360983384433,0.8201447125749145,18.8454801167297,842,271,3.107011070110701,143,5.888111888111888,0.3990498812351544,1.2233669317903635,-0.990501205205226,1.2350988826276987,-0.10705738806684367,-0.9566465825644881,1.7921615201900238,3.724535117350572,0.10611023861182158,8,841,0,-37.82313762648303,306.74026147443055,-344.5633991009136,0.8902288004901947,13.48422312023805,605,194,3.118556701030928,96,6.302083333333333,0.4049586776859504,1.2520010672425737,-0.9571205530580934,1.3080912986794697,-0.06251758285369097,-0.5609983947790876,1.7487603305785124,4.081560770483508,0.07087535244972344,11,520,0
f79b_02284,short_same_h12_tp15_sl10_pessimistic_mae_mfe_asymmetry_q62,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,mae_mfe_asymmetry,0.62,no_session,54,extra_trees_d7_l80,0.68,0.5098632723127239,all,trend_aligned,6,0.08870965974736267,500.0,521,155,0.29750479846449135,0,0,0,0,7782.030988339504,353,102,0.28895184135977336,168,53,0.31547619047619047,-1.5213706646672638,55.08869870311222,-56.61006936777949,0.9731254407271018,1.9045963947758764,102,271,0.3763837638376384,61,1.6721311475409837,0.4411764705882353,1.2241933045136049,-0.9931591117154296,1.232625558254329,-0.014915398673208468,-0.15975780158360442,1.4411764705882353,3.613996750005698,0.1062341660601995,7,54,0,7.149998575637432,32.858057970423125,-25.708059394785703,1.2781228433402343,0.6848385732496354,53,194,0.27319587628865977,37,1.4324324324324325,0.49056603773584906,1.2637714604008894,-0.9521503479550261,1.3272814142379354,0.13490563350259305,2.088082901554418,1.2641509433962264,2.919083411181038,0.06594642630275639,3,10,1
f79b_02604,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,logistic_l2_balanced,0.68,0.5176566116822258,cash_mid,trend_aligned,6,0.08870965974736267,500.0,1339,314,0.23450336071695296,0,0,0,0,7723.468748863393,875,200,0.22857142857142856,464,114,0.24568965517241378,-10.201610870946702,104.05643088365642,-114.25804175460311,0.9107142857142858,4.233224963144141,200,271,0.7380073800738007,96,2.0833333333333335,0.425,1.2241933045136049,-0.9935481891704618,1.2321428571428572,-0.05100805435473351,-0.4819782062028503,1.245,3.729469418336809,0.10645159169683517,6,159,0,21.627415046407013,74.23224327659308,-52.60482823018604,1.411129848229343,1.1674191222752826,114,194,0.5876288659793815,62,1.8387096774193548,0.5175438596491229,1.2581736148575098,-0.9564514223670189,1.3154600280104045,0.18971416707374572,3.705167173252311,1.1842105263157894,3.91480397394571,0.07096772779789012,5,27,1
f79b_02656,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.82,0.5332672806735419,all,trend_aligned,6,0.08870965974736267,500.0,921,267,0.2899022801302932,0,0,0,0,7703.47758298589,563,166,0.29484902309058614,358,101,0.28212290502793297,-7.44717593579109,86.91772462046595,-94.36490055625708,0.9210810810810807,3.820725045318909,166,271,0.6125461254612546,90,1.8444444444444446,0.42771084337349397,1.2241933045136049,-0.993314742697443,1.2324324324324318,-0.04486250563729572,-0.38983050847457607,1.2048192771084338,4.285419375599129,0.1063179928116735,6,162,0,18.81088334942825,65.64958369603575,-46.83870034660749,1.4016098484848487,1.543548079604102,101,194,0.520618556701031,62,1.6290322580645162,0.5148514851485149,1.2624919941545336,-0.955891843808316,1.3207477418414921,0.18624636979631928,2.437356321839093,1.118811881188119,4.379244576342151,0.06846453442878138,6,31,1
f79b_02607,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_external,42,logistic_l2_balanced,0.82,0.5304701670519175,all,trend_aligned,0,0.08870965974736267,500.0,985,862,0.8751269035532995,0,0,0,0,7677.262604711769,640,544,0.85,345,318,0.9217391304347826,-28.113865367134157,282.84454042828344,-310.9584057954178,0.9095896272840083,8.145675796641807,544,271,2.007380073800738,85,6.4,0.42463235294117646,1.224435239949279,-0.9934773348096414,1.2324742568826608,-0.05167989957193779,-0.6902770517511775,1.2371323529411764,3.9371157064304505,0.10630809077665564,12,518,0,10.442901145459533,178.96286757432947,-168.5199664288699,1.0619683315084647,4.648386170761796,318,194,1.6391752577319587,51,6.235294117647059,0.44654088050314467,1.2603018843262639,-0.9574998092549426,1.3162424390527452,0.03283931177817463,0.4493129770992374,1.0974842767295598,4.395954186153664,0.07037633006624104,9,262,0
f79b_02493,long_same_h12_tp15_sl10_close_direction_fill_path_net_q60,long,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,extra_trees_d7_l80,0.82,0.5092712330775823,cash_mid,none,0,0.08870965974736267,500.0,2099,1422,0.6774654597427346,0,0,0,0,7661.567544915901,1198,828,0.6911519198664441,901,594,0.6592674805771365,-89.56127248093713,403.7061292544805,-493.2674017354175,0.8184326145092059,18.729270462460647,828,271,3.055350553505535,143,5.79020979020979,0.39855072463768115,1.223351906831759,-0.9904967906333685,1.235089218259347,-0.10816578802045547,-0.956377587268507,1.8007246376811594,3.6865538276964296,0.10613125125885858,8,827,0,-40.57313707865127,299.1821984639552,-339.75533554260653,0.8805813100363709,13.544545688866252,594,194,3.0618556701030926,96,6.1875,0.40235690235690236,1.2518083617738711,-0.9570572832186099,1.307976422857371,-0.06830494457685399,-0.5991066516465411,1.760942760942761,4.094144943060769,0.07084377322282226,11,511,0
f79b_02655,short_same_h12_tp15_sl10_close_direction_fill_path_net_q60,short,same_bar_open,close_direction,12,15.0,10.0,1500.0,1000.0,fill_path_net,0.6,no_session,54,logistic_l2_balanced,0.82,0.5332672806735419,all,trend_aligned,0,0.08870965974736267,500.0,921,830,0.9011943539630836,0,0,0,0,7623.293598054876,563,495,0.8792184724689165,358,335,0.9357541899441341,-52.61547338935573,242.44616137933463,-295.0616347686904,0.8216797197961607,13.131158674443578,495,271,1.8265682656826567,90,5.5,0.4,1.2244755625218922,-0.9934735177396983,1.2325195796942412,-0.10629388563506208,-0.8013835594227982,1.2101010101010101,4.153825337384408,0.10629388563506209,12,482,0,23.01572122145324,195.34310624668,-172.3273850252267,1.1335581179862044,1.74225771743819,335,194,1.7268041237113403,62,5.403225806451613,0.4626865671641791,1.2602781048172904,-0.9573743612512595,1.3163900725001083,0.06870364543717385,2.6420570264765977,1.0955223880597016,4.528053503351664,0.07031895565943927,7,75,1
f79b_01958,short_same_h12_tp15_sl10_pessimistic_dd_normalized_q56,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,dd_normalized,0.56,runtime_fill_context,27,extra_trees_d7_l80,0.82,0.5308353358468222,all,none,6,0.08870965974736267,500.0,2399,434,0.18090871196331804,0,0,0,0,7621.390105308764,1413,260,0.18400566171266808,986,174,0.17647058823529413,-1.0645159169683458,142.0064233235781,-143.07093924054652,0.9925595238095234,2.5158059504351966,260,271,0.959409594095941,115,2.260869565217391,0.4461538461538462,1.2241933045136044,-0.993548189170462,1.2321428571428568,-0.004094291988339792,-0.08462623413258089,2.1576923076923076,2.5810826123692996,0.10645159169683518,5,202,0,3.60604766873029,96.07256150639378,-92.46651383766346,1.0389984170384232,2.7854833160671886,174,194,0.8969072164948454,75,2.32,0.4367816091954023,1.2641126513999181,-0.9435358554863618,1.3397611167074404,0.02072441188925454,0.2589171974522291,2.1954022988505746,2.69203227795402,0.06862252989652307,7,130,0
f79b_01966,short_same_h12_tp15_sl10_pessimistic_dd_normalized_q56,short,same_bar_open,pessimistic,12,15.0,10.0,1500.0,1000.0,dd_normalized,0.56,runtime_fill_context,27,extra_trees_d7_l80,0.82,0.5308353358468222,cash_mid,none,6,0.08870965974736267,500.0,2399,434,0.18090871196331804,0,0,0,0,7621.390105308764,1413,260,0.18400566171266808,986,174,0.17647058823529413,-1.0645159169683458,142.0064233235781,-143.07093924054652,0.9925595238095234,2.5158059504351966,260,271,0.959409594095941,115,2.260869565217391,0.4461538461538462,1.2241933045136044,-0.993548189170462,1.2321428571428568,-0.004094291988339792,-0.08462623413258089,2.1576923076923076,2.5810826123692996,0.10645159169683518,5,202,0,3.60604766873029,96.07256150639378,-92.46651383766346,1.0389984170384232,2.7854833160671886,174,194,0.8969072164948454,75,2.32,0.4367816091954023,1.2641126513999181,-0.9435358554863618,1.3397611167074404,0.02072441188925454,0.2589171974522291,2.1954022988505746,2.69203227795402,0.06862252989652307,7,130,0
