record_view,candidate_alias,candidate_role,feature_axis,role_scope,route_role,axis,bucket,trade_count,net_profit,profit_factor,expectancy,win_rate,closed_balance_max_drawdown,closed_balance_max_drawdown_percent,longest_underwater_trades,max_losing_streak
mt5_ta_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,tier_only_total,close_hour_utc,09,1,-18.61,0.0,-18.61,0.0,18.61,3.722,1,1
mt5_ta_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,tier_only_total,close_hour_utc,23,2,-39.5,0.0,-19.75,0.0,39.5,7.9,2,2
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,16,85,63.11,1.088368,0.742471,0.470588,191.98,27.880161,69,7
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,18,84,168.41,1.793264,2.004881,0.619048,54.59,10.648798,33,4
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,17,114,114.76,1.278091,1.006667,0.526316,98.55,14.149318,71,6
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,21,13,46.8,3.890673,3.6,0.692308,7.61,1.37263,2,1
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,22,15,-37.58,0.801196,-2.505333,0.266667,102.33,19.839085,12,4
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,03,1,53.79,inf,53.79,1.0,0.0,0.0,0,0
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,12,3,-64.08,0.0,-21.36,0.0,64.08,12.816,3,3
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,20,4,-7.74,0.623541,-1.935,0.5,20.56,4.092194,3,2
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,01,2,-43.75,0.0,-21.875,0.0,43.75,8.75,2,2
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,02,2,-34.2,0.0,-17.1,0.0,34.2,6.84,2,2
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,19,5,-3.88,0.838401,-0.776,0.6,24.01,4.802,5,2
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,10,2,-29.06,0.0,-14.53,0.0,29.06,5.812,2,2
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,09,1,-18.61,0.0,-18.61,0.0,18.61,3.722,1,1
mt5_rt_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,routed_total,close_hour_utc,23,2,-39.5,0.0,-19.75,0.0,39.5,7.9,2,2
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,16,84,50.41,1.072674,0.600119,0.464286,186.27,27.698965,69,7
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,18,82,151.51,1.731296,1.847683,0.609756,53.5,10.445343,32,4
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,17,114,113.85,1.283456,0.998684,0.526316,94.58,13.645348,71,6
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,21,13,45.66,3.932563,3.512308,0.692308,7.33,1.325521,2,1
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,22,15,-32.93,0.819799,-2.195333,0.266667,98.9,19.14033,12,4
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,03,1,52.85,inf,52.85,1.0,0.0,0.0,0,0
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,12,3,-61.94,0.0,-20.646667,0.0,61.94,12.388,3,3
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,20,4,-7.68,0.619048,-1.92,0.5,20.16,4.013058,3,2
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,01,2,-42.99,0.0,-21.495,0.0,42.99,8.598,2,2
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,02,2,-32.96,0.0,-16.48,0.0,32.96,6.592,2,2
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,19,5,-4.15,0.820966,-0.83,0.6,23.18,4.636,5,2
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,10,2,-28.51,0.0,-14.255,0.0,28.51,5.702,2,2
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,09,1,-18.61,0.0,-18.61,0.0,18.61,3.722,1,1
mt5_ta_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,tier_only_total,close_hour_utc,23,2,-37.7,0.0,-18.85,0.0,37.7,7.54,2,2
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,16,84,50.41,1.072674,0.600119,0.464286,186.27,27.698965,69,7
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,18,82,151.51,1.731296,1.847683,0.609756,53.5,10.445343,32,4
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,17,114,113.85,1.283456,0.998684,0.526316,94.58,13.645348,71,6
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,21,13,45.66,3.932563,3.512308,0.692308,7.33,1.325521,2,1
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,22,15,-32.93,0.819799,-2.195333,0.266667,98.9,19.14033,12,4
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,03,1,52.85,inf,52.85,1.0,0.0,0.0,0,0
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,12,3,-61.94,0.0,-20.646667,0.0,61.94,12.388,3,3
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,20,4,-7.68,0.619048,-1.92,0.5,20.16,4.013058,3,2
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,01,2,-42.99,0.0,-21.495,0.0,42.99,8.598,2,2
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,02,2,-32.96,0.0,-16.48,0.0,32.96,6.592,2,2
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,19,5,-4.15,0.820966,-0.83,0.6,23.18,4.636,5,2
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,10,2,-28.51,0.0,-14.255,0.0,28.51,5.702,2,2
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,09,1,-18.61,0.0,-18.61,0.0,18.61,3.722,1,1
mt5_rt_s264_lc_vlowadx_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,vlowadx,p2_replacement,routed_total,close_hour_utc,23,2,-37.7,0.0,-18.85,0.0,37.7,7.54,2,2
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,16,86,19.05,1.026734,0.221512,0.453488,200.04,29.74661,71,8
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,18,82,147.83,1.731904,1.802805,0.609756,53.5,10.445343,32,4
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,17,114,113.72,1.289128,0.997544,0.526316,96.27,13.889169,71,6
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,21,13,45.19,4.022742,3.476154,0.692308,7.05,1.276619,2,1
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,22,15,-34.74,0.807503,-2.316,0.266667,97.74,18.915833,12,4
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,03,1,52.85,inf,52.85,1.0,0.0,0.0,0,0
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,12,3,-61.35,0.0,-20.45,0.0,61.35,12.27,3,3
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,20,4,-7.68,0.619048,-1.92,0.5,20.16,4.013058,3,2
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,01,2,-42.99,0.0,-21.495,0.0,42.99,8.598,2,2
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,02,2,-32.96,0.0,-16.48,0.0,32.96,6.592,2,2
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,19,5,-4.23,0.817515,-0.846,0.6,23.18,4.636,5,2
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,10,2,-26.92,0.0,-13.46,0.0,26.92,5.384,2,2
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,09,1,-17.73,0.0,-17.73,0.0,17.73,3.546,1,1
mt5_ta_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,tier_only_total,close_hour_utc,23,2,-36.12,0.0,-18.06,0.0,36.12,7.224,2,2
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,16,86,19.05,1.026734,0.221512,0.453488,200.04,29.74661,71,8
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,18,82,147.83,1.731904,1.802805,0.609756,53.5,10.445343,32,4
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,15,1,28.35,inf,28.35,1.0,0.0,0.0,0,0
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,17,114,113.72,1.289128,0.997544,0.526316,96.27,13.889169,71,6
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,21,13,45.19,4.022742,3.476154,0.692308,7.05,1.276619,2,1
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,22,15,-34.74,0.807503,-2.316,0.266667,97.74,18.915833,12,4
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,03,1,52.85,inf,52.85,1.0,0.0,0.0,0,0
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,12,3,-61.35,0.0,-20.45,0.0,61.35,12.27,3,3
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,20,4,-7.68,0.619048,-1.92,0.5,20.16,4.013058,3,2
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,01,2,-42.99,0.0,-21.495,0.0,42.99,8.598,2,2
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,02,2,-32.96,0.0,-16.48,0.0,32.96,6.592,2,2
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,19,5,-4.23,0.817515,-0.846,0.6,23.18,4.636,5,2
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,10,2,-26.92,0.0,-13.46,0.0,26.92,5.384,2,2
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,09,1,-17.73,0.0,-17.73,0.0,17.73,3.546,1,1
mt5_rt_s262_lih_vlowadx_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,vlowadx,p2_replacement,routed_total,close_hour_utc,23,2,-36.12,0.0,-18.06,0.0,36.12,7.224,2,2
mt5_ta_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,tier_only_total,direction,sell,182,168.51,1.149639,0.925879,0.527473,124.78,18.306119,109,4
mt5_ta_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,tier_only_total,direction,buy,130,29.69,1.059916,0.228385,0.507692,115.81,18.36971,89,6
mt5_rt_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,routed_total,direction,sell,182,168.51,1.149639,0.925879,0.527473,124.78,18.306119,109,4
mt5_rt_s264_aih_late21_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,late21,adapter_prototype,routed_total,direction,buy,130,29.69,1.059916,0.228385,0.507692,115.81,18.36971,89,6
mt5_ta_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,tier_only_total,direction,sell,179,142.34,1.130272,0.795196,0.519553,130.54,19.552746,107,4
mt5_ta_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,tier_only_total,direction,buy,130,30.92,1.064585,0.237846,0.507692,110.9,17.671335,89,6
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,direction,sell,179,142.34,1.130272,0.795196,0.519553,130.54,19.552746,107,4
mt5_rt_s264_lc_late21_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,late21,adapter_prototype,routed_total,direction,buy,130,30.92,1.064585,0.237846,0.507692,110.9,17.671335,89,6
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,direction,sell,181,108.5,1.098099,0.599448,0.513812,146.04,21.874392,109,4
mt5_ta_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,tier_only_total,direction,buy,130,34.26,1.073269,0.263538,0.507692,106.04,16.89692,89,6
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,direction,sell,181,108.5,1.098099,0.599448,0.513812,146.04,21.874392,109,4
mt5_rt_s262_lih_late21_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,late21,adapter_prototype,routed_total,direction,buy,130,34.26,1.073269,0.263538,0.507692,106.04,16.89692,89,6
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,direction,sell,202,163.03,1.125006,0.807079,0.519802,156.16,20.203118,115,4
mt5_ta_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,tier_only_total,direction,buy,130,27.43,1.053937,0.211,0.507692,119.92,18.9199,89,6
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,direction,sell,202,163.03,1.125006,0.807079,0.519802,156.16,20.203118,115,4
mt5_rt_s258_stc_late21_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,late21,adapter_prototype,routed_total,direction,buy,130,27.43,1.053937,0.211,0.507692,119.92,18.9199,89,6
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,direction,sell,183,161.52,1.144294,0.882623,0.52459,123.45,18.314665,109,4
mt5_ta_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,tier_only_total,direction,buy,130,28.15,1.05742,0.216538,0.507692,112.84,17.982184,89,6
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,direction,sell,183,161.52,1.144294,0.882623,0.52459,123.45,18.314665,109,4
mt5_rt_s264_aia_late21_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,late21,adapter_prototype,routed_total,direction,buy,130,28.15,1.05742,0.216538,0.507692,112.84,17.982184,89,6
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,direction,sell,181,251.7,1.220079,1.390608,0.530387,140.43,19.541893,111,4
mt5_ta_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,tier_only_total,direction,buy,133,17.5,1.032657,0.131579,0.511278,132.05,20.828404,93,6
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,direction,sell,181,251.7,1.220079,1.390608,0.530387,140.43,19.541893,111,4
mt5_rt_s264_aih_atrcomp_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,atrcomp,p2_replacement,routed_total,direction,buy,133,17.5,1.032657,0.131579,0.511278,132.05,20.828404,93,6
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,direction,sell,182,244.72,1.214944,1.344615,0.527473,140.1,19.667851,111,4
mt5_ta_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,tier_only_total,direction,buy,133,16.36,1.030812,0.123008,0.511278,131.8,20.834651,93,6
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,direction,sell,182,244.72,1.214944,1.344615,0.527473,140.1,19.667851,111,4
mt5_rt_s264_aia_atrcomp_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,atrcomp,p2_replacement,routed_total,direction,buy,133,16.36,1.030812,0.123008,0.511278,131.8,20.834651,93,6
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,direction,sell,201,247.54,1.186309,1.231542,0.522388,157.89,20.858434,69,4
mt5_ta_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,tier_only_total,direction,buy,133,13.37,1.024265,0.100526,0.511278,140.09,21.9718,93,6
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,direction,sell,201,247.54,1.186309,1.231542,0.522388,157.89,20.858434,69,4
mt5_rt_s258_stc_atrcomp_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,atrcomp,p2_replacement,routed_total,direction,buy,133,13.37,1.024265,0.100526,0.511278,140.09,21.9718,93,6
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,direction,sell,178,221.68,1.199883,1.245393,0.522472,147.74,21.00967,109,4
mt5_ta_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,tier_only_total,direction,buy,133,18.44,1.035518,0.138647,0.511278,129.23,20.454258,93,6
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,direction,sell,178,221.68,1.199883,1.245393,0.522472,147.74,21.00967,109,4
mt5_rt_s264_lc_atrcomp_historical_2024_tier_a_train_era_stress,s264_lc,defensive_control,atrcomp,p2_replacement,routed_total,direction,buy,133,18.44,1.035518,0.138647,0.511278,129.23,20.454258,93,6
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,direction,sell,214,124.86,1.07781,0.583458,0.5,328.07,39.810455,159,4
mt5_ta_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,tier_only_total,direction,buy,143,78.42,1.146662,0.548392,0.524476,93.72,14.127436,102,6
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,direction,sell,214,124.86,1.07781,0.583458,0.5,328.07,39.810455,159,4
mt5_rt_s258_stc_vlowadx_historical_2024_tier_a_train_era_stress,s258_stc,stress_challenger,vlowadx,p2_replacement,routed_total,direction,buy,143,78.42,1.146662,0.548392,0.524476,93.72,14.127436,102,6
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,direction,sell,180,181.43,1.161714,1.007944,0.516667,162.15,23.058874,152,4
mt5_ta_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,tier_only_total,direction,buy,133,20.49,1.040487,0.15406,0.511278,126.37,20.001583,93,6
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,direction,sell,180,181.43,1.161714,1.007944,0.516667,162.15,23.058874,152,4
mt5_rt_s262_lih_atrcomp_historical_2024_tier_a_train_era_stress,s262_lih,validation_heavy,atrcomp,p2_replacement,routed_total,direction,buy,133,20.49,1.040487,0.15406,0.511278,126.37,20.001583,93,6
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,direction,sell,191,114.24,1.086673,0.598115,0.507853,271.53,35.871116,160,4
mt5_ta_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,tier_only_total,direction,buy,143,82.58,1.165134,0.577483,0.524476,81.87,12.516052,102,6
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,direction,sell,191,114.24,1.086673,0.598115,0.507853,271.53,35.871116,160,4
mt5_rt_s264_aih_vlowadx_historical_2024_tier_a_train_era_stress,s264_aih,challenger_core,vlowadx,p2_replacement,routed_total,direction,buy,143,82.58,1.165134,0.577483,0.524476,81.87,12.516052,102,6
mt5_ta_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,tier_only_total,direction,sell,191,114.24,1.086673,0.598115,0.507853,271.53,35.871116,160,4
mt5_ta_s264_aia_vlowadx_historical_2024_tier_a_train_era_stress,s264_aia,oos_anchor,vlowadx,p2_replacement,tier_only_total,direction,buy,143,82.58,1.165134,0.577483,0.524476,81.87,12.516052,102,6
