run_id,source_run_id,model_id,label_id,horizon_m5,policy_id,threshold_id,validation_net,oos_net,validation_profit_factor,oos_profit_factor,validation_trade_density,oos_trade_density,density_gap_to_3_per_day,validation_trade_count,oos_trade_count,validation_expectancy,oos_expectancy,oos_max_drawdown,selection_score,review_class,why,claim_boundary
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth4_leaf120_n48,dense_h24_move8pts,24,short_only_margin,short_only_margin__validation_density_12_0,-176.341,96.213,0.8577907777,1.1053444693,1.1857923497,1.2824427481,1.8142076503,217,168,-0.8126313364,0.5726964286,-163.25,40.4872000565,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,105.92,237.762,1.2032810545,1.6115686749,0.4644808743,0.5648854962,2.5355191257,85,74,1.2461176471,3.213,-58.725,350.858472391,profit_pf_pass_density_fail,"profit and PF pass(순수익과 수익 팩터 통과), density fail(밀도 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,152.887,439.321,1.2240201034,1.9215048779,0.6830601093,0.8473282443,2.3169398907,125,111,1.223096,3.9578468468,-45.03,611.3900265695,profit_pf_pass_density_fail,"profit and PF pass(순수익과 수익 팩터 통과), density fail(밀도 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,-277.777,279.7,0.7884214768,1.3739879794,1.0109289617,1.0763358779,1.9890710383,185,141,-1.5014972973,1.9836879433,-104.022,231.4044787245,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,-319.829,307.178,0.7904449463,1.3337672328,1.306010929,1.4198473282,1.693989071,239,186,-1.3381966527,1.6514946237,-86.36,242.389445486,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,long_only_margin,long_only_margin__validation_density_3_0,87.257,93.463,1.2038200641,1.2845828982,0.4371584699,0.572519084,2.5628415301,80,75,1.0907125,1.2461733333,-71.465,155.298293204,profit_pf_pass_density_fail,"profit and PF pass(순수익과 수익 팩터 통과), density fail(밀도 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,long_only_margin,long_only_margin__validation_density_5_0,55.991,146.168,1.0791370974,1.3196074658,0.7431693989,0.8473282443,2.2568306011,136,111,0.4116985294,1.3168288288,-82.596,201.7467071175,profit_pf_pass_density_fail,"profit and PF pass(순수익과 수익 팩터 통과), density fail(밀도 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,long_only_margin,long_only_margin__validation_density_8_0,40.214,136.107,1.0436497599,1.1908797547,1.0382513661,1.2442748092,1.9617486339,190,163,0.2116526316,0.8350122699,-109.642,170.53748461,net_positive_pf_weak,"net positive(순수익 양수), PF weak(수익 팩터 약함)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,long_only_margin,long_only_margin__validation_density_12_0,-11.556,72.328,0.9902543188,1.0793799566,1.3387978142,1.5267175573,1.6612021858,245,200,-0.0471673469,0.36164,-158.59,72.7553825785,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,short_only_margin,short_only_margin__validation_density_3_0,24.934,42.446,1.0561656271,1.1189293389,0.4316939891,0.465648855,2.5683060109,79,61,0.3156202532,0.6958360656,-76.337,61.665704943,profit_pf_pass_density_fail,"profit and PF pass(순수익과 수익 팩터 통과), density fail(밀도 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,short_only_margin,short_only_margin__validation_density_5_0,-131.303,109.209,0.8312020888,1.2246715067,0.6448087432,0.679389313,2.3551912568,118,89,-1.1127372881,1.2270674157,-106.47,85.092877369,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,short_only_margin,short_only_margin__validation_density_8_0,-286.75,256.039,0.7406287142,1.4375844914,0.8852459016,0.9770992366,2.1147540984,162,128,-1.7700617284,2.0003046875,-98.713,205.175095151,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,all58__dense_h24_move8pts__rf_depth5_leaf80_n48,dense_h24_move8pts,24,short_only_margin,short_only_margin__validation_density_12_0,-216.0,147.084,0.8261356721,1.1670968563,1.1584699454,1.2671755725,1.8415300546,212,166,-1.0188679245,0.8860481928,-180.15,83.4595006185,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,-287.052,-76.111,0.6455163471,0.8460762187,0.6830601093,0.8625954198,2.3169398907,125,113,-2.296416,-0.6735486726,-135.956,-179.848585254,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,-330.099,-26.569,0.7143113073,0.969135028,1.1857923497,1.6870229008,1.8142076503,217,221,-1.5211935484,-0.1202217195,-128.382,-140.039724427,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,-384.531,180.551,0.7600994961,1.1390179864,1.8743169399,2.893129771,1.1256830601,343,379,-1.1210816327,0.4763878628,-102.26,73.397806078,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,-462.752,125.749,0.7750615145,1.0698092458,2.7103825137,4.2061068702,0.2896174863,496,551,-0.9329677419,0.2282196007,-181.009,-16.232631344,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_3_0,-96.138,91.845,0.8215920099,1.2887535605,0.7322404372,1.0076335878,2.2677595628,134,132,-0.7174477612,0.6957954545,-45.175,94.271295199,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_5_0,-172.678,13.78,0.7822262915,1.0232813923,1.2021857923,1.6564885496,1.7978142077,220,217,-0.7849,0.0635023041,-81.485,-42.099890176,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_8_0,-225.892,117.964,0.8132836948,1.1598263593,1.9234972678,2.3664122137,1.0765027322,352,310,-0.6417386364,0.3805290323,-64.401,64.7609441845,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_12_0,-311.621,-49.343,0.8121465929,0.9567129075,2.8469945355,3.427480916,0.1530054645,521,449,-0.5981209213,-0.1098953229,-170.973,-154.95078542,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_3_0,-198.978,-56.872,0.6636669427,0.9058901401,0.7704918033,1.2748091603,2.2295081967,141,167,-1.4111914894,-0.3405508982,-110.755,-129.0006541985,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_5_0,-243.955,-132.92,0.744879925,0.8495670469,1.2786885246,1.9847328244,1.7213114754,234,260,-1.042542735,-0.5112307692,-171.694,-222.116105878,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_8_0,-187.689,-14.751,0.8488692308,0.9874112124,2.087431694,2.9618320611,0.912568306,382,388,-0.4913324607,-0.0380180412,-156.097,-78.1207496945,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__lr_balanced_c0_40,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_12_0,-242.596,-36.312,0.8556270952,0.9752736534,3.0273224044,3.7786259542,0.0,554,495,-0.437898917,-0.0733575758,-173.72,-116.225070229,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,-112.694,222.681,0.8670110952,1.5277626359,1.1803278689,1.0,2.0,216,131,-0.5217314815,1.6998549618,-57.525,247.794062589,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,-175.779,75.829,0.8651727537,1.0949577675,1.7486338798,1.6106870229,1.3893129771,320,211,-0.549309375,0.3593791469,-164.703,21.5680605475,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,-125.154,128.597,0.9257185896,1.1161825464,2.4371584699,2.358778626,0.641221374,446,309,-0.2806143498,0.416171521,-178.361,97.66223272,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,-43.679,22.224,0.978636521,1.0145602635,3.1693989071,3.4198473282,0.0,580,448,-0.0753086207,0.0496071429,-252.321,7.113847773,density_oos_positive_validation_fail,"density and OOS positive(밀도와 표본외 양수), validation fail(검증 실패)",research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_3_0,22.4,-81.733,1.0399306917,0.8271521652,1.0983606557,1.358778626,1.9016393443,201,178,0.1114427861,-0.4591741573,-133.825,-77.80510687,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_5_0,-91.428,40.286,0.9030243118,1.0592509141,1.7213114754,2.1526717557,1.2786885246,315,282,-0.290247619,0.142858156,-96.91,18.4068684705,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_8_0,-18.851,-9.647,0.9861154383,0.9901908648,2.6666666667,3.0916030534,0.3333333333,488,405,-0.0386290984,-0.0238197531,-131.19,-11.282034733,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,long_only_margin,long_only_margin__validation_density_12_0,-106.46,-150.819,0.9403219007,0.8977751961,3.6830601093,4.2824427481,0.0,674,561,-0.1579525223,-0.2688395722,-248.138,-186.5188262595,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_3_0,-86.622,217.309,0.870541659,1.5704756304,1.0601092896,1.0839694656,1.9398907104,194,142,-0.4465051546,1.5303450704,-40.675,257.614222976,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_5_0,-146.275,213.022,0.8607644699,1.3123498896,1.6229508197,1.8167938931,1.3770491803,297,238,-0.4925084175,0.8950504202,-73.645,202.5001062175,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_8_0,-148.418,99.231,0.8995163286,1.0911654135,2.4480874317,2.6488549618,0.5519125683,448,347,-0.3312901786,0.2859682997,-109.49,62.709624429,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h6_move3pts__rf_depth4_leaf120_n48,dense_h6_move3pts,6,short_only_margin,short_only_margin__validation_density_12_0,-299.069,-33.536,0.8506812656,0.9780403558,3.4316939891,3.8015267176,0.0,628,498,-0.4762245223,-0.0673413655,-204.69,-135.577716412,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_3_0,-348.098,-120.765,0.5664080795,0.7660545127,0.4863387978,0.6183206107,2.5136612022,89,81,-3.9112134831,-1.4909259259,-127.626,-240.4320626605,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_5_0,-403.463,-126.185,0.6333484491,0.8500459304,0.7595628415,1.1832061069,2.2404371585,139,155,-2.9026115108,-0.8140967742,-199.986,-269.8662631015,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_8_0,-479.373,-146.978,0.6541500009,0.8859181779,1.2240437158,1.9007633588,1.7759562842,224,249,-2.1400580357,-0.5902730924,-217.473,-316.052573206,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,two_sided_argmax_margin,two_sided_argmax_margin__validation_density_12_0,-492.795,23.015,0.720607345,1.0149392272,1.7213114754,2.5648854962,1.2786885246,315,336,-1.5644285714,0.0684970238,-182.655,-142.488818285,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_3_0,-48.724,56.273,0.9079765956,1.2375179912,0.4590163934,0.5801526718,2.5409836066,84,76,-0.580047619,0.7404342105,-50.062,66.617562303,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
run364K_review_direct_dense_m5_onnx_scout_without_db_v1,run364J_train_direct_dense_m5_return_onnx_scout_without_db_v1,runtime_core__dense_h12_move5pts__lr_balanced_c0_40,dense_h12_move5pts,12,long_only_margin,long_only_margin__validation_density_5_0,-48.608,36.813,0.9355440986,1.0791182292,0.8142076503,1.0687022901,2.1857923497,149,140,-0.3262281879,0.26295,-67.81,29.2130989545,no_cross_split_edge,cross split edge not preserved(교차 분할 엣지 보존 실패),research_development_kpi_evidence_review_only_no_new_model_training_no_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim
