ledger_row_id,stage_id,run_id,subrun_id,parent_run_id,record_view,tier_scope,kpi_scope,scoreboard_lane,status,judgment,path,primary_kpi,guardrail_kpi,external_verification_status,notes
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c02_survival_clock_exit_tier_b_fallback_used_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c02_survival_clock_exit_tier_b_fallback_used_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c02_survival_clock_exit_tier_b_fallback_used_oos,Tier B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=732;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c02_survival_clock_exit_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c02_survival_clock_exit_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c02_survival_clock_exit_oos,Tier A+B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/39_exit_risk__non_entry_lifecycle_tail_overlay/02_runs/run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1_routed_c02_survival_clock_exit_oos.htm,net_profit=-352.19;profit_factor=0.91;trade_count=2324;signal_count=;expectancy=-0.15;win_rate=47.63,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=617.42;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c03_hazard_lifecycle_exit_tier_a_used_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c03_hazard_lifecycle_exit_tier_a_used_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c03_hazard_lifecycle_exit_tier_a_used_validation_is,Tier A,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=7327;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c03_hazard_lifecycle_exit_tier_b_fallback_used_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c03_hazard_lifecycle_exit_tier_b_fallback_used_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c03_hazard_lifecycle_exit_tier_b_fallback_used_validation_is,Tier B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1478;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c03_hazard_lifecycle_exit_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c03_hazard_lifecycle_exit_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c03_hazard_lifecycle_exit_validation_is,Tier A+B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/39_exit_risk__non_entry_lifecycle_tail_overlay/02_runs/run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1_routed_c03_hazard_lifecycle_exit_validation_is.htm,net_profit=319.09;profit_factor=1.07;trade_count=2611;signal_count=;expectancy=0.12;win_rate=48.95,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=362.1;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c03_hazard_lifecycle_exit_tier_a_used_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c03_hazard_lifecycle_exit_tier_a_used_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c03_hazard_lifecycle_exit_tier_a_used_oos,Tier A,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=5889;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c03_hazard_lifecycle_exit_tier_b_fallback_used_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c03_hazard_lifecycle_exit_tier_b_fallback_used_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c03_hazard_lifecycle_exit_tier_b_fallback_used_oos,Tier B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=732;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c03_hazard_lifecycle_exit_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c03_hazard_lifecycle_exit_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c03_hazard_lifecycle_exit_oos,Tier A+B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/39_exit_risk__non_entry_lifecycle_tail_overlay/02_runs/run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1_routed_c03_hazard_lifecycle_exit_oos.htm,net_profit=-490.5;profit_factor=0.87;trade_count=1837;signal_count=;expectancy=-0.27;win_rate=45.94,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=700.03;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c04_tail_pressure_exit_tier_a_used_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c04_tail_pressure_exit_tier_a_used_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c04_tail_pressure_exit_tier_a_used_validation_is,Tier A,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=7327;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c04_tail_pressure_exit_tier_b_fallback_used_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c04_tail_pressure_exit_tier_b_fallback_used_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c04_tail_pressure_exit_tier_b_fallback_used_validation_is,Tier B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1478;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c04_tail_pressure_exit_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c04_tail_pressure_exit_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c04_tail_pressure_exit_validation_is,Tier A+B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/39_exit_risk__non_entry_lifecycle_tail_overlay/02_runs/run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1_routed_c04_tail_pressure_exit_validation_is.htm,net_profit=523.41;profit_factor=1.11;trade_count=2673;signal_count=;expectancy=0.2;win_rate=49.35,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=319.67;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c04_tail_pressure_exit_tier_a_used_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c04_tail_pressure_exit_tier_a_used_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c04_tail_pressure_exit_tier_a_used_oos,Tier A,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=5889;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c04_tail_pressure_exit_tier_b_fallback_used_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c04_tail_pressure_exit_tier_b_fallback_used_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c04_tail_pressure_exit_tier_b_fallback_used_oos,Tier B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=732;expectancy=None;win_rate=None,route_role=fallback_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c04_tail_pressure_exit_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c04_tail_pressure_exit_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c04_tail_pressure_exit_oos,Tier A+B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/39_exit_risk__non_entry_lifecycle_tail_overlay/02_runs/run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1_routed_c04_tail_pressure_exit_oos.htm,net_profit=-282.31;profit_factor=0.93;trade_count=2065;signal_count=;expectancy=-0.14;win_rate=47.7,route_role=routed_total;a_used=7584;b_fallback=1062;max_dd=642.54;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c05_survival_hazard_exit_tier_a_used_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c05_survival_hazard_exit_tier_a_used_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c05_survival_hazard_exit_tier_a_used_validation_is,Tier A,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=7327;expectancy=None;win_rate=None,route_role=primary_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c05_survival_hazard_exit_tier_b_fallback_used_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c05_survival_hazard_exit_tier_b_fallback_used_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c05_survival_hazard_exit_tier_b_fallback_used_validation_is,Tier B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=1478;expectancy=None;win_rate=None,route_role=fallback_used;a_used=9844;b_fallback=2366;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c05_survival_hazard_exit_validation_is,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c05_survival_hazard_exit_validation_is,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c05_survival_hazard_exit_validation_is,Tier A+B,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,C:/Users/awdse/AppData/Roaming/MetaQuotes/Terminal/D0E8209F77C8CF37AD8BF550E51FF075/MQL5/Experts/Project_Obsidian_Prime_v2/stages/39_exit_risk__non_entry_lifecycle_tail_overlay/02_runs/run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1/mt5/reports/Project_Obsidian_Prime_v2_run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1_routed_c05_survival_hazard_exit_validation_is.htm,net_profit=336.07;profit_factor=1.07;trade_count=2591;signal_count=;expectancy=0.13;win_rate=49.02,route_role=routed_total;a_used=9844;b_fallback=2366;max_dd=354.91;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1__mt5_routed_c05_survival_hazard_exit_tier_a_used_oos,39_exit_risk__non_entry_lifecycle_tail_overlay,run33A_exit_risk_non_entry_overlay_broad_mt5_probe_v1,mt5_routed_c05_survival_hazard_exit_tier_a_used_oos,Stage36 frontier03_exit_risk_non_entry_overlay,mt5_routed_c05_survival_hazard_exit_tier_a_used_oos,Tier A,exit_risk_non_entry_overlay_mt5_runtime_probe,runtime_probe,completed,reviewed_completed_negative_memory_runtime_probe_only,,net_profit=None;profit_factor=None;trade_count=None;signal_count=5889;expectancy=None;win_rate=None,route_role=primary_used;a_used=7584;b_fallback=1062;max_dd=None;boundary=runtime_probe_only,completed,"Stage39 MT5 runtime-probe KPI row; no baseline, promotion, runtime authority, live readiness, or operating reference."
