run_id,parent_run_id,trade_index,entry_time,exit_time,entry_date,exit_date,entry_month,exit_month,entry_hour,exit_hour,side,entry_price,exit_price,volume,commission,swap,profit_before_swap,net_profit_after_cost,balance_after,hold_minutes_calendar,hold_m5_calendar,win_after_cost,claim_boundary,closed_balance_peak,closed_balance_drawdown_amount,closed_balance_drawdown_percent,hold_bucket
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,292,2025-05-01T17:00:00,2025-05-01T17:30:00,2025-05-01,2025-05-01,2025-05,2025-05,17,17,long,19768.07,19892.24,0.1,0.0,0.0,12.42,12.42,847.19,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,847.19,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,293,2025-05-01T17:35:00,2025-05-01T18:05:00,2025-05-01,2025-05-01,2025-05,2025-05,17,18,long,19895.32,19961.62,0.1,0.0,0.0,6.63,6.63,853.82,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,853.82,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,294,2025-05-01T18:10:00,2025-05-01T18:40:00,2025-05-01,2025-05-01,2025-05,2025-05,18,18,long,19975.82,19952.74,0.1,0.0,0.0,-2.31,-2.31,851.51,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,853.82,2.310000000000059,0.27054882762175386,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,295,2025-05-01T18:45:00,2025-05-01T19:15:00,2025-05-01,2025-05-01,2025-05,2025-05,18,19,long,19926.94,19859.87,0.1,0.0,0.0,-6.71,-6.71,844.8,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,853.82,9.020000000000095,1.056428755475404,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,296,2025-05-01T20:10:00,2025-05-01T20:40:00,2025-05-01,2025-05-01,2025-05,2025-05,20,20,long,19907.69,19887.37,0.1,0.0,0.0,-2.03,-2.03,842.77,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,853.82,11.050000000000068,1.2941837858096634,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,297,2025-05-01T20:45:00,2025-05-01T21:15:00,2025-05-01,2025-05-01,2025-05,2025-05,20,21,long,19850.32,19921.62,0.1,0.0,0.0,7.13,7.13,849.9,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,853.82,3.9200000000000728,0.4591131620247912,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,298,2025-05-01T21:20:00,2025-05-01T21:50:00,2025-05-01,2025-05-01,2025-05,2025-05,21,21,long,19932.44,19928.87,0.1,0.0,0.0,-0.36,-0.36,849.54,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,853.82,4.280000000000086,0.50127661568013,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,299,2025-05-01T21:55:00,2025-05-02T16:55:00,2025-05-01,2025-05-02,2025-05,2025-05,21,16,long,19906.69,19969.39,0.1,0.0,-0.44,6.27,5.829999999999999,855.37,1140,228,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,855.37,0.0,0.0,006_97_to_288_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,300,2025-05-02T17:05:00,2025-05-02T17:35:00,2025-05-02,2025-05-02,2025-05,2025-05,17,17,long,20005.84,20057.02,0.1,0.0,0.0,5.12,5.12,860.49,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,860.49,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,301,2025-05-02T17:40:00,2025-05-02T18:10:00,2025-05-02,2025-05-02,2025-05,2025-05,17,18,long,20062.72,20054.77,0.1,0.0,0.0,-0.8,-0.8,859.69,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,860.49,0.7999999999999545,0.09297028437285204,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,302,2025-05-02T18:15:00,2025-05-02T18:45:00,2025-05-02,2025-05-02,2025-05,2025-05,18,18,long,20069.72,20079.89,0.1,0.0,0.0,1.02,1.02,860.71,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,860.71,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,303,2025-05-02T18:50:00,2025-05-02T19:20:00,2025-05-02,2025-05-02,2025-05,2025-05,18,19,long,20091.34,20146.77,0.1,0.0,0.0,5.54,5.54,866.25,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,866.25,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,304,2025-05-02T19:25:00,2025-05-02T20:00:00,2025-05-02,2025-05-02,2025-05,2025-05,19,20,long,20128.72,20136.64,0.1,0.0,0.0,0.79,0.79,867.04,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,867.04,0.0,0.0,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,305,2025-05-02T20:10:00,2025-05-02T20:45:00,2025-05-02,2025-05-02,2025-05,2025-05,20,20,long,20112.72,20113.39,0.1,0.0,0.0,0.07,0.07,867.11,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,867.11,0.0,0.0,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,306,2025-05-02T20:50:00,2025-05-02T21:40:00,2025-05-02,2025-05-02,2025-05,2025-05,20,21,long,20113.72,20163.52,0.1,0.0,0.0,4.98,4.98,872.09,50,10,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,0.0,0.0,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,307,2025-05-02T21:55:00,2025-05-05T16:55:00,2025-05-02,2025-05-05,2025-05,2025-05,21,16,long,20125.47,19937.81,0.1,0.0,-1.31,-18.77,-20.08,852.01,4020,804,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,20.08000000000004,2.3025146487174535,007_>288_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,308,2025-05-05T17:15:00,2025-05-05T17:45:00,2025-05-05,2025-05-05,2025-05,2025-05,17,17,long,19959.51,19982.94,0.1,0.0,0.0,2.34,2.34,854.35,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,17.74000000000001,2.034193718538225,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,309,2025-05-05T17:50:00,2025-05-05T18:20:00,2025-05-05,2025-05-05,2025-05,2025-05,17,18,long,19988.39,20007.81,0.1,0.0,0.0,1.94,1.94,856.29,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,15.800000000000068,1.8117396140306699,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,310,2025-05-05T19:10:00,2025-05-05T19:45:00,2025-05-05,2025-05-05,2025-05,2025-05,19,19,long,20013.76,20039.81,0.1,0.0,0.0,2.61,2.61,858.9,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,13.190000000000055,1.5124585765230716,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,311,2025-05-06T17:40:00,2025-05-06T18:10:00,2025-05-06,2025-05-06,2025-05,2025-05,17,18,long,19820.31,19797.98,0.1,0.0,0.0,-2.23,-2.23,856.67,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,15.420000000000073,1.768166129642591,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,312,2025-05-06T18:30:00,2025-05-06T19:00:00,2025-05-06,2025-05-06,2025-05,2025-05,18,19,long,19849.56,19802.61,0.1,0.0,0.0,-4.7,-4.7,851.97,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,20.120000000000005,2.3071013312846156,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,313,2025-05-06T21:40:00,2025-05-07T16:40:00,2025-05-06,2025-05-07,2025-05,2025-05,21,16,long,19833.68,19794.7,0.1,0.0,-0.44,-3.9,-4.34,847.63,1140,228,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,24.460000000000036,2.8047563898221552,006_97_to_288_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,314,2025-05-07T16:50:00,2025-05-07T17:20:00,2025-05-07,2025-05-07,2025-05,2025-05,16,17,long,19784.4,19853.58,0.1,0.0,0.0,6.92,6.92,854.55,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,17.540000000000077,2.011260305702402,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,315,2025-05-07T17:25:00,2025-05-07T17:55:00,2025-05-07,2025-05-07,2025-05,2025-05,17,17,long,19872.65,19757.58,0.1,0.0,0.0,-11.51,-11.51,843.04,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,29.050000000000068,3.331078214404484,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,316,2025-05-07T18:20:00,2025-05-07T18:50:00,2025-05-07,2025-05-07,2025-05,2025-05,18,18,short,19730.33,19706.28,0.1,0.0,0.0,2.41,2.41,845.45,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,26.639999999999986,3.0547305897327095,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,317,2025-05-07T21:15:00,2025-05-07T21:45:00,2025-05-07,2025-05-07,2025-05,2025-05,21,21,short,19618.58,19742.03,0.1,0.0,0.0,-12.35,-12.35,833.1,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,38.99000000000001,4.470868832345286,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,318,2025-05-07T21:50:00,2025-05-08T16:50:00,2025-05-07,2025-05-08,2025-05,2025-05,21,16,long,19687.4,19987.91,0.1,0.0,-0.44,30.05,29.61,862.71,1140,228,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,872.09,9.379999999999995,1.0755770620004812,006_97_to_288_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,319,2025-05-08T18:15:00,2025-05-08T18:45:00,2025-05-08,2025-05-08,2025-05,2025-05,18,18,long,19998.24,20202.66,0.1,0.0,0.0,20.44,20.44,883.15,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,883.15,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,320,2025-05-08T18:50:00,2025-05-08T19:20:00,2025-05-08,2025-05-08,2025-05,2025-05,18,19,long,20219.24,20221.29,0.1,0.0,0.0,0.21,0.21,883.36,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,883.36,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,321,2025-05-08T19:25:00,2025-05-08T20:00:00,2025-05-08,2025-05-08,2025-05,2025-05,19,20,long,20212.61,20242.79,0.1,0.0,0.0,3.02,3.02,886.38,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,886.38,0.0,0.0,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,322,2025-05-08T20:05:00,2025-05-08T20:35:00,2025-05-08,2025-05-08,2025-05,2025-05,20,20,long,20226.36,20188.41,0.1,0.0,0.0,-3.8,-3.8,882.58,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,886.38,3.7999999999999545,0.42871003407116076,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,323,2025-05-08T20:40:00,2025-05-08T21:10:00,2025-05-08,2025-05-08,2025-05,2025-05,20,21,long,20194.24,20177.79,0.1,0.0,0.0,-1.65,-1.65,880.93,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,886.38,5.4500000000000455,0.6148604436020719,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,324,2025-05-08T21:15:00,2025-05-08T21:45:00,2025-05-08,2025-05-08,2025-05,2025-05,21,21,long,20180.61,20224.41,0.1,0.0,0.0,4.38,4.38,885.31,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,886.38,1.07000000000005,0.12071572012004445,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,325,2025-05-09T16:40:00,2025-05-09T17:10:00,2025-05-09,2025-05-09,2025-05,2025-05,16,17,long,20171.42,20176.85,0.1,0.0,0.0,0.54,0.54,885.85,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,886.38,0.5299999999999727,0.059793767909922683,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,326,2025-05-12T17:25:00,2025-05-12T17:55:00,2025-05-12,2025-05-12,2025-05,2025-05,17,17,long,20728.55,20727.72,0.1,0.0,0.0,-0.08,-0.08,885.77,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,886.38,0.6100000000000136,0.06881924231142554,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,327,2025-05-12T18:00:00,2025-05-12T18:30:00,2025-05-12,2025-05-12,2025-05,2025-05,18,18,long,20690.8,20703.22,0.1,0.0,0.0,1.24,1.24,887.01,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,887.01,0.0,0.0,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,328,2025-05-12T18:35:00,2025-05-12T19:05:00,2025-05-12,2025-05-12,2025-05,2025-05,18,19,long,20711.55,20699.35,0.1,0.0,0.0,-1.22,-1.22,885.79,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,887.01,1.2200000000000273,0.13754072671108863,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,329,2025-05-12T19:10:00,2025-05-12T19:45:00,2025-05-12,2025-05-12,2025-05,2025-05,19,19,long,20722.17,20767.97,0.1,0.0,0.0,4.58,4.58,890.37,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,890.37,0.0,0.0,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,330,2025-05-12T20:15:00,2025-05-12T21:20:00,2025-05-12,2025-05-12,2025-05,2025-05,20,21,long,20837.67,20845.72,0.1,0.0,0.0,0.81,0.81,891.18,65,13,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,0.0,0.0,003_13_to_24_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,331,2025-05-14T16:40:00,2025-05-14T17:10:00,2025-05-14,2025-05-14,2025-05,2025-05,16,17,long,21298.98,21255.28,0.1,0.0,0.0,-4.37,-4.37,886.81,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,4.3700000000000045,0.49036109427949515,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,332,2025-05-14T17:55:00,2025-05-14T18:25:00,2025-05-14,2025-05-14,2025-05,2025-05,17,18,long,21285.48,21284.9,0.1,0.0,0.0,-0.06,-0.06,886.75,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,4.42999999999995,0.4970937408828688,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,333,2025-05-14T18:30:00,2025-05-14T19:05:00,2025-05-14,2025-05-14,2025-05,2025-05,18,19,long,21298.98,21305.15,0.1,0.0,0.0,0.62,0.62,887.37,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,3.8099999999999454,0.4275230593146105,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,334,2025-05-14T19:40:00,2025-05-14T20:25:00,2025-05-14,2025-05-14,2025-05,2025-05,19,20,long,21305.98,21216.9,0.1,0.0,0.0,-8.91,-8.91,878.46,45,9,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,12.719999999999914,1.4273210799165055,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,335,2025-05-14T21:40:00,2025-05-15T16:40:00,2025-05-14,2025-05-15,2025-05,2025-05,21,16,long,21292.23,21217.52,0.1,0.0,-0.44,-7.47,-7.91,870.55,1140,228,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,20.629999999999995,2.3149083237954167,006_97_to_288_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,336,2025-05-15T17:15:00,2025-05-15T17:45:00,2025-05-15,2025-05-15,2025-05,2025-05,17,17,long,21226.59,21222.02,0.1,0.0,0.0,-0.46,-0.46,870.09,30,6,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,21.089999999999918,2.366525281087987,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,337,2025-05-15T17:50:00,2025-05-15T18:20:00,2025-05-15,2025-05-15,2025-05,2025-05,17,18,long,21218.59,21312.64,0.1,0.0,0.0,9.41,9.41,879.5,30,6,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,11.67999999999995,1.3106218721245935,001_<=6_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,338,2025-05-15T18:25:00,2025-05-15T19:00:00,2025-05-15,2025-05-15,2025-05,2025-05,18,19,long,21318.09,21351.64,0.1,0.0,0.0,3.36,3.36,882.86,35,7,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,8.319999999999936,0.9335936623353237,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,339,2025-05-15T21:10:00,2025-05-15T21:50:00,2025-05-15,2025-05-15,2025-05,2025-05,21,21,long,21364.22,21337.77,0.1,0.0,0.0,-2.65,-2.65,880.21,40,8,False,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,10.969999999999914,1.2309522206512618,002_7_to_12_m5_calendar
run364BF_review_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,run364BE_execute_density_restore_stress_candidate_mt5_runtime_probe_without_db_v1,340,2025-05-15T22:00:00,2025-05-16T17:05:00,2025-05-15,2025-05-16,2025-05,2025-05,22,17,long,21316.09,21354.4,0.1,0.0,-0.44,3.83,3.39,883.6,1145,229,True,research_development_mt5_runtime_probe_review_only_no_new_mt5_execution_no_forward_pass_no_live_readiness_no_operating_promotion_no_runtime_authority_no_goal_claim,891.18,7.579999999999927,0.8505576875603051,006_97_to_288_m5_calendar
