candidate_id,split,target_id,target_family,horizon_bars,feature_set_id,feature_count,model_id,model_family,threshold_quantile,edge_threshold_from_train,cooldown_bars,side_policy,exit_mode,signal_count,trade_count,trades_per_day,net_profit_proxy_points,gross_profit_proxy_points,gross_loss_proxy_points,profit_factor,expectancy_proxy_points,win_rate_percent,average_win_proxy_points,average_loss_proxy_points,payoff_ratio,max_drawdown_proxy_points,proxy_dd_percent_on_10000_points,recovery_factor,max_consecutive_loss,long_trade_count,short_trade_count,density_band_read,four_axis_distance_score,claim_boundary
f68b_0872ddc6192f,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.3,0.005665039225519253,6,both(양방향),close_horizon(만기종가),4784,774,3.9896907216494846,2528.7000000000235,13315.21000000002,10786.509999999995,1.234431711461819,3.267054263565922,54.52196382428941,31.5526303317536,-30.643494318181805,1.029668157427868,506.14999999998645,5.061499999999865,4.995949817248031,7,417,357,below_goal_band(목표대역미만),0.7447523855852523,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5d25a5e637d8,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.5,0.010717938946337047,1,both(양방향),close_horizon(만기종가),3246,1445,5.332103321033211,66.89000000000038,25152.270000000033,25085.380000000023,1.0026664933917688,0.04629065743944663,49.06574394463668,35.47569816643164,-34.083396739130464,1.0408498436337685,2428.0800000000227,24.280800000000227,0.02754851569964736,8,642,803,inside_goal_band(목표대역안),0.5094285417220729,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5d25a5e637d8,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.5,0.010717938946337047,1,both(양방향),close_horizon(만기종가),3684,1509,7.778350515463917,2223.540000000009,25091.960000000006,22868.420000000002,1.0972319032097542,1.4735188866799265,54.07554671968191,30.749950980392164,-32.99916305916306,0.9318403295641662,1388.6999999999748,13.886999999999746,1.6011665586520123,10,828,681,inside_goal_band(목표대역안),0.7324592227249331,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9aff1e5ddecb,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.03533146071210408,3,long_only(롱만),close_horizon(만기종가),190,76,0.3064516129032258,1350.7400000000032,2971.419999999995,1620.679999999991,1.8334402843251052,17.772894736842147,51.31578947368421,76.19025641025628,-43.80216216216192,1.7394177056417663,420.78000000000156,4.207800000000016,3.210086030704877,6,76,0,below_goal_band(목표대역미만),0.6872741071648949,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9aff1e5ddecb,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.03533146071210408,3,long_only(롱만),close_horizon(만기종가),375,134,0.7444444444444445,575.6300000000134,2017.8600000000079,1442.229999999993,1.3991249661981915,4.295746268656816,52.98507462686567,28.420563380281802,-22.89253968253957,1.2414770826829025,263.4199999999909,2.6341999999999093,2.1852175233468727,4,134,0,below_goal_band(목표대역미만),0.5853276909306313,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_eea9a32637ea,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.03533146071210408,6,long_only(롱만),close_horizon(만기종가),190,64,0.25806451612903225,1387.1600000000071,2541.059999999997,1153.8999999999899,2.202149233035809,21.67437500000011,53.125,74.73705882352932,-38.463333333333,1.9430728526786545,430.2000000000005,4.302000000000005,3.224453742445387,7,64,0,below_goal_band(목표대역미만),0.7406449656005325,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_eea9a32637ea,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.03533146071210408,6,long_only(롱만),close_horizon(만기종가),375,103,0.5722222222222222,509.9700000000113,1529.1100000000092,1019.1399999999971,1.500392487783831,4.951165048543799,53.398058252427184,27.802000000000167,-21.232083333333275,1.3094334438840705,131.6999999999978,1.3169999999999782,3.872209567198328,4,103,0,below_goal_band(목표대역미만),0.6479477620564635,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9a52c371a277,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.03533146071210408,12,long_only(롱만),close_horizon(만기종가),190,50,0.20161290322580644,753.3000000000038,1838.9699999999973,1085.6699999999937,1.6938572494404451,15.066000000000077,50.0,73.55879999999989,-43.42679999999975,1.693857249440445,252.25999999999834,2.5225999999999837,2.9862047094268167,5,50,0,below_goal_band(목표대역미만),0.6612234175068868,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9a52c371a277,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,no_mega_top3(대형주_상위3제외),49,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.9,0.03533146071210408,12,long_only(롱만),close_horizon(만기종가),375,77,0.42777777777777776,465.86000000000854,1224.6300000000028,758.7699999999938,1.6139673418822738,6.050129870129981,55.84415584415584,28.47976744186053,-22.31676470588217,1.2761602238138907,214.1399999999928,2.141399999999928,2.175492668347923,4,77,0,below_goal_band(목표대역미만),0.6042390569499805,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_74ab86b7cce3,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,logreg_balanced(균형로지스틱),linear(선형),0.95,0.09403540558508444,12,long_only(롱만),close_horizon(만기종가),445,73,0.3080168776371308,871.9699999999997,2221.150000000005,1349.180000000005,1.6462962688447773,11.94479452054794,46.57534246575342,65.32794117647074,-34.5943589743591,1.8883986613219508,304.7300000000045,3.047300000000045,2.8614511206641513,5,73,0,below_goal_band(목표대역미만),0.6500285234764787,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_74ab86b7cce3,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,logreg_balanced(균형로지스틱),linear(선형),0.95,0.09403540558508444,12,long_only(롱만),close_horizon(만기종가),684,93,0.5166666666666667,607.340000000003,1783.9000000000005,1176.559999999997,1.5161997688175741,6.530537634408634,56.98924731182796,33.65849056603775,-29.413999999999923,1.1443017123151504,195.15000000000168,1.9515000000000167,3.1121701255444414,4,93,0,below_goal_band(목표대역미만),0.6480966319893028,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_edcf124e69dc,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.4,0.032444543231296606,3,long_only(롱만),close_horizon(만기종가),5210,1486,5.483394833948339,222.01000000001892,19523.860000000008,19301.849999999988,1.0115020062843727,0.1494010767160289,48.85598923283984,26.89236914600552,-25.397171052631563,1.058872623658572,1968.170000000021,19.68170000000021,0.1128002154285537,8,1486,0,inside_goal_band(목표대역안),0.5624283153045574,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_edcf124e69dc,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.4,0.032444543231296606,3,long_only(롱만),close_horizon(만기종가),4822,1260,6.494845360824742,602.9599999999757,17182.840000000004,16579.880000000026,1.0363669700866338,0.4785396825396633,51.66666666666667,26.394531490015368,-27.224761904761948,0.9695045849197541,1591.5700000000306,15.915700000000307,0.3788460451000987,7,1260,0,inside_goal_band(목표대역안),0.6215544485196652,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bc8f2b394f25,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.0,6.782814322425779e-07,3,both(양방향),atr_sltp_conservative(보수적_ATR손익절),6616,1506,5.557195571955719,248.50483657835434,21246.051788063032,20997.546951484674,1.0118349461083496,0.16500985164565363,47.875166002656044,29.467478208131805,-26.748467454120604,1.1016510855687298,1286.7793063354427,12.867793063354426,0.19312156743183834,11,753,753,inside_goal_band(목표대역안),0.6359720824448307,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bc8f2b394f25,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.0,6.782814322425779e-07,3,both(양방향),atr_sltp_conservative(보수적_ATR손익절),6226,1309,6.747422680412371,225.63763366697788,18340.402985534663,18114.765351867685,1.0124560064281327,0.1723740516936424,47.66997708174179,29.391671451177345,-26.444912922434575,1.1114300711590879,1097.493181838987,10.974931818389871,0.20559365415728031,13,721,588,inside_goal_band(목표대역안),0.6558253263908065,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_4fb88698f436,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.95,0.04352172884637174,6,long_only(롱만),close_horizon(만기종가),79,28,0.1278538812785388,1708.2499999999982,1994.089999999998,285.8399999999994,6.976245452001128,61.008928571428505,60.71428571428571,117.29941176470577,-25.98545454545449,4.514041174824259,112.47999999999737,1.1247999999999738,15.187144381223668,3,28,0,below_goal_band(목표대역미만),0.8551141552511414,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_4fb88698f436,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.95,0.04352172884637174,6,long_only(롱만),close_horizon(만기종가),193,66,0.3707865168539326,423.22999999999445,1078.2599999999954,655.0300000000011,1.6461230783322804,6.412575757575674,60.60606060606061,26.956499999999885,-25.19346153846158,1.0699800009159823,170.8999999999999,1.708999999999999,2.4764774722059375,3,66,0,below_goal_band(목표대역미만),0.6268484205710618,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_16c92ca7e6e4,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.95,0.04352172884637174,12,long_only(롱만),close_horizon(만기종가),79,23,0.1050228310502283,1354.5200000000023,1693.5199999999988,338.99999999999636,4.995634218289136,58.89217391304358,56.52173913043478,130.27076923076913,-33.899999999999636,3.842795552530104,112.47999999999737,1.1247999999999738,12.042318634424198,3,23,0,below_goal_band(목표대역미만),0.8542009132420092,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_16c92ca7e6e4,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,core_technical(핵심기술),39,extra_trees_shallow(얕은엑스트라트리스),tree_bagging(트리배깅),0.95,0.04352172884637174,12,long_only(롱만),close_horizon(만기종가),193,52,0.29213483146067415,365.10000000000286,824.6400000000024,459.5399999999995,1.7944901423162363,7.021153846153902,61.53846153846154,25.770000000000074,-22.976999999999975,1.1215563389476477,100.20000000000016,1.0020000000000018,3.6437125748503223,3,52,0,below_goal_band(목표대역미만),0.6808589146058625,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_da242b0ed2e4,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,6,both(양방향),close_horizon(만기종가),534,134,0.4944649446494465,744.4200000000066,3444.530000000009,2700.110000000001,1.2756998788938256,5.555373134328407,48.507462686567166,52.99276923076937,-39.13202898550726,1.3542044868257535,529.8899999999956,5.298899999999955,1.404857611957223,7,68,66,below_goal_band(목표대역미만),0.5047907537505332,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_da242b0ed2e4,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,6,both(양방향),close_horizon(만기종가),795,185,0.9685863874345549,1295.6900000000082,4298.3000000000075,3002.610000000003,1.4315212431850968,7.003729729729774,55.67567567567567,41.731067961165124,-36.617195121951255,1.1396576887493004,245.5799999999981,2.455799999999981,5.27604039416898,4,98,87,below_goal_band(목표대역미만),0.6534716419751467,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_59a1383228d6,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,6,short_only(숏만),close_horizon(만기종가),254,68,0.25092250922509224,580.9199999999992,2010.5899999999983,1429.6699999999992,1.40633153105262,8.542941176470576,50.0,59.13499999999995,-42.0491176470588,1.40633153105262,513.6400000000029,5.136400000000029,1.1309866832801103,4,0,68,below_goal_band(목표대역미만),0.49638574224557075,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_59a1383228d6,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,6,short_only(숏만),close_horizon(만기종가),346,88,0.47058823529411764,852.7699999999959,2540.9800000000023,1688.2100000000055,1.5051326552976194,9.690568181818135,53.40909090909091,54.0634042553192,-41.17585365853672,1.3129880610043063,286.6,2.866,2.9754710397766777,5,0,88,below_goal_band(목표대역미만),0.6429581636915195,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bfcbd16519a0,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,12,both(양방향),close_horizon(만기종가),534,106,0.39114391143911437,755.4700000000083,2782.8600000000088,2027.39,1.3726318073976929,7.127075471698192,53.77358490566038,48.82210526315805,-41.37530612244898,1.1799817291664378,381.73000000000087,3.817300000000009,1.9790689754538722,6,50,56,below_goal_band(목표대역미만),0.5534784592641433,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bfcbd16519a0,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,12,both(양방향),close_horizon(만기종가),795,136,0.7120418848167539,873.9499999999913,2974.31,2100.3600000000083,1.416095336037626,6.426102941176406,57.35294117647059,38.132179487179485,-36.21310344827601,1.05299396782285,293.9499999999996,2.939499999999996,2.9731246810681835,3,67,69,below_goal_band(목표대역미만),0.6391042878695263,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9b10216e6075,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,12,short_only(숏만),close_horizon(만기종가),254,56,0.2066420664206642,422.0600000000011,1641.449999999995,1219.3899999999944,1.3461238816129397,7.536785714285734,51.78571428571429,56.601724137930866,-45.16259259259238,1.2532877518465302,333.3,3.3329999999999997,1.2663066306630695,5,0,56,below_goal_band(목표대역미만),0.49460470694297215,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9b10216e6075,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,logreg_balanced(균형로지스틱),linear(선형),0.975,0.12348987036682656,12,short_only(숏만),close_horizon(만기종가),346,70,0.37433155080213903,599.609999999994,1873.4000000000015,1273.7900000000068,1.470729084071936,8.565857142857057,54.285714285714285,49.30000000000004,-39.80593750000021,1.2385087023763672,396.50000000000045,3.9650000000000047,1.5122572509457586,5,0,70,below_goal_band(목표대역미만),0.5363997747059266,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_52d1a0496196,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.3,0.02689135487823206,3,long_only(롱만),close_horizon(만기종가),5420,1519,5.605166051660516,214.67999999999563,19733.899999999994,19519.219999999994,1.0109983903045305,0.14132982225147836,51.67873601053324,25.138726114649675,-26.592942779291544,0.9453156923357013,1878.8100000000081,18.78810000000008,0.11426381592603548,8,1519,0,inside_goal_band(목표대역안),0.5713863462740811,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_52d1a0496196,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.3,0.02689135487823206,3,long_only(롱만),close_horizon(만기종가),4783,1252,6.453608247422681,643.3499999999724,17244.569999999996,16601.220000000023,1.0387531759714028,0.5138578274760163,51.75718849840255,26.611990740740733,-27.485463576158978,0.9682205529116162,1147.249999999998,11.47249999999998,0.5607757681411841,8,1252,0,inside_goal_band(목표대역안),0.6784730276051228,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5c0ff30a958c,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.7,0.07529488634481124,0,long_only(롱만),close_horizon(만기종가),2475,1610,5.940959409594096,394.63000000002467,24321.550000000032,23926.920000000006,1.0164931382727083,0.24511180124225135,49.68944099378882,30.40193750000004,-29.539407407407413,1.029199302501117,2083.3200000000197,20.833200000000197,0.18942361231112884,11,1610,0,inside_goal_band(목표대역안),0.5567702115616462,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5c0ff30a958c,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.7,0.07529488634481124,0,long_only(롱만),close_horizon(만기종가),2420,1542,7.948453608247423,107.31999999998766,20170.889999999985,20063.57,1.0053489982091914,0.06959792477301405,51.88067444876784,25.213612499999982,-27.039851752021562,0.9324611958390251,1429.6200000000104,14.296200000000104,0.07506889942781081,8,1542,0,inside_goal_band(목표대역안),0.6128449430265651,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_2d2066111052,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.7,0.07529488634481124,1,both(양방향),close_horizon(만기종가),3065,1569,5.789667896678967,1705.2700000000125,22901.060000000016,21195.79,1.0804532409502083,1.0868514977692878,49.90439770554494,29.247841634738208,-26.966653944020358,1.0845929085400559,1218.2000000000066,12.182000000000066,1.399827614513219,8,1242,327,inside_goal_band(목표대역안),0.7335698271100785,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_2d2066111052,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.7,0.07529488634481124,1,both(양방향),close_horizon(만기종가),2859,1402,7.22680412371134,96.90000000000578,18967.82999999999,18870.929999999986,1.0051348820646362,0.06911554921541069,51.28388017118402,26.380848400556314,-27.62947291361638,0.9548082398472134,1730.400000000011,17.304000000000112,0.05599861303745097,13,1159,243,inside_goal_band(목표대역안),0.5814634731788576,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_e50a5e5ffeb1,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.7,0.07529488634481124,1,both(양방향),atr_sltp_conservative(보수적_ATR손익절),3065,1569,5.789667896678967,322.3118579292248,21330.854947643296,21008.543089714065,1.0153419423970926,0.2054250209873963,47.35500318674315,28.709091450394745,-25.4340715371841,1.1287650665141298,884.2955861282392,8.842955861282393,0.36448430025577855,8,1242,327,inside_goal_band(목표대역안),0.6766002447099491,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_e50a5e5ffeb1,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.7,0.07529488634481124,1,both(양방향),atr_sltp_conservative(보수적_ATR손익절),2859,1402,7.22680412371134,1536.0055847167932,18491.703969039903,16955.698384323114,1.0905893434703313,1.0955817294698953,49.71469329529244,26.530421763328413,-24.050636006132077,1.1031068682160454,969.6685918617443,9.696685918617442,1.5840521159581886,13,1159,243,inside_goal_band(목표대역안),0.7691918759177624,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_2a737ea76bee,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.9,0.13214537003029103,6,long_only(롱만),close_horizon(만기종가),858,336,1.2398523985239853,1605.780000000006,6289.130000000014,4683.350000000007,1.3428699541994522,4.779107142857161,54.166666666666664,34.55565934065942,-30.41136363636368,1.1362745766303057,416.28000000000554,4.162800000000056,3.857451715191661,6,336,0,below_goal_band(목표대역미만),0.6510245890708772,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_2a737ea76bee,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.9,0.13214537003029103,6,long_only(롱만),close_horizon(만기종가),836,308,1.5876288659793814,939.0899999999854,4391.469999999996,3452.380000000011,1.2720123508999535,3.048993506493459,55.519480519480524,25.681111111111086,-25.19985401459862,1.0190976144637054,746.2100000000128,7.462100000000128,1.258479516489955,7,308,0,below_goal_band(목표대역미만),0.5382056417068319,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_d73547cc7e20,validation,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.9,0.13214537003029103,12,long_only(롱만),close_horizon(만기종가),858,273,1.011111111111111,1693.9000000000126,4854.180000000021,3160.2800000000075,1.5359968104092074,6.204761904761951,58.60805860805861,30.338625000000132,-27.967079646017766,1.0847977473515027,365.36999999999466,3.6536999999999464,4.636122286996845,6,273,0,below_goal_band(목표대역미만),0.6708439660058256,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_d73547cc7e20,oos,h2_ddp03_min1p5(2봉_손실벌점),dd_penalized_close(손실폭벌점종가),2,session_regime_no_mega(세션국면_대형주제외),49,hgb_small(작은히스토그램부스팅),tree_boosting(트리부스팅),0.9,0.13214537003029103,12,long_only(롱만),close_horizon(만기종가),836,227,1.1701030927835052,782.7499999999834,3531.249999999993,2748.50000000001,1.28479170456612,3.4482378854624818,53.30396475770925,29.183884297520606,-25.92924528301896,1.1255200056529646,516.010000000007,5.16010000000007,1.516927966512224,7,227,0,below_goal_band(목표대역미만),0.5406514104970732,proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
