candidate_id,target_id,feature_set_id,model_id,threshold_quantile,cooldown_bars,side_policy,exit_mode,validation_net,validation_pf,validation_tpd,validation_dd_pct_proxy,oos_net,oos_pf,oos_tpd,oos_dd_pct_proxy,min_four_axis_distance_score,dual_positive_proxy,density_inside_both,min_pf,max_validation_oos_dd_pct_proxy,summary_read,claim_boundary
f68b_7a6b49a26140,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.8,12,long_only(롱만),close_horizon(만기종가),1876.8399999999897,2.0260161268279298,0.2713178294573643,3.8491999999999873,1411.7700000000063,2.0610663499985025,0.35,2.5370000000000004,0.7147551322024841,True,False,2.0260161268279298,3.8491999999999873,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_68322a7d438c,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,3,long_only(롱만),close_horizon(만기종가),1650.5199999999897,1.9680753101263904,0.18548387096774194,2.6217999999999737,1436.8599999999965,3.379774089900293,0.25862068965517243,1.84360000000002,0.7026306513576683,True,False,1.9680753101263904,2.6217999999999737,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5eadae17511d,h3_ddp03_min1p5(3봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.8,12,long_only(롱만),close_horizon(만기종가),2122.2699999999913,2.485985758197421,0.3271375464684015,2.881499999999987,1128.3499999999995,1.8220590270947623,0.6096256684491979,2.0196999999999754,0.6976938808021823,True,False,1.8220590270947623,2.881499999999987,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_009ce7313b67,h9_ddp04_min3(9봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.95,1,long_only(롱만),close_horizon(만기종가),1101.4200000000023,2.0550808491072186,0.08898305084745763,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.6968298900258452,True,False,2.0550808491072186,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_d56f7e4bc450,h9_ddp04_min3(9봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.95,1,long_only(롱만),close_horizon(만기종가),1101.4200000000023,2.0550808491072186,0.08898305084745763,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.6968298900258452,True,False,2.0550808491072186,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_6c900155b841,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,1,long_only(롱만),close_horizon(만기종가),2099.3199999999883,2.1373804686441744,0.1975806451612903,2.798999999999999,951.509999999996,1.8889875085254053,0.26436781609195403,2.8310000000000004,0.693922838922489,True,False,1.8889875085254053,2.8310000000000004,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_215caa5f3184,h12_ddp05_min5(12봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.9,12,long_only(롱만),close_horizon(만기종가),1273.4399999999994,2.784729229734286,0.16017316017316016,2.9340000000000033,685.3700000000099,2.003176229508213,0.22818791946308725,2.621,0.683931815887449,True,False,2.003176229508213,2.9340000000000033,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_693153fec5c4,h12_ddp05_min5(12봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.9,12,long_only(롱만),close_horizon(만기종가),1273.4399999999994,2.784729229734286,0.16017316017316016,2.9340000000000033,685.3700000000099,2.003176229508213,0.22818791946308725,2.621,0.683931815887449,True,False,2.003176229508213,2.9340000000000033,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_f7fae493f606,h12_ddp05_min5(12봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.9,3,both(양방향),close_horizon(만기종가),2672.360000000005,1.7589624744750905,0.46616541353383456,8.17479999999996,2594.200000000001,1.7743649443300205,0.5129533678756477,8.586099999999968,0.6824909877126171,True,False,1.7589624744750905,8.586099999999968,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_ddea56d2dac9,h12_ddp05_min5(12봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.9,6,long_only(롱만),close_horizon(만기종가),2552.530000000006,4.375380180370818,0.16883116883116883,2.9339999999999873,699.2200000000098,1.8909531090723888,0.2483221476510067,2.4835000000000003,0.6812733222353597,True,False,1.8909531090723888,2.9339999999999873,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bee8a1c1800e,h12_ddp05_min5(12봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.9,6,long_only(롱만),close_horizon(만기종가),2552.530000000006,4.375380180370818,0.16883116883116883,2.9339999999999873,699.2200000000098,1.8909531090723888,0.2483221476510067,2.4835000000000003,0.6812733222353597,True,False,1.8909531090723888,2.9339999999999873,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_31e3547c17e0,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,12,long_only(롱만),close_horizon(만기종가),2385.759999999991,3.1471861471861335,0.1532258064516129,1.9882000000000262,831.109999999996,1.8956891906455418,0.21839080459770116,2.950000000000001,0.680910479707292,True,False,1.8956891906455418,2.950000000000001,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_16c92ca7e6e4,h2_ddp03_min1p5(2봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.95,12,long_only(롱만),close_horizon(만기종가),1354.5200000000023,4.995634218289136,0.1050228310502283,1.1247999999999738,365.10000000000286,1.7944901423162363,0.29213483146067415,1.0020000000000018,0.6808589146058625,True,False,1.7944901423162363,1.1247999999999738,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_5c9cd46f2cb3,h9_ddp04_min3(9봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.95,3,long_only(롱만),close_horizon(만기종가),1058.9100000000003,1.9746693298233693,0.08898305084745763,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.6776276446095204,True,False,1.9746693298233693,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_88e8454e126f,h9_ddp04_min3(9봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.95,3,long_only(롱만),close_horizon(만기종가),1058.9100000000003,1.9746693298233693,0.08898305084745763,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.6776276446095204,True,False,1.9746693298233693,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_04a7ebb93c0c,h3_ddp03_min1p5(3봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.8,3,long_only(롱만),close_horizon(만기종가),2186.719999999991,1.8937389392285873,0.4721189591078067,3.5374000000000287,1437.1599999999876,1.5679329463230678,1.0374331550802138,2.7841999999999896,0.6766872681516687,True,False,1.5679329463230678,3.5374000000000287,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_29b54eed0dbe,h12_ddp05_min5(12봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.9,6,both(양방향),close_horizon(만기종가),2528.920000000006,1.7092630610619386,0.44360902255639095,7.195899999999947,2673.660000000006,1.8183262274158878,0.48704663212435234,8.099899999999968,0.6741338200615465,True,False,1.7092630610619386,8.099899999999968,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_1ea0f034ded8,h9_ddp04_min3(9봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.95,0,long_only(롱만),close_horizon(만기종가),1046.7900000000013,1.9528833462291249,0.08898305084745763,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.6723239185032747,True,False,1.9528833462291249,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_4cb0f24dc848,h9_ddp04_min3(9봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.95,0,long_only(롱만),close_horizon(만기종가),1046.7900000000013,1.9528833462291249,0.08898305084745763,3.968900000000052,389.67000000000104,4.727116212338681,0.09022556390977443,0.3810000000000002,0.6723239185032747,True,False,1.9528833462291249,3.968900000000052,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_00e4be5919ce,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.8,1,long_only(롱만),close_horizon(만기종가),1831.2699999999752,1.7126201955816922,0.38372093023255816,5.454899999999993,1376.420000000018,1.7747320785302714,0.49171270718232046,3.766500000000002,0.6722418665465562,True,False,1.7126201955816922,5.454899999999993,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_0a06020caba6,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.8,1,long_only(롱만),close_horizon(만기종가),1831.2699999999752,1.7126201955816922,0.38372093023255816,5.454899999999993,1376.420000000018,1.7747320785302714,0.49171270718232046,3.766500000000002,0.6722418665465562,True,False,1.7126201955816922,5.454899999999993,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8f7aea71f880,h3_ddp03_min1p5(3봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,3,long_only(롱만),close_horizon(만기종가),871.069999999996,1.9993116661121744,0.1694915254237288,3.438899999999993,678.7000000000065,1.7815792807213588,0.3277777777777778,2.421000000000001,0.667240471896172,True,False,1.7815792807213588,3.438899999999993,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_63bddaf70d2e,h12_ddp05_min5(12봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.9,3,long_only(롱만),close_horizon(만기종가),2068.3800000000047,3.491363734913657,0.1774891774891775,2.9339999999999944,682.2200000000083,1.8213086137362418,0.2550335570469799,2.4835000000000003,0.6665316521934687,True,False,1.8213086137362418,2.9339999999999944,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_627e46a1dda7,h12_ddp05_min5(12봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.9,3,long_only(롱만),close_horizon(만기종가),2068.3800000000047,3.491363734913657,0.1774891774891775,2.9339999999999944,682.2200000000083,1.8213086137362418,0.2550335570469799,2.4835000000000003,0.6665316521934687,True,False,1.8213086137362418,2.9339999999999944,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_4aabbdea71fe,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.975,0,long_only(롱만),close_horizon(만기종가),450.2899999999979,3.1976085895558706,0.03428571428571429,2.0490000000000004,109.70000000000218,2.4415243101183357,0.09090909090909091,0.7609999999999781,0.6659666308286696,True,False,2.4415243101183357,2.0490000000000004,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_d865daa8a10c,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.975,1,long_only(롱만),close_horizon(만기종가),450.2899999999979,3.1976085895558706,0.03428571428571429,2.0490000000000004,109.70000000000218,2.4415243101183357,0.09090909090909091,0.7609999999999781,0.6659666308286696,True,False,2.4415243101183357,2.0490000000000004,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8a7fd4e822c0,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.975,3,long_only(롱만),close_horizon(만기종가),539.4199999999988,3.632601268911659,0.03428571428571429,2.049000000000001,109.70000000000218,2.4415243101183357,0.09090909090909091,0.7609999999999781,0.6659666308286696,True,False,2.4415243101183357,2.049000000000001,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b75bda6faa55,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.975,6,long_only(롱만),close_horizon(만기종가),723.55,4.531234748657882,0.03428571428571429,2.049000000000001,109.70000000000218,2.4415243101183357,0.09090909090909091,0.7609999999999781,0.6659666308286696,True,False,2.4415243101183357,2.049000000000001,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b6084ca955ba,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.975,12,long_only(롱만),close_horizon(만기종가),432.36999999999904,3.1101512933138062,0.02857142857142857,2.049,109.70000000000218,2.4415243101183357,0.09090909090909091,0.7609999999999781,0.6659666308286696,True,False,2.4415243101183357,2.049,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_1472179f2c52,h3_ddp03_min1p5(3봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,12,long_only(롱만),close_horizon(만기종가),704.4199999999959,2.042627512507029,0.13559322033898305,3.0515999999999472,898.2000000000045,3.1340492765330628,0.2222222222222222,1.669000000000001,0.6657087107601793,True,False,2.042627512507029,3.0515999999999472,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_465404182358,h12_ddp05_min5(12봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.9,12,both(양방향),close_horizon(만기종가),2177.8700000000067,1.645392340768533,0.39097744360902253,6.386899999999951,2357.199999999999,1.9169879288412397,0.42487046632124353,4.998999999999996,0.6624479488596409,True,False,1.645392340768533,6.386899999999951,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_7b1f6cd34d00,h6_ddp04_min3(6봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.8,3,long_only(롱만),close_horizon(만기종가),1637.3899999999855,1.6679380438196738,0.35271317829457366,5.533599999999985,1513.6100000000101,1.951345677615624,0.4388888888888889,2.9330000000000007,0.661565630504887,True,False,1.6679380438196738,5.533599999999985,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_a9deab2b4999,h6_ddp04_min3(6봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.8,3,long_only(롱만),close_horizon(만기종가),1637.3899999999855,1.6679380438196738,0.35271317829457366,5.533599999999985,1513.6100000000101,1.951345677615624,0.4388888888888889,2.9330000000000007,0.661565630504887,True,False,1.6679380438196738,5.533599999999985,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_39cf5755d2f6,h6_ddp04_min3(6봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.5,3,long_only(롱만),close_horizon(만기종가),3530.899999999988,1.4653875505633946,1.040590405904059,8.796500000000037,2128.5200000000114,1.3799808984852686,1.304812834224599,5.579499999999958,0.6591896481417743,True,False,1.3799808984852686,8.796500000000037,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_bd45735c19d7,h9_ddp04_min3(9봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.9,12,long_only(롱만),close_horizon(만기종가),1552.219999999999,1.7295775442290684,0.18220338983050846,5.377499999999966,1138.799999999998,2.3872916869700767,0.25142857142857145,2.8405000000000364,0.659158673937639,True,False,1.7295775442290684,5.377499999999966,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_cea6f62d3e66,h9_ddp04_min3(9봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.9,12,long_only(롱만),close_horizon(만기종가),1552.219999999999,1.7295775442290684,0.18220338983050846,5.377499999999966,1138.799999999998,2.3872916869700767,0.25142857142857145,2.8405000000000364,0.659158673937639,True,False,1.7295775442290684,5.377499999999966,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_be643a03f63a,h2_ddp03_min1p5(2봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.8,6,long_only(롱만),close_horizon(만기종가),1476.7100000000057,1.5766776531600515,0.6431226765799256,2.398799999999899,1022.0399999999864,1.4035791568605707,1.1229946524064172,2.651899999999994,0.6554566596253424,True,False,1.4035791568605707,2.651899999999994,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_b6e478fb05d9,h12_ddp05_min5(12봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,3,long_only(롱만),close_horizon(만기종가),2722.5800000000045,3.95476547068658,0.17316017316017315,3.83269999999999,618.7800000000046,1.841579849305013,0.18857142857142858,2.40560000000002,0.6552630403916185,True,False,1.841579849305013,3.83269999999999,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_ba17f19bac0a,h6_ddp04_min3(6봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.4,3,long_only(롱만),close_horizon(만기종가),3810.190000000007,1.4339505526044853,1.2693726937269372,8.796500000000037,2056.5600000000222,1.3016965811652377,1.5,5.496299999999996,0.6552544871747856,True,False,1.3016965811652377,8.796500000000037,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_f53c8a442a38,h6_ddp04_min3(6봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.7,3,long_only(롱만),close_horizon(만기종가),2401.0400000000027,1.5378119638209342,0.6037037037037037,4.950799999999954,2043.4400000000091,1.6057203496592654,0.7914438502673797,4.74860000000002,0.6548199427212883,True,False,1.5378119638209342,4.950799999999954,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_8dafeb8c52a8,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.9,0,long_only(롱만),close_horizon(만기종가),1507.2399999999882,1.6838439795469224,0.20161290322580644,5.212700000000025,997.1599999999959,1.9748076603482128,0.27011494252873564,2.8310000000000004,0.6534062187964197,True,False,1.6838439795469224,5.212700000000025,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_389dbdaa43ad,h9_ddp04_min3(9봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.8,12,long_only(롱만),close_horizon(만기종가),2439.649999999985,2.56623760151509,0.31906614785992216,2.5599999999999907,1277.6800000000007,1.8022000100457098,0.4020618556701031,5.125499999999998,0.6525985388819715,True,False,1.8022000100457098,5.125499999999998,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_74ab86b7cce3,h2_ddp03_min1p5(2봉_손실벌점),core_technical(핵심기술),logreg_balanced(균형로지스틱),0.95,12,long_only(롱만),close_horizon(만기종가),871.9699999999997,1.6462962688447773,0.3080168776371308,3.047300000000045,607.340000000003,1.5161997688175741,0.5166666666666667,1.9515000000000167,0.6480966319893028,True,False,1.5161997688175741,3.047300000000045,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_eea9a32637ea,h2_ddp03_min1p5(2봉_손실벌점),no_mega_top3(대형주_상위3제외),extra_trees_shallow(얕은엑스트라트리스),0.9,6,long_only(롱만),close_horizon(만기종가),1387.1600000000071,2.202149233035809,0.25806451612903225,4.302000000000005,509.9700000000113,1.500392487783831,0.5722222222222222,1.3169999999999782,0.6479477620564635,True,False,1.500392487783831,4.302000000000005,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_9ad94c38ffad,h2_ddp03_min1p5(2봉_손실벌점),session_regime_no_mega(세션국면_대형주제외),extra_trees_shallow(얕은엑스트라트리스),0.9,6,long_only(롱만),close_horizon(만기종가),1387.1600000000071,2.202149233035809,0.25806451612903225,4.302000000000005,509.9700000000113,1.500392487783831,0.5722222222222222,1.3169999999999782,0.6479477620564635,True,False,1.500392487783831,4.302000000000005,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_cce616841474,h9_ddp04_min3(9봉_손실벌점),full58(전체58),extra_trees_shallow(얕은엑스트라트리스),0.8,12,long_only(롱만),close_horizon(만기종가),1823.7700000000088,1.7585577267017738,0.3254901960784314,7.10840000000003,1439.1500000000076,1.655873305229582,0.46236559139784944,4.617999999999954,0.6478469147391618,True,False,1.655873305229582,7.10840000000003,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
f68b_cb2a90fd7091,h6_ddp04_min3(6봉_손실벌점),core_technical(핵심기술),extra_trees_shallow(얕은엑스트라트리스),0.7,12,long_only(롱만),close_horizon(만기종가),1478.2700000000004,1.4952062871001897,0.42592592592592593,4.354199999999983,2007.45,1.9259455719557195,0.5294117647058824,3.66930000000001,0.6413179801020654,True,False,1.4952062871001897,4.354199999999983,meaningful_proxy_signal_pf_clue_density_gap(의미있는_프록시신호_PF단서_밀도간극),proxy_broad_sweep_only_no_completion_no_baseline_no_promotion_no_runtime_authority_no_live_readiness_no_goal_achieve
