candidate_id,surface_id,dataset_id,feature_bundle,feature_count,target_id,side,model_id,gate_id,target_trades_day,train_rows,train_positive_rate,train_auc,score_threshold,train_net_profit,train_gross_profit,train_gross_loss,train_profit_factor,train_max_drawdown_amount,train_max_drawdown_percent,train_trade_count,train_trades_day,train_win_rate,train_average_win,train_average_loss,train_payoff_ratio,train_expectancy,train_recovery_factor,train_smoothness_r2,train_max_consecutive_loss,train_long_trade_count,train_short_trade_count,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_amount,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_average_win,validation_average_loss,validation_payoff_ratio,validation_expectancy,validation_recovery_factor,validation_smoothness_r2,validation_max_consecutive_loss,validation_long_trade_count,validation_short_trade_count,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_amount,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_average_win,oos_average_loss,oos_payoff_ratio,oos_expectancy,oos_recovery_factor,oos_smoothness_r2,oos_max_consecutive_loss,oos_long_trade_count,oos_short_trade_count,scout_clue,meaningful_candidate,final_like_reference_only
f73b_0155,session_regime_core,fwd12,session_regime_core,41,short_quality,short,small_nn_16,cash_late,3.0,5130,0.3672514619883041,0.5692609751279707,0.37377968430519104,-318.8943469619499,32153.73409362794,-32472.62844058989,0.99017959548469,2795.7008555602843,27.95700855560284,2441,2.861664712778429,0.4141745186399017,31.803891289444056,-22.70813177663629,1.4005507631484735,-0.1306408631552437,-0.11406597609601565,0.31964829604899014,22,0,2441,-1411.3026131820725,13293.249780883794,-14704.552394065864,0.9040227423888393,2176.316849632274,21.76316849632274,816,3.011070110701107,0.3786764705882353,43.020225828102895,-29.003061921234448,1.4832994511040178,-1.7295375161545006,-0.6484821423960101,0.4448338925440336,17,0,816,1997.6120854949957,11170.093072204594,-9172.4809867096,1.2177831808416306,1460.7801681518504,14.607801681518504,577,2.9742268041237114,0.45753899480069327,42.310958606835584,-29.305051075749518,1.4438111197099637,3.462066006057185,1.3674967178821535,0.8088502145411529,13,0,577,False,False,False
f73b_0026,all58_fwd18_horizon_shift,fwd18,all58,58,long_inverse,long,logistic_l2,all,3.0,26613,0.30703039867733817,0.5877149954533684,0.6215230389016948,-414.9922415542582,34997.58453166962,-35412.576773223875,0.988281218725997,2798.6666143798793,27.986666143798793,1556,1.8327444051825676,0.352827763496144,63.74787710686634,-35.16641188999392,1.8127489749673569,-0.2667045254204744,-0.14828212814701797,0.032077757732799535,31,1556,0,3321.322389945979,35587.12581260681,-32265.803422660836,1.1029362990420177,5131.446693267817,51.31446693267817,816,3.0,0.38235294117647056,114.06130068143209,-64.01945123543817,1.781666329221721,4.070248026894582,0.6472487367555384,0.1864994060774086,28,816,0,3512.3746137619037,20370.46598320007,-16858.091369438174,1.2083494825594217,3623.9117889404315,36.23911788940431,556,2.9574468085106385,0.39748201438848924,92.17405422262475,-50.32266080429306,1.8316609803502544,6.317220528348748,0.9692218846168054,0.529348529330531,23,556,0,False,False,False
f73b_0253,top_importance_recombination,fwd12,importance_seed_recombination,18,short_quality,short,extra_trees_ref,vol_low,1.5,10277,0.3870779410333755,0.6864525807962207,0.5179818571470147,15170.5514466858,25446.151279602058,-10275.599832916258,2.476366508365705,324.2738364410434,3.2427383644104335,1085,1.2749706227967097,0.6258064516129033,37.47592235582041,-25.30935919437502,1.4807139946928958,13.982075066069863,46.78314973907547,0.9775519348771861,10,0,1085,-1452.0677067565928,8012.3683090209925,-9464.436015777585,0.8465764146605315,2052.11306137086,20.521130613708603,408,1.5055350553505535,0.3897058823529412,50.3922535158553,-38.00978319589392,1.3257706116381907,-3.55898947734459,-0.7075963474383703,0.7889228012885825,13,0,408,950.025467567445,5565.024406127931,-4614.998938560486,1.2058560533198688,614.456386108397,6.14456386108397,258,1.34375,0.437984496124031,49.248003594052484,-31.82757888662404,1.547337413552044,3.682269254137384,1.5461235151030717,0.7247562462545812,10,0,258,False,False,False
f73b_0139,session_regime_core,fwd12,session_regime_core,41,short_quality,short,extra_trees_ref,cash_mid,1.5,18609,0.38293298941372456,0.6595640814647745,0.5268745233302804,13965.717902832042,25128.801398315445,-11163.083495483399,2.2510627469984077,725.8452008819804,7.258452008819805,896,1.0541176470588236,0.6171875,45.44087052136609,-32.545432931438484,1.3962287924420502,15.586738730839333,19.24062856083113,0.9890081333200382,12,0,896,-1899.6653571701058,11434.928977050778,-13334.594334220887,0.8575385715113244,2913.2158200454724,29.13215820045472,408,1.5813953488372092,0.3799019607843137,73.77373533581148,-52.70590645937109,1.3997242489830006,-4.6560425420835925,-0.6520853498387408,0.07877518954527227,14,0,408,2375.4567214202857,15592.935395507811,-13217.478674087532,1.1797208665883676,2152.9100475311225,21.529100475311225,439,2.398907103825137,0.43507972665148065,81.63840521208279,-53.2962849761594,1.5317841618529593,5.411063146743247,1.1033701682726464,0.5296230733898223,21,0,439,False,False,False
f73b_0256,top_importance_recombination,fwd12,importance_seed_recombination,18,short_quality,short,hist_gbm,vol_low,1.5,10277,0.3870779410333755,0.7957304227066935,0.499627572844603,25158.89003692627,27774.4982901001,-2615.6082531738266,10.618753116564003,299.7342529296875,2.997342529296875,873,1.0234466588511137,0.8865979381443299,35.8843647158916,-26.42028538559421,1.358212607932605,28.818888931187022,83.93732044641595,0.9897880565004761,4,0,873,-4688.417245483396,6496.5785842895475,-11184.995829772944,0.5808297725955816,5077.716551856984,50.77716551856983,408,1.5055350553505535,0.3627450980392157,43.89580124519964,-43.01921472989594,1.0203766275327784,-11.491218738929893,-0.9233318161032017,0.6696193478243503,18,0,408,722.6108352661121,4777.749655456542,-4055.138820190429,1.1781963250353484,468.9582052230853,4.689582052230853,257,1.3455497382198953,0.41245136186770426,45.07310995713719,-26.855223974771054,1.6783740101918643,2.8117153123195022,1.5408853650878402,0.787167170063621,15,0,257,False,False,False
f73b_0085,session_regime_core,fwd12,session_regime_core,41,long_quality,long,extra_trees_ref,cash_open,1.5,5483,0.38865584534014225,0.6667833291708152,0.51872315318071,16267.636363029473,28294.084808349602,-12026.448445320131,2.3526550616329063,751.2684364318848,7.512684364318847,947,1.1101992966002345,0.6304118268215417,47.39377689840804,-34.361281272343234,1.3792785118450872,17.178074300981493,21.65356026441344,0.9920497525786081,15,947,0,-104.89200790404993,11812.489237670901,-11917.381245574952,0.9911984012475058,1159.1667129516609,11.591667129516608,408,1.5055350553505535,0.40441176470588236,71.59084386467212,-49.042721175205564,1.459764918200872,-0.25708825466678903,-0.09048914770590388,0.401063659234231,11,408,0,1375.5347919464157,9157.19090026856,-7781.656108322144,1.176766330045778,1629.889345550533,16.298893455505333,293,1.5340314136125655,0.43686006825938567,71.54055390834813,-47.161552171649355,1.5169253473246358,4.694657992991179,0.8439436675265809,0.42415813640165717,21,293,0,False,False,False
f73b_0134,session_regime_core,fwd12,session_regime_core,41,short_quality,short,hist_gbm,cash_open,3.0,5483,0.3758891118001094,0.8770332871952498,0.39062960196958274,42255.95422172547,55758.31373809815,-13502.35951637268,4.129523708096113,148.54100723266674,1.4854100723266674,2148,2.5181711606096133,0.7253258845437617,35.78839135949817,-22.885355112496068,1.563811930537039,19.672231946799567,284.4733249690302,0.9929288878556586,7,0,2148,-2868.959267616269,12697.328149414065,-15566.287417030331,0.8156940578857952,3406.5038257217047,34.06503825721705,816,3.0,0.35294117647058826,44.08794496324328,-29.481604956496838,1.495439106123958,-3.515881455412094,-0.8422005124296165,0.9198478708460462,17,0,816,1771.3800768280025,11794.081727905272,-10022.701651077272,1.1767367859979756,924.1266223907442,9.241266223907441,500,2.5641025641025643,0.456,51.728428631163474,-36.84816783484291,1.4038263411905674,3.542760153656005,1.916815330182121,0.8842919559472227,11,0,500,False,False,False
f73b_0172,session_regime_core,fwd12,session_regime_core,41,short_quality,short,small_nn_16,vol_low,1.5,10277,0.3870779410333755,0.5809643146848866,0.4756411015987396,5205.64627285004,17146.295928344727,-11940.649655494686,1.4359600543555497,725.711866569527,7.257118665695271,932,1.0938967136150235,0.4871244635193133,37.7671716483364,-24.98043860982152,1.5118698369646537,5.585457374302618,7.173158539431588,0.8955085260857732,13,0,932,-2076.0908967590312,5903.688194274903,-7979.779091033934,0.739831031276076,2282.949570159916,22.82949570159916,408,1.5,0.35784313725490197,40.43622050873221,-30.457172103182952,1.3276419876324104,-5.088458080291743,-0.9093897315539936,0.9161483921209563,17,0,408,1177.3957146453845,7997.3090560913115,-6819.913341445928,1.1726408615033452,852.6015987396204,8.526015987396205,378,1.9384615384615385,0.42328042328042326,49.983181600570695,-31.28400615342169,1.597723173798308,3.1148034778978424,1.3809447652759497,0.7854574539714158,12,0,378,False,False,False
f73b_0136,session_regime_core,fwd12,session_regime_core,41,short_quality,short,small_nn_16,cash_open,1.5,5483,0.3758891118001094,0.5774883017130075,0.42713281512260437,3281.825889816293,16574.55418914796,-13292.728299331666,1.246888811379775,612.9575889587395,6.129575889587395,1027,1.2068155111633372,0.45472249269717624,35.49155072622689,-23.737014820235117,1.4951985746738201,3.195546143930178,5.354083135492765,0.8477517578356828,11,0,1027,-1331.5445854949903,5796.425449218753,-7127.970034713742,0.8131944187461131,1568.898537025454,15.68898537025454,408,1.511111111111111,0.36519607843137253,38.90218422294465,-27.521119825149583,1.413539291645928,-3.2635896703308584,-0.8487130009181639,0.9019178016451282,11,0,408,832.9270739364628,6106.497766113282,-5273.570692176819,1.157943663327029,624.4149661254869,6.244149661254869,281,1.441025641025641,0.4306049822064057,50.466923686886624,-32.95981682610512,1.531165174647311,2.9641532880301167,1.3339319509024576,0.412901402001342,12,0,281,False,False,False
f73b_0137,session_regime_core,fwd12,session_regime_core,41,short_quality,short,small_nn_16,cash_open,3.0,5483,0.3758891118001094,0.5774883017130075,0.3884577453136444,3724.246720047006,33222.47599731447,-29498.22927726746,1.1262532298139356,1532.6267026901241,15.326267026901242,2184,2.563380281690141,0.43543956043956045,34.93425446615612,-23.923949129981718,1.460221064522169,1.705241172182695,2.429976401631309,0.7727532860922234,15,0,2184,-3026.522963676449,11439.741688537599,-14466.264652214044,0.7907875297156796,3301.041476783721,33.01041476783721,816,3.0,0.3627450980392157,38.647775974789184,-27.81973971579624,1.3892213359870047,-3.7089742201917266,-0.9168388173738605,0.9065611170838331,23,0,816,1510.5861140441882,11465.13469299316,-9954.548578948974,1.1517483291245014,970.3552819824254,9.703552819824255,528,2.707692307692308,0.4337121212121212,50.06609036241555,-33.29280461186948,1.503811137153825,2.860958549326114,1.556735086718008,0.6881882990622235,21,0,528,False,False,False
f73b_0065,core_price_path_only,fwd18,core_price_path,37,long_direct,long,hist_gbm,all,3.0,26613,0.36298049825273365,0.7504794249697037,0.4957164159968489,34827.83131393432,51021.598021087644,-16193.766707153321,3.1506936553896208,1286.7908687591553,12.867908687591553,1343,1.5874704491725768,0.655994043186895,57.913278117012084,-35.05144308907645,1.6522366274574405,25.932860248648044,27.06565002867839,0.9900876752825878,13,1343,0,-2166.5981831741337,31243.100670814518,-33409.69885398865,0.9351506221997726,8242.98638065335,82.4298638065335,816,3.022222222222222,0.3541666666666667,108.1076147779049,-63.396013005671065,1.70527466401135,-2.6551448323212425,-0.26284141245935266,0.16529438719599798,27,816,0,2442.160813865672,19931.867473144535,-17489.70665927887,1.1396341780592425,2761.7242481231715,27.617242481231713,569,2.9329896907216493,0.4007029876977153,87.42047137344095,-51.2894623439263,1.7044528715710603,4.292022519974819,0.8842884352140985,0.5555173137679342,18,569,0,False,False,False
f73b_0156,session_regime_core,fwd12,session_regime_core,41,short_quality,short,small_nn_16,cash_late,5.0,5130,0.3672514619883041,0.5692609751279707,0.31144648790359497,-5144.17061546323,51096.621651306166,-56240.79226676939,0.9085331054537308,6662.8258642958945,66.62825864295895,4176,4.895662368112544,0.3934386973180077,31.099587128001318,-22.21200326491682,1.400125272677326,-1.2318416224768272,-0.7720703977916207,0.8644793667062569,36,0,4176,-1536.673287811294,22276.579924926762,-23813.253212738047,0.9354698295909735,2688.374204330472,26.88374204330472,1360,5.0,0.3941176470588235,41.56078344202754,-28.899579141672387,1.43811033504284,-1.1299068292730101,-0.5715994764925204,0.5779254121649554,26,0,1360,2102.281133537291,18091.590080566413,-15989.30894702912,1.131480424857755,2024.4003501891984,20.244003501891985,987,5.061538461538461,0.4336372847011145,42.27007028169723,-28.60341493207356,1.4777980315315074,2.1299707533305887,1.0384710382710682,0.7091445520662879,23,0,987,False,False,False
f73b_0171,session_regime_core,fwd12,session_regime_core,41,short_quality,short,hist_gbm,vol_low,5.0,10277,0.3870779410333755,0.8281106691662056,0.4267469547741701,60151.39163154602,75856.91370819093,-15705.522076644895,4.829951741686764,400.3848336029041,4.003848336029041,2746,3.223004694835681,0.7705753823743627,35.8492030757046,-24.929400121658563,1.4380291102375526,21.905095277329213,150.2339414064902,0.9941102995090059,9,0,2746,-6442.14959918974,21910.372512512215,-28352.522111701954,0.7727838964798526,7690.79936363216,76.9079936363216,1360,5.0,0.3889705882352941,41.41847355862422,-34.11855849783628,1.2139573118615454,-4.736874705286573,-0.8376436953553921,0.7345296000442104,27,0,1360,2508.653061580655,21732.171527404782,-19223.518465824127,1.13049916257737,2220.722135486594,22.20722135486594,1042,5.427083333333333,0.41746641074856045,49.95901500552824,-31.669717406629534,1.5775011303091115,2.4075365274286518,1.1296564398998845,0.5240103551360045,29,0,1042,False,False,False
f73b_0131,session_regime_core,fwd12,session_regime_core,41,short_quality,short,extra_trees_ref,cash_open,3.0,5483,0.3758891118001094,0.6519954933839917,0.5002796961652272,12109.362635650643,42073.710072631846,-29964.347436981203,1.4041256917447695,861.2178928375233,8.612178928375233,2523,2.9577960140679953,0.4839476813317479,34.45840300788849,-23.014091733472505,1.4972740791578134,4.799588836960223,14.06074204491149,0.9576223035061369,15,0,2523,-602.4918827819754,13307.441393127447,-13909.933275909418,0.9566862133102086,1396.9491020965543,13.969491020965544,816,3.0,0.3958333333333333,41.19950895705092,-28.214874799004903,1.4602052729471606,-0.7383478955661463,-0.4312912201867269,0.1325538900511571,17,0,816,1289.234031028748,11344.80333099365,-10055.569299964905,1.1282109438630437,682.0221595764142,6.820221595764142,508,2.605128205128205,0.44291338582677164,50.42134813774956,-35.53204699634242,1.4190386538366282,2.537862265804622,1.890311059437507,0.8403918092029624,13,0,508,False,False,False
f73b_0174,session_regime_core,fwd12,session_regime_core,41,short_quality,short,small_nn_16,vol_low,5.0,10277,0.3870779410333755,0.5809643146848866,0.41095301508903503,11069.9128094101,57102.23687713623,-46032.324067726135,1.2404812929523876,922.7162696838459,9.227162696838459,3511,4.116060961313013,0.46567929364853317,34.92491552118424,-24.5374861768263,1.4233289942377243,3.15292304454859,11.99709290181155,0.8537902755688263,18,0,3511,-4498.103616371148,20315.07117614746,-24813.174792518603,0.8187211570472892,5109.8934216689195,51.098934216689194,1360,5.0,0.3779411764705882,39.523484778497,-29.329993844584635,1.3475449394202463,-3.3074291296846674,-0.8802734705378732,0.8636152905476013,27,0,1360,2393.085099716189,21675.334741516122,-19282.249641799935,1.124108189872642,2090.851424369819,20.908514243698193,1080,5.538461538461538,0.4185185185185185,47.95428040158434,-30.704219174840663,1.5618140337168562,2.215819536774249,1.1445505270358762,0.4495372374223199,22,0,1080,False,False,False
