candidate_id,surface_id,dataset_id,feature_bundle,feature_count,target_id,side,model_id,gate_id,target_trades_day,train_rows,train_positive_rate,train_auc,score_threshold,train_net_profit,train_gross_profit,train_gross_loss,train_profit_factor,train_max_drawdown_amount,train_max_drawdown_percent,train_trade_count,train_trades_day,train_win_rate,train_average_win,train_average_loss,train_payoff_ratio,train_expectancy,train_recovery_factor,train_smoothness_r2,train_max_consecutive_loss,train_long_trade_count,train_short_trade_count,validation_net_profit,validation_gross_profit,validation_gross_loss,validation_profit_factor,validation_max_drawdown_amount,validation_max_drawdown_percent,validation_trade_count,validation_trades_day,validation_win_rate,validation_average_win,validation_average_loss,validation_payoff_ratio,validation_expectancy,validation_recovery_factor,validation_smoothness_r2,validation_max_consecutive_loss,validation_long_trade_count,validation_short_trade_count,oos_net_profit,oos_gross_profit,oos_gross_loss,oos_profit_factor,oos_max_drawdown_amount,oos_max_drawdown_percent,oos_trade_count,oos_trades_day,oos_win_rate,oos_average_win,oos_average_loss,oos_payoff_ratio,oos_expectancy,oos_recovery_factor,oos_smoothness_r2,oos_max_consecutive_loss,oos_long_trade_count,oos_short_trade_count,scout_clue,meaningful_candidate,final_like_reference_only,dual_positive
f73c_0245,repair_fwd18_inverse_dd_guard,fwd18,core_price_path,37,long_inverse,long,logistic_l2,cash_early_mid,2.5,19091,0.3131318422293227,0.5757386121822365,0.6038449343311171,2356.0484963989284,31494.289049949646,-29138.24055355072,1.0808576101933451,3006.203136253358,30.06203136253358,1308,1.537015276145711,0.36926605504587157,65.20556739120009,-35.31907945884936,1.8461853590258999,1.8012603183478046,0.7837289729313769,0.4523691958564952,33,1308,0,3556.4286843490618,29399.931423454284,-25843.50273910522,1.1376140347634702,4191.355465621949,41.913554656219496,680,2.5,0.3897058823529412,110.9431374469973,-62.27350057615716,1.7815465072710948,5.230042182866267,0.8485151673532247,0.24816646984060373,23,680,0,1694.6519120407106,18172.091672439572,-16477.439760398862,1.1028467976022318,2864.918228912349,28.64918228912349,524,2.7724867724867726,0.38549618320610685,89.96084986356223,-51.17217316894057,1.7580033110293,3.234068534428837,0.5915184227383956,0.057531941275336985,15,524,0,False,False,False,True
f73c_0209,repair_fwd18_inverse_dd_guard,fwd18,core_price_path,37,long_inverse,long,logistic_l2,all,2.5,26613,0.30703039867733817,0.5821184705389919,0.6376063805089746,1802.0292601394663,24629.119784889226,-22827.09052474975,1.0789425730005173,2764.777398376462,27.64777398376462,936,1.1037735849056605,0.3696581196581197,71.1824271239573,-38.68998394025381,1.839815370145391,1.9252449360464383,0.651780957554723,0.6047095123917281,30,936,0,2807.9164369583086,31156.674805221555,-28348.758368263254,1.099049009500952,5583.217744293205,55.83217744293205,680,2.5,0.38529411764705884,118.91860612679983,-67.81999609632358,1.753444602944267,4.1292888778798655,0.502920818345008,0.060992213348452125,28,680,0,3656.551586914064,14840.40358390808,-11183.85199699402,1.3269492110497225,2960.2252853393566,29.60225285339357,361,2.074712643678161,0.4293628808864266,95.74453925101987,-54.290543674728255,1.763558306298341,10.128951764304887,1.235227469011664,0.5920366607871895,22,361,0,False,False,False,True
f73c_0176,repair_short_quality_open_mid,fwd12,session_regime_core,41,short_quality,short,small_nn_16,vol_high,2.0,11467,0.38179122699921514,0.5750307179081392,0.4202299416065216,7005.697935676583,33117.621728820806,-26111.923793144226,1.2682949747852723,897.7954508209077,8.977954508209077,2004,2.3493552168815945,0.46706586826347307,35.38207449660342,-24.44936684751332,1.4471570866139642,3.4958572533316286,7.803222804560725,0.9688093995791696,16,0,2004,1014.8580388641299,11089.376596069333,-10074.518557205203,1.1007351401559842,1291.6332233047506,12.916332233047505,544,2.0148148148148146,0.4264705882352941,47.79903705202299,-32.29012358078591,1.4802989815890821,1.8655478655590623,0.7857168897123377,0.20793968162143364,14,0,544,966.3518222427346,11586.0978225708,-10619.746000328068,1.0909957566040542,1002.7568408203169,10.02756840820317,463,2.4114583333333335,0.4427645788336933,56.5175503540039,-41.16180620282197,1.3730580741651024,2.087152963807202,0.9636950683399967,0.6663844202729428,15,0,463,False,False,False,True
f73c_0210,repair_fwd18_inverse_dd_guard,fwd18,core_price_path,37,long_inverse,long,logistic_l2,all,3.0,26613,0.30703039867733817,0.5821184705389919,0.6233142172232612,-221.63738704681282,30187.336744499207,-30408.97413154602,0.9927114480716109,3061.791608352656,30.61791608352656,1272,1.5,0.35691823899371067,66.4919311552846,-37.17478500189,1.7886298778030347,-0.17424322881038742,-0.07238813590127414,0.008734339786796766,31,1272,0,2793.314313011163,35400.14473823547,-32606.83042522431,1.0856665390834883,5659.069299850456,56.590692998504565,816,3.0,0.38235294117647056,113.46200236613932,-64.6960921135403,1.7537690246733273,3.423179305160739,0.49359959473989434,0.06254561109716372,28,816,0,4444.067953491212,18979.61656188965,-14535.548608398436,1.3057378894473575,3120.320206451417,31.20320206451417,476,2.5185185185185186,0.4222689075630252,94.4259530442271,-52.85654039417613,1.7864573114329518,9.336277213216833,1.424234584740015,0.6061800167753599,27,476,0,False,False,False,True
f73c_0131,repair_short_quality_open_mid,fwd12,session_regime_core,41,short_quality,short,small_nn_16,cash_mid,4.0,18609,0.38293298941372456,0.5691949616962966,0.4314320683479309,14790.285200996383,49174.69831298827,-34384.41311199189,1.4301450530164241,1096.3264253997822,10.963264253997822,2413,2.8321596244131455,0.4939908827186075,41.25394153774184,-28.160862499583857,1.464938850447193,6.129417820553826,13.490767766181513,0.8845638757952049,24,0,2413,3321.449648246759,27218.380465393057,-23896.93081714629,1.1389906374865342,1332.3122511291494,13.323122511291494,1088,4.014760147601476,0.44485294117647056,56.236323275605486,-39.56445499527531,1.4213850104170798,3.052802985520918,2.4929964018808604,0.9031069045296094,18,0,1088,2130.643431968686,27163.895735473634,-25033.25230350495,1.0851125297718656,3427.704029121389,34.277040291213886,1022,5.268041237113402,0.42857142857142855,62.018026793318796,-42.86515805394683,1.4468167063624873,2.0847783091670116,0.6215949258941199,7.962256450023768e-08,20,0,1022,False,False,False,True
f73c_0298,repair_fwd18_inverse_dd_guard,fwd18,core_price_path,37,short_inverse,short,hist_gbm,cash_early_mid,2.0,19091,0.37033156984966736,0.777578393869192,0.5521474799194032,-23705.152083740235,4705.460320472719,-28410.612404212952,0.16562333305335425,23668.202910766668,236.6820291076667,725,0.8579881656804734,0.0993103448275862,65.35361556212109,-43.507829102929485,1.5021116178311154,-32.69676149481412,-1.0015611313251316,0.9874684322910809,42,0,725,3116.3908485412608,23147.85539802551,-20031.464549484255,1.155574787896449,2424.1552368163993,24.241552368163994,544,2.334763948497854,0.3952205882352941,107.66444371174656,-60.885910484754575,1.7682981638043338,5.728659648053788,1.285557459857217,0.6925032642045825,20,0,544,1869.8104336547806,23966.824796142577,-22097.014362487804,1.0846182385991923,3067.607304840072,30.67607304840072,690,3.8764044943820224,0.40144927536231884,86.52283319907067,-53.503666737258605,1.6171383846262326,2.7098701937025806,0.609533831369026,0.45571514664587565,31,0,690,False,False,False,True
f73c_0158,repair_short_quality_open_mid,fwd12,session_regime_core,41,short_quality,short,hist_gbm,vol_high,1.25,11467,0.38179122699921514,0.7936283870009841,0.4601503777249257,34126.27638816833,38359.506465454106,-4233.230077285771,9.061521761191198,91.75794792175293,0.9175794792175294,1218,1.4295774647887325,0.861247947454844,36.567689671548244,-25.048698682164325,1.4598638490384293,28.01828931705117,371.91629892671193,0.990418297703888,3,0,1218,1432.5922595977838,8476.374582824712,-7043.782323226926,1.203383948262257,697.0459207153326,6.9704592071533265,340,1.2734082397003745,0.4470588235294118,55.76562225542574,-37.46692725120705,1.4883959360085812,4.213506645875834,2.0552336898085684,0.5916650015915826,11,0,340,443.6430276107793,5875.614657592773,-5431.971629981996,1.081672559768551,847.6323067474368,8.476323067474368,215,1.12565445026178,0.4372093023255814,62.50653891056142,-44.89232752051236,1.3923657418297304,2.0634559423757177,0.5233908902235467,0.3759380283163194,9,0,215,False,False,False,True
f73c_0286,repair_fwd18_inverse_dd_guard,fwd18,core_price_path,37,short_inverse,short,hist_gbm,chop_low_vol,2.0,6973,0.3440413021654955,0.8854554796461795,0.4264095091315722,-32619.674729461673,7716.465597381591,-40336.14032684326,0.19130401508064881,32593.26905433669,325.9326905433669,1516,1.7772567409144198,0.10620052770448549,47.92835774771174,-29.768369244902775,1.6100431082874482,-21.516935837375772,-1.0008101573082762,0.9937837359897989,68,0,1516,1332.098062057495,17713.800026016237,-16381.701963958738,1.081316218851267,3381.241507415769,33.812415074157684,544,2.0,0.3952205882352941,82.38976756286623,-49.792407185284915,1.6546652837305438,2.448709672899807,0.3939671446526153,0.2928140369770985,23,0,544,3641.777210540771,20968.294495391845,-17326.517284851077,1.21018518324654,2228.654449081416,22.28654449081416,657,3.65,0.426179604261796,74.88676605497088,-45.95893179005591,1.629427907442663,5.54303989427819,1.634069925933023,0.5828229285636117,22,0,657,False,False,False,True
f73c_0132,repair_short_quality_open_mid,fwd12,session_regime_core,41,short_quality,short,small_nn_16,cash_mid,5.0,18609,0.38293298941372456,0.5691949616962966,0.4221150577068329,14237.485956153854,60584.498379821765,-46347.01242366791,1.307193176250628,1579.7003902435335,15.797003902435335,3175,3.726525821596244,0.4762204724409449,40.0691126850673,-27.86952039907872,1.4377395847253929,4.484247545245308,9.012776121400426,0.8427058182727734,17,0,3175,2933.027387771611,32487.951101989733,-29554.923714218123,1.0992398903185328,1418.3640991210923,14.183640991210922,1360,5.018450184501845,0.4360294117647059,54.78575227991523,-38.533146954652054,1.4217824551000244,2.1566377851261844,2.067894548084726,0.8379218480776334,26,0,1360,2166.671283073421,32359.13897705078,-30192.467693977364,1.071761980671279,3036.94011150358,30.3694011150358,1250,6.443298969072165,0.424,61.054979201982604,-41.93398290830189,1.4559785397798506,1.7333370264587367,0.7134389232327366,0.015725919343187362,24,0,1250,False,False,False,True
f73c_0175,repair_short_quality_open_mid,fwd12,session_regime_core,41,short_quality,short,small_nn_16,vol_high,1.5,11467,0.38179122699921514,0.5750307179081392,0.4302607476711273,6934.56114788056,25944.181110229496,-19009.619962348937,1.3647922031905622,727.9595301818772,7.279595301818772,1502,1.76084407971864,0.4840213049267643,35.68663151338308,-24.528541886901856,1.4549022798798976,4.616884918695447,9.526025637919725,0.9576287566575468,12,0,1502,644.9360914230352,8434.011131591797,-7789.075040168761,1.0828000870574566,1220.9272047042905,12.209272047042905,408,1.5280898876404494,0.40931372549019607,50.50306066821435,-32.31981344468365,1.562603718448186,1.5807257142721451,0.5282346801169356,0.197990457574491,18,0,408,580.8362193679785,9061.370358276366,-8480.534138908391,1.068490523103152,849.5415409088127,8.495415409088128,364,1.8958333333333333,0.4340659340659341,57.35044530554662,-41.16764145101161,1.3930952389825906,1.5957038993625783,0.6837054945501762,0.5904985643637292,13,0,364,False,False,False,True
f73c_0284,repair_fwd18_inverse_dd_guard,fwd18,core_price_path,37,short_inverse,short,hist_gbm,chop_low_vol,1.25,6973,0.3440413021654955,0.8854554796461795,0.4829143896555896,-23766.87482696533,3362.211993598938,-27129.08682056427,0.12393384325234011,23815.81043220525,238.1581043220525,915,1.0726846424384526,0.06775956284153005,54.22922570320868,-31.804322181200785,1.705089811197518,-25.974726586847353,-0.9979452471130797,0.9928344443570422,73,0,915,800.0403550720243,12558.21257774353,-11758.17222267151,1.0680412176247447,3527.64435012817,35.276443501281705,340,1.2734082397003745,0.38529411764705884,95.86421815071397,-56.259197237662725,1.7039741563631423,2.353059867858895,0.2267916704933581,0.10303613774849038,23,0,340,2309.0026592254644,14570.519424057009,-12261.516764831544,1.188312971674772,2060.4636947631807,20.604636947631807,440,2.4719101123595504,0.41818181818181815,79.18760556552722,-47.89654986262322,1.653305004069248,5.24773331642151,1.120622831207346,0.5093903410836595,20,0,440,False,False,False,True
f73c_0295,repair_fwd18_inverse_dd_guard,fwd18,core_price_path,37,short_inverse,short,hist_gbm,cash_early_mid,1.0,19091,0.37033156984966736,0.777578393869192,0.6123972253647881,-14531.97410293579,2582.2951904296883,-17114.26929336548,0.1508855064838054,14497.088681182899,144.970886811829,389,0.4609004739336493,0.09511568123393316,69.79176190350509,-48.62008321978829,1.4354513049270134,-37.35725990471926,-1.0024063743086689,0.9869550705727638,39,0,389,3808.6855652618424,14110.42076309204,-10301.735197830201,1.369713013596393,1751.7267063903782,17.517267063903784,272,1.167381974248927,0.4338235294117647,119.57983697535626,-66.89438440149482,1.7875915601173262,14.00252046052148,2.1742464457312805,0.7931932853845333,19,0,272,572.175987243653,9836.37614440918,-9264.200157165531,1.0617620493444424,2829.015198898309,28.290151988983087,287,1.6123595505617978,0.39372822299651566,87.04757649919628,-53.24252963888236,1.6349256335038318,1.9936445548559338,0.2022527088106395,0.00047316673309804106,22,0,287,False,False,False,True
f73c_0124,repair_short_quality_open_mid,fwd12,session_regime_core,41,short_quality,short,extra_trees_ref,cash_mid,5.0,18609,0.38293298941372456,0.6595640814647745,0.5098206949114644,38128.90486846925,74899.78660430909,-36770.88173583984,2.0369320252471885,1241.0711586760299,12.4107115867603,3163,3.7080890973036342,0.594688586784698,39.81913163440143,-28.68243505135713,1.3882758407054203,12.054664833534384,30.722577510499097,0.987457248499789,29,0,3163,1962.9997599410972,34963.49369659423,-33000.49393665314,1.0594839508678027,2086.714514923103,20.86714514923103,1360,5.0,0.4338235294117647,59.26015880778684,-42.85778433331576,1.3827163426579798,1.4433821764272774,0.9407131382384789,0.7441286062850302,25,0,1360,2022.0590945053,30998.48973358154,-28976.430639076243,1.0697828907808418,3071.286314010609,30.712863140106094,1128,5.936842105263158,0.41400709219858156,66.37792234171636,-43.83726269149205,1.5141894878075726,1.792605580235195,0.6583753150206351,0.1272252835742149,21,0,1128,False,False,False,True
f73c_0173,repair_short_quality_open_mid,fwd12,session_regime_core,41,short_quality,short,small_nn_16,vol_high,1.0,11467,0.38179122699921514,0.5750307179081392,0.445000022649765,4993.551933822636,16900.145021667486,-11906.593087844847,1.4193938515393152,463.0253528594967,4.6302535285949675,954,1.1184056271981242,0.49580712788259956,35.729693491897436,-24.75383178346122,1.4434005128761327,5.2343311675289685,10.78461881835207,0.9775666534992837,12,0,954,1210.167851257322,6204.5775363159155,-4994.409685058593,1.2423044819245992,748.3863409423848,7.483863409423848,272,1.0187265917602997,0.4338235294117647,52.581165561999285,-32.4312317211597,1.6213126289524429,4.4491465119754485,1.6170362619572285,0.6234647690685521,13,0,272,351.76262947082284,6277.705358886719,-5925.942729415896,1.0593597754032793,956.7935207366936,9.567935207366936,251,1.3072916666666667,0.43824701195219123,57.07004871715199,-42.02796261997089,1.357906621198749,1.401444738927581,0.36764737829744015,0.07114214272943487,14,0,251,False,False,False,True
f73c_0011,repair_open_long_quality_density,fwd12,session_regime_core,41,long_quality,long,extra_trees_ref,cash_open,2.0,5483,0.38865584534014225,0.6667833291708152,0.5138220143629304,18216.18457286834,34832.16186035156,-16615.97728748322,2.0963053365865245,877.3959738922131,8.77395973892213,1269,1.4876905041031654,0.5965327029156816,46.013423857795985,-32.45308063961566,1.4178445605446508,14.354755376570797,20.76164595565625,0.9883389128673402,12,1269,0,1156.9046218109154,15554.19236572266,-14397.28774391174,1.0803557338291128,1308.519201812749,13.085192018127492,544,2.0,0.43014705882352944,66.47090754582334,-46.442863690037875,1.4312405020813033,2.1266629077406534,0.8841327052810571,0.8067953600064651,13,544,0,574.8232940673875,11523.810007324224,-10948.986713256842,1.052500136233739,2293.2020573425243,22.932020573425245,415,2.128205128205128,0.40481927710843374,68.59410718645371,-44.32788143018964,1.5474257955341282,1.3851163712467167,0.2506640408013244,0.0926236949082255,15,415,0,False,False,False,True
